sex,year,name,frequency,State,rank,percentage
F,1910,Josephine,84,MI,33,0.696
F,1910,Julia,46,MI,72,0.381
F,1910,Jean,44,MI,75,0.365
F,1910,Jennie,33,MI,96,0.273
F,1910,Jessie,25,MI,117,0.207
F,1910,Jane,21,MI,136,0.174
F,1910,June,21,MI,136,0.174
F,1910,Jeanette,16,MI,171,0.133
F,1910,Janet,14,MI,187,0.116
F,1910,Jeannette,9,MI,254,0.075
F,1910,Joyce,9,MI,254,0.075
F,1910,Juanita,8,MI,273,0.066
F,1910,Joan,7,MI,301,0.058
F,1910,Joanna,7,MI,301,0.058
F,1910,Jeanne,5,MI,368,0.041
F,1911,Josephine,81,MI,39,0.625
F,1911,Julia,59,MI,61,0.455
F,1911,Jean,43,MI,77,0.332
F,1911,Jane,25,MI,122,0.193
F,1911,Jennie,25,MI,122,0.193
F,1911,June,22,MI,141,0.17
F,1911,Jessie,19,MI,156,0.147
F,1911,Janet,16,MI,181,0.123
F,1911,Juanita,13,MI,201,0.1
F,1911,Jeanette,12,MI,214,0.093
F,1911,Joan,12,MI,214,0.093
F,1911,Jeannette,9,MI,266,0.069
F,1911,Johanna,8,MI,293,0.062
F,1911,Joyce,7,MI,310,0.054
F,1911,Jeanne,6,MI,333,0.046
F,1912,Josephine,110,MI,52,0.5
F,1912,Jean,86,MI,70,0.391
F,1912,Julia,64,MI,90,0.291
F,1912,Jane,45,MI,128,0.205
F,1912,Jennie,45,MI,128,0.205
F,1912,June,30,MI,162,0.136
F,1912,Jeanette,24,MI,199,0.109
F,1912,Janet,20,MI,226,0.091
F,1912,Jeanne,18,MI,243,0.082
F,1912,Jessie,18,MI,243,0.082
F,1912,Johanna,14,MI,289,0.064
F,1912,Juanita,14,MI,289,0.064
F,1912,Joan,9,MI,383,0.041
F,1912,Joyce,8,MI,402,0.036
F,1912,Jeannette,6,MI,460,0.027
F,1912,Jacqueline,5,MI,504,0.023
F,1913,Josephine,144,MI,45,0.524
F,1913,Jean,107,MI,68,0.39
F,1913,Julia,65,MI,106,0.237
F,1913,Jane,63,MI,112,0.229
F,1913,June,54,MI,127,0.197
F,1913,Jennie,50,MI,132,0.182
F,1913,Jeanette,36,MI,162,0.131
F,1913,Janet,35,MI,168,0.127
F,1913,Jessie,29,MI,198,0.106
F,1913,Jeannette,21,MI,241,0.076
F,1913,Joan,20,MI,251,0.073
F,1913,Juanita,14,MI,316,0.051
F,1913,Jeanne,13,MI,333,0.047
F,1913,Joyce,9,MI,429,0.033
F,1913,Johanna,8,MI,460,0.029
F,1913,Joy,5,MI,586,0.018
F,1913,Judith,5,MI,586,0.018
F,1914,Josephine,160,MI,48,0.474
F,1914,Jean,142,MI,59,0.421
F,1914,Julia,113,MI,80,0.335
F,1914,Jane,84,MI,106,0.249
F,1914,Jennie,58,MI,134,0.172
F,1914,June,52,MI,148,0.154
F,1914,Janet,39,MI,184,0.116
F,1914,Jessie,39,MI,184,0.116
F,1914,Jeanette,37,MI,191,0.11
F,1914,Joan,25,MI,253,0.074
F,1914,Jeannette,24,MI,258,0.071
F,1914,Jeanne,23,MI,272,0.068
F,1914,Johanna,20,MI,299,0.059
F,1914,Joyce,16,MI,342,0.047
F,1914,Juanita,15,MI,349,0.044
F,1914,Judith,6,MI,578,0.018
F,1914,Julie,6,MI,578,0.018
F,1914,Janice,5,MI,635,0.015
F,1915,Josephine,247,MI,46,0.475
F,1915,Jean,241,MI,48,0.463
F,1915,Julia,154,MI,86,0.296
F,1915,Jane,147,MI,91,0.283
F,1915,June,139,MI,96,0.267
F,1915,Jennie,111,MI,114,0.213
F,1915,Jeanette,62,MI,180,0.119
F,1915,Janet,54,MI,198,0.104
F,1915,Jessie,49,MI,210,0.094
F,1915,Jeannette,41,MI,236,0.079
F,1915,Joyce,38,MI,248,0.073
F,1915,Joan,32,MI,270,0.062
F,1915,Juanita,32,MI,270,0.062
F,1915,Jeanne,30,MI,289,0.058
F,1915,Johanna,22,MI,350,0.042
F,1915,Joanna,13,MI,476,0.025
F,1915,Joanne,9,MI,575,0.017
F,1915,Julie,9,MI,575,0.017
F,1915,Judith,8,MI,616,0.015
F,1915,Justine,8,MI,616,0.015
F,1915,Janette,7,MI,668,0.013
F,1915,Joann,7,MI,668,0.013
F,1915,Janice,5,MI,794,0.01
F,1915,Josie,5,MI,794,0.01
F,1915,Joy,5,MI,794,0.01
F,1916,Josephine,320,MI,37,0.535
F,1916,Jean,271,MI,47,0.453
F,1916,Julia,189,MI,78,0.316
F,1916,June,162,MI,96,0.271
F,1916,Jane,160,MI,98,0.267
F,1916,Jennie,121,MI,121,0.202
F,1916,Jeanette,79,MI,163,0.132
F,1916,Janet,71,MI,186,0.119
F,1916,Jessie,59,MI,203,0.099
F,1916,Jeannette,47,MI,234,0.079
F,1916,Jeanne,46,MI,241,0.077
F,1916,Joyce,46,MI,241,0.077
F,1916,Joan,41,MI,261,0.069
F,1916,Juanita,38,MI,276,0.063
F,1916,Johanna,33,MI,301,0.055
F,1916,Joy,15,MI,473,0.025
F,1916,Janice,10,MI,583,0.017
F,1916,Jayne,9,MI,611,0.015
F,1916,Jewel,8,MI,656,0.013
F,1916,Jacqueline,7,MI,710,0.012
F,1916,John,7,MI,710,0.012
F,1916,Jeane,6,MI,776,0.01
F,1916,Jenny,6,MI,776,0.01
F,1916,Joanne,6,MI,776,0.01
F,1916,Juliana,6,MI,776,0.01
F,1916,Julie,6,MI,776,0.01
F,1916,Justine,6,MI,776,0.01
F,1916,Joanna,5,MI,866,0.008
F,1916,Judy,5,MI,866,0.008
F,1917,Jean,323,MI,39,0.509
F,1917,Josephine,310,MI,42,0.488
F,1917,June,248,MI,58,0.39
F,1917,Jane,206,MI,76,0.324
F,1917,Julia,196,MI,79,0.309
F,1917,Jennie,136,MI,119,0.214
F,1917,Jeanette,85,MI,158,0.134
F,1917,Jessie,83,MI,164,0.131
F,1917,Joan,72,MI,189,0.113
F,1917,Janet,62,MI,209,0.098
F,1917,Jeanne,60,MI,211,0.094
F,1917,Joyce,53,MI,227,0.083
F,1917,Juanita,42,MI,270,0.066
F,1917,Jeannette,34,MI,305,0.054
F,1917,Johanna,32,MI,314,0.05
F,1917,Judith,14,MI,511,0.022
F,1917,Janice,12,MI,557,0.019
F,1917,Joy,11,MI,587,0.017
F,1917,Jacqueline,10,MI,615,0.016
F,1917,John,10,MI,615,0.016
F,1917,Joanna,9,MI,650,0.014
F,1917,Joanne,8,MI,687,0.013
F,1917,Joann,7,MI,736,0.011
F,1917,Julie,7,MI,736,0.011
F,1917,Janina,6,MI,795,0.009
F,1917,Jayne,6,MI,795,0.009
F,1917,Jeane,6,MI,795,0.009
F,1917,Jenny,6,MI,795,0.009
F,1917,Janette,5,MI,892,0.008
F,1917,Jerry,5,MI,892,0.008
F,1918,Jean,398,MI,34,0.573
F,1918,Josephine,325,MI,46,0.468
F,1918,June,294,MI,52,0.423
F,1918,Jane,237,MI,72,0.341
F,1918,Julia,162,MI,109,0.233
F,1918,Jennie,114,MI,137,0.164
F,1918,Janet,91,MI,161,0.131
F,1918,Jeanette,90,MI,163,0.13
F,1918,Joyce,85,MI,173,0.122
F,1918,Jeanne,78,MI,187,0.112
F,1918,Jessie,66,MI,214,0.095
F,1918,Joan,62,MI,225,0.089
F,1918,Juanita,47,MI,256,0.068
F,1918,Jeannette,46,MI,265,0.066
F,1918,Johanna,19,MI,429,0.027
F,1918,Janice,15,MI,489,0.022
F,1918,Joy,15,MI,489,0.022
F,1918,Joanne,14,MI,506,0.02
F,1918,Jacqueline,11,MI,586,0.016
F,1918,Jeane,10,MI,633,0.014
F,1918,Judith,10,MI,633,0.014
F,1918,Jenny,8,MI,706,0.012
F,1918,Jewel,8,MI,706,0.012
F,1918,Joanna,8,MI,706,0.012
F,1918,John,8,MI,706,0.012
F,1918,Julie,8,MI,706,0.012
F,1918,Justine,8,MI,706,0.012
F,1918,Janette,7,MI,751,0.01
F,1918,Judy,7,MI,751,0.01
F,1918,Joann,6,MI,824,0.009
F,1918,Josie,5,MI,914,0.007
F,1919,Jean,389,MI,32,0.618
F,1919,Josephine,294,MI,46,0.467
F,1919,June,291,MI,47,0.462
F,1919,Jane,224,MI,64,0.356
F,1919,Julia,172,MI,95,0.273
F,1919,Jennie,124,MI,128,0.197
F,1919,Jeanne,109,MI,139,0.173
F,1919,Joyce,94,MI,149,0.149
F,1919,Janet,91,MI,156,0.145
F,1919,Joan,73,MI,178,0.116
F,1919,Jeanette,68,MI,191,0.108
F,1919,Jessie,51,MI,225,0.081
F,1919,Juanita,43,MI,248,0.068
F,1919,Jeannette,35,MI,284,0.056
F,1919,Johanna,25,MI,354,0.04
F,1919,Janice,18,MI,423,0.029
F,1919,Jacqueline,16,MI,459,0.025
F,1919,Joanna,13,MI,517,0.021
F,1919,Joy,13,MI,517,0.021
F,1919,Judith,12,MI,538,0.019
F,1919,Jerry,7,MI,705,0.011
F,1919,Joann,7,MI,705,0.011
F,1919,Julie,7,MI,705,0.011
F,1919,Jayne,6,MI,778,0.01
F,1919,Joanne,6,MI,778,0.01
F,1919,Jenny,5,MI,850,0.008
F,1919,Jo,5,MI,850,0.008
F,1919,Juliet,5,MI,850,0.008
F,1919,Justine,5,MI,850,0.008
F,1920,Jean,473,MI,29,0.662
F,1920,June,351,MI,43,0.491
F,1920,Josephine,290,MI,54,0.406
F,1920,Jane,236,MI,73,0.33
F,1920,Julia,144,MI,121,0.201
F,1920,Jennie,131,MI,131,0.183
F,1920,Jeanne,129,MI,135,0.18
F,1920,Jeanette,115,MI,145,0.161
F,1920,Janet,89,MI,167,0.124
F,1920,Joyce,83,MI,180,0.116
F,1920,Joan,81,MI,184,0.113
F,1920,Juanita,63,MI,217,0.088
F,1920,Jessie,61,MI,223,0.085
F,1920,Jeannette,37,MI,297,0.052
F,1920,Jacqueline,26,MI,370,0.036
F,1920,Janice,19,MI,445,0.027
F,1920,Joy,18,MI,453,0.025
F,1920,Johanna,17,MI,471,0.024
F,1920,Joanne,16,MI,486,0.022
F,1920,Joanna,13,MI,533,0.018
F,1920,Janette,11,MI,590,0.015
F,1920,Jenny,9,MI,656,0.013
F,1920,Jewell,8,MI,694,0.011
F,1920,James,7,MI,758,0.01
F,1920,Jewel,7,MI,758,0.01
F,1920,Jo,7,MI,758,0.01
F,1920,Julie,7,MI,758,0.01
F,1920,Jayne,6,MI,825,0.008
F,1920,Joann,6,MI,825,0.008
F,1920,Janis,5,MI,910,0.007
F,1920,Jeane,5,MI,910,0.007
F,1920,Jennette,5,MI,910,0.007
F,1920,Justine,5,MI,910,0.007
F,1921,Jean,491,MI,30,0.656
F,1921,June,356,MI,43,0.476
F,1921,Josephine,305,MI,52,0.408
F,1921,Jane,222,MI,80,0.297
F,1921,Jeanne,139,MI,127,0.186
F,1921,Julia,138,MI,128,0.184
F,1921,Jennie,123,MI,144,0.164
F,1921,Joyce,115,MI,146,0.154
F,1921,Joan,109,MI,153,0.146
F,1921,Jeanette,105,MI,160,0.14
F,1921,Janet,84,MI,182,0.112
F,1921,Juanita,69,MI,216,0.092
F,1921,Jessie,59,MI,238,0.079
F,1921,Jeannette,44,MI,277,0.059
F,1921,Jacqueline,41,MI,285,0.055
F,1921,Johanna,25,MI,384,0.033
F,1921,Janice,21,MI,426,0.028
F,1921,Joy,16,MI,490,0.021
F,1921,Joanne,13,MI,547,0.017
F,1921,Jayne,12,MI,572,0.016
F,1921,Jeane,12,MI,572,0.016
F,1921,Justine,12,MI,572,0.016
F,1921,Jacquelyn,9,MI,660,0.012
F,1921,Joanna,8,MI,716,0.011
F,1921,Janis,7,MI,777,0.009
F,1921,Joann,7,MI,777,0.009
F,1921,John,7,MI,777,0.009
F,1921,Judith,7,MI,777,0.009
F,1921,Janette,6,MI,843,0.008
F,1921,Jo,6,MI,843,0.008
F,1921,Julie,6,MI,843,0.008
F,1921,Jewel,5,MI,927,0.007
F,1921,Josie,5,MI,927,0.007
F,1921,Juliet,5,MI,927,0.007
F,1921,Juliette,5,MI,927,0.007
F,1922,Jean,494,MI,26,0.689
F,1922,June,340,MI,43,0.474
F,1922,Josephine,267,MI,58,0.373
F,1922,Jane,197,MI,89,0.275
F,1922,Jeanne,165,MI,102,0.23
F,1922,Joyce,158,MI,110,0.22
F,1922,Julia,147,MI,119,0.205
F,1922,Jeanette,104,MI,152,0.145
F,1922,Joan,103,MI,157,0.144
F,1922,Jennie,101,MI,159,0.141
F,1922,Janet,79,MI,193,0.11
F,1922,Juanita,51,MI,244,0.071
F,1922,Jessie,48,MI,254,0.067
F,1922,Jacqueline,39,MI,288,0.054
F,1922,Jeannette,38,MI,293,0.053
F,1922,Janice,29,MI,344,0.04
F,1922,Johanna,18,MI,453,0.025
F,1922,Judith,18,MI,453,0.025
F,1922,Justine,14,MI,514,0.02
F,1922,Joy,13,MI,528,0.018
F,1922,Joanne,12,MI,547,0.017
F,1922,Jenny,11,MI,576,0.015
F,1922,John,10,MI,608,0.014
F,1922,Judy,10,MI,608,0.014
F,1922,Jacquelyn,9,MI,646,0.013
F,1922,Jayne,9,MI,646,0.013
F,1922,Jeane,9,MI,646,0.013
F,1922,Julie,9,MI,646,0.013
F,1922,Janis,8,MI,692,0.011
F,1922,Joanna,8,MI,692,0.011
F,1922,Janette,7,MI,746,0.01
F,1922,Joann,7,MI,746,0.01
F,1922,James,6,MI,813,0.008
F,1922,Johnnie,6,MI,813,0.008
F,1922,Josie,6,MI,813,0.008
F,1922,Jewel,5,MI,881,0.007
F,1923,Jean,522,MI,25,0.701
F,1923,June,382,MI,37,0.513
F,1923,Josephine,223,MI,76,0.299
F,1923,Jane,216,MI,84,0.29
F,1923,Joyce,207,MI,86,0.278
F,1923,Jeanne,151,MI,119,0.203
F,1923,Joan,124,MI,138,0.167
F,1923,Janet,123,MI,140,0.165
F,1923,Julia,123,MI,140,0.165
F,1923,Jeanette,100,MI,163,0.134
F,1923,Jennie,94,MI,170,0.126
F,1923,Jacqueline,76,MI,199,0.102
F,1923,Juanita,57,MI,234,0.077
F,1923,Jessie,54,MI,241,0.073
F,1923,Jeannette,48,MI,255,0.064
F,1923,Janice,30,MI,341,0.04
F,1923,Joy,22,MI,414,0.03
F,1923,Joanne,17,MI,469,0.023
F,1923,Johanna,15,MI,506,0.02
F,1923,Judith,15,MI,506,0.02
F,1923,Jacquelyn,13,MI,546,0.017
F,1923,Jewel,12,MI,571,0.016
F,1923,Jeane,11,MI,598,0.015
F,1923,Janette,10,MI,631,0.013
F,1923,Joann,10,MI,631,0.013
F,1923,Julie,10,MI,631,0.013
F,1923,Justine,10,MI,631,0.013
F,1923,James,9,MI,668,0.012
F,1923,Jenny,8,MI,714,0.011
F,1923,Jewell,7,MI,765,0.009
F,1923,Joanna,7,MI,765,0.009
F,1923,John,7,MI,765,0.009
F,1923,Judy,7,MI,765,0.009
F,1923,Jayne,5,MI,926,0.007
F,1923,Jerry,5,MI,926,0.007
F,1924,Jean,582,MI,22,0.73
F,1924,June,396,MI,40,0.497
F,1924,Joyce,305,MI,57,0.382
F,1924,Josephine,258,MI,68,0.323
F,1924,Jane,219,MI,87,0.275
F,1924,Joan,160,MI,114,0.201
F,1924,Julia,143,MI,132,0.179
F,1924,Jeanne,140,MI,136,0.176
F,1924,Jennie,113,MI,152,0.142
F,1924,Jeanette,107,MI,158,0.134
F,1924,Jacqueline,101,MI,165,0.127
F,1924,Janet,94,MI,183,0.118
F,1924,Juanita,92,MI,184,0.115
F,1924,Jessie,48,MI,267,0.06
F,1924,Janice,36,MI,311,0.045
F,1924,Joann,33,MI,330,0.041
F,1924,Joanne,33,MI,330,0.041
F,1924,Jeannette,32,MI,343,0.04
F,1924,Johanna,25,MI,404,0.031
F,1924,Joy,19,MI,460,0.024
F,1924,Judith,16,MI,497,0.02
F,1924,Jacquelyn,15,MI,511,0.019
F,1924,Justine,15,MI,511,0.019
F,1924,Jayne,14,MI,532,0.018
F,1924,Janette,11,MI,612,0.014
F,1924,Joanna,11,MI,612,0.014
F,1924,Judy,11,MI,612,0.014
F,1924,John,9,MI,686,0.011
F,1924,Julie,9,MI,686,0.011
F,1924,Juliette,9,MI,686,0.011
F,1924,Jenny,8,MI,733,0.01
F,1924,Jerry,7,MI,783,0.009
F,1924,Jeane,6,MI,844,0.008
F,1924,Jewel,6,MI,844,0.008
F,1924,Jo,6,MI,844,0.008
F,1924,Jeraldine,5,MI,925,0.006
F,1925,Jean,603,MI,21,0.751
F,1925,June,437,MI,36,0.544
F,1925,Joyce,347,MI,49,0.432
F,1925,Josephine,245,MI,79,0.305
F,1925,Jane,201,MI,93,0.25
F,1925,Joan,199,MI,94,0.248
F,1925,Jacqueline,139,MI,134,0.173
F,1925,Julia,124,MI,143,0.154
F,1925,Jeanne,117,MI,150,0.146
F,1925,Jeanette,114,MI,151,0.142
F,1925,Janet,109,MI,156,0.136
F,1925,Jennie,97,MI,169,0.121
F,1925,Juanita,97,MI,169,0.121
F,1925,Janice,72,MI,210,0.09
F,1925,Joanne,43,MI,294,0.054
F,1925,Jessie,41,MI,305,0.051
F,1925,Jeannette,37,MI,318,0.046
F,1925,Joy,32,MI,354,0.04
F,1925,Joann,25,MI,405,0.031
F,1925,Judith,17,MI,490,0.021
F,1925,Johanna,16,MI,508,0.02
F,1925,Jacquelyn,15,MI,523,0.019
F,1925,John,13,MI,565,0.016
F,1925,Jenny,11,MI,612,0.014
F,1925,Janette,9,MI,685,0.011
F,1925,Jewell,9,MI,685,0.011
F,1925,Judy,9,MI,685,0.011
F,1925,Julie,9,MI,685,0.011
F,1925,Justine,9,MI,685,0.011
F,1925,Janis,8,MI,732,0.01
F,1925,Joanna,8,MI,732,0.01
F,1925,Jeane,7,MI,787,0.009
F,1925,Johnnie,7,MI,787,0.009
F,1925,James,6,MI,843,0.007
F,1925,Josie,6,MI,843,0.007
F,1925,Jackie,5,MI,916,0.006
F,1925,Jayne,5,MI,916,0.006
F,1925,Jeanie,5,MI,916,0.006
F,1926,Jean,609,MI,24,0.744
F,1926,Joyce,487,MI,32,0.595
F,1926,June,342,MI,53,0.418
F,1926,Joan,252,MI,75,0.308
F,1926,Josephine,234,MI,82,0.286
F,1926,Jane,170,MI,106,0.208
F,1926,Jacqueline,151,MI,123,0.184
F,1926,Jeanne,124,MI,148,0.151
F,1926,Janet,123,MI,149,0.15
F,1926,Julia,105,MI,164,0.128
F,1926,Jeanette,100,MI,167,0.122
F,1926,Juanita,93,MI,179,0.114
F,1926,Jennie,89,MI,185,0.109
F,1926,Joanne,51,MI,259,0.062
F,1926,Joann,49,MI,265,0.06
F,1926,Janice,45,MI,277,0.055
F,1926,Jessie,43,MI,287,0.053
F,1926,Joy,41,MI,296,0.05
F,1926,Jacquelyn,32,MI,350,0.039
F,1926,Jeannette,28,MI,378,0.034
F,1926,Judith,22,MI,430,0.027
F,1926,Johanna,18,MI,486,0.022
F,1926,John,15,MI,538,0.018
F,1926,Judy,13,MI,572,0.016
F,1926,Julie,12,MI,594,0.015
F,1926,Jerry,11,MI,617,0.013
F,1926,Jewel,11,MI,617,0.013
F,1926,James,9,MI,681,0.011
F,1926,Janette,9,MI,681,0.011
F,1926,Joanna,8,MI,732,0.01
F,1926,Jo,7,MI,792,0.009
F,1926,Justine,7,MI,792,0.009
F,1926,Jenny,6,MI,862,0.007
F,1926,Jayne,5,MI,938,0.006
F,1926,Julianne,5,MI,938,0.006
F,1926,Juliet,5,MI,938,0.006
F,1927,Jean,633,MI,25,0.755
F,1927,Joyce,571,MI,29,0.681
F,1927,June,354,MI,51,0.422
F,1927,Joan,304,MI,65,0.363
F,1927,Josephine,214,MI,89,0.255
F,1927,Jane,166,MI,113,0.198
F,1927,Jacqueline,155,MI,120,0.185
F,1927,Jeanne,122,MI,148,0.146
F,1927,Julia,112,MI,157,0.134
F,1927,Juanita,105,MI,164,0.125
F,1927,Janet,103,MI,168,0.123
F,1927,Jeanette,103,MI,168,0.123
F,1927,Jennie,77,MI,201,0.092
F,1927,Joanne,67,MI,218,0.08
F,1927,Janice,54,MI,249,0.064
F,1927,Joann,52,MI,257,0.062
F,1927,Jessie,39,MI,307,0.047
F,1927,Jeannette,38,MI,316,0.045
F,1927,Joy,36,MI,327,0.043
F,1927,Jacquelyn,29,MI,367,0.035
F,1927,Judith,21,MI,447,0.025
F,1927,Jenny,18,MI,496,0.021
F,1927,Jo,16,MI,527,0.019
F,1927,Joanna,12,MI,597,0.014
F,1927,Jackie,11,MI,621,0.013
F,1927,Johanna,11,MI,621,0.013
F,1927,Julie,11,MI,621,0.013
F,1927,Janette,10,MI,647,0.012
F,1927,Jeane,10,MI,647,0.012
F,1927,Judy,9,MI,683,0.011
F,1927,Jacquelin,8,MI,731,0.01
F,1927,John,8,MI,731,0.01
F,1927,James,6,MI,860,0.007
F,1927,Jewel,6,MI,860,0.007
F,1927,Joseph,6,MI,860,0.007
F,1927,Justine,6,MI,860,0.007
F,1927,Jan,5,MI,948,0.006
F,1927,Janis,5,MI,948,0.006
F,1927,Josefina,5,MI,948,0.006
F,1928,Joyce,613,MI,24,0.739
F,1928,Jean,545,MI,29,0.657
F,1928,Joan,447,MI,37,0.539
F,1928,June,315,MI,61,0.38
F,1928,Josephine,182,MI,104,0.219
F,1928,Jacqueline,167,MI,112,0.201
F,1928,Jane,156,MI,117,0.188
F,1928,Janet,153,MI,121,0.184
F,1928,Joanne,123,MI,147,0.148
F,1928,Juanita,106,MI,164,0.128
F,1928,Jeanne,96,MI,170,0.116
F,1928,Jeanette,92,MI,179,0.111
F,1928,Julia,76,MI,197,0.092
F,1928,Janice,55,MI,242,0.066
F,1928,Jennie,53,MI,247,0.064
F,1928,Jessie,50,MI,253,0.06
F,1928,Joann,46,MI,268,0.055
F,1928,Joy,37,MI,308,0.045
F,1928,Jeannette,33,MI,332,0.04
F,1928,Jo,29,MI,359,0.035
F,1928,Jacquelyn,23,MI,417,0.028
F,1928,Jeannine,21,MI,445,0.025
F,1928,Judith,21,MI,445,0.025
F,1928,James,17,MI,496,0.02
F,1928,Jenny,15,MI,526,0.018
F,1928,Joanna,14,MI,546,0.017
F,1928,Jewel,11,MI,612,0.013
F,1928,Johanna,11,MI,612,0.013
F,1928,Jacquelin,9,MI,675,0.011
F,1928,Janis,9,MI,675,0.011
F,1928,John,9,MI,675,0.011
F,1928,Janette,8,MI,731,0.01
F,1928,Jerry,7,MI,791,0.008
F,1928,Jack,6,MI,862,0.007
F,1928,Jackie,6,MI,862,0.007
F,1928,Jacklyn,6,MI,862,0.007
F,1928,Jill,6,MI,862,0.007
F,1928,Jocelyn,6,MI,862,0.007
F,1928,Joseph,6,MI,862,0.007
F,1928,Julie,6,MI,862,0.007
F,1928,Jaunita,5,MI,946,0.006
F,1928,Jayne,5,MI,946,0.006
F,1928,Jewell,5,MI,946,0.006
F,1928,Johnnie,5,MI,946,0.006
F,1928,Josie,5,MI,946,0.006
F,1928,Juliette,5,MI,946,0.006
F,1928,Justine,5,MI,946,0.006
F,1929,Joyce,703,MI,21,0.835
F,1929,Joan,668,MI,25,0.794
F,1929,Jean,563,MI,30,0.669
F,1929,June,303,MI,60,0.36
F,1929,Joanne,220,MI,87,0.261
F,1929,Jacqueline,194,MI,96,0.23
F,1929,Jane,172,MI,108,0.204
F,1929,Josephine,163,MI,116,0.194
F,1929,Janet,162,MI,118,0.192
F,1929,Julia,106,MI,162,0.126
F,1929,Jeanne,105,MI,164,0.125
F,1929,Jeanette,100,MI,171,0.119
F,1929,Joann,90,MI,184,0.107
F,1929,Juanita,90,MI,184,0.107
F,1929,Janice,74,MI,199,0.088
F,1929,Jeannine,62,MI,229,0.074
F,1929,Jennie,51,MI,257,0.061
F,1929,Jeannette,44,MI,281,0.052
F,1929,Joy,38,MI,314,0.045
F,1929,Jessie,37,MI,319,0.044
F,1929,Jacquelyn,36,MI,324,0.043
F,1929,Judith,36,MI,324,0.043
F,1929,Jo,28,MI,379,0.033
F,1929,Johanna,20,MI,454,0.024
F,1929,Julie,17,MI,490,0.02
F,1929,Jackie,15,MI,531,0.018
F,1929,John,15,MI,531,0.018
F,1929,James,12,MI,593,0.014
F,1929,Janis,11,MI,621,0.013
F,1929,Jeanine,11,MI,621,0.013
F,1929,Janette,10,MI,657,0.012
F,1929,Jayne,9,MI,692,0.011
F,1929,Joanna,9,MI,692,0.011
F,1929,Jack,8,MI,725,0.01
F,1929,Jenny,8,MI,725,0.01
F,1929,Jewel,8,MI,725,0.01
F,1929,Judy,8,MI,725,0.01
F,1929,Justine,7,MI,784,0.008
F,1929,Janie,5,MI,930,0.006
F,1929,Jennette,5,MI,930,0.006
F,1929,Jewell,5,MI,930,0.006
F,1930,Joan,828,MI,18,0.98
F,1930,Joyce,752,MI,19,0.89
F,1930,Jean,519,MI,35,0.615
F,1930,June,300,MI,61,0.355
F,1930,Joanne,271,MI,67,0.321
F,1930,Janet,253,MI,73,0.3
F,1930,Jacqueline,202,MI,98,0.239
F,1930,Josephine,192,MI,101,0.227
F,1930,Jane,161,MI,119,0.191
F,1930,Jeanette,138,MI,133,0.163
F,1930,Joann,135,MI,137,0.16
F,1930,Jeanne,98,MI,173,0.116
F,1930,Juanita,98,MI,173,0.116
F,1930,Julia,85,MI,189,0.101
F,1930,Janice,78,MI,201,0.092
F,1930,Jacquelyn,43,MI,284,0.051
F,1930,Jeannette,39,MI,297,0.046
F,1930,Jeannine,38,MI,302,0.045
F,1930,Jo,36,MI,306,0.043
F,1930,Jennie,35,MI,314,0.041
F,1930,Judith,35,MI,314,0.041
F,1930,Joy,32,MI,340,0.038
F,1930,Jackie,21,MI,445,0.025
F,1930,Janette,21,MI,445,0.025
F,1930,Jessie,20,MI,459,0.024
F,1930,Johanna,20,MI,459,0.024
F,1930,Janis,19,MI,476,0.022
F,1930,Joanna,19,MI,476,0.022
F,1930,Judy,16,MI,512,0.019
F,1930,Julie,16,MI,512,0.019
F,1930,James,15,MI,532,0.018
F,1930,Jerry,12,MI,591,0.014
F,1930,Janie,11,MI,617,0.013
F,1930,Jewel,9,MI,688,0.011
F,1930,John,9,MI,688,0.011
F,1930,Jacquelin,7,MI,776,0.008
F,1930,Johnnie,7,MI,776,0.008
F,1930,Justine,7,MI,776,0.008
F,1930,Jaunita,6,MI,842,0.007
F,1930,Jeannie,6,MI,842,0.007
F,1930,Jenny,6,MI,842,0.007
F,1930,Jacqulyn,5,MI,930,0.006
F,1930,Jeanine,5,MI,930,0.006
F,1930,Joe,5,MI,930,0.006
F,1931,Joan,956,MI,14,1.234
F,1931,Joyce,799,MI,15,1.032
F,1931,Jean,522,MI,30,0.674
F,1931,Joanne,287,MI,57,0.371
F,1931,Janet,239,MI,66,0.309
F,1931,June,226,MI,74,0.292
F,1931,Jane,201,MI,87,0.259
F,1931,Jacqueline,193,MI,92,0.249
F,1931,Josephine,177,MI,98,0.229
F,1931,Joann,160,MI,110,0.207
F,1931,Jeanette,128,MI,137,0.165
F,1931,Juanita,117,MI,145,0.151
F,1931,Jeanne,113,MI,150,0.146
F,1931,Janice,81,MI,188,0.105
F,1931,Julia,67,MI,207,0.086
F,1931,Jeannette,60,MI,223,0.077
F,1931,Jacquelyn,51,MI,243,0.066
F,1931,Judith,46,MI,255,0.059
F,1931,Joy,42,MI,270,0.054
F,1931,Jennie,41,MI,276,0.053
F,1931,Jessie,41,MI,276,0.053
F,1931,Jo,28,MI,345,0.036
F,1931,Jeannine,21,MI,417,0.027
F,1931,Julie,19,MI,437,0.025
F,1931,Janette,15,MI,503,0.019
F,1931,Johanna,15,MI,503,0.019
F,1931,Judy,15,MI,503,0.019
F,1931,Jackie,12,MI,564,0.015
F,1931,Joanna,12,MI,564,0.015
F,1931,Janis,11,MI,590,0.014
F,1931,Justine,10,MI,621,0.013
F,1931,James,9,MI,649,0.012
