sex,year,name,frequency,State,rank,percentage
F,1910,Clara,92,MI,28,0.762
F,1910,Catherine,74,MI,43,0.613
F,1910,Charlotte,33,MI,96,0.273
F,1910,Caroline,29,MI,106,0.24
F,1910,Cecelia,24,MI,124,0.199
F,1910,Cora,19,MI,151,0.157
F,1910,Cecilia,15,MI,180,0.124
F,1910,Celia,13,MI,195,0.108
F,1910,Christine,12,MI,207,0.099
F,1910,Carrie,9,MI,254,0.075
F,1910,Constance,9,MI,254,0.075
F,1910,Carol,7,MI,301,0.058
F,1910,Cleo,7,MI,301,0.058
F,1910,Cecile,6,MI,336,0.05
F,1910,Christina,5,MI,368,0.041
F,1910,Corinne,5,MI,368,0.041
F,1911,Clara,100,MI,28,0.772
F,1911,Catherine,72,MI,49,0.556
F,1911,Charlotte,37,MI,86,0.286
F,1911,Cecelia,24,MI,130,0.185
F,1911,Cecilia,24,MI,130,0.185
F,1911,Caroline,20,MI,154,0.154
F,1911,Cora,18,MI,164,0.139
F,1911,Celia,16,MI,181,0.123
F,1911,Carrie,12,MI,214,0.093
F,1911,Cecile,11,MI,239,0.085
F,1911,Christine,10,MI,253,0.077
F,1911,Clarice,10,MI,253,0.077
F,1911,Carol,9,MI,266,0.069
F,1911,Carolyn,9,MI,266,0.069
F,1911,Claire,7,MI,310,0.054
F,1911,Carmen,6,MI,333,0.046
F,1911,Cornelia,6,MI,333,0.046
F,1911,Cecil,5,MI,376,0.039
F,1911,Constance,5,MI,376,0.039
F,1912,Catherine,115,MI,45,0.523
F,1912,Clara,104,MI,55,0.473
F,1912,Charlotte,58,MI,101,0.264
F,1912,Cecelia,37,MI,138,0.168
F,1912,Caroline,32,MI,150,0.145
F,1912,Cecilia,26,MI,185,0.118
F,1912,Christine,21,MI,221,0.095
F,1912,Cora,21,MI,221,0.095
F,1912,Celia,18,MI,243,0.082
F,1912,Carrie,12,MI,319,0.055
F,1912,Constance,12,MI,319,0.055
F,1912,Carol,11,MI,340,0.05
F,1912,Clarice,10,MI,356,0.045
F,1912,Corinne,10,MI,356,0.045
F,1912,Cornelia,9,MI,383,0.041
F,1912,Cecile,8,MI,402,0.036
F,1912,Carolyn,7,MI,427,0.032
F,1912,Claire,7,MI,427,0.032
F,1912,Crystal,7,MI,427,0.032
F,1912,Carmen,6,MI,460,0.027
F,1912,Cassie,6,MI,460,0.027
F,1912,Christina,6,MI,460,0.027
F,1912,Catharine,5,MI,504,0.023
F,1912,Clarabelle,5,MI,504,0.023
F,1912,Clare,5,MI,504,0.023
F,1912,Cynthia,5,MI,504,0.023
F,1913,Catherine,144,MI,45,0.524
F,1913,Clara,122,MI,55,0.444
F,1913,Charlotte,52,MI,129,0.189
F,1913,Caroline,37,MI,159,0.135
F,1913,Cecilia,24,MI,225,0.087
F,1913,Cecelia,20,MI,251,0.073
F,1913,Celia,19,MI,261,0.069
F,1913,Christine,18,MI,273,0.066
F,1913,Cornelia,17,MI,282,0.062
F,1913,Constance,15,MI,303,0.055
F,1913,Cora,14,MI,316,0.051
F,1913,Carolyn,12,MI,351,0.044
F,1913,Carol,11,MI,372,0.04
F,1913,Carmen,10,MI,391,0.036
F,1913,Carrie,9,MI,429,0.033
F,1913,Cecile,9,MI,429,0.033
F,1913,Cleo,8,MI,460,0.029
F,1913,Corinne,8,MI,460,0.029
F,1913,Cathryn,7,MI,487,0.025
F,1913,Claire,7,MI,487,0.025
F,1913,Clarice,7,MI,487,0.025
F,1913,Coral,6,MI,533,0.022
F,1913,Camilla,5,MI,586,0.018
F,1913,Christina,5,MI,586,0.018
F,1913,Clarissa,5,MI,586,0.018
F,1913,Crystal,5,MI,586,0.018
F,1914,Clara,159,MI,49,0.471
F,1914,Catherine,158,MI,50,0.468
F,1914,Charlotte,58,MI,134,0.172
F,1914,Caroline,32,MI,214,0.095
F,1914,Cecilia,31,MI,218,0.092
F,1914,Christine,30,MI,224,0.089
F,1914,Cora,24,MI,258,0.071
F,1914,Celia,22,MI,281,0.065
F,1914,Carolyn,21,MI,288,0.062
F,1914,Cecelia,19,MI,307,0.056
F,1914,Constance,18,MI,318,0.053
F,1914,Carol,17,MI,332,0.05
F,1914,Carrie,16,MI,342,0.047
F,1914,Claire,14,MI,368,0.041
F,1914,Cleo,14,MI,368,0.041
F,1914,Cornelia,13,MI,387,0.039
F,1914,Cecile,10,MI,432,0.03
F,1914,Clarice,7,MI,528,0.021
F,1914,Christina,6,MI,578,0.018
F,1914,Crystal,6,MI,578,0.018
F,1914,Cassie,5,MI,635,0.015
F,1915,Catherine,217,MI,57,0.417
F,1915,Clara,173,MI,75,0.333
F,1915,Charlotte,101,MI,125,0.194
F,1915,Caroline,66,MI,176,0.127
F,1915,Cecelia,48,MI,214,0.092
F,1915,Cecilia,48,MI,214,0.092
F,1915,Cora,38,MI,248,0.073
F,1915,Celia,35,MI,258,0.067
F,1915,Carol,31,MI,279,0.06
F,1915,Carolyn,29,MI,297,0.056
F,1915,Christine,28,MI,305,0.054
F,1915,Claire,17,MI,410,0.033
F,1915,Constance,17,MI,410,0.033
F,1915,Crystal,17,MI,410,0.033
F,1915,Cecile,16,MI,430,0.031
F,1915,Carrie,15,MI,445,0.029
F,1915,Cleo,13,MI,476,0.025
F,1915,Clarice,11,MI,520,0.021
F,1915,Corinne,10,MI,556,0.019
F,1915,Carmen,9,MI,575,0.017
F,1915,Cassie,8,MI,616,0.015
F,1915,Christina,8,MI,616,0.015
F,1915,Camilla,7,MI,668,0.013
F,1915,Carmella,7,MI,668,0.013
F,1915,Corrine,7,MI,668,0.013
F,1915,Cynthia,6,MI,724,0.012
F,1915,Claudia,5,MI,794,0.01
F,1915,Clementine,5,MI,794,0.01
F,1915,Cornelia,5,MI,794,0.01
F,1916,Catherine,258,MI,53,0.431
F,1916,Clara,237,MI,61,0.396
F,1916,Charlotte,128,MI,117,0.214
F,1916,Caroline,61,MI,199,0.102
F,1916,Carol,51,MI,222,0.085
F,1916,Christine,46,MI,241,0.077
F,1916,Cecilia,43,MI,252,0.072
F,1916,Cecelia,42,MI,257,0.07
F,1916,Celia,41,MI,261,0.069
F,1916,Cora,35,MI,289,0.058
F,1916,Carolyn,32,MI,307,0.053
F,1916,Constance,31,MI,313,0.052
F,1916,Cornelia,24,MI,365,0.04
F,1916,Carrie,21,MI,383,0.035
F,1916,Cleo,21,MI,383,0.035
F,1916,Claire,17,MI,438,0.028
F,1916,Clarice,17,MI,438,0.028
F,1916,Christina,16,MI,456,0.027
F,1916,Cecile,13,MI,505,0.022
F,1916,Corinne,13,MI,505,0.022
F,1916,Crystal,13,MI,505,0.022
F,1916,Carmen,12,MI,526,0.02
F,1916,Cassie,11,MI,547,0.018
F,1916,Clare,8,MI,656,0.013
F,1916,Clarissa,8,MI,656,0.013
F,1916,Corrine,8,MI,656,0.013
F,1916,Camilla,7,MI,710,0.012
F,1916,Cecil,7,MI,710,0.012
F,1916,Claudia,7,MI,710,0.012
F,1916,Clementine,7,MI,710,0.012
F,1916,Camille,6,MI,776,0.01
F,1916,Catharine,6,MI,776,0.01
F,1916,Concetta,6,MI,776,0.01
F,1916,Connie,6,MI,776,0.01
F,1916,Cathryn,5,MI,866,0.008
F,1916,Clarabelle,5,MI,866,0.008
F,1916,Cynthia,5,MI,866,0.008
F,1917,Catherine,222,MI,69,0.349
F,1917,Clara,215,MI,73,0.338
F,1917,Charlotte,130,MI,122,0.205
F,1917,Caroline,60,MI,211,0.094
F,1917,Celia,53,MI,227,0.083
F,1917,Christine,49,MI,245,0.077
F,1917,Cecelia,47,MI,252,0.074
F,1917,Cecilia,42,MI,270,0.066
F,1917,Carol,41,MI,276,0.065
F,1917,Cora,31,MI,320,0.049
F,1917,Carolyn,30,MI,331,0.047
F,1917,Constance,26,MI,359,0.041
F,1917,Cleo,24,MI,374,0.038
F,1917,Cornelia,22,MI,394,0.035
F,1917,Cecile,20,MI,418,0.031
F,1917,Carrie,18,MI,434,0.028
F,1917,Clarice,18,MI,434,0.028
F,1917,Claire,17,MI,449,0.027
F,1917,Cassie,16,MI,464,0.025
F,1917,Carmen,15,MI,485,0.024
F,1917,Crystal,14,MI,511,0.022
F,1917,Christina,13,MI,536,0.02
F,1917,Cynthia,11,MI,587,0.017
F,1917,Camilla,10,MI,615,0.016
F,1917,Corinne,9,MI,650,0.014
F,1917,Charlene,8,MI,687,0.013
F,1917,Clarabelle,7,MI,736,0.011
F,1917,Clarissa,7,MI,736,0.011
F,1917,Corrine,7,MI,736,0.011
F,1917,Catharine,6,MI,795,0.009
F,1917,Claudia,6,MI,795,0.009
F,1917,Coral,6,MI,795,0.009
F,1917,Cathryn,5,MI,892,0.008
F,1917,Cecil,5,MI,892,0.008
F,1917,Clarabell,5,MI,892,0.008
F,1918,Catherine,247,MI,65,0.356
F,1918,Clara,238,MI,70,0.343
F,1918,Charlotte,144,MI,121,0.207
F,1918,Caroline,66,MI,214,0.095
F,1918,Carol,53,MI,239,0.076
F,1918,Cecilia,45,MI,266,0.065
F,1918,Cecelia,44,MI,267,0.063
F,1918,Christine,41,MI,284,0.059
F,1918,Cora,39,MI,295,0.056
F,1918,Celia,34,MI,317,0.049
F,1918,Constance,33,MI,320,0.048
F,1918,Carolyn,31,MI,332,0.045
F,1918,Claire,25,MI,378,0.036
F,1918,Cleo,22,MI,408,0.032
F,1918,Clarice,19,MI,429,0.027
F,1918,Carrie,16,MI,470,0.023
F,1918,Cornelia,16,MI,470,0.023
F,1918,Cecile,12,MI,552,0.017
F,1918,Carmen,11,MI,586,0.016
F,1918,Crystal,11,MI,586,0.016
F,1918,Clare,10,MI,633,0.014
F,1918,Claudia,10,MI,633,0.014
F,1918,Cassie,9,MI,666,0.013
F,1918,Claudine,9,MI,666,0.013
F,1918,Corinne,9,MI,666,0.013
F,1918,Christina,8,MI,706,0.012
F,1918,Clarissa,7,MI,751,0.01
F,1918,Coral,7,MI,751,0.01
F,1918,Celeste,6,MI,824,0.009
F,1918,Clementine,6,MI,824,0.009
F,1918,Camilla,5,MI,914,0.007
F,1918,Carmella,5,MI,914,0.007
F,1918,Carroll,5,MI,914,0.007
F,1918,Cathryn,5,MI,914,0.007
F,1918,Cecil,5,MI,914,0.007
F,1918,Chrystal,5,MI,914,0.007
F,1918,Claribel,5,MI,914,0.007
F,1918,Concetta,5,MI,914,0.007
F,1918,Cynthia,5,MI,914,0.007
F,1919,Catherine,221,MI,67,0.351
F,1919,Clara,210,MI,74,0.334
F,1919,Charlotte,110,MI,138,0.175
F,1919,Caroline,60,MI,209,0.095
F,1919,Carol,48,MI,231,0.076
F,1919,Cecilia,48,MI,231,0.076
F,1919,Cecelia,43,MI,248,0.068
F,1919,Carolyn,37,MI,274,0.059
F,1919,Christine,33,MI,297,0.052
F,1919,Cora,31,MI,309,0.049
F,1919,Constance,29,MI,326,0.046
F,1919,Celia,26,MI,345,0.041
F,1919,Clarice,24,MI,361,0.038
F,1919,Cleo,24,MI,361,0.038
F,1919,Claire,19,MI,411,0.03
F,1919,Cornelia,12,MI,538,0.019
F,1919,Cassie,11,MI,562,0.017
F,1919,Cecile,11,MI,562,0.017
F,1919,Carmen,10,MI,591,0.016
F,1919,Charlene,10,MI,591,0.016
F,1919,Carrie,9,MI,610,0.014
F,1919,Clarabelle,8,MI,652,0.013
F,1919,Corinne,8,MI,652,0.013
F,1919,Carmella,7,MI,705,0.011
F,1919,Cecil,7,MI,705,0.011
F,1919,Christina,7,MI,705,0.011
F,1919,Concetta,7,MI,705,0.011
F,1919,Crystal,7,MI,705,0.011
F,1919,Claudia,6,MI,778,0.01
F,1919,Coral,6,MI,778,0.01
F,1919,Camille,5,MI,850,0.008
F,1919,Cathleen,5,MI,850,0.008
F,1919,Clare,5,MI,850,0.008
F,1919,Cynthia,5,MI,850,0.008
F,1920,Catherine,255,MI,66,0.357
F,1920,Clara,204,MI,88,0.285
F,1920,Charlotte,134,MI,127,0.187
F,1920,Caroline,73,MI,198,0.102
F,1920,Carol,65,MI,214,0.091
F,1920,Cecilia,63,MI,217,0.088
F,1920,Carolyn,54,MI,241,0.076
F,1920,Christine,48,MI,256,0.067
F,1920,Constance,45,MI,264,0.063
F,1920,Cecelia,36,MI,299,0.05
F,1920,Cora,34,MI,312,0.048
F,1920,Celia,30,MI,335,0.042
F,1920,Carrie,23,MI,399,0.032
F,1920,Claire,21,MI,422,0.029
F,1920,Cornelia,21,MI,422,0.029
F,1920,Cecile,18,MI,453,0.025
F,1920,Cleo,17,MI,471,0.024
F,1920,Clarice,16,MI,486,0.022
F,1920,Carmen,15,MI,500,0.021
F,1920,Christina,13,MI,533,0.018
F,1920,Corinne,13,MI,533,0.018
F,1920,Charlene,12,MI,561,0.017
F,1920,Crystal,12,MI,561,0.017
F,1920,Cynthia,11,MI,590,0.015
F,1920,Corrine,10,MI,624,0.014
F,1920,Cassie,7,MI,758,0.01
F,1920,Connie,7,MI,758,0.01
F,1920,Clarabelle,6,MI,825,0.008
F,1920,Claudia,6,MI,825,0.008
F,1920,Clare,5,MI,910,0.007
F,1920,Claribel,5,MI,910,0.007
F,1920,Clementine,5,MI,910,0.007
F,1920,Concetta,5,MI,910,0.007
F,1920,Coral,5,MI,910,0.007
F,1921,Catherine,251,MI,68,0.335
F,1921,Clara,192,MI,99,0.257
F,1921,Charlotte,158,MI,115,0.211
F,1921,Constance,70,MI,212,0.094
F,1921,Caroline,67,MI,221,0.09
F,1921,Carol,65,MI,223,0.087
F,1921,Carolyn,51,MI,252,0.068
F,1921,Cecilia,47,MI,269,0.063
F,1921,Cecelia,43,MI,279,0.057
F,1921,Christine,34,MI,325,0.045
F,1921,Celia,29,MI,347,0.039
F,1921,Cleo,29,MI,347,0.039
F,1921,Cora,28,MI,361,0.037
F,1921,Claire,21,MI,426,0.028
F,1921,Clarice,20,MI,437,0.027
F,1921,Carrie,19,MI,447,0.025
F,1921,Cornelia,17,MI,479,0.023
F,1921,Carmen,14,MI,532,0.019
F,1921,Corinne,13,MI,547,0.017
F,1921,Cecile,12,MI,572,0.016
F,1921,Crystal,11,MI,595,0.015
F,1921,Clarabelle,10,MI,624,0.013
F,1921,Carole,9,MI,660,0.012
F,1921,Claudia,9,MI,660,0.012
F,1921,Catharine,8,MI,716,0.011
F,1921,Christina,8,MI,716,0.011
F,1921,Connie,8,MI,716,0.011
F,1921,Coral,8,MI,716,0.011
F,1921,Corrine,8,MI,716,0.011
F,1921,Celestine,7,MI,777,0.009
F,1921,Clare,7,MI,777,0.009
F,1921,Cecil,6,MI,843,0.008
F,1921,Cherry,6,MI,843,0.008
F,1921,Clarissa,6,MI,843,0.008
F,1921,Cynthia,6,MI,843,0.008
F,1921,Cathryn,5,MI,927,0.007
F,1921,Charlene,5,MI,927,0.007
F,1922,Catherine,233,MI,72,0.325
F,1922,Clara,185,MI,94,0.258
F,1922,Charlotte,122,MI,139,0.17
F,1922,Carol,83,MI,183,0.116
F,1922,Caroline,75,MI,198,0.105
F,1922,Constance,61,MI,219,0.085
F,1922,Christine,45,MI,263,0.063
F,1922,Carolyn,41,MI,281,0.057
F,1922,Cora,40,MI,284,0.056
F,1922,Cecelia,39,MI,288,0.054
F,1922,Cecilia,32,MI,325,0.045
F,1922,Cleo,24,MI,391,0.033
F,1922,Celia,21,MI,420,0.029
F,1922,Cornelia,21,MI,420,0.029
F,1922,Carrie,19,MI,438,0.027
F,1922,Claire,19,MI,438,0.027
F,1922,Crystal,19,MI,438,0.027
F,1922,Connie,13,MI,528,0.018
F,1922,Carmen,12,MI,547,0.017
F,1922,Cecile,12,MI,547,0.017
F,1922,Corinne,12,MI,547,0.017
F,1922,Charlene,10,MI,608,0.014
F,1922,Christina,10,MI,608,0.014
F,1922,Clarice,10,MI,608,0.014
F,1922,Colleen,9,MI,646,0.013
F,1922,Cynthia,8,MI,692,0.011
F,1922,Cassie,7,MI,746,0.01
F,1922,Corrine,7,MI,746,0.01
F,1922,Carmella,6,MI,813,0.008
F,1922,Claudia,6,MI,813,0.008
F,1922,Coral,6,MI,813,0.008
F,1922,Cathryn,5,MI,881,0.007
F,1922,Cecil,5,MI,881,0.007
F,1922,Clarabelle,5,MI,881,0.007
F,1922,Clarissa,5,MI,881,0.007
F,1922,Concetta,5,MI,881,0.007
F,1923,Catherine,222,MI,77,0.298
F,1923,Clara,158,MI,116,0.212
F,1923,Charlotte,111,MI,152,0.149
F,1923,Carol,107,MI,158,0.144
F,1923,Carolyn,64,MI,219,0.086
F,1923,Caroline,61,MI,221,0.082
F,1923,Constance,54,MI,241,0.073
F,1923,Cecilia,38,MI,298,0.051
F,1923,Christine,35,MI,311,0.047
F,1923,Cleo,28,MI,358,0.038
F,1923,Cecelia,25,MI,380,0.034
F,1923,Cora,25,MI,380,0.034
F,1923,Celia,24,MI,390,0.032
F,1923,Carrie,18,MI,455,0.024
F,1923,Carmen,17,MI,469,0.023
F,1923,Clarice,17,MI,469,0.023
F,1923,Corinne,16,MI,484,0.021
F,1923,Cornelia,16,MI,484,0.021
F,1923,Charlene,15,MI,506,0.02
F,1923,Claire,15,MI,506,0.02
F,1923,Colleen,13,MI,546,0.017
F,1923,Cecile,11,MI,598,0.015
F,1923,Christina,11,MI,598,0.015
F,1923,Clarissa,11,MI,598,0.015
F,1923,Corrine,11,MI,598,0.015
F,1923,Crystal,10,MI,631,0.013
F,1923,Clarabelle,9,MI,668,0.012
F,1923,Clare,9,MI,668,0.012
F,1923,Connie,9,MI,668,0.012
F,1923,Cynthia,9,MI,668,0.012
F,1923,Cassie,8,MI,714,0.011
F,1923,Carmella,6,MI,823,0.008
F,1923,Carole,6,MI,823,0.008
F,1923,Coral,6,MI,823,0.008
F,1923,Catharine,5,MI,926,0.007
F,1923,Clarabell,5,MI,926,0.007
F,1923,Claudia,5,MI,926,0.007
F,1923,Clementine,5,MI,926,0.007
F,1924,Catherine,245,MI,76,0.307
F,1924,Charlotte,152,MI,122,0.191
F,1924,Clara,151,MI,127,0.189
F,1924,Carol,90,MI,186,0.113
F,1924,Constance,76,MI,202,0.095
F,1924,Caroline,69,MI,215,0.087
F,1924,Carolyn,69,MI,215,0.087
F,1924,Christine,53,MI,250,0.066
F,1924,Cecilia,41,MI,290,0.051
F,1924,Cecelia,34,MI,324,0.043
F,1924,Claire,32,MI,343,0.04
F,1924,Colleen,32,MI,343,0.04
F,1924,Cora,28,MI,377,0.035
F,1924,Carmen,26,MI,399,0.033
F,1924,Cleo,22,MI,426,0.028
F,1924,Celia,19,MI,460,0.024
F,1924,Corinne,19,MI,460,0.024
F,1924,Cornelia,18,MI,474,0.023
F,1924,Charlene,17,MI,489,0.021
F,1924,Carrie,16,MI,497,0.02
F,1924,Corrine,14,MI,532,0.018
F,1924,Clarice,12,MI,577,0.015
F,1924,Connie,12,MI,577,0.015
F,1924,Cynthia,12,MI,577,0.015
F,1924,Carole,9,MI,686,0.011
F,1924,Catharine,9,MI,686,0.011
F,1924,Cecile,9,MI,686,0.011
F,1924,Christina,9,MI,686,0.011
F,1924,Clarabelle,8,MI,733,0.01
F,1924,Crystal,8,MI,733,0.01
F,1924,Camilla,6,MI,844,0.008
F,1924,Carmella,6,MI,844,0.008
F,1924,Claudia,6,MI,844,0.008
F,1924,Coral,6,MI,844,0.008
F,1924,Carmela,5,MI,925,0.006
F,1924,Caryl,5,MI,925,0.006
F,1924,Cathryn,5,MI,925,0.006
F,1924,Charles,5,MI,925,0.006
F,1924,Clarabell,5,MI,925,0.006
F,1924,Clare,5,MI,925,0.006
F,1925,Catherine,232,MI,80,0.289
F,1925,Clara,157,MI,122,0.195
F,1925,Charlotte,140,MI,133,0.174
F,1925,Carol,113,MI,152,0.141
F,1925,Constance,67,MI,217,0.083
F,1925,Carolyn,60,MI,234,0.075
F,1925,Caroline,59,MI,237,0.073
F,1925,Cecilia,46,MI,277,0.057
F,1925,Christine,42,MI,298,0.052
F,1925,Cora,34,MI,337,0.042
F,1925,Colleen,33,MI,344,0.041
F,1925,Corinne,33,MI,344,0.041
F,1925,Cecelia,26,MI,394,0.032
F,1925,Carmen,24,MI,412,0.03
F,1925,Charlene,24,MI,412,0.03
F,1925,Claire,24,MI,412,0.03
F,1925,Cleo,24,MI,412,0.03
F,1925,Carrie,23,MI,420,0.029
F,1925,Cornelia,19,MI,466,0.024
F,1925,Clarice,18,MI,477,0.022
F,1925,Celia,17,MI,490,0.021
F,1925,Corrine,17,MI,490,0.021
F,1925,Crystal,17,MI,490,0.021
F,1925,Connie,13,MI,565,0.016
F,1925,Claudia,10,MI,646,0.012
F,1925,Carole,8,MI,732,0.01
F,1925,Cecile,8,MI,732,0.01
F,1925,Christina,8,MI,732,0.01
F,1925,Catharine,7,MI,787,0.009
F,1925,Clarabelle,7,MI,787,0.009
F,1925,Clare,7,MI,787,0.009
F,1925,Charline,6,MI,843,0.007
F,1925,Claribel,6,MI,843,0.007
F,1925,Charles,5,MI,916,0.006
F,1925,Clementine,5,MI,916,0.006
F,1926,Catherine,237,MI,81,0.289
F,1926,Clara,164,MI,114,0.2
F,1926,Charlotte,133,MI,141,0.162
F,1926,Carol,109,MI,158,0.133
F,1926,Carolyn,95,MI,175,0.116
F,1926,Constance,91,MI,182,0.111
F,1926,Caroline,62,MI,231,0.076
F,1926,Colleen,62,MI,231,0.076
F,1926,Christine,60,MI,238,0.073
F,1926,Corinne,33,MI,338,0.04
F,1926,Cecelia,31,MI,352,0.038
F,1926,Cecilia,30,MI,358,0.037
F,1926,Cora,30,MI,358,0.037
F,1926,Clarice,27,MI,387,0.033
F,1926,Carrie,23,MI,415,0.028
F,1926,Charlene,23,MI,415,0.028
F,1926,Carmen,21,MI,440,0.026
F,1926,Celia,20,MI,454,0.024
F,1926,Claire,20,MI,454,0.024
F,1926,Connie,20,MI,454,0.024
F,1926,Corrine,18,MI,486,0.022
F,1926,Cleo,13,MI,572,0.016
F,1926,Carole,12,MI,594,0.015
F,1926,Christina,10,MI,648,0.012
F,1926,Crystal,10,MI,648,0.012
F,1926,Cynthia,10,MI,648,0.012
F,1926,Charles,9,MI,681,0.011
F,1926,Claudia,9,MI,681,0.011
F,1926,Camilla,7,MI,792,0.009
F,1926,Cecile,7,MI,792,0.009
F,1926,Clarabelle,7,MI,792,0.009
F,1926,Cornelia,7,MI,792,0.009
F,1926,Carmella,6,MI,862,0.007
F,1926,Carroll,6,MI,862,0.007
F,1926,Concetta,6,MI,862,0.007
F,1926,Camille,5,MI,938,0.006
F,1926,Carlene,5,MI,938,0.006
F,1926,Carmela,5,MI,938,0.006
F,1926,Clare,5,MI,938,0.006
F,1926,Clarissa,5,MI,938,0.006
F,1926,Claudine,5,MI,938,0.006
F,1927,Catherine,223,MI,87,0.266
F,1927,Charlotte,151,MI,123,0.18
F,1927,Carol,145,MI,128,0.173
F,1927,Clara,129,MI,143,0.154
F,1927,Carolyn,105,MI,164,0.125
F,1927,Constance,77,MI,201,0.092
F,1927,Colleen,73,MI,206,0.087
F,1927,Caroline,64,MI,224,0.076
F,1927,Christine,42,MI,294,0.05
F,1927,Cecilia,36,MI,327,0.043
F,1927,Cora,31,MI,353,0.037
F,1927,Claire,28,MI,377,0.033
F,1927,Corinne,28,MI,377,0.033
F,1927,Cecelia,27,MI,384,0.032
F,1927,Connie,25,MI,397,0.03
F,1927,Corrine,22,MI,431,0.026
F,1927,Carmen,20,MI,462,0.024
F,1927,Charlene,20,MI,462,0.024
F,1927,Cynthia,20,MI,462,0.024
F,1927,Cleo,19,MI,481,0.023
F,1927,Clarice,18,MI,496,0.021
F,1927,Carrie,15,MI,540,0.018
F,1927,Celia,14,MI,563,0.017
F,1927,Cornelia,14,MI,563,0.017
F,1927,Christina,11,MI,621,0.013
F,1927,Cecile,9,MI,683,0.011
F,1927,Carmella,8,MI,731,0.01
F,1927,Charles,8,MI,731,0.01
F,1927,Clarissa,7,MI,807,0.008
F,1927,Claudine,7,MI,807,0.008
F,1927,Camilla,6,MI,860,0.007
F,1927,Camille,6,MI,860,0.007
F,1927,Carmela,6,MI,860,0.007
F,1927,Cathryn,6,MI,860,0.007
F,1927,Celeste,6,MI,860,0.007
F,1927,Clarabelle,6,MI,860,0.007
F,1927,Clare,6,MI,860,0.007
F,1927,Claudia,6,MI,860,0.007
F,1927,Crystal,6,MI,860,0.007
F,1927,Carla,5,MI,948,0.006
F,1927,Carole,5,MI,948,0.006
F,1927,Clementine,5,MI,948,0.006
F,1928,Catherine,210,MI,87,0.253
F,1928,Carol,173,MI,108,0.209
F,1928,Charlotte,141,MI,130,0.17
F,1928,Clara,117,MI,152,0.141
F,1928,Carolyn,86,MI,184,0.104
F,1928,Caroline,68,MI,211,0.082
F,1928,Constance,66,MI,216,0.08
F,1928,Colleen,57,MI,234,0.069
F,1928,Christine,55,MI,242,0.066
F,1928,Cecilia,39,MI,299,0.047
F,1928,Charlene,38,MI,302,0.046
F,1928,Cora,38,MI,302,0.046
F,1928,Carmen,30,MI,354,0.036
F,1928,Cleo,23,MI,417,0.028
F,1928,Corrine,23,MI,417,0.028
F,1928,Cecelia,22,MI,436,0.027
F,1928,Claire,22,MI,436,0.027
F,1928,Corinne,18,MI,487,0.022
F,1928,Carole,17,MI,496,0.02
F,1928,Clarice,17,MI,496,0.02
F,1928,Cynthia,17,MI,496,0.02
F,1928,Connie,15,MI,526,0.018
F,1928,Cecile,14,MI,546,0.017
F,1928,Charmaine,13,MI,562,0.016
F,1928,Christina,13,MI,562,0.016
F,1928,Carrie,12,MI,589,0.014
F,1928,Celia,12,MI,589,0.014
F,1928,Claudia,10,MI,643,0.012
F,1928,Cornelia,10,MI,643,0.012
F,1928,Camilla,8,MI,731,0.01
F,1928,Camille,8,MI,731,0.01
F,1928,Carla,8,MI,731,0.01
F,1928,Clare,8,MI,731,0.01
F,1928,Concetta,8,MI,731,0.01
F,1928,Celine,7,MI,791,0.008
F,1928,Claudine,6,MI,862,0.007
F,1928,Carl,5,MI,946,0.006
F,1928,Carlene,5,MI,946,0.006
F,1928,Cassie,5,MI,946,0.006
F,1928,Cathrine,5,MI,946,0.006
F,1928,Clementine,5,MI,946,0.006
F,1928,Coral,5,MI,946,0.006
F,1928,Crystal,5,MI,946,0.006
F,1929,Carol,233,MI,80,0.277
F,1929,Catherine,190,MI,97,0.226
F,1929,Charlotte,150,MI,127,0.178
F,1929,Clara,132,MI,137,0.157
F,1929,Carolyn,115,MI,149,0.137
F,1929,Christine,68,MI,212,0.081
F,1929,Constance,68,MI,212,0.081
F,1929,Caroline,66,MI,219,0.078
F,1929,Colleen,51,MI,257,0.061
F,1929,Charlene,46,MI,272,0.055
F,1929,Cora,36,MI,324,0.043
F,1929,Corinne,32,MI,348,0.038
F,1929,Cecilia,31,MI,356,0.037
F,1929,Carmen,25,MI,406,0.03
F,1929,Claire,24,MI,417,0.029
F,1929,Clarice,24,MI,417,0.029
F,1929,Celia,20,MI,454,0.024
F,1929,Carole,19,MI,470,0.023
F,1929,Carrie,19,MI,470,0.023
F,1929,Cecelia,18,MI,484,0.021
F,1929,Connie,18,MI,484,0.021
F,1929,Corrine,17,MI,490,0.02
F,1929,Cleo,16,MI,509,0.019
F,1929,Christina,15,MI,531,0.018
F,1929,Cynthia,15,MI,531,0.018
F,1929,Cornelia,12,MI,593,0.014
F,1929,Catharine,11,MI,621,0.013
F,1929,Charles,11,MI,621,0.013
F,1929,Crystal,9,MI,692,0.011
F,1929,Carmela,8,MI,725,0.01
F,1929,Caryl,8,MI,725,0.01
F,1929,Clarabelle,8,MI,725,0.01
F,1929,Consuelo,8,MI,725,0.01
F,1929,Camille,7,MI,784,0.008
F,1929,Carlene,7,MI,784,0.008
F,1929,Clare,7,MI,784,0.008
F,1929,Claudia,7,MI,784,0.008
F,1929,Carla,6,MI,854,0.007
F,1929,Cecile,6,MI,854,0.007
F,1929,Charleen,5,MI,930,0.006
