sex,year,name,frequency,State,rank,percentage
F,1910,Mary,349,MI,2,2.891
F,1910,Margaret,272,MI,3,2.253
F,1910,Mildred,159,MI,8,1.317
F,1910,Marie,143,MI,11,1.185
F,1910,Martha,83,MI,34,0.688
F,1910,Marion,81,MI,38,0.671
F,1910,Marguerite,61,MI,50,0.505
F,1910,Mabel,58,MI,52,0.48
F,1910,Myrtle,56,MI,57,0.464
F,1910,Marian,50,MI,65,0.414
F,1910,Marjorie,47,MI,70,0.389
F,1910,Mae,29,MI,106,0.24
F,1910,Minnie,28,MI,109,0.232
F,1910,Mable,21,MI,136,0.174
F,1910,Madeline,19,MI,151,0.157
F,1910,Maxine,18,MI,156,0.149
F,1910,Marcella,11,MI,219,0.091
F,1910,Matilda,11,MI,219,0.091
F,1910,May,11,MI,219,0.091
F,1910,Miriam,9,MI,254,0.075
F,1910,Muriel,9,MI,254,0.075
F,1910,Maria,7,MI,301,0.058
F,1910,Mamie,5,MI,368,0.041
F,1910,Margie,5,MI,368,0.041
F,1910,Marvel,5,MI,368,0.041
F,1910,Maude,5,MI,368,0.041
F,1910,Mayme,5,MI,368,0.041
F,1910,Melva,5,MI,368,0.041
F,1910,Mercedes,5,MI,368,0.041
F,1910,Merle,5,MI,368,0.041
F,1910,Millie,5,MI,368,0.041
F,1910,Myra,5,MI,368,0.041
F,1911,Mary,456,MI,1,3.519
F,1911,Margaret,310,MI,4,2.392
F,1911,Mildred,175,MI,7,1.35
F,1911,Marie,158,MI,9,1.219
F,1911,Marion,94,MI,30,0.725
F,1911,Martha,73,MI,46,0.563
F,1911,Marguerite,60,MI,58,0.463
F,1911,Marjorie,60,MI,58,0.463
F,1911,Marian,59,MI,61,0.455
F,1911,Mabel,58,MI,63,0.448
F,1911,Myrtle,39,MI,81,0.301
F,1911,Madeline,30,MI,108,0.231
F,1911,Maxine,23,MI,135,0.177
F,1911,Minnie,23,MI,135,0.177
F,1911,Mable,18,MI,164,0.139
F,1911,Mae,18,MI,164,0.139
F,1911,Muriel,13,MI,201,0.1
F,1911,Marcella,12,MI,214,0.093
F,1911,Miriam,10,MI,253,0.077
F,1911,Maria,9,MI,266,0.069
F,1911,Maude,9,MI,266,0.069
F,1911,Merle,8,MI,293,0.062
F,1911,Mamie,7,MI,310,0.054
F,1911,Monica,7,MI,310,0.054
F,1911,Madge,5,MI,376,0.039
F,1911,Maggie,5,MI,376,0.039
F,1911,May,5,MI,376,0.039
F,1911,Mina,5,MI,376,0.039
F,1911,Myrna,5,MI,376,0.039
F,1912,Mary,628,MI,1,2.854
F,1912,Margaret,426,MI,5,1.936
F,1912,Mildred,221,MI,14,1.004
F,1912,Marie,195,MI,19,0.886
F,1912,Martha,117,MI,43,0.532
F,1912,Marion,115,MI,45,0.523
F,1912,Marjorie,94,MI,61,0.427
F,1912,Marian,87,MI,68,0.395
F,1912,Marguerite,77,MI,77,0.35
F,1912,Mabel,71,MI,84,0.323
F,1912,Myrtle,55,MI,103,0.25
F,1912,Minnie,33,MI,147,0.15
F,1912,Madeline,32,MI,150,0.145
F,1912,Muriel,30,MI,162,0.136
F,1912,Maxine,28,MI,174,0.127
F,1912,Mae,26,MI,185,0.118
F,1912,Marcella,25,MI,193,0.114
F,1912,Mable,23,MI,202,0.105
F,1912,Mamie,17,MI,255,0.077
F,1912,Miriam,15,MI,275,0.068
F,1912,Maude,11,MI,340,0.05
F,1912,May,11,MI,340,0.05
F,1912,Matilda,10,MI,356,0.045
F,1912,Mayme,10,MI,356,0.045
F,1912,Maria,8,MI,402,0.036
F,1912,Marvel,7,MI,427,0.032
F,1912,Merle,7,MI,427,0.032
F,1912,Monica,7,MI,427,0.032
F,1912,Madeleine,6,MI,460,0.027
F,1912,Mina,6,MI,460,0.027
F,1912,Margery,5,MI,504,0.023
F,1912,Melba,5,MI,504,0.023
F,1912,Millicent,5,MI,504,0.023
F,1912,Myra,5,MI,504,0.023
F,1913,Mary,744,MI,1,2.709
F,1913,Margaret,485,MI,6,1.766
F,1913,Mildred,289,MI,13,1.052
F,1913,Marie,263,MI,15,0.957
F,1913,Marion,151,MI,39,0.55
F,1913,Martha,122,MI,55,0.444
F,1913,Marjorie,120,MI,58,0.437
F,1913,Marian,108,MI,64,0.393
F,1913,Marguerite,82,MI,89,0.299
F,1913,Myrtle,82,MI,89,0.299
F,1913,Mabel,63,MI,112,0.229
F,1913,Maxine,48,MI,135,0.175
F,1913,Madeline,35,MI,168,0.127
F,1913,Mae,35,MI,168,0.127
F,1913,Minnie,29,MI,198,0.106
F,1913,Miriam,24,MI,225,0.087
F,1913,Mable,23,MI,233,0.084
F,1913,Muriel,17,MI,282,0.062
F,1913,Marcella,15,MI,303,0.055
F,1913,Matilda,14,MI,316,0.051
F,1913,Mamie,13,MI,333,0.047
F,1913,Maude,12,MI,351,0.044
F,1913,May,11,MI,372,0.04
F,1913,Monica,10,MI,391,0.036
F,1913,Mina,9,MI,429,0.033
F,1913,Maria,8,MI,460,0.029
F,1913,Marianne,8,MI,460,0.029
F,1913,Marvel,8,MI,460,0.029
F,1913,Maybelle,8,MI,460,0.029
F,1913,Madeleine,7,MI,487,0.025
F,1913,Mona,7,MI,487,0.025
F,1913,Margery,6,MI,533,0.022
F,1913,Maryann,6,MI,533,0.022
F,1913,Mayme,6,MI,533,0.022
F,1913,Melba,6,MI,533,0.022
F,1913,Mercedes,6,MI,533,0.022
F,1914,Mary,886,MI,2,2.626
F,1914,Margaret,563,MI,7,1.669
F,1914,Mildred,298,MI,17,0.883
F,1914,Marie,268,MI,23,0.794
F,1914,Marion,175,MI,40,0.519
F,1914,Marjorie,151,MI,53,0.448
F,1914,Martha,138,MI,60,0.409
F,1914,Marian,122,MI,70,0.362
F,1914,Marguerite,83,MI,107,0.246
F,1914,Mabel,77,MI,115,0.228
F,1914,Maxine,60,MI,130,0.178
F,1914,Myrtle,48,MI,153,0.142
F,1914,Madeline,43,MI,172,0.127
F,1914,Mae,39,MI,184,0.116
F,1914,Muriel,38,MI,188,0.113
F,1914,Marcella,28,MI,234,0.083
F,1914,Minnie,27,MI,241,0.08
F,1914,Mable,23,MI,272,0.068
F,1914,Miriam,19,MI,307,0.056
F,1914,Marcia,13,MI,387,0.039
F,1914,Maria,13,MI,387,0.039
F,1914,Matilda,13,MI,387,0.039
F,1914,Mamie,11,MI,417,0.033
F,1914,May,11,MI,417,0.033
F,1914,Mayme,10,MI,432,0.03
F,1914,Monica,10,MI,432,0.03
F,1914,Maurine,9,MI,457,0.027
F,1914,Myrna,9,MI,457,0.027
F,1914,Madeleine,8,MI,489,0.024
F,1914,Marvel,8,MI,489,0.024
F,1914,Maryann,8,MI,489,0.024
F,1914,Mina,8,MI,489,0.024
F,1914,Madelyn,7,MI,528,0.021
F,1914,Madonna,7,MI,528,0.021
F,1914,Marjory,7,MI,528,0.021
F,1914,Mollie,7,MI,528,0.021
F,1914,Mona,7,MI,528,0.021
F,1914,Margery,6,MI,578,0.018
F,1914,Minerva,6,MI,578,0.018
F,1914,Molly,6,MI,578,0.018
F,1914,Myra,6,MI,578,0.018
F,1914,Magdalene,5,MI,635,0.015
F,1914,Marianne,5,MI,635,0.015
F,1914,Mattie,5,MI,635,0.015
F,1914,Maude,5,MI,635,0.015
F,1914,Melva,5,MI,635,0.015
F,1914,Millicent,5,MI,635,0.015
F,1914,Millie,5,MI,635,0.015
F,1915,Mary,1447,MI,1,2.783
F,1915,Margaret,845,MI,7,1.625
F,1915,Mildred,419,MI,21,0.806
F,1915,Marie,416,MI,22,0.8
F,1915,Marion,247,MI,46,0.475
F,1915,Marjorie,223,MI,53,0.429
F,1915,Marian,208,MI,60,0.4
F,1915,Martha,175,MI,72,0.337
F,1915,Maxine,141,MI,93,0.271
F,1915,Marguerite,134,MI,101,0.258
F,1915,Mabel,112,MI,113,0.215
F,1915,Myrtle,97,MI,133,0.187
F,1915,Madeline,81,MI,145,0.156
F,1915,Mae,53,MI,201,0.102
F,1915,Minnie,52,MI,204,0.1
F,1915,Muriel,45,MI,227,0.087
F,1915,Marcella,32,MI,270,0.062
F,1915,May,26,MI,315,0.05
F,1915,Mable,25,MI,323,0.048
F,1915,Marvel,19,MI,386,0.037
F,1915,Mamie,18,MI,401,0.035
F,1915,Miriam,17,MI,410,0.033
F,1915,Matilda,14,MI,459,0.027
F,1915,Margie,13,MI,476,0.025
F,1915,Maude,13,MI,476,0.025
F,1915,Merle,13,MI,476,0.025
F,1915,Myra,13,MI,476,0.025
F,1915,Maria,12,MI,495,0.023
F,1915,Margery,11,MI,520,0.021
F,1915,Maureen,11,MI,520,0.021
F,1915,Mayme,11,MI,520,0.021
F,1915,Mona,11,MI,520,0.021
F,1915,Myrna,11,MI,520,0.021
F,1915,Madelyn,10,MI,556,0.019
F,1915,Marianne,9,MI,575,0.017
F,1915,Mercedes,9,MI,575,0.017
F,1915,Meta,9,MI,575,0.017
F,1915,Mollie,9,MI,575,0.017
F,1915,Madonna,8,MI,616,0.015
F,1915,Magdalene,8,MI,616,0.015
F,1915,Marjory,8,MI,616,0.015
F,1915,Mavis,8,MI,616,0.015
F,1915,Melva,8,MI,616,0.015
F,1915,Monica,8,MI,616,0.015
F,1915,Marcia,7,MI,668,0.013
F,1915,Melba,7,MI,668,0.013
F,1915,Mina,7,MI,668,0.013
F,1915,Mabelle,6,MI,724,0.012
F,1915,Madaline,5,MI,794,0.01
F,1915,Madeleine,5,MI,794,0.01
F,1915,Madge,5,MI,794,0.01
F,1915,Marge,5,MI,794,0.01
F,1915,Maryann,5,MI,794,0.01
F,1915,Maryellen,5,MI,794,0.01
F,1915,Maurine,5,MI,794,0.01
F,1915,Maybelle,5,MI,794,0.01
F,1915,Molly,5,MI,794,0.01
F,1915,Myrtie,5,MI,794,0.01
F,1916,Mary,1587,MI,2,2.652
F,1916,Margaret,930,MI,7,1.554
F,1916,Mildred,452,MI,21,0.755
F,1916,Marie,418,MI,25,0.698
F,1916,Marjorie,303,MI,40,0.506
F,1916,Marion,295,MI,42,0.493
F,1916,Marian,244,MI,57,0.408
F,1916,Martha,202,MI,73,0.338
F,1916,Marguerite,183,MI,82,0.306
F,1916,Maxine,159,MI,100,0.266
F,1916,Myrtle,89,MI,145,0.149
F,1916,Mabel,84,MI,156,0.14
F,1916,Madeline,82,MI,159,0.137
F,1916,Mae,78,MI,166,0.13
F,1916,Minnie,59,MI,203,0.099
F,1916,Muriel,58,MI,207,0.097
F,1916,Mable,42,MI,257,0.07
F,1916,Marcella,39,MI,271,0.065
F,1916,Miriam,34,MI,297,0.057
F,1916,Monica,24,MI,365,0.04
F,1916,Matilda,21,MI,383,0.035
F,1916,May,21,MI,383,0.035
F,1916,Margie,20,MI,400,0.033
F,1916,Mamie,19,MI,411,0.032
F,1916,Molly,18,MI,416,0.03
F,1916,Margery,17,MI,438,0.028
F,1916,Maude,17,MI,438,0.028
F,1916,Mona,15,MI,473,0.025
F,1916,Marianne,14,MI,488,0.023
F,1916,Marvel,14,MI,488,0.023
F,1916,Madelyn,13,MI,505,0.022
F,1916,Merle,13,MI,505,0.022
F,1916,Mayme,12,MI,526,0.02
F,1916,Magdalene,11,MI,547,0.018
F,1916,Maria,11,MI,547,0.018
F,1916,Marilyn,11,MI,547,0.018
F,1916,Marjory,11,MI,547,0.018
F,1916,Maryann,11,MI,547,0.018
F,1916,Mina,11,MI,547,0.018
F,1916,Myra,11,MI,547,0.018
F,1916,Maybelle,9,MI,611,0.015
F,1916,Melba,9,MI,611,0.015
F,1916,Millicent,9,MI,611,0.015
F,1916,Myrna,9,MI,611,0.015
F,1916,Madeleine,8,MI,656,0.013
F,1916,Madge,8,MI,656,0.013
F,1916,Maureen,8,MI,656,0.013
F,1916,Melva,8,MI,656,0.013
F,1916,Minerva,8,MI,656,0.013
F,1916,Mollie,8,MI,656,0.013
F,1916,Marcia,7,MI,710,0.012
F,1916,Marietta,7,MI,710,0.012
F,1916,Millie,7,MI,710,0.012
F,1916,Maurine,6,MI,776,0.01
F,1916,Madonna,5,MI,866,0.008
F,1916,Maryjane,5,MI,866,0.008
F,1917,Mary,1774,MI,1,2.793
F,1917,Margaret,1012,MI,7,1.593
F,1917,Mildred,509,MI,20,0.801
F,1917,Marie,455,MI,24,0.716
F,1917,Marion,304,MI,44,0.479
F,1917,Marjorie,283,MI,51,0.446
F,1917,Marian,242,MI,60,0.381
F,1917,Martha,227,MI,66,0.357
F,1917,Maxine,161,MI,104,0.253
F,1917,Marguerite,159,MI,107,0.25
F,1917,Mabel,96,MI,145,0.151
F,1917,Myrtle,88,MI,152,0.139
F,1917,Madeline,82,MI,165,0.129
F,1917,Muriel,76,MI,177,0.12
F,1917,Mae,69,MI,195,0.109
F,1917,Minnie,52,MI,231,0.082
F,1917,Marcella,43,MI,265,0.068
F,1917,Margery,26,MI,359,0.041
F,1917,Miriam,26,MI,359,0.041
F,1917,Mable,23,MI,383,0.036
F,1917,Matilda,22,MI,394,0.035
F,1917,Mamie,19,MI,427,0.03
F,1917,May,18,MI,434,0.028
F,1917,Marilyn,17,MI,449,0.027
F,1917,Maria,16,MI,464,0.025
F,1917,Marvel,16,MI,464,0.025
F,1917,Maude,16,MI,464,0.025
F,1917,Monica,15,MI,485,0.024
F,1917,Myra,15,MI,485,0.024
F,1917,Mollie,14,MI,511,0.022
F,1917,Margie,13,MI,536,0.02
F,1917,Madelyn,12,MI,557,0.019
F,1917,Magdalene,12,MI,557,0.019
F,1917,Molly,12,MI,557,0.019
F,1917,Mayme,11,MI,587,0.017
F,1917,Melba,11,MI,587,0.017
F,1917,Merle,11,MI,587,0.017
F,1917,Millie,11,MI,587,0.017
F,1917,Mona,11,MI,587,0.017
F,1917,Madeleine,10,MI,615,0.016
F,1917,Margarette,10,MI,615,0.016
F,1917,Madge,9,MI,650,0.014
F,1917,Marjory,9,MI,650,0.014
F,1917,Maryann,9,MI,650,0.014
F,1917,Mavis,9,MI,650,0.014
F,1917,Mercedes,9,MI,650,0.014
F,1917,Madaline,8,MI,687,0.013
F,1917,Marcia,8,MI,687,0.013
F,1917,Maryjane,8,MI,687,0.013
F,1917,Mattie,7,MI,736,0.011
F,1917,Marge,6,MI,795,0.009
F,1917,Marianne,6,MI,795,0.009
F,1917,Marietta,6,MI,795,0.009
F,1917,Marilynn,6,MI,795,0.009
F,1917,Maureen,6,MI,795,0.009
F,1917,Maurine,6,MI,795,0.009
F,1917,Maybelle,6,MI,795,0.009
F,1917,Meta,6,MI,795,0.009
F,1917,Mina,6,MI,795,0.009
F,1917,Mariam,5,MI,892,0.008
F,1917,Martina,5,MI,892,0.008
F,1917,Melvina,5,MI,892,0.008
F,1917,Minerva,5,MI,892,0.008
F,1917,Myrna,5,MI,892,0.008
F,1917,Myrtie,5,MI,892,0.008
F,1918,Mary,1787,MI,1,2.574
F,1918,Margaret,1064,MI,7,1.533
F,1918,Mildred,520,MI,23,0.749
F,1918,Marie,455,MI,27,0.655
F,1918,Marion,323,MI,48,0.465
F,1918,Marjorie,310,MI,50,0.447
F,1918,Marian,257,MI,60,0.37
F,1918,Maxine,203,MI,87,0.292
F,1918,Martha,199,MI,89,0.287
F,1918,Marguerite,163,MI,108,0.235
F,1918,Mabel,91,MI,161,0.131
F,1918,Myrtle,88,MI,165,0.127
F,1918,Mae,77,MI,190,0.111
F,1918,Madeline,70,MI,205,0.101
F,1918,Muriel,68,MI,210,0.098
F,1918,Minnie,47,MI,256,0.068
F,1918,Marcella,41,MI,284,0.059
F,1918,Miriam,30,MI,341,0.043
F,1918,Margery,24,MI,386,0.035
F,1918,Marvel,24,MI,386,0.035
F,1918,Mable,23,MI,398,0.033
F,1918,Matilda,22,MI,408,0.032
F,1918,Maria,21,MI,414,0.03
F,1918,Marilyn,19,MI,429,0.027
F,1918,May,19,MI,429,0.027
F,1918,Mamie,18,MI,443,0.026
F,1918,Myra,16,MI,470,0.023
F,1918,Melba,15,MI,489,0.022
F,1918,Margie,13,MI,520,0.019
F,1918,Maryjane,12,MI,552,0.017
F,1918,Maude,12,MI,552,0.017
F,1918,Merle,12,MI,552,0.017
F,1918,Madelyn,11,MI,586,0.016
F,1918,Marcia,11,MI,586,0.016
F,1918,Marjory,11,MI,586,0.016
F,1918,Maurine,11,MI,586,0.016
F,1918,Mayme,11,MI,586,0.016
F,1918,Mercedes,11,MI,586,0.016
F,1918,Mina,11,MI,586,0.016
F,1918,Molly,11,MI,586,0.016
F,1918,Monica,11,MI,586,0.016
F,1918,Maryann,10,MI,633,0.014
F,1918,Mathilda,10,MI,633,0.014
F,1918,Mollie,10,MI,633,0.014
F,1918,Mona,10,MI,633,0.014
F,1918,Myrna,10,MI,633,0.014
F,1918,Madeleine,9,MI,666,0.013
F,1918,Millie,9,MI,666,0.013
F,1918,Madge,7,MI,751,0.01
F,1918,Marianne,7,MI,751,0.01
F,1918,Maryellen,7,MI,751,0.01
F,1918,Maureen,7,MI,751,0.01
F,1918,Maybelle,7,MI,751,0.01
F,1918,Meta,7,MI,751,0.01
F,1918,Madaline,6,MI,824,0.009
F,1918,Madonna,6,MI,824,0.009
F,1918,Magdalene,6,MI,824,0.009
F,1918,Marybelle,6,MI,824,0.009
F,1918,Mavis,6,MI,824,0.009
F,1918,Merna,6,MI,824,0.009
F,1918,Millicent,6,MI,824,0.009
F,1918,Minerva,6,MI,824,0.009
F,1918,Marcelle,5,MI,914,0.007
F,1918,Margarette,5,MI,914,0.007
F,1918,Margret,5,MI,914,0.007
F,1918,Mattie,5,MI,914,0.007
F,1918,Mazie,5,MI,914,0.007
F,1918,Melva,5,MI,914,0.007
F,1919,Mary,1554,MI,3,2.469
F,1919,Margaret,992,MI,7,1.576
F,1919,Mildred,448,MI,26,0.712
F,1919,Marie,437,MI,28,0.694
F,1919,Marjorie,341,MI,38,0.542
F,1919,Marion,310,MI,43,0.493
F,1919,Marian,260,MI,56,0.413
F,1919,Maxine,193,MI,81,0.307
F,1919,Martha,192,MI,83,0.305
F,1919,Marguerite,125,MI,127,0.199
F,1919,Myrtle,99,MI,146,0.157
F,1919,Mabel,90,MI,157,0.143
F,1919,Madeline,71,MI,184,0.113
F,1919,Mae,68,MI,191,0.108
F,1919,Muriel,61,MI,204,0.097
F,1919,Marcella,51,MI,225,0.081
F,1919,Minnie,40,MI,263,0.064
F,1919,Mable,34,MI,292,0.054
F,1919,Miriam,28,MI,334,0.044
F,1919,May,26,MI,345,0.041
F,1919,Marcia,22,MI,378,0.035
F,1919,Maria,21,MI,389,0.033
F,1919,Mamie,19,MI,411,0.03
F,1919,Margie,17,MI,444,0.027
F,1919,Marilyn,17,MI,444,0.027
F,1919,Maude,17,MI,444,0.027
F,1919,Monica,17,MI,444,0.027
F,1919,Marjory,16,MI,459,0.025
F,1919,Marvel,16,MI,459,0.025
F,1919,Maryann,12,MI,538,0.019
F,1919,Margery,11,MI,562,0.017
F,1919,Marianne,11,MI,562,0.017
F,1919,Matilda,11,MI,562,0.017
F,1919,Melba,10,MI,591,0.016
F,1919,Merle,10,MI,591,0.016
F,1919,Myra,10,MI,591,0.016
F,1919,Maurine,9,MI,610,0.014
F,1919,Mona,9,MI,610,0.014
F,1919,Madelyn,8,MI,652,0.013
F,1919,Marietta,8,MI,652,0.013
F,1919,Marilynn,8,MI,652,0.013
F,1919,Maryjane,8,MI,652,0.013
F,1919,Mayme,8,MI,652,0.013
F,1919,Millicent,8,MI,652,0.013
F,1919,Mina,8,MI,652,0.013
F,1919,Madeleine,7,MI,705,0.011
F,1919,Madge,7,MI,705,0.011
F,1919,Madonna,7,MI,705,0.011
F,1919,Mercedes,7,MI,705,0.011
F,1919,Millie,7,MI,705,0.011
F,1919,Mollie,7,MI,705,0.011
F,1919,Magdalene,6,MI,778,0.01
F,1919,Marcelle,6,MI,778,0.01
F,1919,Margarette,6,MI,778,0.01
F,1919,Maureen,6,MI,778,0.01
F,1919,Myrtie,6,MI,778,0.01
F,1919,Madalene,5,MI,850,0.008
F,1919,Maggie,5,MI,850,0.008
F,1919,Margret,5,MI,850,0.008
F,1919,Melvina,5,MI,850,0.008
F,1919,Molly,5,MI,850,0.008
F,1920,Mary,1809,MI,2,2.53
F,1920,Margaret,1037,MI,7,1.45
F,1920,Mildred,486,MI,26,0.68
F,1920,Marie,443,MI,33,0.62
F,1920,Marjorie,407,MI,35,0.569
F,1920,Marion,321,MI,48,0.449
F,1920,Marian,293,MI,51,0.41
F,1920,Maxine,214,MI,80,0.299
F,1920,Martha,190,MI,96,0.266
F,1920,Marguerite,175,MI,103,0.245
F,1920,Muriel,88,MI,170,0.123
F,1920,Myrtle,79,MI,187,0.11
F,1920,Mabel,69,MI,205,0.097
F,1920,Madeline,66,MI,211,0.092
F,1920,Mae,59,MI,229,0.083
F,1920,Marcella,43,MI,271,0.06
F,1920,Mable,41,MI,277,0.057
F,1920,Marilyn,33,MI,314,0.046
F,1920,Margery,31,MI,329,0.043
F,1920,Minnie,29,MI,345,0.041
F,1920,Miriam,26,MI,370,0.036
F,1920,May,23,MI,399,0.032
F,1920,Maria,21,MI,422,0.029
F,1920,Marvel,21,MI,422,0.029
F,1920,Margie,19,MI,445,0.027
F,1920,Melva,18,MI,453,0.025
F,1920,Marcia,17,MI,471,0.024
F,1920,Maryjane,17,MI,471,0.024
F,1920,Myra,17,MI,471,0.024
F,1920,Marjory,16,MI,486,0.022
F,1920,Melba,16,MI,486,0.022
F,1920,Maryann,15,MI,500,0.021
F,1920,Mayme,14,MI,515,0.02
F,1920,Madelyn,13,MI,533,0.018
F,1920,Mamie,13,MI,533,0.018
F,1920,Maude,13,MI,533,0.018
F,1920,Merle,13,MI,533,0.018
F,1920,Marietta,12,MI,561,0.017
F,1920,Matilda,12,MI,561,0.017
F,1920,Mavis,12,MI,561,0.017
F,1920,Millicent,12,MI,561,0.017
F,1920,Mina,12,MI,561,0.017
F,1920,Mercedes,11,MI,590,0.015
F,1920,Marianne,10,MI,624,0.014
F,1920,Mona,10,MI,624,0.014
F,1920,Monica,10,MI,624,0.014
F,1920,Maryellen,9,MI,656,0.013
F,1920,Mattie,9,MI,656,0.013
F,1920,Margarette,8,MI,694,0.011
F,1920,Maureen,8,MI,694,0.011
F,1920,Melvina,8,MI,694,0.011
F,1920,Minerva,8,MI,694,0.011
F,1920,Molly,8,MI,694,0.011
F,1920,Marilynn,7,MI,758,0.01
F,1920,Maud,7,MI,758,0.01
F,1920,Madge,6,MI,825,0.008
F,1920,Margret,6,MI,825,0.008
F,1920,Mariam,6,MI,825,0.008
F,1920,Maybelle,6,MI,825,0.008
F,1920,Mollie,6,MI,825,0.008
F,1920,Madelene,5,MI,910,0.007
F,1920,Madelon,5,MI,910,0.007
F,1920,Magdalen,5,MI,910,0.007
F,1920,Majel,5,MI,910,0.007
F,1920,Margarita,5,MI,910,0.007
F,1920,Marijane,5,MI,910,0.007
F,1920,Myrna,5,MI,910,0.007
F,1921,Mary,1958,MI,2,2.617
F,1921,Margaret,1143,MI,7,1.528
F,1921,Marjorie,508,MI,26,0.679
F,1921,Mildred,462,MI,31,0.618
F,1921,Marie,456,MI,32,0.609
F,1921,Marion,319,MI,48,0.426
F,1921,Marian,305,MI,52,0.408
F,1921,Maxine,225,MI,78,0.301
F,1921,Martha,199,MI,95,0.266
F,1921,Marguerite,136,MI,131,0.182
F,1921,Mabel,96,MI,168,0.128
F,1921,Muriel,89,MI,177,0.119
F,1921,Myrtle,82,MI,186,0.11
F,1921,Marcella,76,MI,199,0.102
F,1921,Madeline,66,MI,222,0.088
F,1921,Mae,57,MI,241,0.076
F,1921,Margie,56,MI,245,0.075
F,1921,Minnie,51,MI,252,0.068
F,1921,May,38,MI,298,0.051
F,1921,Mable,29,MI,347,0.039
F,1921,Miriam,27,MI,369,0.036
F,1921,Marilyn,26,MI,378,0.035
F,1921,Marcia,23,MI,404,0.031
F,1921,Margery,23,MI,404,0.031
F,1921,Maryjane,22,MI,416,0.029
F,1921,Monica,21,MI,426,0.028
F,1921,Madelyn,20,MI,437,0.027
F,1921,Mamie,19,MI,447,0.025
F,1921,Matilda,17,MI,479,0.023
F,1921,Maria,16,MI,490,0.021
F,1921,Marjory,16,MI,490,0.021
F,1921,Marvel,15,MI,504,0.02
F,1921,Maryann,15,MI,504,0.02
F,1921,Merle,13,MI,547,0.017
F,1921,Mayme,12,MI,572,0.016
F,1921,Myra,12,MI,572,0.016
F,1921,Madge,10,MI,624,0.013
F,1921,Maureen,10,MI,624,0.013
F,1921,Mavis,10,MI,624,0.013
F,1921,Molly,10,MI,624,0.013
F,1921,Mona,10,MI,624,0.013
F,1921,Maryellen,9,MI,660,0.012
F,1921,Melba,9,MI,660,0.012
F,1921,Mercedes,9,MI,660,0.012
F,1921,Madeleine,8,MI,716,0.011
F,1921,Madonna,8,MI,716,0.011
F,1921,Marianne,8,MI,716,0.011
F,1921,Marilynn,8,MI,716,0.011
F,1921,Millie,8,MI,716,0.011
F,1921,Mina,8,MI,716,0.011
F,1921,Mathilda,7,MI,777,0.009
F,1921,Melva,7,MI,777,0.009
F,1921,Millicent,7,MI,777,0.009
F,1921,Myrna,7,MI,777,0.009
F,1921,Madelon,6,MI,843,0.008
F,1921,Martina,6,MI,843,0.008
F,1921,Maude,6,MI,843,0.008
F,1921,Maurine,6,MI,843,0.008
F,1921,Merry,6,MI,843,0.008
F,1921,Magdalen,5,MI,927,0.007
F,1921,Magdalene,5,MI,927,0.007
F,1921,Margarette,5,MI,927,0.007
F,1921,Margot,5,MI,927,0.007
F,1921,Marita,5,MI,927,0.007
F,1921,Marva,5,MI,927,0.007
F,1921,Maryon,5,MI,927,0.007
F,1921,Mattie,5,MI,927,0.007
F,1921,Maybelle,5,MI,927,0.007
F,1921,Minerva,5,MI,927,0.007
F,1922,Mary,1773,MI,2,2.474
F,1922,Margaret,1002,MI,11,1.398
F,1922,Marjorie,462,MI,29,0.645
F,1922,Mildred,427,MI,34,0.596
F,1922,Marie,400,MI,35,0.558
F,1922,Marion,287,MI,54,0.401
F,1922,Marian,273,MI,55,0.381
F,1922,Maxine,242,MI,70,0.338
F,1922,Martha,192,MI,91,0.268
F,1922,Marguerite,134,MI,128,0.187
F,1922,Marilyn,90,MI,171,0.126
F,1922,Muriel,82,MI,185,0.114
F,1922,Mabel,77,MI,195,0.107
F,1922,Myrtle,69,MI,206,0.096
F,1922,Madeline,62,MI,217,0.087
F,1922,Margie,53,MI,238,0.074
F,1922,Mae,52,MI,240,0.073
F,1922,Marcella,45,MI,263,0.063
F,1922,Minnie,34,MI,312,0.047
F,1922,Miriam,33,MI,318,0.046
F,1922,Maryann,29,MI,344,0.04
F,1922,Mable,27,MI,357,0.038
F,1922,Maryjane,25,MI,378,0.035
F,1922,Marcia,24,MI,391,0.033
F,1922,Margery,23,MI,399,0.032
F,1922,Matilda,22,MI,411,0.031
F,1922,May,19,MI,438,0.027
F,1922,Monica,18,MI,453,0.025
F,1922,Marilynn,17,MI,467,0.024
F,1922,Maria,15,MI,495,0.021
F,1922,Mona,15,MI,495,0.021
F,1922,Marjory,14,MI,514,0.02
F,1922,Marianne,13,MI,528,0.018
F,1922,Merle,13,MI,528,0.018
F,1922,Mavis,12,MI,547,0.017
F,1922,Mamie,11,MI,576,0.015
F,1922,Marvel,11,MI,576,0.015
F,1922,Millie,11,MI,576,0.015
F,1922,Myra,11,MI,576,0.015
F,1922,Madeleine,10,MI,608,0.014
F,1922,Mattie,10,MI,608,0.014
F,1922,Melba,10,MI,608,0.014
F,1922,Madelyn,9,MI,646,0.013
F,1922,Margarette,9,MI,646,0.013
F,1922,Marietta,9,MI,646,0.013
F,1922,Mollie,9,MI,646,0.013
F,1922,Maureen,8,MI,692,0.011
F,1922,Melva,8,MI,692,0.011
F,1922,Molly,8,MI,692,0.011
F,1922,Madge,7,MI,746,0.01
