sex,year,name,frequency,State,rank,percentage,overall_rank,overall_percentage
F,1910,Thelma,82,MI,26,0.945,35,0.679
F,1910,Theresa,37,MI,59,0.427,84,0.307
F,1910,Tillie,5,MI,238,0.058,368,0.041
F,1910,Tyne,5,MI,238,0.058,368,0.041
F,1911,Thelma,72,MI,38,0.766,49,0.556
F,1911,Theresa,35,MI,65,0.372,93,0.27
F,1911,Tillie,8,MI,199,0.085,293,0.062
F,1912,Thelma,111,MI,34,0.848,51,0.504
F,1912,Theresa,49,MI,69,0.374,115,0.223
F,1912,Tillie,7,MI,244,0.053,427,0.032
F,1912,Teresa,5,MI,283,0.038,504,0.023
F,1913,Thelma,131,MI,31,0.834,51,0.477
F,1913,Theresa,45,MI,81,0.287,140,0.164
F,1913,Tillie,12,MI,195,0.076,351,0.044
F,1913,Teresa,10,MI,214,0.064,391,0.036
F,1914,Thelma,138,MI,34,0.752,60,0.409
F,1914,Theresa,50,MI,87,0.272,151,0.148
F,1914,Tillie,15,MI,190,0.082,349,0.044
F,1914,Teresa,11,MI,223,0.06,417,0.033
F,1915,Thelma,162,MI,47,0.582,82,0.312
F,1915,Theresa,89,MI,78,0.32,138,0.171
F,1915,Tillie,22,MI,188,0.079,350,0.042
F,1915,Teresa,7,MI,354,0.025,668,0.013
F,1915,Theodora,5,MI,420,0.018,794,0.01
F,1915,Tressa,5,MI,420,0.018,794,0.01
F,1916,Thelma,212,MI,39,0.657,70,0.354
F,1916,Theresa,95,MI,80,0.294,140,0.159
F,1916,Tillie,20,MI,215,0.062,400,0.033
F,1916,Teresa,14,MI,264,0.043,488,0.023
F,1916,Theda,11,MI,293,0.034,547,0.018
F,1916,Theodora,9,MI,326,0.028,611,0.015
F,1916,Theo,8,MI,351,0.025,656,0.013
F,1916,Therese,7,MI,378,0.022,710,0.012
F,1916,Theressa,6,MI,420,0.019,776,0.01
F,1916,Thora,6,MI,420,0.019,776,0.01
F,1916,Toini,6,MI,420,0.019,776,0.01
F,1916,Taimi,5,MI,470,0.015,866,0.008
F,1916,Tessie,5,MI,470,0.015,866,0.008
F,1916,Trena,5,MI,470,0.015,866,0.008
F,1917,Thelma,184,MI,52,0.538,91,0.29
F,1917,Theresa,84,MI,92,0.246,161,0.132
F,1917,Tillie,21,MI,215,0.061,405,0.033
F,1917,Theda,18,MI,228,0.053,434,0.028
F,1917,Teresa,9,MI,348,0.026,650,0.014
F,1917,Theo,9,MI,348,0.026,650,0.014
F,1917,Tena,8,MI,374,0.023,687,0.013
F,1917,Tressa,7,MI,400,0.02,736,0.011
F,1917,Tyne,7,MI,400,0.02,736,0.011
F,1918,Thelma,228,MI,42,0.622,76,0.328
F,1918,Theresa,104,MI,84,0.284,147,0.15
F,1918,Tillie,20,MI,222,0.055,421,0.029
F,1918,Theda,19,MI,226,0.052,429,0.027
F,1918,Teresa,14,MI,265,0.038,506,0.02
F,1918,Theodosia,5,MI,493,0.014,914,0.007
F,1918,Thora,5,MI,493,0.014,914,0.007
F,1918,Tressa,5,MI,493,0.014,914,0.007
F,1919,Thelma,219,MI,37,0.647,69,0.348
F,1919,Theresa,92,MI,91,0.272,154,0.146
F,1919,Teresa,15,MI,259,0.044,482,0.024
F,1919,Tillie,12,MI,282,0.035,538,0.019
F,1919,Theda,11,MI,295,0.032,562,0.017
F,1919,Treva,7,MI,378,0.021,705,0.011
F,1919,Theo,6,MI,422,0.018,778,0.01
F,1919,Therese,6,MI,422,0.018,778,0.01
F,1919,Taimi,5,MI,461,0.015,850,0.008
F,1919,Theodora,5,MI,461,0.015,850,0.008
F,1920,Thelma,191,MI,51,0.506,94,0.267
F,1920,Theresa,96,MI,91,0.254,158,0.134
F,1920,Teresa,17,MI,252,0.045,471,0.024
F,1920,Tillie,15,MI,273,0.04,500,0.021
F,1920,Taimi,7,MI,404,0.019,758,0.01
F,1920,Theda,7,MI,404,0.019,758,0.01
F,1920,Theo,7,MI,404,0.019,758,0.01
F,1920,Tena,6,MI,441,0.016,825,0.008
F,1921,Thelma,215,MI,48,0.547,88,0.287
F,1921,Theresa,109,MI,90,0.277,153,0.146
F,1921,Tillie,16,MI,258,0.041,490,0.021
F,1921,Teresa,14,MI,280,0.036,532,0.019
F,1921,Theda,13,MI,289,0.033,547,0.017
F,1921,Treva,9,MI,345,0.023,660,0.012
F,1921,Theodora,5,MI,498,0.013,927,0.007
F,1922,Thelma,209,MI,44,0.565,83,0.292
F,1922,Theresa,91,MI,98,0.246,169,0.127
F,1922,Tillie,11,MI,305,0.03,576,0.015
F,1922,Therese,9,MI,340,0.024,646,0.013
F,1922,Teresa,8,MI,368,0.022,692,0.011
F,1922,Theda,5,MI,468,0.014,881,0.007
F,1922,Theodora,5,MI,468,0.014,881,0.007
F,1922,Twila,5,MI,468,0.014,881,0.007
F,1923,Thelma,183,MI,53,0.476,96,0.246
F,1923,Theresa,80,MI,105,0.208,192,0.107
F,1923,Teresa,14,MI,280,0.036,527,0.019
F,1923,Theodora,7,MI,409,0.018,765,0.009
F,1923,Theda,5,MI,488,0.013,926,0.007
F,1923,Tillie,5,MI,488,0.013,926,0.007
F,1924,Thelma,186,MI,55,0.455,99,0.233
F,1924,Theresa,88,MI,105,0.215,189,0.11
F,1924,Theodora,12,MI,308,0.029,577,0.015
F,1924,Tillie,10,MI,348,0.024,649,0.013
F,1924,Therese,8,MI,395,0.02,733,0.01
F,1924,Teresa,7,MI,419,0.017,783,0.009
F,1924,Theda,6,MI,450,0.015,844,0.008
F,1924,Theo,6,MI,450,0.015,844,0.008
F,1924,Tena,5,MI,495,0.012,925,0.006
F,1924,Treva,5,MI,495,0.012,925,0.006
F,1925,Thelma,186,MI,56,0.454,100,0.232
F,1925,Theresa,137,MI,77,0.335,136,0.171
F,1925,Therese,26,MI,205,0.064,394,0.032
F,1925,Teresa,16,MI,273,0.039,508,0.02
F,1925,Theda,9,MI,370,0.022,685,0.011
F,1925,Theodora,9,MI,370,0.022,685,0.011
F,1925,Toni,6,MI,454,0.015,843,0.007
F,1925,Tillie,5,MI,486,0.012,916,0.006
F,1925,Twyla,5,MI,486,0.012,916,0.006
F,1926,Thelma,189,MI,51,0.462,95,0.231
F,1926,Theresa,169,MI,59,0.413,109,0.206
F,1926,Therese,44,MI,152,0.107,282,0.054
F,1926,Teresa,21,MI,234,0.051,440,0.026
F,1926,Tillie,8,MI,395,0.02,732,0.01
F,1926,Theda,7,MI,421,0.017,792,0.009
F,1926,Theodora,6,MI,459,0.015,862,0.007
F,1926,Theodosia,5,MI,492,0.012,938,0.006
F,1926,Twila,5,MI,492,0.012,938,0.006
F,1927,Theresa,230,MI,46,0.549,84,0.274
F,1927,Thelma,206,MI,51,0.492,94,0.246
F,1927,Therese,60,MI,126,0.143,235,0.072
F,1927,Teresa,23,MI,220,0.055,414,0.027
F,1927,Theda,8,MI,395,0.019,731,0.01
F,1927,Tillie,8,MI,395,0.019,731,0.01
F,1927,Theo,5,MI,508,0.012,948,0.006
F,1927,Thora,5,MI,508,0.012,948,0.006
F,1927,Thresa,5,MI,508,0.012,948,0.006
F,1928,Theresa,249,MI,40,0.605,75,0.3
F,1928,Thelma,154,MI,65,0.374,118,0.186
F,1928,Therese,44,MI,148,0.107,279,0.053
F,1928,Teresa,26,MI,206,0.063,383,0.031
F,1928,Theda,8,MI,393,0.019,731,0.01
F,1928,Tena,7,MI,417,0.017,791,0.008
F,1928,Theodora,6,MI,458,0.015,862,0.007
F,1928,Theo,5,MI,503,0.012,946,0.006
F,1928,Thora,5,MI,503,0.012,946,0.006
F,1928,Toni,5,MI,503,0.012,946,0.006
F,1929,Theresa,232,MI,45,0.552,81,0.276
F,1929,Thelma,175,MI,59,0.416,105,0.208
F,1929,Therese,42,MI,160,0.1,290,0.05
F,1929,Teresa,27,MI,206,0.064,388,0.032
F,1929,Theda,8,MI,395,0.019,725,0.01
F,1929,Thresa,6,MI,458,0.014,854,0.007
F,1929,Terry,5,MI,498,0.012,930,0.006
F,1930,Theresa,219,MI,49,0.521,89,0.259
F,1930,Thelma,165,MI,63,0.392,117,0.195
F,1930,Therese,29,MI,192,0.069,361,0.034
F,1930,Teresa,16,MI,271,0.038,512,0.019
F,1930,Terry,5,MI,495,0.012,930,0.006
F,1930,Tina,5,MI,495,0.012,930,0.006
F,1931,Theresa,168,MI,54,0.436,103,0.217
F,1931,Thelma,104,MI,85,0.27,159,0.134
F,1931,Teresa,24,MI,207,0.062,384,0.031
F,1931,Therese,21,MI,226,0.055,417,0.027
F,1932,Theresa,182,MI,46,0.496,89,0.245
F,1932,Thelma,85,MI,92,0.232,174,0.114
F,1932,Therese,21,MI,221,0.057,408,0.028
F,1932,Teresa,13,MI,282,0.035,534,0.017
F,1932,Twila,6,MI,412,0.016,775,0.008
F,1933,Theresa,130,MI,64,0.374,122,0.185
F,1933,Thelma,90,MI,88,0.259,165,0.128
F,1933,Therese,27,MI,178,0.078,328,0.038
F,1933,Teresa,9,MI,326,0.026,619,0.013
F,1933,Tillie,6,MI,405,0.017,751,0.009
F,1933,Twila,6,MI,405,0.017,751,0.009
F,1933,Terry,5,MI,446,0.014,821,0.007
F,1934,Theresa,143,MI,56,0.391,112,0.193
F,1934,Thelma,91,MI,93,0.249,169,0.123
F,1934,Therese,15,MI,256,0.041,484,0.02
F,1934,Teresa,7,MI,388,0.019,719,0.009
F,1934,Theda,5,MI,454,0.014,839,0.007
F,1934,Twila,5,MI,454,0.014,839,0.007
F,1935,Theresa,137,MI,66,0.361,125,0.177
F,1935,Thelma,75,MI,108,0.197,198,0.097
F,1935,Teresa,17,MI,241,0.045,446,0.022
F,1935,Therese,12,MI,293,0.032,549,0.016
F,1935,Terry,6,MI,413,0.016,771,0.008
F,1935,Thomas,5,MI,453,0.013,845,0.006
F,1935,Toni,5,MI,453,0.013,845,0.006
F,1936,Theresa,101,MI,89,0.261,166,0.129
F,1936,Thelma,76,MI,105,0.196,197,0.097
F,1936,Teresa,18,MI,231,0.046,445,0.023
F,1936,Therese,13,MI,274,0.034,519,0.017
F,1936,Thomas,6,MI,433,0.015,794,0.008
F,1937,Theresa,106,MI,88,0.266,159,0.13
F,1937,Thelma,79,MI,106,0.198,196,0.097
F,1937,Teresa,16,MI,259,0.04,478,0.02
F,1937,Terry,11,MI,316,0.028,584,0.013
F,1937,Therese,11,MI,316,0.028,584,0.013
F,1937,Theodora,8,MI,370,0.02,684,0.01
F,1937,Toni,8,MI,370,0.02,684,0.01
F,1937,Toby,5,MI,476,0.013,888,0.006
F,1937,Treva,5,MI,476,0.013,888,0.006
F,1938,Theresa,122,MI,79,0.289,146,0.141
F,1938,Thelma,57,MI,132,0.135,242,0.066
F,1938,Teresa,17,MI,261,0.04,482,0.02
F,1938,Toni,11,MI,328,0.026,611,0.013
F,1938,Terry,10,MI,346,0.024,640,0.012
F,1938,Thomas,10,MI,346,0.024,640,0.012
F,1938,Trudy,10,MI,346,0.024,640,0.012
F,1938,Therese,8,MI,388,0.019,712,0.009
F,1938,Theodora,7,MI,416,0.017,769,0.008
F,1939,Theresa,122,MI,77,0.294,144,0.143
F,1939,Thelma,47,MI,143,0.113,267,0.055
F,1939,Therese,15,MI,274,0.036,512,0.018
F,1939,Theodora,11,MI,331,0.027,615,0.013
F,1939,Teresa,9,MI,361,0.022,672,0.011
F,1939,Terry,9,MI,361,0.022,672,0.011
F,1939,Toni,8,MI,382,0.019,711,0.009
F,1939,Tamara,5,MI,487,0.012,896,0.006
F,1940,Theresa,101,MI,89,0.231,168,0.113
F,1940,Thelma,52,MI,138,0.119,259,0.058
F,1940,Tamara,16,MI,261,0.037,494,0.018
F,1940,Terry,16,MI,261,0.037,494,0.018
F,1940,Teresa,12,MI,304,0.027,572,0.013
F,1940,Therese,6,MI,452,0.014,835,0.007
F,1940,Trudy,6,MI,452,0.014,835,0.007
F,1940,Theodora,5,MI,498,0.011,929,0.006
F,1940,Tina,5,MI,498,0.011,929,0.006
F,1940,Toni,5,MI,498,0.011,929,0.006
F,1941,Theresa,106,MI,95,0.221,175,0.108
F,1941,Thelma,52,MI,140,0.109,269,0.053
F,1941,Terry,19,MI,252,0.04,476,0.019
F,1941,Toni,18,MI,262,0.038,492,0.018
F,1941,Trudy,15,MI,286,0.031,533,0.015
F,1941,Teresa,14,MI,299,0.029,560,0.014
F,1941,Therese,11,MI,330,0.023,619,0.011
F,1941,Tina,7,MI,442,0.015,802,0.007
F,1941,Theodora,6,MI,488,0.013,878,0.006
F,1941,Toby,6,MI,488,0.013,878,0.006
F,1941,Tamara,5,MI,527,0.01,948,0.005
F,1942,Theresa,106,MI,95,0.19,185,0.093
F,1942,Thelma,38,MI,179,0.068,336,0.033
F,1942,Teresa,34,MI,193,0.061,363,0.03
F,1942,Terry,34,MI,193,0.061,363,0.03
F,1942,Toni,24,MI,246,0.043,450,0.021
F,1942,Therese,11,MI,373,0.02,682,0.01
F,1942,Trudy,10,MI,399,0.018,718,0.009
F,1942,Tina,9,MI,426,0.016,766,0.008
F,1942,Tamara,8,MI,455,0.014,819,0.007
F,1942,Tanya,6,MI,530,0.011,944,0.005
F,1942,Terri,5,MI,580,0.009,1030,0.004
F,1942,Theodora,5,MI,580,0.009,1030,0.004
F,1942,Thomas,5,MI,580,0.009,1030,0.004
F,1942,Toby,5,MI,580,0.009,1030,0.004
F,1943,Theresa,109,MI,96,0.193,184,0.095
F,1943,Terry,42,MI,176,0.075,334,0.037
F,1943,Thelma,38,MI,183,0.067,350,0.033
F,1943,Teresa,26,MI,227,0.046,428,0.023
F,1943,Trudy,25,MI,235,0.044,440,0.022
F,1943,Toni,22,MI,248,0.039,465,0.019
F,1943,Therese,12,MI,362,0.021,666,0.01
F,1943,Tina,11,MI,380,0.02,691,0.01
F,1943,Tamara,10,MI,404,0.018,728,0.009
F,1943,Tanya,10,MI,404,0.018,728,0.009
F,1943,Terri,9,MI,426,0.016,770,0.008
F,1943,Terrie,8,MI,461,0.014,827,0.007
F,1943,Trina,6,MI,526,0.011,941,0.005
F,1943,Thomas,5,MI,575,0.009,1026,0.004
F,1943,Twila,5,MI,575,0.009,1026,0.004
F,1944,Theresa,109,MI,91,0.215,172,0.105
F,1944,Thelma,40,MI,174,0.079,328,0.038
F,1944,Toni,32,MI,196,0.063,368,0.031
F,1944,Terry,31,MI,200,0.061,377,0.03
F,1944,Teresa,30,MI,201,0.059,381,0.029
F,1944,Trudy,29,MI,208,0.057,393,0.028
F,1944,Tanya,14,MI,310,0.028,578,0.013
F,1944,Tamara,13,MI,319,0.026,597,0.013
F,1944,Therese,12,MI,335,0.024,621,0.012
F,1944,Tina,9,MI,395,0.018,731,0.009
F,1944,Tonya,8,MI,429,0.016,785,0.008
F,1944,Terri,7,MI,462,0.014,836,0.007
F,1944,Theodora,6,MI,511,0.012,915,0.006
F,1945,Theresa,119,MI,89,0.239,168,0.116
F,1945,Toni,43,MI,166,0.086,313,0.042
F,1945,Terry,40,MI,175,0.08,327,0.039
F,1945,Trudy,37,MI,179,0.074,337,0.036
F,1945,Thelma,31,MI,197,0.062,372,0.03
F,1945,Teresa,30,MI,203,0.06,382,0.029
F,1945,Terri,21,MI,240,0.042,453,0.02
F,1945,Therese,12,MI,338,0.024,624,0.012
F,1945,Tamara,11,MI,358,0.022,652,0.011
F,1945,Teri,10,MI,372,0.02,683,0.01
F,1945,Tanya,9,MI,399,0.018,724,0.009
F,1945,Terrie,9,MI,399,0.018,724,0.009
F,1945,Tina,9,MI,399,0.018,724,0.009
F,1945,Theodora,8,MI,420,0.016,767,0.008
F,1945,Tonya,5,MI,544,0.01,976,0.005
F,1945,Trina,5,MI,544,0.01,976,0.005
F,1946,Theresa,127,MI,98,0.205,185,0.099
F,1946,Terry,99,MI,116,0.159,218,0.077
F,1946,Toni,64,MI,154,0.103,291,0.05
F,1946,Trudy,56,MI,165,0.09,309,0.044
F,1946,Teresa,53,MI,173,0.085,319,0.041
F,1946,Thelma,35,MI,207,0.056,389,0.027
F,1946,Tamara,24,MI,253,0.039,478,0.019
F,1946,Terri,24,MI,253,0.039,478,0.019
F,1946,Therese,23,MI,262,0.037,489,0.018
F,1946,Terrie,18,MI,303,0.029,555,0.014
F,1946,Tina,14,MI,361,0.023,648,0.011
F,1946,Tanya,11,MI,404,0.018,724,0.009
F,1946,Trina,8,MI,472,0.013,845,0.006
F,1946,Twila,8,MI,472,0.013,845,0.006
F,1946,Teri,7,MI,514,0.011,910,0.005
F,1946,Tonya,7,MI,514,0.011,910,0.005
F,1946,Toby,6,MI,562,0.01,986,0.005
F,1946,Tana,5,MI,621,0.008,1074,0.004
F,1946,Tara,5,MI,621,0.008,1074,0.004
F,1946,Theodora,5,MI,621,0.008,1074,0.004
F,1947,Theresa,188,MI,83,0.259,159,0.126
F,1947,Terry,144,MI,105,0.198,196,0.097
F,1947,Toni,91,MI,131,0.125,250,0.061
F,1947,Trudy,63,MI,163,0.087,310,0.042
F,1947,Teresa,59,MI,172,0.081,326,0.04
F,1947,Terri,37,MI,220,0.051,413,0.025
F,1947,Thelma,32,MI,241,0.044,457,0.021
F,1947,Terrie,26,MI,264,0.036,494,0.017
F,1947,Therese,24,MI,276,0.033,512,0.016
F,1947,Tamara,22,MI,300,0.03,545,0.015
F,1947,Tina,20,MI,315,0.028,572,0.013
F,1947,Teri,16,MI,359,0.022,643,0.011
F,1947,Tanya,15,MI,373,0.021,667,0.01
F,1947,Tammy,8,MI,529,0.011,924,0.005
F,1947,Tracy,8,MI,529,0.011,924,0.005
F,1947,Tonya,7,MI,563,0.01,982,0.005
F,1947,Treva,7,MI,563,0.01,982,0.005
F,1947,Twila,6,MI,610,0.008,1064,0.004
F,1947,Tania,5,MI,676,0.007,1183,0.003
F,1947,Terrill,5,MI,676,0.007,1183,0.003
F,1947,Theo,5,MI,676,0.007,1183,0.003
F,1947,Theodora,5,MI,676,0.007,1183,0.003
F,1947,Thomas,5,MI,676,0.007,1183,0.003
F,1948,Theresa,237,MI,68,0.341,122,0.166
F,1948,Terry,133,MI,104,0.191,197,0.093
F,1948,Teresa,95,MI,122,0.137,232,0.066
F,1948,Toni,80,MI,136,0.115,263,0.056
F,1948,Terri,42,MI,195,0.06,376,0.029
F,1948,Trudy,38,MI,212,0.055,402,0.027
F,1948,Thelma,35,MI,219,0.05,416,0.024
F,1948,Tina,27,MI,258,0.039,485,0.019
F,1948,Tamara,22,MI,297,0.032,543,0.015
F,1948,Therese,21,MI,307,0.03,556,0.015
F,1948,Tanya,19,MI,321,0.027,579,0.013
F,1948,Terrie,15,MI,376,0.022,660,0.01
F,1948,Teri,13,MI,407,0.019,708,0.009
F,1948,Theodora,9,MI,487,0.013,861,0.006
F,1948,Tonya,8,MI,521,0.012,919,0.006
F,1948,Tana,7,MI,562,0.01,1001,0.005
F,1949,Theresa,205,MI,78,0.29,140,0.14
F,1949,Terry,186,MI,83,0.263,153,0.127
F,1949,Teresa,108,MI,125,0.153,229,0.074
F,1949,Toni,66,MI,160,0.093,306,0.045
F,1949,Terri,45,MI,195,0.064,376,0.031
F,1949,Trudy,38,MI,216,0.054,409,0.026
F,1949,Thelma,36,MI,219,0.051,416,0.025
F,1949,Therese,27,MI,265,0.038,483,0.018
F,1949,Tina,26,MI,271,0.037,491,0.018
F,1949,Terrie,23,MI,289,0.033,531,0.016
F,1949,Tamara,22,MI,297,0.031,543,0.015
F,1949,Teri,13,MI,397,0.018,716,0.009
F,1949,Tana,8,MI,515,0.011,919,0.005
F,1949,Terese,7,MI,563,0.01,996,0.005
F,1949,Thomas,7,MI,563,0.01,996,0.005
F,1949,Tonia,7,MI,563,0.01,996,0.005
F,1949,Tracy,7,MI,563,0.01,996,0.005
F,1949,Tanya,6,MI,609,0.008,1079,0.004
F,1949,Tara,6,MI,609,0.008,1079,0.004
F,1949,Theodora,6,MI,609,0.008,1079,0.004
F,1949,Tonya,6,MI,609,0.008,1079,0.004
F,1950,Theresa,251,MI,68,0.343,124,0.166
F,1950,Terry,170,MI,98,0.232,174,0.113
F,1950,Teresa,122,MI,121,0.167,215,0.081
F,1950,Toni,67,MI,164,0.092,310,0.044
F,1950,Terri,60,MI,169,0.082,325,0.04
F,1950,Trudy,56,MI,175,0.077,336,0.037
F,1950,Tina,35,MI,233,0.048,435,0.023
F,1950,Thelma,32,MI,249,0.044,459,0.021
F,1950,Therese,27,MI,276,0.037,505,0.018
F,1950,Terrie,25,MI,288,0.034,520,0.017
F,1950,Tamara,23,MI,303,0.031,545,0.015
F,1950,Teri,22,MI,313,0.03,558,0.015
F,1950,Tanya,17,MI,368,0.023,643,0.011
F,1950,Tonya,9,MI,521,0.012,902,0.006
F,1950,Twila,7,MI,588,0.01,1020,0.005
F,1950,Tracey,6,MI,643,0.008,1109,0.004
F,1950,Tammy,5,MI,702,0.007,1212,0.003
F,1950,Tamra,5,MI,702,0.007,1212,0.003
F,1950,Tana,5,MI,702,0.007,1212,0.003
F,1950,Tari,5,MI,702,0.007,1212,0.003
F,1950,Toby,5,MI,702,0.007,1212,0.003
F,1950,Tonia,5,MI,702,0.007,1212,0.003
F,1951,Theresa,246,MI,71,0.313,134,0.151
F,1951,Terry,160,MI,105,0.204,190,0.098
F,1951,Teresa,156,MI,107,0.199,194,0.096
F,1951,Terri,92,MI,148,0.117,271,0.057
F,1951,Toni,67,MI,163,0.085,321,0.041
F,1951,Trudy,51,MI,188,0.065,365,0.031
F,1951,Therese,40,MI,220,0.051,420,0.025
F,1951,Tamara,35,MI,242,0.045,454,0.022
F,1951,Terrie,33,MI,256,0.042,473,0.02
F,1951,Tina,29,MI,278,0.037,506,0.018
F,1951,Teri,28,MI,283,0.036,515,0.017
F,1951,Thelma,26,MI,296,0.033,536,0.016
F,1951,Tanya,10,MI,502,0.013,874,0.006
F,1951,Tonya,10,MI,502,0.013,874,0.006
F,1951,Tracy,10,MI,502,0.013,874,0.006
F,1951,Terese,9,MI,533,0.011,929,0.006
F,1951,Tara,8,MI,562,0.01,978,0.005
F,1951,Tonia,8,MI,562,0.01,978,0.005
F,1951,Teena,7,MI,602,0.009,1052,0.004
F,1951,Tammy,5,MI,720,0.006,1248,0.003
F,1951,Tonie,5,MI,720,0.006,1248,0.003
F,1951,Twila,5,MI,720,0.006,1248,0.003
F,1952,Theresa,298,MI,63,0.369,115,0.178
F,1952,Teresa,191,MI,97,0.236,174,0.114
F,1952,Terry,182,MI,102,0.225,182,0.109
F,1952,Terri,138,MI,119,0.171,213,0.082
F,1952,Toni,78,MI,166,0.097,308,0.047
F,1952,Therese,70,MI,172,0.087,331,0.042
F,1952,Tina,56,MI,191,0.069,368,0.033
F,1952,Trudy,43,MI,216,0.053,412,0.026
F,1952,Terrie,42,MI,221,0.052,418,0.025
F,1952,Thelma,41,MI,228,0.051,425,0.024
F,1952,Tamara,38,MI,244,0.047,448,0.023
F,1952,Teri,37,MI,251,0.046,459,0.022
F,1952,Tanya,26,MI,309,0.032,551,0.016
F,1952,Terese,17,MI,399,0.021,694,0.01
F,1952,Tonya,14,MI,442,0.017,774,0.008
F,1952,Theodora,8,MI,571,0.01,1005,0.005
F,1952,Tonia,8,MI,571,0.01,1005,0.005
F,1952,Tracy,7,MI,607,0.009,1065,0.004
F,1952,Tammy,6,MI,667,0.007,1162,0.004
F,1952,Tena,6,MI,667,0.007,1162,0.004
F,1952,Tara,5,MI,727,0.006,1270,0.003
F,1952,Tonda,5,MI,727,0.006,1270,0.003
F,1953,Theresa,376,MI,51,0.453,97,0.218
F,1953,Teresa,257,MI,75,0.31,138,0.149
F,1953,Terry,180,MI,105,0.217,184,0.105
F,1953,Terri,170,MI,111,0.205,194,0.099
F,1953,Toni,115,MI,135,0.139,246,0.067
F,1953,Therese,61,MI,186,0.073,360,0.035
F,1953,Trudy,47,MI,214,0.057,409,0.027
F,1953,Tina,44,MI,226,0.053,427,0.026
F,1953,Teri,43,MI,229,0.052,431,0.025
F,1953,Thelma,41,MI,236,0.049,440,0.024
F,1953,Tamara,36,MI,261,0.043,470,0.021
F,1953,Tanya,29,MI,302,0.035,538,0.017
F,1953,Terrie,29,MI,302,0.035,538,0.017
F,1953,Terese,14,MI,445,0.017,776,0.008
F,1953,Tracy,14,MI,445,0.017,776,0.008
F,1953,Tammy,11,MI,505,0.013,874,0.006
F,1953,Tonya,11,MI,505,0.013,874,0.006
F,1953,Tommie,8,MI,594,0.01,1040,0.005
F,1953,Tonia,8,MI,594,0.01,1040,0.005
F,1953,Tracey,8,MI,594,0.01,1040,0.005
F,1953,Tara,7,MI,635,0.008,1112,0.004
F,1953,Theodora,6,MI,683,0.007,1203,0.003
F,1953,Thomas,5,MI,750,0.006,1314,0.003
F,1954,Theresa,407,MI,46,0.464,92,0.225
F,1954,Teresa,310,MI,71,0.354,127,0.171
F,1954,Terry,241,MI,86,0.275,152,0.133
F,1954,Terri,222,MI,95,0.253,165,0.123
F,1954,Toni,126,MI,137,0.144,243,0.07
F,1954,Therese,61,MI,195,0.07,377,0.034
F,1954,Terrie,58,MI,202,0.066,387,0.032
F,1954,Tina,54,MI,214,0.062,403,0.03
F,1954,Tamara,47,MI,237,0.054,433,0.026
F,1954,Teri,44,MI,244,0.05,444,0.024
F,1954,Tanya,25,MI,339,0.029,600,0.014
F,1954,Trudy,25,MI,339,0.029,600,0.014
F,1954,Thelma,24,MI,349,0.027,614,0.013
F,1954,Terese,23,MI,359,0.026,628,0.013
F,1954,Tracy,22,MI,368,0.025,641,0.012
F,1954,Tonya,17,MI,419,0.019,738,0.009
F,1954,Tammy,16,MI,431,0.018,762,0.009
F,1954,Tracey,16,MI,431,0.018,762,0.009
F,1954,Tara,9,MI,570,0.01,1002,0.005
F,1954,Tracie,8,MI,610,0.009,1069,0.004
F,1954,Trina,7,MI,655,0.008,1135,0.004
F,1954,Thea,6,MI,722,0.007,1253,0.003
F,1954,Tricia,6,MI,722,0.007,1253,0.003
F,1954,Theodora,5,MI,786,0.006,1373,0.003
F,1954,Tonia,5,MI,786,0.006,1373,0.003
F,1954,Tonie,5,MI,786,0.006,1373,0.003
F,1955,Theresa,480,MI,33,0.536,74,0.259
F,1955,Teresa,412,MI,43,0.46,90,0.222
F,1955,Terri,338,MI,69,0.378,122,0.182
F,1955,Terry,322,MI,72,0.36,127,0.174
F,1955,Tina,160,MI,117,0.179,213,0.086
F,1955,Toni,123,MI,140,0.137,257,0.066
F,1955,Therese,73,MI,190,0.082,358,0.039
F,1955,Teri,64,MI,209,0.072,389,0.035
F,1955,Terrie,57,MI,217,0.064,403,0.031
F,1955,Tracy,54,MI,220,0.06,410,0.029
F,1955,Tamara,40,MI,254,0.045,467,0.022
F,1955,Trudy,40,MI,254,0.045,467,0.022
F,1955,Tanya,34,MI,289,0.038,516,0.018
F,1955,Tracey,27,MI,338,0.03,598,0.015
F,1955,Thelma,25,MI,349,0.028,616,0.013
F,1955,Terese,23,MI,369,0.026,646,0.012
F,1955,Tonya,17,MI,438,0.019,755,0.009
F,1955,Tara,15,MI,467,0.017,798,0.008
F,1955,Tena,11,MI,534,0.012,937,0.006
F,1955,Tammy,9,MI,594,0.01,1038,0.005
F,1955,Tania,8,MI,632,0.009,1099,0.004
F,1955,Teena,8,MI,632,0.009,1099,0.004
F,1955,Treva,8,MI,632,0.009,1099,0.004
F,1955,Trina,8,MI,632,0.009,1099,0.004
F,1955,Tana,7,MI,681,0.008,1190,0.004
F,1955,Tonja,7,MI,681,0.008,1190,0.004
F,1955,Trena,7,MI,681,0.008,1190,0.004
F,1955,Tami,6,MI,737,0.007,1288,0.003
F,1955,Thea,6,MI,737,0.007,1288,0.003
F,1955,Traci,6,MI,737,0.007,1288,0.003
F,1955,Tracie,6,MI,737,0.007,1288,0.003
F,1955,Tresa,6,MI,737,0.007,1288,0.003
F,1955,Tricia,6,MI,737,0.007,1288,0.003
