sex,year,name,frequency,State,rank,percentage,overall_rank,overall_percentage
F,1910,Katherine,53,MI,45,0.611,58,0.439
F,1910,Kathryn,37,MI,59,0.427,84,0.307
F,1910,Kathleen,17,MI,111,0.196,159,0.141
F,1910,Katharine,5,MI,238,0.058,368,0.041
F,1911,Katherine,60,MI,44,0.638,58,0.463
F,1911,Kathryn,45,MI,56,0.479,72,0.347
F,1911,Kathleen,23,MI,92,0.245,135,0.177
F,1911,Katie,5,MI,250,0.053,376,0.039
F,1912,Katherine,72,MI,50,0.55,82,0.327
F,1912,Kathryn,52,MI,65,0.397,107,0.236
F,1912,Kathleen,34,MI,88,0.26,146,0.155
F,1912,Katharine,13,MI,178,0.099,309,0.059
F,1912,Katie,7,MI,244,0.053,426,0.032
F,1913,Katherine,99,MI,45,0.63,76,0.36
F,1913,Kathryn,71,MI,58,0.452,100,0.258
F,1913,Kathleen,38,MI,90,0.242,155,0.138
F,1913,Katharine,5,MI,322,0.032,584,0.018
F,1914,Katherine,90,MI,53,0.49,98,0.267
F,1914,Kathryn,78,MI,66,0.425,114,0.231
F,1914,Kathleen,53,MI,83,0.289,146,0.157
F,1914,Kate,8,MI,259,0.044,489,0.024
F,1914,Kay,8,MI,259,0.044,489,0.024
F,1914,Katharine,7,MI,283,0.038,528,0.021
F,1915,Katherine,165,MI,45,0.593,80,0.317
F,1915,Kathryn,109,MI,67,0.392,116,0.21
F,1915,Kathleen,72,MI,88,0.259,159,0.138
F,1915,Kate,7,MI,354,0.025,662,0.013
F,1915,Katheryn,5,MI,420,0.018,786,0.01
F,1915,Kathlyn,5,MI,420,0.018,786,0.01
F,1916,Katherine,159,MI,54,0.493,100,0.266
F,1916,Kathryn,146,MI,61,0.452,108,0.244
F,1916,Kathleen,101,MI,79,0.313,137,0.169
F,1916,Katharine,11,MI,293,0.034,545,0.018
F,1916,Kate,10,MI,317,0.031,580,0.017
F,1916,Kay,9,MI,326,0.028,608,0.015
F,1916,Katie,8,MI,351,0.025,652,0.013
F,1916,Kathlyn,7,MI,378,0.022,703,0.012
F,1916,Katheryn,5,MI,470,0.015,855,0.008
F,1917,Katherine,194,MI,48,0.568,84,0.305
F,1917,Kathryn,139,MI,65,0.407,114,0.219
F,1917,Kathleen,88,MI,85,0.258,152,0.139
F,1917,Kay,11,MI,314,0.032,587,0.017
F,1917,Katharine,10,MI,330,0.029,614,0.016
F,1917,Katheryn,10,MI,330,0.029,614,0.016
F,1917,Katie,6,MI,431,0.018,789,0.009
F,1917,Kathrine,5,MI,480,0.015,883,0.008
F,1917,Kathryne,5,MI,480,0.015,883,0.008
F,1918,Katherine,169,MI,55,0.461,104,0.243
F,1918,Kathryn,136,MI,72,0.371,127,0.196
F,1918,Kathleen,113,MI,82,0.308,141,0.163
F,1918,Kay,14,MI,265,0.038,508,0.02
F,1918,Katharine,10,MI,335,0.027,629,0.014
F,1918,Katie,7,MI,405,0.019,740,0.01
F,1918,Katheryn,6,MI,447,0.016,811,0.009
F,1918,Kathryne,6,MI,447,0.016,811,0.009
F,1918,Kathlyn,5,MI,493,0.014,898,0.007
F,1919,Katherine,173,MI,54,0.511,94,0.275
F,1919,Kathryn,142,MI,64,0.419,115,0.226
F,1919,Kathleen,88,MI,95,0.26,158,0.14
F,1919,Kay,12,MI,282,0.035,538,0.019
F,1919,Katie,8,MI,346,0.024,651,0.013
F,1919,Katharine,7,MI,378,0.021,702,0.011
F,1919,Kate,5,MI,461,0.015,836,0.008
F,1920,Katherine,189,MI,54,0.501,97,0.264
F,1920,Kathryn,167,MI,63,0.442,111,0.234
F,1920,Kathleen,131,MI,76,0.347,131,0.183
F,1920,Kay,14,MI,283,0.037,515,0.02
F,1920,Katharine,10,MI,339,0.026,622,0.014
F,1920,Katie,10,MI,339,0.026,622,0.014
F,1920,Katheryn,6,MI,441,0.016,813,0.008
F,1921,Katherine,177,MI,60,0.45,107,0.237
F,1921,Kathryn,155,MI,66,0.394,117,0.207
F,1921,Kathleen,128,MI,80,0.325,138,0.171
F,1921,Katie,13,MI,289,0.033,548,0.017
F,1921,Kay,11,MI,316,0.028,595,0.015
F,1921,Katheryn,8,MI,381,0.02,709,0.011
F,1921,Kathaleen,6,MI,449,0.015,828,0.008
F,1921,Katharine,6,MI,449,0.015,828,0.008
F,1922,Katherine,152,MI,64,0.411,112,0.212
F,1922,Kathryn,140,MI,71,0.378,124,0.195
F,1922,Kathleen,133,MI,74,0.359,130,0.186
F,1922,Katharine,12,MI,291,0.032,546,0.017
F,1922,Katheryn,8,MI,368,0.022,681,0.011
F,1922,Kay,8,MI,368,0.022,681,0.011
F,1922,Kathryne,7,MI,399,0.019,735,0.01
F,1922,Katie,7,MI,399,0.019,735,0.01
F,1923,Kathleen,154,MI,64,0.401,117,0.207
F,1923,Kathryn,151,MI,66,0.393,119,0.203
F,1923,Katherine,136,MI,74,0.354,129,0.183
F,1923,Kay,15,MI,267,0.039,506,0.02
F,1923,Katie,10,MI,335,0.026,626,0.013
F,1923,Katharine,7,MI,409,0.018,752,0.009
F,1924,Kathleen,175,MI,60,0.428,107,0.219
F,1924,Katherine,156,MI,67,0.382,119,0.196
F,1924,Kathryn,132,MI,83,0.323,144,0.166
F,1924,Kay,10,MI,348,0.024,641,0.013
F,1924,Katharine,9,MI,364,0.022,676,0.011
F,1924,Katheryn,8,MI,395,0.02,722,0.01
F,1924,Katie,7,MI,419,0.017,771,0.009
F,1925,Katherine,159,MI,65,0.388,116,0.198
F,1925,Kathleen,138,MI,76,0.337,135,0.172
F,1925,Kathryn,124,MI,82,0.303,143,0.154
F,1925,Katheryn,12,MI,322,0.029,583,0.015
F,1925,Katie,10,MI,350,0.024,640,0.012
F,1925,Kay,8,MI,399,0.02,719,0.01
F,1925,Katharine,7,MI,428,0.017,774,0.009
F,1925,Kathryne,5,MI,486,0.012,897,0.006
F,1926,Katherine,158,MI,67,0.386,120,0.193
F,1926,Kathleen,149,MI,71,0.364,127,0.182
F,1926,Kathryn,143,MI,73,0.349,133,0.175
F,1926,Kay,14,MI,298,0.034,549,0.017
F,1926,Katie,5,MI,492,0.012,911,0.006
F,1927,Kathleen,158,MI,65,0.377,119,0.188
F,1927,Katherine,126,MI,83,0.301,146,0.15
F,1927,Kathryn,108,MI,88,0.258,162,0.129
F,1927,Katie,9,MI,368,0.021,678,0.011
F,1927,Kay,9,MI,368,0.021,678,0.011
F,1927,Kenneth,7,MI,432,0.017,26,0.748
F,1927,Kathlyn,6,MI,455,0.014,838,0.007
F,1928,Kathleen,160,MI,62,0.389,115,0.193
F,1928,Katherine,124,MI,79,0.301,146,0.149
F,1928,Kathryn,95,MI,92,0.231,174,0.115
F,1928,Kay,9,MI,365,0.022,667,0.011
F,1928,Katharine,5,MI,503,0.012,919,0.006
F,1928,Katie,5,MI,503,0.012,919,0.006
F,1929,Kathleen,160,MI,69,0.381,121,0.19
F,1929,Katherine,108,MI,86,0.257,159,0.128
F,1929,Kathryn,88,MI,100,0.209,188,0.105
F,1929,Kay,11,MI,336,0.026,612,0.013
F,1929,Katharine,6,MI,458,0.014,828,0.007
F,1929,Katie,5,MI,498,0.012,899,0.006
F,1930,Kathleen,181,MI,58,0.43,106,0.214
F,1930,Katherine,125,MI,76,0.297,143,0.148
F,1930,Kathryn,107,MI,89,0.254,162,0.127
F,1930,Kay,21,MI,233,0.05,446,0.025
F,1931,Kathleen,162,MI,56,0.421,108,0.209
F,1931,Katherine,94,MI,91,0.244,170,0.121
F,1931,Kathryn,62,MI,115,0.161,219,0.08
F,1931,Kay,31,MI,171,0.08,300,0.046
F,1931,Kaye,9,MI,350,0.023,503,0.019
F,1931,Karen,5,MI,472,0.013,849,0.006
F,1932,Kathleen,181,MI,47,0.493,91,0.244
F,1932,Katherine,110,MI,75,0.3,145,0.148
F,1932,Kathryn,97,MI,85,0.264,160,0.131
F,1932,Kay,36,MI,155,0.098,274,0.055
F,1932,Karen,18,MI,244,0.049,455,0.024
F,1932,Katharine,5,MI,460,0.014,837,0.007
F,1932,Kaye,5,MI,460,0.014,428,0.027
F,1933,Kathleen,164,MI,51,0.472,101,0.233
F,1933,Katherine,74,MI,98,0.213,185,0.105
F,1933,Kathryn,72,MI,101,0.207,189,0.102
F,1933,Kay,49,MI,126,0.141,230,0.081
F,1933,Karen,35,MI,153,0.101,291,0.05
F,1933,Kathy,7,MI,372,0.02,680,0.01
F,1933,Katie,5,MI,446,0.014,801,0.007
F,1934,Kathleen,194,MI,44,0.53,83,0.262
F,1934,Kay,96,MI,87,0.262,156,0.137
F,1934,Kathryn,95,MI,90,0.26,164,0.129
F,1934,Katherine,88,MI,94,0.24,173,0.119
F,1934,Karen,38,MI,143,0.104,274,0.051
F,1934,Kaye,10,MI,322,0.027,437,0.024
F,1934,Katharine,6,MI,423,0.016,752,0.008
F,1934,Katie,5,MI,454,0.014,815,0.007
F,1935,Kathleen,199,MI,44,0.524,86,0.257
F,1935,Kay,114,MI,77,0.3,138,0.156
F,1935,Kathryn,98,MI,86,0.258,166,0.127
F,1935,Katherine,72,MI,110,0.189,204,0.093
F,1935,Karen,67,MI,117,0.176,214,0.087
F,1935,Kathy,8,MI,369,0.021,664,0.01
F,1935,Kaye,8,MI,369,0.021,465,0.021
F,1935,Katharine,7,MI,388,0.018,709,0.009
F,1935,Kenneth,6,MI,413,0.016,26,0.787
F,1935,Katheryn,5,MI,453,0.013,821,0.006
F,1935,Kathrine,5,MI,453,0.013,821,0.006
F,1935,Katie,5,MI,453,0.013,821,0.006
F,1936,Kathleen,182,MI,49,0.47,92,0.232
F,1936,Kay,172,MI,52,0.444,94,0.229
F,1936,Karen,110,MI,83,0.284,153,0.14
F,1936,Kathryn,103,MI,87,0.266,162,0.131
F,1936,Katherine,98,MI,91,0.253,171,0.125
F,1936,Kaye,14,MI,270,0.036,433,0.024
F,1936,Karlene,6,MI,433,0.015,772,0.008
F,1937,Kay,235,MI,43,0.589,74,0.296
F,1937,Kathleen,216,MI,46,0.542,84,0.264
F,1937,Karen,151,MI,62,0.379,120,0.185
F,1937,Katherine,108,MI,86,0.271,157,0.132
F,1937,Kathryn,101,MI,91,0.253,166,0.124
F,1937,Kaye,19,MI,231,0.048,434,0.023
F,1937,Karol,7,MI,403,0.018,729,0.009
F,1937,Kathy,6,MI,428,0.015,784,0.007
F,1937,Karla,5,MI,476,0.013,862,0.006
F,1937,Karlene,5,MI,476,0.013,862,0.006
F,1937,Katharine,5,MI,476,0.013,862,0.006
F,1938,Karen,352,MI,25,0.833,50,0.407
F,1938,Kathleen,230,MI,47,0.544,86,0.266
F,1938,Kay,229,MI,48,0.542,87,0.265
F,1938,Katherine,110,MI,88,0.26,163,0.127
F,1938,Kathryn,86,MI,102,0.203,193,0.099
F,1938,Kaye,17,MI,261,0.04,403,0.027
F,1938,Kathy,8,MI,388,0.019,706,0.009
F,1938,Karin,7,MI,416,0.017,758,0.008
F,1938,Karol,7,MI,416,0.017,758,0.008
F,1938,Katie,6,MI,454,0.014,817,0.007
F,1938,Kathern,5,MI,496,0.012,897,0.006
F,1938,Kristine,5,MI,496,0.012,897,0.006
F,1939,Karen,433,MI,21,1.044,41,0.509
F,1939,Kathleen,289,MI,32,0.697,64,0.34
F,1939,Kay,229,MI,44,0.552,83,0.269
F,1939,Kathryn,101,MI,88,0.243,167,0.119
F,1939,Katherine,93,MI,95,0.224,182,0.109
F,1939,Kaye,24,MI,201,0.058,387,0.028
F,1939,Karla,9,MI,361,0.022,664,0.011
F,1939,Kathy,9,MI,361,0.022,664,0.011
F,1939,Karin,8,MI,382,0.019,700,0.009
F,1939,Karol,8,MI,382,0.019,700,0.009
F,1939,Kathaleen,6,MI,447,0.014,807,0.007
F,1939,Karlene,5,MI,487,0.012,870,0.006
F,1939,Karolyn,5,MI,487,0.012,870,0.006
F,1940,Karen,465,MI,21,1.063,42,0.518
F,1940,Kathleen,379,MI,25,0.867,51,0.422
F,1940,Kay,275,MI,38,0.629,71,0.306
F,1940,Katherine,129,MI,72,0.295,136,0.144
F,1940,Kathryn,104,MI,88,0.238,166,0.116
F,1940,Kaye,33,MI,169,0.075,329,0.037
F,1940,Kathy,32,MI,174,0.073,336,0.036
F,1940,Karin,11,MI,319,0.025,594,0.012
F,1940,Karol,10,MI,338,0.023,628,0.011
F,1940,Karolyn,10,MI,338,0.023,628,0.011
F,1940,Karlene,9,MI,364,0.021,672,0.01
F,1940,Katheryn,8,MI,388,0.018,706,0.009
F,1940,Karla,7,MI,419,0.016,750,0.008
F,1940,Kathrine,6,MI,452,0.014,814,0.007
F,1940,Karel,5,MI,498,0.011,903,0.006
F,1940,Karyl,5,MI,498,0.011,903,0.006
F,1940,Kathlyn,5,MI,498,0.011,903,0.006
F,1940,Katie,5,MI,498,0.011,903,0.006
F,1941,Karen,799,MI,11,1.669,26,0.823
F,1941,Kathleen,460,MI,27,0.961,51,0.471
F,1941,Kay,261,MI,42,0.545,76,0.274
F,1941,Katherine,135,MI,78,0.282,148,0.138
F,1941,Kathryn,131,MI,82,0.274,152,0.134
F,1941,Kathy,56,MI,134,0.117,259,0.057
F,1941,Kaye,33,MI,183,0.069,346,0.034
F,1941,Karol,14,MI,299,0.029,554,0.014
F,1941,Karolyn,12,MI,319,0.025,591,0.012
F,1941,Karla,11,MI,330,0.023,612,0.011
F,1941,Katharine,8,MI,404,0.017,738,0.008
F,1941,Karon,6,MI,488,0.013,852,0.006
F,1941,Kristine,6,MI,488,0.013,852,0.006
F,1941,Karan,5,MI,527,0.01,916,0.005
F,1941,Karin,5,MI,527,0.01,916,0.005
F,1941,Karyl,5,MI,527,0.01,916,0.005
F,1941,Katie,5,MI,527,0.01,916,0.005
F,1942,Karen,1198,MI,9,2.149,21,1.054
F,1942,Kathleen,730,MI,17,1.31,36,0.642
F,1942,Kay,260,MI,44,0.466,85,0.229
F,1942,Kathryn,162,MI,71,0.291,137,0.143
F,1942,Katherine,138,MI,82,0.248,155,0.121
F,1942,Kathy,85,MI,112,0.153,220,0.075
F,1942,Kaye,31,MI,203,0.056,387,0.027
F,1942,Karin,25,MI,235,0.045,432,0.022
F,1942,Karon,24,MI,246,0.043,449,0.021
F,1942,Karol,17,MI,292,0.031,534,0.015
F,1942,Kathie,17,MI,292,0.031,534,0.015
F,1942,Karolyn,13,MI,339,0.023,614,0.011
F,1942,Kaaren,12,MI,356,0.022,645,0.011
F,1942,Karlene,9,MI,426,0.016,747,0.008
F,1942,Kathaleen,9,MI,426,0.016,747,0.008
F,1942,Katharine,7,MI,491,0.013,846,0.006
F,1942,Katheryn,7,MI,491,0.013,846,0.006
F,1942,Kristin,7,MI,491,0.013,846,0.006
F,1942,Kristine,7,MI,491,0.013,846,0.006
F,1942,Karan,6,MI,530,0.011,915,0.005
F,1942,Karyl,6,MI,530,0.011,915,0.005
F,1942,Karyn,6,MI,530,0.011,915,0.005
F,1942,Katie,5,MI,580,0.009,995,0.004
F,1943,Karen,1247,MI,10,2.213,21,1.085
F,1943,Kathleen,773,MI,16,1.372,33,0.672
F,1943,Kay,230,MI,54,0.408,99,0.2
F,1943,Katherine,169,MI,69,0.3,133,0.147
F,1943,Kathryn,169,MI,69,0.3,133,0.147
F,1943,Kathy,103,MI,101,0.183,195,0.09
F,1943,Kaye,38,MI,183,0.067,351,0.033
F,1943,Karon,17,MI,290,0.03,533,0.015
F,1943,Karol,15,MI,313,0.027,578,0.013
F,1943,Kathie,15,MI,313,0.027,578,0.013
F,1943,Karan,13,MI,341,0.023,627,0.011
F,1943,Karin,11,MI,380,0.02,683,0.01
F,1943,Kristine,11,MI,380,0.02,683,0.01
F,1943,Katharine,10,MI,404,0.018,716,0.009
F,1943,Karla,9,MI,426,0.016,757,0.008
F,1943,Katheryn,9,MI,426,0.016,757,0.008
F,1943,Kayleen,8,MI,461,0.014,809,0.007
F,1943,Karyl,7,MI,498,0.012,864,0.006
F,1943,Kathaleen,7,MI,498,0.012,864,0.006
F,1943,Karolyn,6,MI,526,0.011,913,0.005
F,1943,Kathlyn,6,MI,526,0.011,913,0.005
F,1943,Kaylene,6,MI,526,0.011,913,0.005
F,1943,Kitty,6,MI,526,0.011,913,0.005
F,1943,Karlene,5,MI,575,0.009,994,0.004
F,1943,Kendra,5,MI,575,0.009,994,0.004
F,1943,Kristen,5,MI,575,0.009,994,0.004
F,1944,Karen,1040,MI,10,2.055,23,1.0
F,1944,Kathleen,818,MI,14,1.616,29,0.787
F,1944,Kay,219,MI,53,0.433,91,0.211
F,1944,Kathryn,171,MI,63,0.338,122,0.165
F,1944,Katherine,152,MI,72,0.3,135,0.146
F,1944,Kathy,118,MI,86,0.233,167,0.114
F,1944,Kaye,42,MI,171,0.083,323,0.04
F,1944,Karol,17,MI,271,0.034,510,0.016
F,1944,Kathie,16,MI,289,0.032,536,0.015
F,1944,Karin,12,MI,335,0.024,620,0.012
F,1944,Kitty,10,MI,368,0.02,681,0.01
F,1944,Karolyn,9,MI,395,0.018,723,0.009
F,1944,Karon,9,MI,395,0.018,723,0.009
F,1944,Katie,8,MI,429,0.016,769,0.008
F,1944,Karla,7,MI,462,0.014,819,0.007
F,1944,Kathlyn,7,MI,462,0.014,819,0.007
F,1944,Karren,6,MI,511,0.012,890,0.006
F,1944,Kathaleen,6,MI,511,0.012,890,0.006
F,1944,Kristine,6,MI,511,0.012,890,0.006
F,1944,Kendra,5,MI,569,0.01,974,0.005
F,1944,Kim,5,MI,569,0.01,510,0.016
F,1944,Kristin,5,MI,569,0.01,974,0.005
F,1944,Kristina,5,MI,569,0.01,974,0.005
F,1945,Karen,1013,MI,10,2.032,23,0.988
F,1945,Kathleen,837,MI,13,1.679,28,0.817
F,1945,Kay,231,MI,50,0.463,92,0.225
F,1945,Kathryn,185,MI,62,0.371,111,0.181
F,1945,Katherine,152,MI,71,0.305,140,0.148
F,1945,Kathy,132,MI,80,0.265,155,0.129
F,1945,Kaye,31,MI,197,0.062,375,0.03
F,1945,Karla,20,MI,244,0.04,459,0.02
F,1945,Kathie,20,MI,244,0.04,459,0.02
F,1945,Kristine,14,MI,311,0.028,565,0.014
F,1945,Karol,12,MI,338,0.024,620,0.012
F,1945,Katie,11,MI,358,0.022,645,0.011
F,1945,Karolyn,9,MI,399,0.018,710,0.009
F,1945,Karon,9,MI,399,0.018,710,0.009
F,1945,Karin,8,MI,420,0.016,751,0.008
F,1945,Kitty,8,MI,420,0.016,751,0.008
F,1945,Kristin,7,MI,458,0.014,811,0.007
F,1945,Katharine,6,MI,497,0.012,870,0.006
F,1945,Kendra,6,MI,497,0.012,870,0.006
F,1945,Kim,6,MI,497,0.012,370,0.031
F,1945,Karyn,5,MI,544,0.01,947,0.005
F,1945,Kathlyn,5,MI,544,0.01,947,0.005
F,1945,Kathrine,5,MI,544,0.01,947,0.005
F,1946,Karen,1173,MI,10,1.889,24,0.917
F,1946,Kathleen,1056,MI,13,1.701,27,0.826
F,1946,Kathryn,253,MI,56,0.407,104,0.198
F,1946,Kay,250,MI,58,0.403,108,0.195
F,1946,Kathy,197,MI,74,0.317,132,0.154
F,1946,Katherine,166,MI,85,0.267,158,0.13
F,1946,Kaye,36,MI,201,0.058,379,0.028
F,1946,Kristine,35,MI,207,0.056,388,0.027
F,1946,Kathie,28,MI,235,0.045,443,0.022
F,1946,Karla,25,MI,248,0.04,465,0.02
F,1946,Karon,24,MI,253,0.039,476,0.019
F,1946,Karol,18,MI,303,0.029,553,0.014
F,1946,Kristin,17,MI,320,0.027,575,0.013
F,1946,Karin,12,MI,387,0.019,686,0.009
F,1946,Kitty,10,MI,419,0.016,742,0.008
F,1946,Kathlyn,8,MI,472,0.013,824,0.006
F,1946,Kim,8,MI,472,0.013,320,0.041
F,1946,Karan,7,MI,514,0.011,887,0.005
F,1946,Katharine,7,MI,514,0.011,887,0.005
F,1946,Kendra,7,MI,514,0.011,887,0.005
F,1946,Kristina,7,MI,514,0.011,887,0.005
F,1946,Karren,6,MI,562,0.01,961,0.005
F,1946,Katheryn,6,MI,562,0.01,961,0.005
F,1946,Kerry,6,MI,562,0.01,418,0.025
F,1946,Kristi,6,MI,562,0.01,961,0.005
F,1946,Karlene,5,MI,621,0.008,1039,0.004
F,1946,Kris,5,MI,621,0.008,1039,0.004
F,1947,Kathleen,1380,MI,10,1.898,24,0.926
F,1947,Karen,1317,MI,11,1.811,25,0.884
F,1947,Kathryn,320,MI,47,0.44,91,0.215
F,1947,Kathy,318,MI,48,0.437,93,0.213
F,1947,Kay,302,MI,54,0.415,99,0.203
F,1947,Katherine,249,MI,68,0.342,124,0.167
F,1947,Kristine,60,MI,168,0.083,318,0.04
F,1947,Kaye,27,MI,259,0.037,484,0.018
F,1947,Karla,26,MI,264,0.036,491,0.017
F,1947,Kathie,26,MI,264,0.036,491,0.017
F,1947,Karon,19,MI,324,0.026,583,0.013
F,1947,Karol,18,MI,338,0.025,606,0.012
F,1947,Kristin,18,MI,338,0.025,606,0.012
F,1947,Karin,17,MI,348,0.023,621,0.011
F,1947,Kim,16,MI,359,0.022,269,0.052
F,1947,Kimberly,15,MI,373,0.021,662,0.01
F,1947,Kitty,15,MI,373,0.021,662,0.01
F,1947,Kerry,14,MI,392,0.019,342,0.036
F,1947,Katharine,13,MI,412,0.018,722,0.009
F,1947,Katie,11,MI,447,0.015,777,0.007
F,1947,Kris,10,MI,471,0.014,621,0.011
F,1947,Karlene,9,MI,503,0.012,859,0.006
F,1947,Katheryn,9,MI,503,0.012,859,0.006
F,1947,Kristina,9,MI,503,0.012,859,0.006
F,1947,Karolyn,8,MI,529,0.011,902,0.005
F,1947,Karyn,8,MI,529,0.011,902,0.005
F,1947,Kathlyn,8,MI,529,0.011,902,0.005
F,1947,Karan,7,MI,563,0.01,954,0.005
F,1947,Kendra,7,MI,563,0.01,954,0.005
F,1947,Kristi,6,MI,610,0.008,1031,0.004
F,1947,Kandy,5,MI,676,0.007,1146,0.003
F,1947,Kimberley,5,MI,676,0.007,1146,0.003
F,1947,Kit,5,MI,676,0.007,811,0.007
F,1947,Kristen,5,MI,676,0.007,1146,0.003
F,1948,Kathleen,1403,MI,10,2.018,22,0.982
F,1948,Karen,1300,MI,11,1.87,24,0.909
F,1948,Kathryn,349,MI,46,0.502,86,0.244
F,1948,Kathy,304,MI,54,0.437,97,0.213
F,1948,Katherine,217,MI,75,0.312,134,0.152
F,1948,Kay,214,MI,77,0.308,136,0.15
F,1948,Kristine,72,MI,151,0.104,292,0.05
F,1948,Kathie,35,MI,219,0.05,414,0.024
F,1948,Karin,29,MI,242,0.042,457,0.02
F,1948,Kaye,29,MI,242,0.042,457,0.02
F,1948,Kristin,23,MI,289,0.033,525,0.016
F,1948,Karon,22,MI,297,0.032,537,0.015
F,1948,Kimberly,21,MI,307,0.03,550,0.015
F,1948,Karla,18,MI,337,0.026,594,0.013
F,1948,Kristina,18,MI,337,0.026,594,0.013
F,1948,Katharine,16,MI,364,0.023,630,0.011
F,1948,Karlene,15,MI,376,0.022,651,0.01
F,1948,Kitty,15,MI,376,0.022,651,0.01
F,1948,Karolyn,11,MI,437,0.016,759,0.008
F,1948,Kerry,11,MI,437,0.016,357,0.034
F,1948,Karol,10,MI,463,0.014,804,0.007
F,1948,Kim,10,MI,463,0.014,318,0.043
F,1948,Kathrine,9,MI,487,0.013,845,0.006
F,1948,Karyn,8,MI,521,0.012,900,0.006
F,1948,Kathlene,8,MI,521,0.012,900,0.006
F,1948,Kristen,8,MI,521,0.012,900,0.006
F,1948,Karan,7,MI,562,0.01,978,0.005
F,1948,Karyl,7,MI,562,0.01,978,0.005
F,1948,Kathaleen,7,MI,562,0.01,978,0.005
F,1948,Katie,7,MI,562,0.01,978,0.005
F,1948,Kendra,7,MI,562,0.01,978,0.005
F,1948,Kathlyn,5,MI,662,0.007,1125,0.003
F,1948,Kathyrn,5,MI,662,0.007,1125,0.003
F,1948,Kristie,5,MI,662,0.007,1125,0.003
F,1948,Kristy,5,MI,662,0.007,1125,0.003
F,1949,Kathleen,1660,MI,7,2.348,17,1.132
F,1949,Karen,1315,MI,11,1.86,25,0.897
F,1949,Kathy,400,MI,37,0.566,75,0.273
F,1949,Kathryn,358,MI,45,0.506,85,0.244
F,1949,Katherine,279,MI,58,0.395,106,0.19
F,1949,Kay,174,MI,87,0.246,165,0.119
F,1949,Kristine,94,MI,135,0.133,247,0.064
F,1949,Kathie,40,MI,210,0.057,399,0.027
F,1949,Kristin,28,MI,258,0.04,472,0.019
F,1949,Karla,27,MI,265,0.038,480,0.018
F,1949,Kerry,24,MI,281,0.034,285,0.051
F,1949,Kaye,22,MI,297,0.031,539,0.015
F,1949,Karin,20,MI,316,0.028,570,0.014
F,1949,Kimberly,16,MI,358,0.023,639,0.011
F,1949,Karon,13,MI,397,0.018,710,0.009
F,1949,Karol,12,MI,411,0.017,735,0.008
F,1949,Karyn,12,MI,411,0.017,735,0.008
F,1949,Kathrine,12,MI,411,0.017,735,0.008
F,1949,Kristina,12,MI,411,0.017,735,0.008
F,1949,Kristen,11,MI,441,0.016,774,0.008
F,1949,Katharine,10,MI,454,0.014,804,0.007
F,1949,Kendra,10,MI,454,0.014,804,0.007
F,1949,Kathaleen,9,MI,486,0.013,850,0.006
F,1949,Kitty,9,MI,486,0.013,850,0.006
F,1949,Karlene,8,MI,515,0.011,901,0.005
F,1949,Karolyn,8,MI,515,0.011,901,0.005
F,1949,Kathlyn,7,MI,563,0.01,975,0.005
F,1949,Kayleen,7,MI,563,0.01,975,0.005
F,1949,Kathlene,6,MI,609,0.008,1051,0.004
F,1949,Katie,6,MI,609,0.008,1051,0.004
F,1949,Kristi,6,MI,609,0.008,1051,0.004
F,1949,Katheryn,5,MI,679,0.007,1159,0.003
F,1949,Keitha,5,MI,679,0.007,1159,0.003
F,1949,Kristy,5,MI,679,0.007,1159,0.003
F,1950,Kathleen,1544,MI,7,2.109,19,1.023
F,1950,Karen,1411,MI,11,1.928,23,0.935
F,1950,Kathy,453,MI,33,0.619,68,0.3
F,1950,Kathryn,433,MI,36,0.592,73,0.287
F,1950,Katherine,312,MI,55,0.426,100,0.207
F,1950,Kay,191,MI,87,0.261,161,0.127
F,1950,Kristine,110,MI,127,0.15,230,0.073
F,1950,Kaye,37,MI,216,0.051,414,0.025
F,1950,Kathie,29,MI,261,0.04,478,0.019
F,1950,Kimberly,29,MI,261,0.04,478,0.019
F,1950,Karla,23,MI,303,0.031,541,0.015
F,1950,Kristin,23,MI,303,0.031,541,0.015
F,1950,Karol,20,MI,331,0.027,580,0.013
F,1950,Kerry,18,MI,354,0.025,315,0.043
F,1950,Kristina,17,MI,368,0.023,641,0.011
F,1950,Karin,16,MI,381,0.022,661,0.011
F,1950,Kris,15,MI,391,0.02,501,0.018
F,1950,Karon,13,MI,425,0.018,737,0.009
F,1950,Kim,13,MI,425,0.018,277,0.054
F,1950,Katharine,12,MI,443,0.016,764,0.008
F,1950,Kristen,12,MI,443,0.016,764,0.008
F,1950,Karyn,11,MI,462,0.015,792,0.007
F,1950,Katrina,11,MI,462,0.015,792,0.007
F,1950,Karan,10,MI,486,0.014,834,0.007
F,1950,Kathaleen,10,MI,486,0.014,834,0.007
F,1950,Kathlyn,10,MI,486,0.014,834,0.007
F,1950,Katheryn,9,MI,521,0.012,891,0.006
F,1950,Kathrine,9,MI,521,0.012,891,0.006
F,1950,Kendra,9,MI,521,0.012,891,0.006
F,1950,Krista,9,MI,521,0.012,891,0.006
F,1950,Kyle,9,MI,521,0.012,661,0.011
F,1950,Kristy,8,MI,553,0.011,944,0.005
F,1950,Kristi,7,MI,588,0.01,1001,0.005
F,1950,Kathlene,6,MI,643,0.008,1082,0.004
F,1950,Kitty,6,MI,643,0.008,1082,0.004
F,1950,Karel,5,MI,702,0.007,1176,0.003
F,1950,Karolyn,5,MI,702,0.007,1176,0.003
