sex,year,name,frequency,State,rank,percentage,overall_rank,overall_percentage
F,1913,Yvonne,6,MI,299,0.038,533,0.022
F,1914,Yvonne,9,MI,243,0.049,457,0.027
F,1915,Yvonne,16,MI,227,0.058,430,0.031
F,1916,Yvonne,23,MI,202,0.071,371,0.038
F,1917,Yvonne,18,MI,228,0.053,434,0.028
F,1917,Yolanda,6,MI,431,0.018,795,0.009
F,1917,Yetta,5,MI,480,0.015,892,0.008
F,1918,Yvonne,19,MI,226,0.052,429,0.027
F,1918,Yetta,5,MI,493,0.014,914,0.007
F,1919,Yvonne,28,MI,179,0.083,334,0.044
F,1919,Yolanda,8,MI,346,0.024,652,0.013
F,1920,Yvonne,40,MI,155,0.106,283,0.056
F,1920,Yolanda,7,MI,404,0.019,758,0.01
F,1921,Yvonne,35,MI,171,0.089,317,0.047
F,1921,Yolanda,8,MI,381,0.02,716,0.011
F,1922,Yvonne,25,MI,203,0.068,378,0.035
F,1922,Yolanda,9,MI,340,0.024,646,0.013
F,1923,Yvonne,41,MI,151,0.107,281,0.055
F,1923,Yolanda,14,MI,280,0.036,527,0.019
F,1924,Yvonne,47,MI,148,0.115,270,0.059
F,1924,Yolanda,9,MI,364,0.022,686,0.011
F,1925,Yvonne,65,MI,120,0.159,219,0.081
F,1925,Yolanda,12,MI,322,0.029,587,0.015
F,1926,Yvonne,78,MI,110,0.191,201,0.095
F,1926,Yolanda,9,MI,370,0.022,681,0.011
F,1927,Yvonne,73,MI,110,0.174,206,0.087
F,1927,Yolanda,5,MI,508,0.012,948,0.006
F,1928,Yvonne,81,MI,102,0.197,192,0.098
F,1928,Yolanda,9,MI,365,0.022,675,0.011
F,1929,Yvonne,74,MI,106,0.176,199,0.088
F,1929,Yolanda,12,MI,320,0.029,593,0.014
F,1930,Yvonne,99,MI,92,0.235,170,0.117
F,1930,Yolanda,11,MI,333,0.026,617,0.013
F,1931,Yvonne,73,MI,100,0.19,195,0.094
F,1931,Yolanda,12,MI,304,0.031,564,0.015
F,1932,Yvonne,82,MI,97,0.223,179,0.11
F,1933,Yvonne,88,MI,91,0.253,169,0.125
F,1933,Yolanda,8,MI,351,0.023,653,0.011
F,1934,Yvonne,96,MI,87,0.262,161,0.13
F,1935,Yvonne,150,MI,59,0.395,116,0.194
F,1935,Yolanda,6,MI,413,0.016,771,0.008
F,1936,Yvonne,179,MI,50,0.462,93,0.228
F,1936,Yolanda,7,MI,395,0.018,735,0.009
F,1937,Yvonne,178,MI,53,0.446,98,0.218
F,1937,Yolanda,7,MI,403,0.018,740,0.009
F,1938,Yvonne,155,MI,64,0.367,118,0.179
F,1938,Yolanda,8,MI,388,0.019,712,0.009
F,1939,Yvonne,145,MI,67,0.349,124,0.17
F,1939,Yolanda,6,MI,447,0.014,825,0.007
F,1940,Yvonne,119,MI,79,0.272,146,0.133
F,1940,Yolanda,5,MI,498,0.011,929,0.006
F,1941,Yvonne,139,MI,75,0.29,141,0.142
F,1941,Yvette,8,MI,404,0.017,751,0.008
F,1942,Yvonne,127,MI,87,0.228,163,0.112
F,1942,Yvette,8,MI,455,0.014,819,0.007
F,1943,Yvonne,113,MI,92,0.2,176,0.098
F,1943,Yolanda,6,MI,526,0.011,941,0.005
F,1943,Yvette,5,MI,575,0.009,1026,0.004
F,1944,Yvonne,128,MI,84,0.253,155,0.123
F,1944,Yolanda,7,MI,462,0.014,836,0.007
F,1945,Yvonne,88,MI,103,0.176,203,0.086
F,1945,Yolanda,10,MI,372,0.02,683,0.01
F,1945,Yvette,7,MI,458,0.014,833,0.007
F,1946,Yvonne,143,MI,90,0.23,170,0.112
F,1946,Yolanda,16,MI,333,0.026,604,0.013
F,1946,Yvette,12,MI,387,0.019,695,0.009
F,1947,Yvonne,151,MI,97,0.208,185,0.101
F,1947,Yolanda,28,MI,253,0.039,480,0.019
F,1947,Yvette,11,MI,447,0.015,785,0.007
F,1948,Yvonne,206,MI,80,0.296,142,0.144
F,1948,Yolanda,12,MI,420,0.017,738,0.008
F,1948,Yvette,9,MI,487,0.013,861,0.006
F,1949,Yvonne,160,MI,95,0.226,177,0.109
F,1949,Yolanda,16,MI,358,0.023,644,0.011
F,1949,Yvette,5,MI,679,0.007,1200,0.003
F,1950,Yvonne,178,MI,92,0.243,167,0.118
F,1950,Yolanda,21,MI,322,0.029,570,0.014
F,1950,Yvette,16,MI,381,0.022,664,0.011
F,1951,Yvonne,207,MI,87,0.264,156,0.127
F,1951,Yolanda,36,MI,235,0.046,446,0.022
F,1951,Yvette,14,MI,431,0.018,744,0.009
F,1952,Yvonne,216,MI,85,0.267,155,0.129
F,1952,Yolanda,47,MI,208,0.058,396,0.028
F,1952,Yvette,15,MI,426,0.019,744,0.009
F,1953,Yvonne,202,MI,94,0.243,167,0.117
F,1953,Yolanda,31,MI,285,0.037,511,0.018
F,1953,Yvette,20,MI,368,0.024,644,0.012
F,1954,Yvonne,205,MI,101,0.234,177,0.113
F,1954,Yolanda,40,MI,260,0.046,468,0.022
F,1954,Yvette,14,MI,469,0.016,819,0.008
F,1955,Yvonne,216,MI,99,0.241,174,0.117
F,1955,Yolanda,48,MI,232,0.054,434,0.026
F,1955,Yvette,19,MI,408,0.021,712,0.01
F,1955,Yolonda,5,MI,815,0.006,1415,0.003
F,1956,Yvonne,224,MI,98,0.238,173,0.115
F,1956,Yolanda,55,MI,226,0.059,423,0.028
F,1956,Yvette,43,MI,263,0.046,478,0.022
F,1957,Yvonne,224,MI,104,0.236,185,0.114
F,1957,Yolanda,56,MI,232,0.059,428,0.028
F,1957,Yvette,45,MI,271,0.047,488,0.023
F,1958,Yvonne,180,MI,114,0.196,212,0.094
F,1958,Yolanda,50,MI,247,0.054,455,0.026
F,1958,Yvette,32,MI,328,0.035,580,0.017
F,1958,Yolonda,5,MI,856,0.005,1471,0.003
F,1959,Yvonne,172,MI,112,0.191,209,0.092
F,1959,Yolanda,55,MI,237,0.061,441,0.029
F,1959,Yvette,48,MI,258,0.053,473,0.026
F,1959,Yolonda,5,MI,849,0.006,1456,0.003
F,1960,Yvonne,178,MI,116,0.202,211,0.097
F,1960,Yolanda,54,MI,241,0.061,444,0.03
F,1960,Yvette,47,MI,269,0.053,481,0.026
F,1961,Yvonne,182,MI,109,0.21,200,0.101
F,1961,Yolanda,65,MI,219,0.075,398,0.036
F,1961,Yvette,61,MI,229,0.07,416,0.034
F,1961,Yolonda,6,MI,807,0.007,1365,0.003
F,1962,Yvonne,159,MI,118,0.194,214,0.093
F,1962,Yvette,70,MI,206,0.085,366,0.041
F,1962,Yolanda,55,MI,241,0.067,429,0.032
F,1962,Yolonda,6,MI,780,0.007,1326,0.004
F,1963,Yvonne,139,MI,126,0.174,231,0.084
F,1963,Yvette,85,MI,186,0.106,325,0.051
F,1963,Yolanda,59,MI,231,0.074,406,0.036
F,1963,Yolonda,9,MI,620,0.011,1058,0.005
F,1964,Yvonne,147,MI,122,0.188,218,0.091
F,1964,Yvette,102,MI,155,0.131,280,0.063
F,1964,Yolanda,86,MI,177,0.11,318,0.053
F,1965,Yvonne,138,MI,120,0.187,218,0.09
F,1965,Yolanda,91,MI,162,0.123,293,0.059
F,1965,Yvette,87,MI,166,0.118,299,0.057
F,1966,Yvonne,123,MI,129,0.167,236,0.081
F,1966,Yolanda,97,MI,152,0.132,285,0.064
F,1966,Yvette,86,MI,169,0.117,312,0.056
F,1966,Yolonda,5,MI,853,0.007,1460,0.003
F,1966,Yulanda,5,MI,853,0.007,1460,0.003
F,1967,Yvonne,122,MI,124,0.171,225,0.082
F,1967,Yvette,103,MI,142,0.145,257,0.069
F,1967,Yolanda,100,MI,149,0.14,266,0.067
F,1967,Yolonda,6,MI,793,0.008,1341,0.004
F,1967,Yalonda,5,MI,882,0.007,1475,0.003
F,1968,Yolanda,172,MI,96,0.248,170,0.118
F,1968,Yvonne,113,MI,133,0.163,240,0.078
F,1968,Yvette,68,MI,189,0.098,347,0.047
F,1968,Yolonda,15,MI,481,0.022,843,0.01
F,1968,Yalanda,5,MI,870,0.007,1461,0.003
F,1968,Yulanda,5,MI,870,0.007,1461,0.003
F,1969,Yolanda,191,MI,92,0.266,163,0.127
F,1969,Yvonne,108,MI,137,0.151,253,0.072
F,1969,Yvette,77,MI,177,0.107,327,0.051
F,1969,Yolonda,10,MI,603,0.014,1047,0.007
F,1970,Yolanda,153,MI,108,0.207,199,0.098
F,1970,Yvonne,94,MI,157,0.127,294,0.06
F,1970,Yvette,68,MI,202,0.092,373,0.044
F,1970,Yalonda,12,MI,563,0.016,996,0.008
F,1970,Yolonda,12,MI,563,0.016,996,0.008
F,1970,Yulonda,6,MI,847,0.008,1458,0.004
F,1970,Youlanda,5,MI,956,0.007,1613,0.003
F,1971,Yolanda,165,MI,99,0.239,180,0.113
F,1971,Yvonne,92,MI,155,0.133,287,0.063
F,1971,Yvette,61,MI,215,0.088,394,0.042
F,1971,Yolonda,10,MI,639,0.014,1128,0.007
F,1972,Yolanda,153,MI,91,0.247,171,0.117
F,1972,Yvonne,92,MI,142,0.149,261,0.07
F,1972,Yvette,44,MI,248,0.071,446,0.034
F,1972,Yolonda,7,MI,756,0.011,1305,0.005
F,1972,Yalonda,5,MI,924,0.008,1585,0.004
F,1973,Yolanda,120,MI,107,0.204,199,0.096
F,1973,Yvonne,67,MI,171,0.114,314,0.054
F,1973,Yvette,36,MI,276,0.061,493,0.029
F,1973,Yolonda,8,MI,690,0.014,1184,0.006
F,1974,Yolanda,110,MI,112,0.193,208,0.091
F,1974,Yvonne,46,MI,220,0.081,399,0.038
F,1974,Yvette,34,MI,283,0.06,494,0.028
F,1974,Yolonda,8,MI,681,0.014,1183,0.007
F,1974,Yalonda,6,MI,825,0.011,1418,0.005
F,1975,Yolanda,92,MI,127,0.165,232,0.078
F,1975,Yvonne,33,MI,269,0.059,480,0.028
F,1975,Yvette,19,MI,383,0.034,698,0.016
F,1975,Yolonda,8,MI,670,0.014,1188,0.007
F,1975,Yashica,6,MI,815,0.011,1413,0.005
F,1975,Yalonda,5,MI,920,0.009,1576,0.004
F,1976,Yolanda,70,MI,154,0.129,285,0.061
F,1976,Yvonne,41,MI,220,0.075,406,0.035
F,1976,Yvette,14,MI,478,0.026,836,0.012
F,1976,Yolonda,7,MI,728,0.013,1271,0.006
F,1977,Yolanda,56,MI,187,0.098,343,0.046
F,1977,Yvonne,47,MI,215,0.082,391,0.039
F,1977,Yvette,16,MI,435,0.028,772,0.013
F,1977,Yolonda,5,MI,943,0.009,1618,0.004
F,1978,Yolanda,61,MI,173,0.106,315,0.05
F,1978,Yvonne,34,MI,259,0.059,468,0.028
F,1978,Yvette,11,MI,577,0.019,990,0.009
F,1979,Yolanda,74,MI,152,0.124,278,0.058
F,1979,Yvonne,36,MI,259,0.06,468,0.028
F,1979,Yvette,18,MI,416,0.03,737,0.014
F,1979,Yashica,7,MI,793,0.012,1368,0.006
F,1980,Yolanda,47,MI,205,0.078,384,0.037
F,1980,Yvonne,33,MI,280,0.055,501,0.026
F,1980,Yvette,24,MI,341,0.04,607,0.019
F,1980,Yolonda,5,MI,972,0.008,1630,0.004
F,1981,Yolanda,31,MI,277,0.053,497,0.025
F,1981,Yvonne,23,MI,340,0.039,597,0.019
F,1981,Yvette,11,MI,557,0.019,963,0.009
F,1982,Yolanda,39,MI,225,0.068,419,0.032
F,1982,Yvonne,27,MI,300,0.047,532,0.022
F,1982,Yvette,9,MI,631,0.016,1088,0.007
F,1983,Yolanda,32,MI,250,0.058,461,0.027
F,1983,Yvonne,12,MI,513,0.022,896,0.01
F,1983,Yvette,9,MI,620,0.016,1061,0.008
F,1984,Yolanda,22,MI,336,0.039,595,0.018
F,1984,Yvonne,20,MI,359,0.035,635,0.017
F,1984,Yvette,14,MI,466,0.025,814,0.012
F,1984,Yasmin,5,MI,916,0.009,1568,0.004
F,1985,Yvonne,24,MI,324,0.042,582,0.02
F,1985,Yolanda,21,MI,356,0.037,644,0.017
F,1986,Yvonne,23,MI,342,0.041,603,0.019
F,1986,Yolanda,18,MI,389,0.032,699,0.015
F,1986,Yvette,9,MI,638,0.016,1106,0.007
F,1987,Yvonne,18,MI,402,0.031,724,0.015
F,1987,Yolanda,11,MI,599,0.019,1041,0.009
F,1987,Yvette,6,MI,883,0.01,1485,0.005
F,1987,Yasmin,5,MI,981,0.009,1649,0.004
F,1987,Yesenia,5,MI,981,0.009,1649,0.004
F,1988,Yvonne,17,MI,419,0.03,756,0.014
F,1988,Yolanda,16,MI,448,0.028,806,0.013
F,1988,Yvette,8,MI,722,0.014,1255,0.007
F,1988,Yasmin,7,MI,805,0.012,1385,0.006
F,1989,Yolanda,24,MI,352,0.04,652,0.018
F,1989,Yvonne,11,MI,617,0.018,1117,0.008
F,1989,Yvette,10,MI,658,0.017,1193,0.008
F,1990,Yolanda,15,MI,521,0.024,949,0.011
F,1990,Yvonne,10,MI,692,0.016,1251,0.007
F,1990,Yesenia,8,MI,817,0.013,1449,0.006
F,1990,Yvette,7,MI,889,0.011,1562,0.005
F,1990,Yasmeen,5,MI,1118,0.008,1913,0.004
F,1991,Yolanda,15,MI,509,0.025,942,0.012
F,1991,Yvonne,12,MI,602,0.02,1104,0.009
F,1991,Yvette,7,MI,889,0.012,1556,0.005
F,1991,Yasmin,6,MI,993,0.01,1724,0.005
F,1992,Yvonne,18,MI,439,0.032,826,0.015
F,1992,Yolanda,9,MI,733,0.016,1334,0.007
F,1992,Yasmine,8,MI,799,0.014,1433,0.007
F,1992,Yvette,8,MI,799,0.014,1433,0.007
F,1992,Yesenia,5,MI,1118,0.009,1930,0.004
F,1993,Yasmine,11,MI,635,0.02,1164,0.009
F,1993,Yolanda,10,MI,680,0.018,1232,0.008
F,1993,Yasmeen,9,MI,735,0.016,1316,0.008
F,1993,Yesenia,8,MI,793,0.014,1408,0.007
F,1993,Yvonne,7,MI,861,0.013,1522,0.006
F,1994,Yasmin,12,MI,597,0.022,1101,0.01
F,1994,Yvonne,12,MI,597,0.022,1101,0.01
F,1994,Yasmine,6,MI,986,0.011,1747,0.005
F,1994,Yolanda,6,MI,986,0.011,1747,0.005
F,1994,Yvette,6,MI,986,0.011,1747,0.005
F,1995,Yasmeen,13,MI,560,0.025,1044,0.011
F,1995,Yesenia,10,MI,670,0.019,1228,0.009
F,1995,Yvonne,9,MI,710,0.017,1301,0.008
F,1995,Yolanda,7,MI,841,0.013,1537,0.006
F,1995,Yasmin,6,MI,951,0.011,1705,0.005
F,1995,Yvette,5,MI,1063,0.01,1898,0.004
F,1996,Yasmeen,16,MI,484,0.031,903,0.014
F,1996,Yasmine,15,MI,509,0.029,945,0.013
F,1996,Yvonne,12,MI,601,0.023,1103,0.011
F,1996,Yesenia,10,MI,669,0.019,1236,0.009
F,1996,Yasmin,6,MI,952,0.012,1707,0.005
F,1996,Yolanda,6,MI,952,0.012,1707,0.005
F,1997,Yasmine,19,MI,429,0.037,810,0.017
F,1997,Yasmeen,12,MI,598,0.023,1099,0.011
F,1997,Yvonne,10,MI,695,0.019,1259,0.009
F,1997,Yolanda,9,MI,742,0.017,1340,0.008
F,1997,Yasmin,8,MI,804,0.015,1467,0.007
F,1998,Yasmeen,17,MI,476,0.033,892,0.015
F,1998,Yasmine,11,MI,645,0.021,1207,0.01
F,1998,Yesenia,11,MI,645,0.021,1207,0.01
F,1998,Yadira,8,MI,804,0.016,1481,0.007
F,1998,Yolanda,8,MI,804,0.016,1481,0.007
F,1998,Yvonne,7,MI,886,0.014,1621,0.006
F,1998,Yasmin,5,MI,1138,0.01,2053,0.004
F,1999,Yasmine,17,MI,460,0.033,875,0.015
F,1999,Yasmin,15,MI,513,0.029,961,0.014
F,1999,Yasmeen,13,MI,583,0.025,1087,0.012
F,1999,Yesenia,8,MI,830,0.016,1516,0.007
F,1999,Yvonne,6,MI,1028,0.012,1874,0.005
F,1999,Yazmine,5,MI,1186,0.01,2133,0.005
F,2000,Yasmine,25,MI,366,0.048,701,0.022
F,2000,Yesenia,16,MI,526,0.031,948,0.014
F,2000,Yasmeen,14,MI,577,0.027,1056,0.013
F,2000,Yasmin,14,MI,577,0.027,1056,0.013
F,2000,Yadira,6,MI,1061,0.012,1908,0.005
F,2000,Yvonne,6,MI,1061,0.012,1908,0.005
F,2001,Yasmine,27,MI,325,0.054,634,0.025
F,2001,Yasmeen,18,MI,459,0.036,856,0.017
F,2001,Yasmin,15,MI,520,0.03,974,0.014
F,2001,Yesenia,11,MI,667,0.022,1250,0.01
F,2001,Yara,8,MI,843,0.016,1558,0.007
F,2001,Yazmine,8,MI,843,0.016,1558,0.007
F,2001,Yazmin,7,MI,927,0.014,1705,0.006
F,2002,Yasmeen,18,MI,471,0.037,888,0.017
F,2002,Yasmine,13,MI,580,0.027,1100,0.012
F,2002,Yasmin,12,MI,611,0.025,1156,0.011
F,2002,Yesenia,11,MI,650,0.023,1220,0.01
F,2003,Yasmin,27,MI,339,0.055,650,0.026
F,2003,Yasmine,17,MI,491,0.035,918,0.016
F,2003,Yesenia,13,MI,601,0.026,1124,0.012
F,2003,Yasmeen,12,MI,641,0.024,1186,0.011
F,2003,Yadira,8,MI,863,0.016,1598,0.008
F,2003,Yareli,8,MI,863,0.016,1598,0.008
F,2003,Yazmin,8,MI,863,0.016,1598,0.008
F,2003,Yajaira,6,MI,1071,0.012,1962,0.006
F,2003,Yolanda,6,MI,1071,0.012,1962,0.006
F,2003,Yahaira,5,MI,1237,0.01,2247,0.005
F,2003,Yessica,5,MI,1237,0.01,2247,0.005
F,2003,Yoselin,5,MI,1237,0.01,2247,0.005
F,2004,Yasmine,15,MI,527,0.031,1014,0.014
F,2004,Yasmin,14,MI,567,0.029,1073,0.013
F,2004,Yasmeen,12,MI,636,0.025,1189,0.012
F,2004,Yesenia,9,MI,799,0.019,1485,0.009
F,2004,Yoselin,7,MI,960,0.015,1769,0.007
F,2004,Yaritza,6,MI,1071,0.012,1965,0.006
F,2004,Yazmin,6,MI,1071,0.012,1965,0.006
F,2004,Yvonne,6,MI,1071,0.012,1965,0.006
F,2005,Yasmine,18,MI,467,0.038,903,0.018
F,2005,Yasmin,15,MI,531,0.032,1030,0.015
F,2005,Yasmeen,13,MI,601,0.027,1137,0.013
F,2005,Yesenia,9,MI,797,0.019,1491,0.009
F,2005,Yadira,7,MI,954,0.015,1787,0.007
F,2005,Yasmina,7,MI,954,0.015,1787,0.007
F,2005,Yvonne,6,MI,1085,0.013,1999,0.006
F,2005,Yaritza,5,MI,1246,0.011,2261,0.005
F,2005,Yazmin,5,MI,1246,0.011,2261,0.005
F,2005,Yuna,5,MI,1246,0.011,2261,0.005
F,2006,Yasmin,24,MI,381,0.051,740,0.024
F,2006,Yasmine,17,MI,494,0.036,947,0.017
F,2006,Yesenia,15,MI,548,0.032,1043,0.015
F,2006,Yazmin,13,MI,611,0.028,1149,0.013
F,2006,Yasmeen,10,MI,756,0.021,1398,0.01
F,2006,Yareli,7,MI,974,0.015,1799,0.007
F,2006,Yoselin,6,MI,1121,0.013,2058,0.006
F,2006,Yadira,5,MI,1279,0.011,2346,0.005
F,2006,Yara,5,MI,1279,0.011,2346,0.005
F,2006,Yaretzi,5,MI,1279,0.011,2346,0.005
F,2006,Yuridia,5,MI,1279,0.011,2346,0.005
F,2007,Yasmin,15,MI,542,0.033,1041,0.015
F,2007,Yasmeen,12,MI,654,0.026,1236,0.012
F,2007,Yoselin,12,MI,654,0.026,1236,0.012
F,2007,Yadira,11,MI,707,0.024,1327,0.011
F,2007,Yesenia,9,MI,819,0.02,1551,0.009
F,2007,Yasmine,8,MI,889,0.018,1666,0.008
F,2007,Yazmin,8,MI,889,0.018,1666,0.008
F,2007,Yara,7,MI,991,0.015,1838,0.007
F,2008,Yasmeen,17,MI,501,0.038,962,0.018
F,2008,Yara,13,MI,612,0.029,1162,0.014
F,2008,Yareli,11,MI,700,0.025,1323,0.011
F,2008,Yasmin,11,MI,700,0.025,1323,0.011
F,2008,Yasmine,7,MI,997,0.016,1858,0.007
F,2008,Yaretzi,5,MI,1255,0.011,2333,0.005
F,2008,Yvette,5,MI,1255,0.011,2333,0.005
F,2009,Yareli,13,MI,584,0.03,1132,0.014
F,2009,Yasmeen,13,MI,584,0.03,1132,0.014
F,2009,Yara,9,MI,817,0.021,1516,0.01
F,2009,Yasmine,8,MI,883,0.019,1645,0.009
F,2009,Yazmin,8,MI,883,0.019,1645,0.009
F,2009,Yadira,7,MI,973,0.016,1801,0.008
F,2009,Yaretzi,6,MI,1110,0.014,2029,0.007
F,2009,Yoselin,6,MI,1110,0.014,2029,0.007
F,2009,Yasmin,5,MI,1272,0.012,2312,0.005
F,2009,Yesenia,5,MI,1272,0.012,2312,0.005
F,2010,Yara,15,MI,534,0.036,1023,0.017
F,2010,Yasmeen,12,MI,654,0.029,1236,0.013
F,2010,Yasmin,10,MI,737,0.024,1405,0.011
F,2010,Yoselin,9,MI,798,0.022,1519,0.01
F,2010,Yesenia,8,MI,872,0.019,1656,0.009
F,2010,Yaretzi,6,MI,1076,0.014,2007,0.007
F,2010,Yusra,6,MI,1076,0.014,2007,0.007
F,2010,Yareli,5,MI,1237,0.012,2288,0.006
F,2011,Yasmeen,10,MI,739,0.024,1390,0.011
F,2011,Yara,9,MI,799,0.022,1502,0.01
F,2011,Yaretzi,8,MI,894,0.019,1656,0.009
F,2011,Yareli,7,MI,973,0.017,1823,0.008
F,2011,Yuliana,7,MI,973,0.017,1823,0.008
F,2011,Yasmin,6,MI,1088,0.014,2027,0.007
F,2011,Yasmine,6,MI,1088,0.014,2027,0.007
F,2011,Yesenia,6,MI,1088,0.014,2027,0.007
F,2011,Yoselin,5,MI,1244,0.012,2298,0.006
F,2011,Yuri,5,MI,1244,0.012,2298,0.006
F,2011,Yvette,5,MI,1244,0.012,2298,0.006
F,2012,Yasmeen,16,MI,516,0.039,981,0.018
F,2012,Yareli,9,MI,799,0.022,1508,0.01
F,2012,Yara,8,MI,878,0.019,1648,0.009
F,2012,Yasmine,8,MI,878,0.019,1648,0.009
F,2012,Yamileth,7,MI,957,0.017,1795,0.008
F,2012,Yaretzi,6,MI,1074,0.015,1989,0.007
F,2012,Yaneli,5,MI,1213,0.012,2232,0.006
F,2013,Yara,14,MI,577,0.034,1112,0.016
F,2013,Yasmeen,12,MI,655,0.029,1246,0.013
F,2013,Yasmin,9,MI,813,0.022,1517,0.01
F,2013,Yaretzi,6,MI,1107,0.014,2057,0.007
F,2013,Yasmine,6,MI,1107,0.014,2057,0.007
F,2014,Yasmine,12,MI,650,0.028,1253,0.013
F,2014,Yaretzi,11,MI,696,0.026,1337,0.012
F,2014,Yara,10,MI,756,0.024,1447,0.011
F,2014,Yasmeen,10,MI,756,0.024,1447,0.011
F,2014,Yasmin,6,MI,1101,0.014,2059,0.007
F,2014,Yuna,6,MI,1101,0.014,2059,0.007
F,2015,Yasmeen,14,MI,586,0.033,1140,0.016
F,2015,Yara,9,MI,832,0.021,1589,0.01
F,2015,Yaretzi,9,MI,832,0.021,1589,0.01
F,2015,Yasmina,8,MI,901,0.019,1708,0.009
F,2015,Yasmine,8,MI,901,0.019,1708,0.009
F,2015,Yamileth,6,MI,1107,0.014,2079,0.007
F,2015,Yareli,6,MI,1107,0.014,2079,0.007
F,2015,Yusra,6,MI,1107,0.014,2079,0.007
F,2015,Yazmine,5,MI,1274,0.012,2350,0.006
F,2016,Yasmine,9,MI,827,0.021,1582,0.01
F,2016,Yara,8,MI,914,0.019,1732,0.009
F,2016,Yasmina,8,MI,914,0.019,1732,0.009
F,2016,Yareli,7,MI,1000,0.017,1902,0.008
F,2016,Yasmeen,7,MI,1000,0.017,1902,0.008
F,2016,Yasmin,7,MI,1000,0.017,1902,0.008
F,2016,Yaretzi,6,MI,1115,0.014,2095,0.007
F,2016,Yesenia,6,MI,1115,0.014,2095,0.007
F,2016,Yuna,6,MI,1115,0.014,2095,0.007
F,2016,Yusra,5,MI,1278,0.012,2375,0.006
F,2017,Yara,18,MI,479,0.044,938,0.021
F,2017,Yasmine,11,MI,718,0.027,1380,0.013
F,2017,Yasmeen,9,MI,846,0.022,1597,0.01
F,2017,Yuna,7,MI,1011,0.017,1883,0.008
F,2017,Yaretzi,5,MI,1303,0.012,2407,0.006
F,2018,Yara,16,MI,539,0.04,1046,0.019
F,2018,Yasmeen,13,MI,632,0.032,1221,0.015
F,2018,Yasmine,8,MI,904,0.02,1704,0.009
F,2018,Yaretzi,5,MI,1232,0.012,2325,0.006
F,2019,Yara,13,MI,623,0.033,1194,0.016
F,2019,Yasmeen,12,MI,660,0.03,1260,0.014
F,2019,Yasmin,7,MI,963,0.018,1831,0.008
F,2019,Yasmina,7,MI,963,0.018,1831,0.008
F,2019,Yusra,7,MI,963,0.018,1831,0.008
F,2019,Yasmine,6,MI,1076,0.015,2035,0.007
F,2019,Yesenia,6,MI,1076,0.015,2035,0.007
F,2019,Yaretzi,5,MI,1236,0.013,2299,0.006
F,2020,Yara,20,MI,442,0.053,862,0.025
F,2020,Yasmeen,9,MI,806,0.024,1551,0.011
F,2020,Yasmine,8,MI,874,0.021,1691,0.01
F,2020,Yaretzi,5,MI,1218,0.013,2304,0.006
F,2020,Yasmin,5,MI,1218,0.013,2304,0.006
F,2020,Yuri,5,MI,1218,0.013,2304,0.006
F,2020,Yusra,5,MI,1218,0.013,2304,0.006
F,2021,Yara,26,MI,350,0.068,688,0.032
F,2021,Yasmine,19,MI,472,0.05,907,0.023
F,2021,Yasmin,15,MI,554,0.039,1085,0.018
F,2021,Yasmeen,8,MI,881,0.021,1698,0.01
F,2021,Yusra,8,MI,881,0.021,1698,0.01
F,2021,Yaretzi,6,MI,1070,0.016,2073,0.007
F,2021,Yasmina,6,MI,1070,0.016,2073,0.007
F,2022,Yara,26,MI,339,0.07,688,0.033
F,2022,Yasmine,12,MI,656,0.032,1275,0.015
F,2022,Yasmin,10,MI,756,0.027,1459,0.013
F,2022,Yasmeen,9,MI,808,0.024,1565,0.011
F,2022,Yusra,9,MI,808,0.024,1565,0.011
F,2022,Yaretzi,6,MI,1065,0.016,2066,0.008
F,2022,Yael,5,MI,1215,0.014,2332,0.006
F,2023,Yara,15,MI,542,0.043,1075,0.02
F,2023,Yasmeen,13,MI,607,0.037,1181,0.017
F,2023,Yasmin,12,MI,650,0.034,1244,0.016
F,2023,Yusra,8,MI,870,0.023,1688,0.011
F,2023,Yasmine,7,MI,969,0.02,1867,0.009
F,2023,Yuna,6,MI,1067,0.017,2064,0.008
F,2023,Yareli,5,MI,1216,0.014,2330,0.007
F,2023,Yasmina,5,MI,1216,0.014,2330,0.007
F,2024,Yara,21,MI,398,0.059,815,0.028
F,2024,Yasmeen,13,MI,619,0.037,1213,0.017
F,2024,Yusra,11,MI,681,0.031,1347,0.015
F,2024,Yasmine,10,MI,734,0.028,1434,0.013
F,2024,Yasmin,9,MI,791,0.025,1526,0.012
F,2024,Yashna,7,MI,971,0.02,1840,0.009
F,2024,Yareli,6,MI,1073,0.017,2029,0.008
F,2024,Yvette,6,MI,1073,0.017,2029,0.008
F,2024,Yasmina,5,MI,1212,0.014,2302,0.007
F,2024,Yuna,5,MI,1212,0.014,2302,0.007
M,1959,Yancy,5,MI,608,0.005,1456,0.003
M,1970,Yusef,6,MI,612,0.007,1458,0.004
M,1983,Yousef,5,MI,609,0.008,1506,0.004
M,1985,Yousef,5,MI,657,0.008,1598,0.004
M,1989,Yousef,6,MI,693,0.009,1616,0.005
M,1991,Youssef,5,MI,811,0.007,1939,0.004
M,1993,Youssef,6,MI,715,0.009,1663,0.005
M,1995,Youssef,6,MI,755,0.01,1705,0.005
M,1995,Yusuf,5,MI,836,0.008,1898,0.004
M,1996,Yousef,7,MI,696,0.012,1543,0.006
M,1996,Youssef,5,MI,832,0.008,1898,0.004
