sex,year,name,frequency,State,rank,percentage
F,1910,Dorothy,265,MI,4,2.195
F,1910,Doris,57,MI,55,0.472
F,1910,Donna,17,MI,159,0.141
F,1910,Dora,16,MI,171,0.133
F,1910,Della,10,MI,235,0.083
F,1910,Dolores,9,MI,254,0.075
F,1910,Dorothea,9,MI,254,0.075
F,1910,Daisy,8,MI,273,0.066
F,1910,Delia,5,MI,368,0.041
F,1910,Dessie,5,MI,368,0.041
F,1911,Dorothy,320,MI,3,2.469
F,1911,Doris,74,MI,43,0.571
F,1911,Daisy,19,MI,156,0.147
F,1911,Dora,19,MI,156,0.147
F,1911,Dorothea,18,MI,164,0.139
F,1911,Donna,17,MI,172,0.131
F,1911,Dolores,14,MI,192,0.108
F,1911,Della,12,MI,214,0.093
F,1911,Delia,9,MI,266,0.069
F,1911,Delphine,6,MI,333,0.046
F,1912,Dorothy,458,MI,4,2.082
F,1912,Doris,119,MI,41,0.541
F,1912,Dorothea,29,MI,167,0.132
F,1912,Donna,27,MI,179,0.123
F,1912,Dora,22,MI,210,0.1
F,1912,Dolores,14,MI,289,0.064
F,1912,Della,9,MI,383,0.041
F,1912,Daisy,7,MI,427,0.032
F,1912,Dorotha,6,MI,460,0.027
F,1913,Dorothy,520,MI,4,1.893
F,1913,Doris,143,MI,47,0.521
F,1913,Donna,34,MI,174,0.124
F,1913,Dora,20,MI,251,0.073
F,1913,Dolores,19,MI,261,0.069
F,1913,Dorothea,18,MI,273,0.066
F,1913,Della,17,MI,282,0.062
F,1913,Daisy,8,MI,460,0.029
F,1913,Delia,8,MI,460,0.029
F,1913,Delores,7,MI,487,0.025
F,1913,Delma,6,MI,533,0.022
F,1913,Delphine,5,MI,586,0.018
F,1913,Dena,5,MI,586,0.018
F,1914,Dorothy,696,MI,4,2.063
F,1914,Doris,179,MI,38,0.531
F,1914,Donna,43,MI,172,0.127
F,1914,Dorothea,41,MI,180,0.122
F,1914,Dolores,34,MI,203,0.101
F,1914,Dora,32,MI,214,0.095
F,1914,Della,21,MI,288,0.062
F,1914,Delia,13,MI,387,0.039
F,1914,Daisy,9,MI,457,0.027
F,1914,Delores,9,MI,457,0.027
F,1914,Dorotha,9,MI,457,0.027
F,1914,Deloris,5,MI,635,0.015
F,1914,Dortha,5,MI,635,0.015
F,1914,Dorthy,5,MI,635,0.015
F,1915,Dorothy,1051,MI,5,2.021
F,1915,Doris,292,MI,38,0.562
F,1915,Donna,65,MI,177,0.125
F,1915,Dora,42,MI,232,0.081
F,1915,Dolores,37,MI,253,0.071
F,1915,Dorothea,32,MI,270,0.062
F,1915,Daisy,25,MI,323,0.048
F,1915,Della,19,MI,386,0.037
F,1915,Dena,14,MI,459,0.027
F,1915,Delia,9,MI,575,0.017
F,1915,Dortha,9,MI,575,0.017
F,1915,Delores,8,MI,616,0.015
F,1915,Dawn,7,MI,668,0.013
F,1915,Delphine,6,MI,724,0.012
F,1915,Dolly,6,MI,724,0.012
F,1915,Darlene,5,MI,794,0.01
F,1915,Deloris,5,MI,794,0.01
F,1915,Dorotha,5,MI,794,0.01
F,1916,Dorothy,1151,MI,5,1.923
F,1916,Doris,339,MI,35,0.566
F,1916,Donna,83,MI,158,0.139
F,1916,Dolores,58,MI,207,0.097
F,1916,Dora,45,MI,247,0.075
F,1916,Dorothea,40,MI,267,0.067
F,1916,Daisy,27,MI,338,0.045
F,1916,Della,27,MI,338,0.045
F,1916,Dena,9,MI,611,0.015
F,1916,Dolly,9,MI,611,0.015
F,1916,Dorotha,9,MI,611,0.015
F,1916,Delores,8,MI,656,0.013
F,1916,Delia,7,MI,710,0.012
F,1916,Deloris,7,MI,710,0.012
F,1916,Dorris,7,MI,710,0.012
F,1916,Delphine,6,MI,776,0.01
F,1916,Dorthy,6,MI,776,0.01
F,1916,Diana,5,MI,866,0.008
F,1916,Dona,5,MI,866,0.008
F,1916,Dortha,5,MI,866,0.008
F,1917,Dorothy,1214,MI,6,1.911
F,1917,Doris,365,MI,32,0.575
F,1917,Donna,76,MI,177,0.12
F,1917,Dora,54,MI,224,0.085
F,1917,Dolores,51,MI,237,0.08
F,1917,Dorothea,41,MI,276,0.065
F,1917,Della,25,MI,366,0.039
F,1917,Daisy,20,MI,418,0.031
F,1917,Delores,13,MI,536,0.02
F,1917,Dorotha,11,MI,587,0.017
F,1917,Dolly,10,MI,615,0.016
F,1917,Darlene,7,MI,736,0.011
F,1917,Dorthy,7,MI,736,0.011
F,1917,Dagmar,6,MI,795,0.009
F,1917,Dawn,6,MI,795,0.009
F,1917,Delma,6,MI,795,0.009
F,1917,Delphine,6,MI,795,0.009
F,1917,Dena,5,MI,892,0.008
F,1917,Diana,5,MI,892,0.008
F,1917,Dorine,5,MI,892,0.008
F,1917,Dorris,5,MI,892,0.008
F,1918,Dorothy,1381,MI,6,1.989
F,1918,Doris,398,MI,34,0.573
F,1918,Donna,124,MI,135,0.179
F,1918,Dolores,69,MI,206,0.099
F,1918,Dora,57,MI,233,0.082
F,1918,Dorothea,52,MI,245,0.075
F,1918,Della,24,MI,386,0.035
F,1918,Daisy,13,MI,520,0.019
F,1918,Delores,13,MI,520,0.019
F,1918,Delia,11,MI,586,0.016
F,1918,Dolly,8,MI,706,0.012
F,1918,Dorthy,8,MI,706,0.012
F,1918,Dawn,7,MI,751,0.01
F,1918,Dena,7,MI,751,0.01
F,1918,Delphine,6,MI,824,0.009
F,1918,Dorathy,6,MI,824,0.009
F,1918,Deloris,5,MI,914,0.007
F,1918,Dorcas,5,MI,914,0.007
F,1919,Dorothy,1262,MI,5,2.005
F,1919,Doris,422,MI,29,0.671
F,1919,Donna,130,MI,121,0.207
F,1919,Dolores,60,MI,209,0.095
F,1919,Dora,43,MI,248,0.068
F,1919,Dorothea,40,MI,263,0.064
F,1919,Della,31,MI,309,0.049
F,1919,Daisy,19,MI,411,0.03
F,1919,Delores,18,MI,423,0.029
F,1919,Delphine,14,MI,498,0.022
F,1919,Delia,9,MI,610,0.014
F,1919,Dortha,9,MI,610,0.014
F,1919,Dorthy,9,MI,610,0.014
F,1919,Dolly,8,MI,652,0.013
F,1919,Doreen,7,MI,705,0.011
F,1919,Dorotha,7,MI,705,0.011
F,1919,Deloris,6,MI,778,0.01
F,1919,Dorene,6,MI,778,0.01
F,1919,Dale,5,MI,850,0.008
F,1919,Dawn,5,MI,850,0.008
F,1919,Dena,5,MI,850,0.008
F,1919,Diane,5,MI,850,0.008
F,1919,Dona,5,MI,850,0.008
F,1920,Dorothy,1382,MI,6,1.933
F,1920,Doris,586,MI,19,0.82
F,1920,Donna,132,MI,130,0.185
F,1920,Dolores,88,MI,170,0.123
F,1920,Dorothea,40,MI,283,0.056
F,1920,Dora,38,MI,293,0.053
F,1920,Delores,36,MI,299,0.05
F,1920,Daisy,26,MI,370,0.036
F,1920,Della,26,MI,370,0.036
F,1920,Delphine,23,MI,399,0.032
F,1920,Dolly,11,MI,590,0.015
F,1920,Diana,9,MI,656,0.013
F,1920,Dorotha,8,MI,694,0.011
F,1920,Dawn,7,MI,758,0.01
F,1920,Delia,7,MI,758,0.01
F,1920,Deloris,7,MI,758,0.01
F,1920,Dona,7,MI,758,0.01
F,1920,Dorthy,6,MI,825,0.008
F,1920,Darlene,5,MI,910,0.007
F,1920,Donelda,5,MI,910,0.007
F,1920,Donnabelle,5,MI,910,0.007
F,1921,Dorothy,1472,MI,6,1.967
F,1921,Doris,536,MI,24,0.716
F,1921,Donna,151,MI,118,0.202
F,1921,Dolores,97,MI,167,0.13
F,1921,Dora,51,MI,252,0.068
F,1921,Delores,40,MI,290,0.053
F,1921,Delphine,36,MI,311,0.048
F,1921,Dorothea,35,MI,317,0.047
F,1921,Della,22,MI,416,0.029
F,1921,Daisy,11,MI,595,0.015
F,1921,Delia,11,MI,595,0.015
F,1921,Deloris,11,MI,595,0.015
F,1921,Darlene,9,MI,660,0.012
F,1921,Doreen,9,MI,660,0.012
F,1921,Dorthy,9,MI,660,0.012
F,1921,Dawn,8,MI,716,0.011
F,1921,Dena,7,MI,777,0.009
F,1921,Dona,7,MI,777,0.009
F,1921,Dorcas,6,MI,843,0.008
F,1921,Dollie,5,MI,927,0.007
F,1922,Dorothy,1436,MI,5,2.004
F,1922,Doris,593,MI,19,0.828
F,1922,Dolores,163,MI,105,0.227
F,1922,Donna,163,MI,105,0.227
F,1922,Delphine,41,MI,281,0.057
F,1922,Dora,40,MI,284,0.056
F,1922,Delores,36,MI,301,0.05
F,1922,Dorothea,35,MI,306,0.049
F,1922,Della,22,MI,411,0.031
F,1922,Daisy,18,MI,453,0.025
F,1922,Dawn,11,MI,576,0.015
F,1922,Diana,9,MI,646,0.013
F,1922,Dona,9,MI,646,0.013
F,1922,Darlene,8,MI,692,0.011
F,1922,Doreen,8,MI,692,0.011
F,1922,Delia,7,MI,746,0.01
F,1922,Dena,7,MI,746,0.01
F,1922,Dorotha,7,MI,746,0.01
F,1922,Deloris,6,MI,813,0.008
F,1922,Donald,6,MI,813,0.008
F,1922,Donnabelle,6,MI,813,0.008
F,1922,Dorthy,6,MI,813,0.008
F,1922,Dolly,5,MI,881,0.007
F,1922,Dorthea,5,MI,881,0.007
F,1923,Dorothy,1533,MI,5,2.059
F,1923,Doris,668,MI,18,0.897
F,1923,Dolores,197,MI,90,0.265
F,1923,Donna,185,MI,94,0.248
F,1923,Delores,61,MI,221,0.082
F,1923,Dora,46,MI,264,0.062
F,1923,Delphine,36,MI,307,0.048
F,1923,Dorothea,36,MI,307,0.048
F,1923,Doreen,23,MI,403,0.031
F,1923,Della,20,MI,435,0.027
F,1923,Darlene,16,MI,484,0.021
F,1923,Dorris,15,MI,506,0.02
F,1923,Dona,12,MI,571,0.016
F,1923,Daisy,11,MI,598,0.015
F,1923,Dawn,11,MI,598,0.015
F,1923,Dorotha,11,MI,598,0.015
F,1923,Dorthy,9,MI,668,0.012
F,1923,Diana,8,MI,714,0.011
F,1923,Dorene,8,MI,714,0.011
F,1923,Dorine,7,MI,765,0.009
F,1923,Delia,6,MI,823,0.008
F,1923,Diane,6,MI,823,0.008
F,1923,Dixie,6,MI,823,0.008
F,1923,Deloris,5,MI,926,0.007
F,1924,Dorothy,1560,MI,6,1.956
F,1924,Doris,656,MI,21,0.823
F,1924,Donna,247,MI,75,0.31
F,1924,Dolores,216,MI,90,0.271
F,1924,Delores,61,MI,230,0.076
F,1924,Dora,45,MI,279,0.056
F,1924,Delphine,44,MI,281,0.055
F,1924,Dorothea,33,MI,330,0.041
F,1924,Della,25,MI,404,0.031
F,1924,Doreen,22,MI,426,0.028
F,1924,Daisy,21,MI,437,0.026
F,1924,Deloris,20,MI,446,0.025
F,1924,Darlene,16,MI,497,0.02
F,1924,Dawn,14,MI,532,0.018
F,1924,Diana,12,MI,577,0.015
F,1924,Dixie,9,MI,686,0.011
F,1924,Dona,9,MI,686,0.011
F,1924,Dorthy,9,MI,686,0.011
F,1924,Delia,7,MI,783,0.009
F,1924,Dorris,7,MI,783,0.009
F,1924,Dolly,6,MI,844,0.008
F,1924,Darleen,5,MI,925,0.006
F,1924,Delma,5,MI,925,0.006
F,1924,Dorine,5,MI,925,0.006
F,1925,Dorothy,1501,MI,6,1.868
F,1925,Doris,664,MI,20,0.827
F,1925,Donna,330,MI,53,0.411
F,1925,Dolores,263,MI,70,0.327
F,1925,Delores,83,MI,194,0.103
F,1925,Dora,64,MI,222,0.08
F,1925,Delphine,47,MI,271,0.059
F,1925,Dorothea,36,MI,325,0.045
F,1925,Doreen,23,MI,420,0.029
F,1925,Daisy,21,MI,437,0.026
F,1925,Darlene,21,MI,437,0.026
F,1925,Della,21,MI,437,0.026
F,1925,Dona,21,MI,437,0.026
F,1925,Deloris,16,MI,508,0.02
F,1925,Dawn,14,MI,544,0.017
F,1925,Diana,10,MI,646,0.012
F,1925,Dorris,10,MI,646,0.012
F,1925,Dorthy,10,MI,646,0.012
F,1925,Darleen,9,MI,685,0.011
F,1925,Dorene,9,MI,685,0.011
F,1925,Dixie,8,MI,732,0.01
F,1925,Darline,6,MI,843,0.007
F,1925,Doloris,6,MI,843,0.007
F,1925,Dorcas,6,MI,843,0.007
F,1925,Donelda,5,MI,916,0.006
F,1925,Dorotha,5,MI,916,0.006
F,1926,Dorothy,1395,MI,9,1.704
F,1926,Doris,635,MI,22,0.776
F,1926,Donna,365,MI,46,0.446
F,1926,Dolores,347,MI,52,0.424
F,1926,Delores,107,MI,161,0.131
F,1926,Delphine,50,MI,264,0.061
F,1926,Dora,38,MI,310,0.046
F,1926,Darlene,31,MI,352,0.038
F,1926,Dorothea,29,MI,372,0.035
F,1926,Della,28,MI,378,0.034
F,1926,Doreen,20,MI,454,0.024
F,1926,Deloris,16,MI,521,0.02
F,1926,Dona,16,MI,521,0.02
F,1926,Daisy,15,MI,538,0.018
F,1926,Dawn,13,MI,572,0.016
F,1926,Diana,9,MI,681,0.011
F,1926,Dolly,9,MI,681,0.011
F,1926,Dorthy,9,MI,681,0.011
F,1926,Donald,7,MI,792,0.009
F,1926,Demetra,6,MI,862,0.007
F,1926,Denise,6,MI,862,0.007
F,1926,Dorcas,6,MI,862,0.007
F,1926,Dorine,6,MI,862,0.007
F,1926,Dorotha,6,MI,862,0.007
F,1926,Dale,5,MI,938,0.006
F,1926,Delilah,5,MI,938,0.006
F,1926,Donelda,5,MI,938,0.006
F,1926,Donnabelle,5,MI,938,0.006
F,1927,Dorothy,1472,MI,9,1.756
F,1927,Doris,656,MI,23,0.782
F,1927,Dolores,473,MI,37,0.564
F,1927,Donna,470,MI,38,0.561
F,1927,Delores,140,MI,133,0.167
F,1927,Delphine,80,MI,199,0.095
F,1927,Dora,65,MI,222,0.078
F,1927,Dona,33,MI,341,0.039
F,1927,Dorothea,33,MI,341,0.039
F,1927,Darlene,24,MI,404,0.029
F,1927,Doreen,22,MI,431,0.026
F,1927,Deloris,21,MI,447,0.025
F,1927,Della,18,MI,496,0.021
F,1927,Dawn,12,MI,597,0.014
F,1927,Dorthy,12,MI,597,0.014
F,1927,Daisy,11,MI,621,0.013
F,1927,Donald,11,MI,621,0.013
F,1927,Diane,9,MI,683,0.011
F,1927,Dolly,9,MI,683,0.011
F,1927,Diana,8,MI,731,0.01
F,1927,Dollie,8,MI,731,0.01
F,1927,Darleen,7,MI,807,0.008
F,1927,Dorris,7,MI,807,0.008
F,1927,Deborah,6,MI,860,0.007
F,1927,Delia,6,MI,860,0.007
F,1927,Denise,6,MI,860,0.007
F,1927,Daphne,5,MI,948,0.006
F,1927,Darline,5,MI,948,0.006
F,1927,Doloris,5,MI,948,0.006
F,1928,Dorothy,1301,MI,9,1.568
F,1928,Dolores,670,MI,23,0.808
F,1928,Doris,603,MI,26,0.727
F,1928,Donna,518,MI,32,0.624
F,1928,Delores,195,MI,98,0.235
F,1928,Delphine,85,MI,186,0.102
F,1928,Deloris,40,MI,296,0.048
F,1928,Darlene,36,MI,314,0.043
F,1928,Dora,31,MI,347,0.037
F,1928,Diane,29,MI,359,0.035
F,1928,Dorothea,28,MI,366,0.034
F,1928,Dona,26,MI,383,0.031
F,1928,Della,25,MI,395,0.03
F,1928,Doreen,24,MI,403,0.029
F,1928,Daisy,22,MI,436,0.027
F,1928,Diana,19,MI,465,0.023
F,1928,Dawn,15,MI,526,0.018
F,1928,Donald,11,MI,612,0.013
F,1928,Dolly,10,MI,643,0.012
F,1928,Denise,7,MI,791,0.008
F,1928,Dorene,7,MI,791,0.008
F,1928,Dorthy,7,MI,791,0.008
F,1928,Dixie,6,MI,862,0.007
F,1928,Dorine,6,MI,862,0.007
F,1928,Dorris,6,MI,862,0.007
F,1928,Daphne,5,MI,946,0.006
F,1928,Darline,5,MI,946,0.006
F,1928,Deborah,5,MI,946,0.006
F,1928,Donelda,5,MI,946,0.006
F,1929,Dorothy,1268,MI,9,1.506
F,1929,Dolores,768,MI,18,0.912
F,1929,Doris,640,MI,26,0.76
F,1929,Donna,551,MI,32,0.655
F,1929,Delores,228,MI,84,0.271
F,1929,Delphine,74,MI,199,0.088
F,1929,Darlene,50,MI,261,0.059
F,1929,Dora,43,MI,284,0.051
F,1929,Deloris,42,MI,290,0.05
F,1929,Diane,42,MI,290,0.05
F,1929,Doreen,29,MI,372,0.034
F,1929,Della,26,MI,399,0.031
F,1929,Diana,20,MI,454,0.024
F,1929,Dorothea,19,MI,470,0.023
F,1929,Dona,17,MI,490,0.02
F,1929,Dolly,15,MI,531,0.018
F,1929,Dorthy,14,MI,560,0.017
F,1929,Dawn,13,MI,574,0.015
F,1929,Daisy,11,MI,621,0.013
F,1929,Doloris,9,MI,692,0.011
F,1929,Dorine,9,MI,692,0.011
F,1929,Dianne,8,MI,725,0.01
F,1929,Dixie,8,MI,725,0.01
F,1929,Donald,8,MI,725,0.01
F,1929,Dessie,6,MI,854,0.007
F,1929,Denise,5,MI,930,0.006
F,1929,Donelda,5,MI,930,0.006
F,1929,Dorene,5,MI,930,0.006
F,1930,Dorothy,1146,MI,10,1.357
F,1930,Dolores,897,MI,14,1.062
F,1930,Donna,675,MI,23,0.799
F,1930,Doris,571,MI,33,0.676
F,1930,Delores,312,MI,57,0.369
F,1930,Delphine,71,MI,213,0.084
F,1930,Darlene,46,MI,271,0.054
F,1930,Diane,35,MI,314,0.041
F,1930,Deloris,34,MI,327,0.04
F,1930,Dora,33,MI,334,0.039
F,1930,Diana,29,MI,361,0.034
F,1930,Dawn,26,MI,386,0.031
F,1930,Doreen,26,MI,386,0.031
F,1930,Della,23,MI,423,0.027
F,1930,Dona,23,MI,423,0.027
F,1930,Dorothea,21,MI,445,0.025
F,1930,Dolly,19,MI,476,0.022
F,1930,Daisy,16,MI,512,0.019
F,1930,Dorla,15,MI,532,0.018
F,1930,Dixie,14,MI,549,0.017
F,1930,Donald,14,MI,549,0.017
F,1930,Denise,11,MI,617,0.013
F,1930,Doloris,11,MI,617,0.013
F,1930,Dorine,9,MI,688,0.011
F,1930,Darleen,6,MI,842,0.007
F,1930,Dorcas,6,MI,842,0.007
F,1930,Dorthy,6,MI,842,0.007
F,1930,David,5,MI,930,0.006
F,1930,Deborah,5,MI,930,0.006
F,1930,Dianne,5,MI,930,0.006
F,1930,Dorene,5,MI,930,0.006
F,1931,Dorothy,965,MI,13,1.246
F,1931,Dolores,717,MI,19,0.926
F,1931,Donna,639,MI,24,0.825
F,1931,Doris,478,MI,37,0.617
F,1931,Delores,260,MI,63,0.336
F,1931,Darlene,71,MI,202,0.092
F,1931,Delphine,65,MI,210,0.084
F,1931,Diane,37,MI,293,0.048
F,1931,Doreen,37,MI,293,0.048
F,1931,Dora,35,MI,303,0.045
F,1931,Deloris,30,MI,330,0.039
F,1931,Dawn,24,MI,384,0.031
F,1931,Della,23,MI,398,0.03
F,1931,Dorothea,21,MI,417,0.027
F,1931,Diana,18,MI,451,0.023
F,1931,Dona,17,MI,469,0.022
F,1931,Dixie,14,MI,526,0.018
F,1931,Daisy,12,MI,564,0.015
F,1931,Dolly,11,MI,590,0.014
F,1931,Donald,11,MI,590,0.014
F,1931,Donelda,11,MI,590,0.014
F,1931,Delia,10,MI,621,0.013
F,1931,Dorthy,9,MI,649,0.012
F,1931,Denise,8,MI,694,0.01
F,1931,Doloris,7,MI,739,0.009
F,1931,Darline,6,MI,796,0.008
F,1931,Delma,6,MI,796,0.008
F,1931,Dorene,6,MI,796,0.008
F,1931,Dana,5,MI,874,0.006
F,1932,Dorothy,833,MI,14,1.121
F,1932,Donna,657,MI,22,0.884
F,1932,Dolores,575,MI,25,0.774
F,1932,Doris,395,MI,39,0.532
F,1932,Delores,258,MI,60,0.347
F,1932,Darlene,62,MI,214,0.083
F,1932,Diane,62,MI,214,0.083
F,1932,Delphine,60,MI,220,0.081
F,1932,Dora,38,MI,281,0.051
F,1932,Doreen,36,MI,295,0.048
F,1932,Diana,31,MI,323,0.042
F,1932,Dawn,28,MI,348,0.038
F,1932,Deloris,23,MI,387,0.031
F,1932,Dona,20,MI,426,0.027
F,1932,Della,17,MI,466,0.023
F,1932,Dianne,13,MI,534,0.017
F,1932,Dorothea,13,MI,534,0.017
F,1932,Dorene,12,MI,558,0.016
F,1932,Dixie,11,MI,583,0.015
F,1932,Daisy,9,MI,642,0.012
F,1932,Dorthy,9,MI,642,0.012
F,1932,Donelda,8,MI,669,0.011
F,1932,Delia,7,MI,715,0.009
F,1932,Dolly,6,MI,775,0.008
F,1932,Doloris,6,MI,775,0.008
F,1932,Dorcas,6,MI,775,0.008
F,1932,Donald,5,MI,858,0.007
F,1932,Dorris,5,MI,858,0.007
F,1933,Dorothy,715,MI,16,1.016
F,1933,Donna,557,MI,24,0.792
F,1933,Dolores,465,MI,31,0.661
F,1933,Doris,372,MI,43,0.529
F,1933,Delores,245,MI,60,0.348
F,1933,Darlene,102,MI,150,0.145
F,1933,Diane,72,MI,188,0.102
F,1933,Delphine,52,MI,236,0.074
F,1933,Diana,30,MI,312,0.043
F,1933,Doreen,25,MI,345,0.036
F,1933,Deloris,24,MI,358,0.034
F,1933,Dora,22,MI,377,0.031
F,1933,Dawn,20,MI,402,0.028
F,1933,Della,20,MI,402,0.028
F,1933,Dorothea,18,MI,423,0.026
F,1933,Dixie,17,MI,444,0.024
F,1933,Dona,14,MI,501,0.02
F,1933,Dianne,12,MI,545,0.017
F,1933,Denise,10,MI,591,0.014
F,1933,Daisy,9,MI,619,0.013
F,1933,Delia,8,MI,653,0.011
F,1933,Donald,7,MI,693,0.01
F,1933,Donelda,7,MI,693,0.01
F,1933,Dollie,6,MI,751,0.009
F,1933,Donalee,6,MI,751,0.009
F,1933,Dorthy,6,MI,751,0.009
F,1933,Darline,5,MI,821,0.007
F,1933,Deborah,5,MI,821,0.007
F,1933,Dianna,5,MI,821,0.007
F,1933,Dorcas,5,MI,821,0.007
F,1933,Dorene,5,MI,821,0.007
F,1934,Donna,690,MI,19,0.933
F,1934,Dorothy,637,MI,24,0.862
F,1934,Dolores,443,MI,33,0.599
F,1934,Doris,353,MI,43,0.477
F,1934,Delores,225,MI,72,0.304
F,1934,Darlene,128,MI,128,0.173
F,1934,Diane,94,MI,167,0.127
F,1934,Delphine,43,MI,260,0.058
F,1934,Diana,35,MI,286,0.047
F,1934,Dora,29,MI,326,0.039
F,1934,Doreen,25,MI,349,0.034
F,1934,Deloris,24,MI,357,0.032
F,1934,Dianne,23,MI,367,0.031
F,1934,Della,22,MI,378,0.03
F,1934,Dixie,18,MI,436,0.024
F,1934,Dawn,17,MI,449,0.023
F,1934,Dorothea,17,MI,449,0.023
F,1934,Dona,16,MI,466,0.022
F,1934,Daisy,9,MI,629,0.012
F,1934,Deborah,8,MI,660,0.011
F,1934,Denise,8,MI,660,0.011
F,1934,Dolly,8,MI,660,0.011
F,1934,Donald,8,MI,660,0.011
F,1934,Dorene,8,MI,660,0.011
F,1934,Dorthy,8,MI,660,0.011
F,1934,Darleen,7,MI,719,0.009
F,1934,Dee,6,MI,773,0.008
F,1934,David,5,MI,839,0.007
F,1934,Delia,5,MI,839,0.007
F,1934,Donelda,5,MI,839,0.007
F,1934,Dorla,5,MI,839,0.007
F,1935,Donna,664,MI,22,0.858
F,1935,Dorothy,597,MI,27,0.772
F,1935,Dolores,378,MI,39,0.489
F,1935,Doris,301,MI,53,0.389
F,1935,Delores,206,MI,83,0.266
F,1935,Darlene,149,MI,117,0.193
F,1935,Diane,94,MI,169,0.122
F,1935,Delphine,43,MI,265,0.056
F,1935,Dawn,34,MI,300,0.044
F,1935,Diana,33,MI,305,0.043
F,1935,Dora,23,MI,380,0.03
F,1935,Deloris,22,MI,388,0.028
F,1935,Dixie,22,MI,388,0.028
F,1935,Doreen,22,MI,388,0.028
F,1935,Della,21,MI,402,0.027
F,1935,Dianne,21,MI,402,0.027
F,1935,Dona,15,MI,488,0.019
F,1935,Delia,11,MI,570,0.014
F,1935,Dorthy,11,MI,570,0.014
F,1935,Daisy,10,MI,598,0.013
F,1935,Dolly,10,MI,598,0.013
F,1935,Dorothea,10,MI,598,0.013
F,1935,Denise,9,MI,638,0.012
F,1935,Dorine,8,MI,672,0.01
F,1935,Dale,6,MI,771,0.008
F,1935,Daneen,6,MI,771,0.008
F,1935,Darline,6,MI,771,0.008
F,1935,Deborah,6,MI,771,0.008
F,1935,Dorene,6,MI,771,0.008
F,1935,Donald,5,MI,845,0.006
F,1935,Donelda,5,MI,845,0.006
F,1936,Donna,559,MI,28,0.711
F,1936,Dorothy,559,MI,28,0.711
F,1936,Dolores,326,MI,50,0.415
F,1936,Doris,264,MI,67,0.336
F,1936,Delores,235,MI,77,0.299
F,1936,Darlene,160,MI,112,0.204
F,1936,Diane,84,MI,188,0.107
F,1936,Delphine,51,MI,240,0.065
F,1936,Dawn,42,MI,270,0.053
F,1936,Dixie,36,MI,299,0.046
F,1936,Diana,31,MI,319,0.039
F,1936,Deloris,29,MI,328,0.037
F,1936,Doreen,25,MI,359,0.032
F,1936,Dora,22,MI,389,0.028
F,1936,Della,19,MI,432,0.024
F,1936,Dorothea,16,MI,472,0.02
F,1936,Dona,13,MI,519,0.017
F,1936,Denise,12,MI,540,0.015
F,1936,Dianne,11,MI,573,0.014
F,1936,Dorthy,11,MI,573,0.014
F,1936,Dorene,10,MI,598,0.013
F,1936,Darla,8,MI,682,0.01
F,1936,Deborah,8,MI,682,0.01
F,1936,Dolly,8,MI,682,0.01
F,1936,Doloris,8,MI,682,0.01
F,1936,Daisy,7,MI,735,0.009
F,1936,Darleen,7,MI,735,0.009
F,1936,Donelda,7,MI,735,0.009
F,1936,Dale,5,MI,873,0.006
F,1936,Daneen,5,MI,873,0.006
F,1936,Delma,5,MI,873,0.006
F,1936,Donnajean,5,MI,873,0.006
F,1937,Donna,673,MI,27,0.824
F,1937,Dorothy,472,MI,33,0.578
F,1937,Dolores,279,MI,63,0.342
F,1937,Doris,248,MI,71,0.304
F,1937,Delores,187,MI,93,0.229
F,1937,Darlene,182,MI,96,0.223
F,1937,Diane,147,MI,120,0.18
F,1937,Deanna,89,MI,182,0.109
F,1937,Diana,54,MI,238,0.066
F,1937,Dawn,42,MI,278,0.051
F,1937,Dianne,42,MI,278,0.051
F,1937,Dixie,35,MI,307,0.043
F,1937,Delphine,29,MI,342,0.036
F,1937,Doreen,23,MI,394,0.028
F,1937,Della,19,MI,436,0.023
F,1937,Dora,19,MI,436,0.023
F,1937,Deloris,15,MI,496,0.018
F,1937,Denise,14,MI,517,0.017
F,1937,Dorothea,10,MI,615,0.012
F,1937,Darla,8,MI,684,0.01
F,1937,Deanne,8,MI,684,0.01
F,1937,Deborah,8,MI,684,0.01
F,1937,Dona,8,MI,684,0.01
F,1937,Dorcas,6,MI,801,0.007
F,1937,Dorene,6,MI,801,0.007
F,1937,Daisy,5,MI,888,0.006
F,1937,Darleen,5,MI,888,0.006
F,1937,Deana,5,MI,888,0.006
F,1937,Dee,5,MI,888,0.006
F,1937,Diann,5,MI,888,0.006
F,1937,Dianna,5,MI,888,0.006
F,1937,Dolly,5,MI,888,0.006
F,1938,Donna,676,MI,26,0.781
F,1938,Dorothy,489,MI,37,0.565
F,1938,Doris,251,MI,76,0.29
F,1938,Diane,246,MI,78,0.284
F,1938,Dolores,233,MI,84,0.269
F,1938,Darlene,232,MI,85,0.268
F,1938,Delores,172,MI,110,0.199
F,1938,Deanna,153,MI,119,0.177
F,1938,Diana,72,MI,210,0.083
F,1938,Dixie,46,MI,263,0.053
F,1938,Dianne,44,MI,273,0.051
F,1938,Dawn,43,MI,276,0.05
F,1938,Doreen,40,MI,295,0.046
F,1938,Delphine,37,MI,305,0.043
F,1938,Deloris,32,MI,335,0.037
F,1938,Dora,26,MI,379,0.03
F,1938,Della,22,MI,410,0.025
F,1938,Denise,19,MI,452,0.022
F,1938,Deanne,15,MI,516,0.017
F,1938,Darleen,14,MI,536,0.016
