sex,year,name,frequency,State,rank,percentage
F,1910,Anna,143,MI,11,1.185
F,1910,Alice,131,MI,17,1.085
F,1910,Agnes,71,MI,44,0.588
F,1910,Ann,50,MI,65,0.414
F,1910,Alma,35,MI,89,0.29
F,1910,Anne,30,MI,103,0.249
F,1910,Ada,23,MI,127,0.191
F,1910,Angeline,22,MI,133,0.182
F,1910,Alberta,13,MI,195,0.108
F,1910,Arlene,13,MI,195,0.108
F,1910,Audrey,13,MI,195,0.108
F,1910,Adeline,12,MI,207,0.099
F,1910,Adelaide,10,MI,235,0.083
F,1910,Aileen,10,MI,235,0.083
F,1910,Antoinette,9,MI,254,0.075
F,1910,Alta,8,MI,273,0.066
F,1910,Amelia,8,MI,273,0.066
F,1910,Aili,7,MI,301,0.058
F,1910,Amanda,6,MI,336,0.05
F,1910,Angela,6,MI,336,0.05
F,1910,Anita,6,MI,336,0.05
F,1910,Annie,6,MI,336,0.05
F,1910,Annette,5,MI,368,0.041
F,1910,Arvilla,5,MI,368,0.041
F,1911,Anna,147,MI,12,1.134
F,1911,Alice,125,MI,17,0.965
F,1911,Agnes,77,MI,42,0.594
F,1911,Ann,63,MI,55,0.486
F,1911,Anne,35,MI,93,0.27
F,1911,Alma,31,MI,105,0.239
F,1911,Angeline,25,MI,122,0.193
F,1911,Adeline,22,MI,141,0.17
F,1911,Arlene,19,MI,156,0.147
F,1911,Ada,17,MI,172,0.131
F,1911,Audrey,16,MI,181,0.123
F,1911,Alberta,14,MI,192,0.108
F,1911,Angela,12,MI,214,0.093
F,1911,Antoinette,12,MI,214,0.093
F,1911,Alyce,10,MI,253,0.077
F,1911,Aileen,9,MI,266,0.069
F,1911,Alta,9,MI,266,0.069
F,1911,Amelia,8,MI,293,0.062
F,1911,Annie,8,MI,293,0.062
F,1911,Adele,7,MI,310,0.054
F,1911,Agatha,7,MI,310,0.054
F,1911,Adelaide,6,MI,333,0.046
F,1911,Alvina,6,MI,333,0.046
F,1911,Annabelle,6,MI,333,0.046
F,1911,Arvilla,6,MI,333,0.046
F,1911,Aune,6,MI,333,0.046
F,1911,Avis,6,MI,333,0.046
F,1911,Adah,5,MI,376,0.039
F,1911,Amanda,5,MI,376,0.039
F,1911,Anita,5,MI,376,0.039
F,1912,Anna,186,MI,21,0.845
F,1912,Alice,183,MI,22,0.832
F,1912,Agnes,114,MI,47,0.518
F,1912,Ann,88,MI,65,0.4
F,1912,Anne,62,MI,92,0.282
F,1912,Alma,50,MI,112,0.227
F,1912,Audrey,26,MI,185,0.118
F,1912,Angeline,23,MI,202,0.105
F,1912,Ada,22,MI,210,0.1
F,1912,Alberta,21,MI,221,0.095
F,1912,Arlene,21,MI,221,0.095
F,1912,Adeline,20,MI,226,0.091
F,1912,Amelia,19,MI,237,0.086
F,1912,Annabelle,19,MI,237,0.086
F,1912,Avis,15,MI,275,0.068
F,1912,Adelaide,13,MI,306,0.059
F,1912,Aileen,13,MI,306,0.059
F,1912,Antoinette,13,MI,306,0.059
F,1912,Angela,12,MI,319,0.055
F,1912,Anita,11,MI,340,0.05
F,1912,Annie,11,MI,340,0.05
F,1912,Agatha,10,MI,356,0.045
F,1912,Alta,10,MI,356,0.045
F,1912,Annetta,10,MI,356,0.045
F,1912,Adele,7,MI,427,0.032
F,1912,Amy,7,MI,427,0.032
F,1912,Adelle,5,MI,504,0.023
F,1912,Allie,5,MI,504,0.023
F,1912,Althea,5,MI,504,0.023
F,1912,Alvina,5,MI,504,0.023
F,1912,Alyce,5,MI,504,0.023
F,1912,Amanda,5,MI,504,0.023
F,1912,Augusta,5,MI,504,0.023
F,1913,Anna,221,MI,23,0.805
F,1913,Alice,216,MI,24,0.786
F,1913,Ann,109,MI,63,0.397
F,1913,Agnes,83,MI,88,0.302
F,1913,Anne,82,MI,89,0.299
F,1913,Alma,50,MI,132,0.182
F,1913,Angeline,39,MI,154,0.142
F,1913,Audrey,34,MI,174,0.124
F,1913,Arlene,31,MI,186,0.113
F,1913,Adeline,29,MI,198,0.106
F,1913,Amelia,25,MI,217,0.091
F,1913,Ada,20,MI,251,0.073
F,1913,Alberta,18,MI,273,0.066
F,1913,Alta,18,MI,273,0.066
F,1913,Antoinette,16,MI,289,0.058
F,1913,Aileen,13,MI,333,0.047
F,1913,Anita,12,MI,351,0.044
F,1913,Alyce,11,MI,372,0.04
F,1913,Angela,11,MI,372,0.04
F,1913,Annette,11,MI,372,0.04
F,1913,Adele,10,MI,391,0.036
F,1913,Agatha,10,MI,391,0.036
F,1913,Annabelle,10,MI,391,0.036
F,1913,Annie,10,MI,391,0.036
F,1913,Ardis,10,MI,391,0.036
F,1913,Augusta,10,MI,391,0.036
F,1913,Alvina,9,MI,429,0.033
F,1913,Adelaide,8,MI,460,0.029
F,1913,Aletha,8,MI,460,0.029
F,1913,Amy,8,MI,460,0.029
F,1913,Alda,6,MI,533,0.022
F,1913,Avis,6,MI,533,0.022
F,1913,Addie,5,MI,586,0.018
F,1913,Aili,5,MI,586,0.018
F,1913,Allie,5,MI,586,0.018
F,1913,Alva,5,MI,586,0.018
F,1913,Anastasia,5,MI,586,0.018
F,1913,Arvilla,5,MI,586,0.018
F,1914,Alice,266,MI,24,0.788
F,1914,Anna,236,MI,28,0.7
F,1914,Ann,146,MI,58,0.433
F,1914,Agnes,118,MI,73,0.35
F,1914,Anne,108,MI,81,0.32
F,1914,Alma,57,MI,138,0.169
F,1914,Angeline,52,MI,148,0.154
F,1914,Arlene,37,MI,191,0.11
F,1914,Alberta,31,MI,218,0.092
F,1914,Audrey,31,MI,218,0.092
F,1914,Adeline,28,MI,234,0.083
F,1914,Ada,26,MI,249,0.077
F,1914,Aileen,23,MI,272,0.068
F,1914,Amelia,23,MI,272,0.068
F,1914,Antoinette,20,MI,299,0.059
F,1914,Annie,18,MI,318,0.053
F,1914,Alta,15,MI,349,0.044
F,1914,Annabelle,15,MI,349,0.044
F,1914,Angela,14,MI,368,0.041
F,1914,Amy,13,MI,387,0.039
F,1914,Anita,10,MI,432,0.03
F,1914,Annette,10,MI,432,0.03
F,1914,Adele,9,MI,457,0.027
F,1914,Althea,9,MI,457,0.027
F,1914,Alyce,9,MI,457,0.027
F,1914,Aili,8,MI,489,0.024
F,1914,Ardis,8,MI,489,0.024
F,1914,Arvilla,8,MI,489,0.024
F,1914,Aune,7,MI,528,0.021
F,1914,Adelaide,6,MI,578,0.018
F,1914,Agatha,6,MI,578,0.018
F,1914,Augusta,6,MI,578,0.018
F,1914,Avis,6,MI,578,0.018
F,1914,Adaline,5,MI,635,0.015
F,1914,Alfreda,5,MI,635,0.015
F,1914,Altha,5,MI,635,0.015
F,1914,Alvina,5,MI,635,0.015
F,1914,Amber,5,MI,635,0.015
F,1914,Antonia,5,MI,635,0.015
F,1914,Arbutus,5,MI,635,0.015
F,1915,Alice,376,MI,25,0.723
F,1915,Anna,349,MI,26,0.671
F,1915,Ann,218,MI,56,0.419
F,1915,Agnes,164,MI,81,0.315
F,1915,Anne,135,MI,99,0.26
F,1915,Alma,80,MI,147,0.154
F,1915,Angeline,71,MI,162,0.137
F,1915,Audrey,62,MI,180,0.119
F,1915,Arlene,58,MI,189,0.112
F,1915,Adeline,40,MI,240,0.077
F,1915,Amelia,35,MI,258,0.067
F,1915,Ada,34,MI,264,0.065
F,1915,Alberta,29,MI,297,0.056
F,1915,Ardis,27,MI,308,0.052
F,1915,Alta,24,MI,334,0.046
F,1915,Adele,23,MI,343,0.044
F,1915,Antoinette,23,MI,343,0.044
F,1915,Anita,20,MI,370,0.038
F,1915,Aileen,19,MI,386,0.037
F,1915,Annabelle,19,MI,386,0.037
F,1915,Annie,19,MI,386,0.037
F,1915,Angela,18,MI,401,0.035
F,1915,Alyce,17,MI,410,0.033
F,1915,Adelaide,16,MI,430,0.031
F,1915,Annette,15,MI,445,0.029
F,1915,Agatha,13,MI,476,0.025
F,1915,Augusta,12,MI,495,0.023
F,1915,Aurelia,12,MI,495,0.023
F,1915,Althea,11,MI,520,0.021
F,1915,Alvina,11,MI,520,0.021
F,1915,Aili,9,MI,575,0.017
F,1915,Amanda,9,MI,575,0.017
F,1915,Amy,9,MI,575,0.017
F,1915,Aune,9,MI,575,0.017
F,1915,Avis,9,MI,575,0.017
F,1915,Adriana,8,MI,616,0.015
F,1915,Ardith,8,MI,616,0.015
F,1915,Arvilla,8,MI,616,0.015
F,1915,Adella,7,MI,668,0.013
F,1915,Aletha,7,MI,668,0.013
F,1915,Arline,7,MI,668,0.013
F,1915,Annabell,6,MI,724,0.012
F,1915,Annetta,6,MI,724,0.012
F,1915,Arbutus,6,MI,724,0.012
F,1915,Astrid,6,MI,724,0.012
F,1915,Addie,5,MI,794,0.01
F,1915,Albina,5,MI,794,0.01
F,1915,Alene,5,MI,794,0.01
F,1915,Alfreda,5,MI,794,0.01
F,1915,Anastasia,5,MI,794,0.01
F,1915,Angie,5,MI,794,0.01
F,1915,Antonia,5,MI,794,0.01
F,1916,Alice,412,MI,26,0.688
F,1916,Anna,364,MI,32,0.608
F,1916,Ann,238,MI,60,0.398
F,1916,Agnes,188,MI,79,0.314
F,1916,Anne,179,MI,88,0.299
F,1916,Angeline,88,MI,147,0.147
F,1916,Arlene,78,MI,166,0.13
F,1916,Alma,75,MI,174,0.125
F,1916,Adeline,50,MI,223,0.084
F,1916,Audrey,45,MI,247,0.075
F,1916,Ada,41,MI,261,0.069
F,1916,Alberta,38,MI,276,0.063
F,1916,Amelia,34,MI,297,0.057
F,1916,Antoinette,33,MI,301,0.055
F,1916,Annie,27,MI,338,0.045
F,1916,Anita,26,MI,349,0.043
F,1916,Annette,26,MI,349,0.043
F,1916,Adele,22,MI,376,0.037
F,1916,Angela,19,MI,411,0.032
F,1916,Alta,18,MI,416,0.03
F,1916,Alyce,18,MI,416,0.03
F,1916,Annabelle,18,MI,416,0.03
F,1916,Amy,17,MI,438,0.028
F,1916,Aileen,15,MI,473,0.025
F,1916,Arline,15,MI,473,0.025
F,1916,Ardis,12,MI,526,0.02
F,1916,Avis,12,MI,526,0.02
F,1916,Alvina,11,MI,547,0.018
F,1916,Ardith,11,MI,547,0.018
F,1916,Aurelia,11,MI,547,0.018
F,1916,Agatha,10,MI,583,0.017
F,1916,Adelaide,9,MI,611,0.015
F,1916,Alfreda,9,MI,611,0.015
F,1916,Addie,7,MI,710,0.012
F,1916,Aletha,7,MI,710,0.012
F,1916,Althea,7,MI,710,0.012
F,1916,Annetta,7,MI,710,0.012
F,1916,Ardath,7,MI,710,0.012
F,1916,Adella,6,MI,776,0.01
F,1916,Amber,6,MI,776,0.01
F,1916,Annamae,6,MI,776,0.01
F,1916,Antonette,6,MI,776,0.01
F,1916,Arvilla,6,MI,776,0.01
F,1916,Augusta,6,MI,776,0.01
F,1916,Aune,6,MI,776,0.01
F,1916,Albina,5,MI,866,0.008
F,1916,Alda,5,MI,866,0.008
F,1916,Amalia,5,MI,866,0.008
F,1916,Amanda,5,MI,866,0.008
F,1916,Anastasia,5,MI,866,0.008
F,1916,Arleen,5,MI,866,0.008
F,1917,Alice,384,MI,31,0.605
F,1917,Anna,361,MI,33,0.568
F,1917,Ann,256,MI,56,0.403
F,1917,Anne,188,MI,89,0.296
F,1917,Agnes,177,MI,93,0.279
F,1917,Angeline,86,MI,154,0.135
F,1917,Arlene,84,MI,161,0.132
F,1917,Alma,76,MI,177,0.12
F,1917,Audrey,76,MI,177,0.12
F,1917,Ada,52,MI,231,0.082
F,1917,Alberta,45,MI,259,0.071
F,1917,Antoinette,41,MI,276,0.065
F,1917,Annie,40,MI,281,0.063
F,1917,Adeline,39,MI,282,0.061
F,1917,Amelia,33,MI,309,0.052
F,1917,Alta,31,MI,320,0.049
F,1917,Adele,28,MI,344,0.044
F,1917,Anita,28,MI,344,0.044
F,1917,Annette,28,MI,344,0.044
F,1917,Angela,27,MI,350,0.043
F,1917,Ardis,25,MI,366,0.039
F,1917,Annabelle,21,MI,405,0.033
F,1917,Arline,21,MI,405,0.033
F,1917,Alyce,18,MI,434,0.028
F,1917,Aileen,17,MI,449,0.027
F,1917,Amy,16,MI,464,0.025
F,1917,Adelaide,15,MI,485,0.024
F,1917,Alfreda,14,MI,511,0.022
F,1917,Althea,13,MI,536,0.02
F,1917,Alvina,13,MI,536,0.02
F,1917,Aili,10,MI,615,0.016
F,1917,Aurelia,10,MI,615,0.016
F,1917,Addie,9,MI,650,0.014
F,1917,Albina,9,MI,650,0.014
F,1917,Antonia,9,MI,650,0.014
F,1917,Augusta,9,MI,650,0.014
F,1917,Avis,9,MI,650,0.014
F,1917,Agatha,8,MI,687,0.013
F,1917,Annetta,8,MI,687,0.013
F,1917,Ardith,8,MI,687,0.013
F,1917,Arvilla,8,MI,687,0.013
F,1917,Anastasia,7,MI,736,0.011
F,1917,Annabel,7,MI,736,0.011
F,1917,Abbie,6,MI,795,0.009
F,1917,Adelia,6,MI,795,0.009
F,1917,Adella,6,MI,795,0.009
F,1917,Altha,6,MI,795,0.009
F,1917,Alvera,6,MI,795,0.009
F,1917,Angelina,6,MI,795,0.009
F,1917,Arbutus,6,MI,795,0.009
F,1917,Arleen,6,MI,795,0.009
F,1917,Adrienne,5,MI,892,0.008
F,1917,Albertine,5,MI,892,0.008
F,1917,Aletha,5,MI,892,0.008
F,1917,Alida,5,MI,892,0.008
F,1917,Alyda,5,MI,892,0.008
F,1917,Angie,5,MI,892,0.008
F,1917,Antionette,5,MI,892,0.008
F,1917,Aune,5,MI,892,0.008
F,1918,Alice,443,MI,29,0.638
F,1918,Anna,391,MI,37,0.563
F,1918,Ann,262,MI,59,0.377
F,1918,Agnes,164,MI,107,0.236
F,1918,Anne,151,MI,115,0.218
F,1918,Alma,101,MI,150,0.145
F,1918,Angeline,98,MI,153,0.141
F,1918,Arlene,98,MI,153,0.141
F,1918,Audrey,80,MI,184,0.115
F,1918,Adeline,66,MI,214,0.095
F,1918,Alberta,50,MI,249,0.072
F,1918,Amelia,47,MI,256,0.068
F,1918,Anita,41,MI,284,0.059
F,1918,Ada,35,MI,315,0.05
F,1918,Adele,33,MI,320,0.048
F,1918,Antoinette,31,MI,332,0.045
F,1918,Alta,29,MI,349,0.042
F,1918,Angela,26,MI,364,0.037
F,1918,Annabelle,26,MI,364,0.037
F,1918,Annette,25,MI,378,0.036
F,1918,Annie,20,MI,421,0.029
F,1918,Adelaide,17,MI,456,0.024
F,1918,Alyce,16,MI,470,0.023
F,1918,Amy,16,MI,470,0.023
F,1918,Albina,14,MI,506,0.02
F,1918,Althea,14,MI,506,0.02
F,1918,Avis,14,MI,506,0.02
F,1918,Aileen,13,MI,520,0.019
F,1918,Aili,13,MI,520,0.019
F,1918,Alvina,12,MI,552,0.017
F,1918,Agatha,11,MI,586,0.016
F,1918,Ardis,11,MI,586,0.016
F,1918,Arline,11,MI,586,0.016
F,1918,Angie,10,MI,633,0.014
F,1918,Ardith,10,MI,633,0.014
F,1918,Arvilla,10,MI,633,0.014
F,1918,Alfreda,9,MI,666,0.013
F,1918,Arleen,9,MI,666,0.013
F,1918,Aletha,8,MI,706,0.012
F,1918,Almeda,8,MI,706,0.012
F,1918,Annetta,8,MI,706,0.012
F,1918,Antonia,8,MI,706,0.012
F,1918,Alda,7,MI,751,0.01
F,1918,Annabel,7,MI,751,0.01
F,1918,Annabell,7,MI,751,0.01
F,1918,Augusta,7,MI,751,0.01
F,1918,Aune,7,MI,751,0.01
F,1918,Amanda,6,MI,824,0.009
F,1918,Aurelia,6,MI,824,0.009
F,1918,Addie,5,MI,914,0.007
F,1918,Adella,5,MI,914,0.007
F,1918,Alexandria,5,MI,914,0.007
F,1918,Allene,5,MI,914,0.007
F,1918,Angelina,5,MI,914,0.007
F,1919,Alice,374,MI,33,0.594
F,1919,Anna,363,MI,35,0.577
F,1919,Ann,180,MI,90,0.286
F,1919,Agnes,167,MI,99,0.265
F,1919,Anne,130,MI,121,0.207
F,1919,Arlene,111,MI,137,0.176
F,1919,Audrey,93,MI,150,0.148
F,1919,Alma,68,MI,191,0.108
F,1919,Angeline,65,MI,199,0.103
F,1919,Alberta,57,MI,215,0.091
F,1919,Adeline,46,MI,237,0.073
F,1919,Ada,33,MI,297,0.052
F,1919,Anita,33,MI,297,0.052
F,1919,Antoinette,32,MI,306,0.051
F,1919,Amelia,30,MI,319,0.048
F,1919,Annette,30,MI,319,0.048
F,1919,Annie,29,MI,326,0.046
F,1919,Adele,28,MI,334,0.044
F,1919,Ardis,23,MI,369,0.037
F,1919,Angela,22,MI,378,0.035
F,1919,Alta,19,MI,411,0.03
F,1919,Alyce,19,MI,411,0.03
F,1919,Annabelle,18,MI,423,0.029
F,1919,Aileen,17,MI,444,0.027
F,1919,Aletha,17,MI,444,0.027
F,1919,Avis,14,MI,498,0.022
F,1919,Arline,13,MI,517,0.021
F,1919,Alfreda,11,MI,562,0.017
F,1919,Amy,11,MI,562,0.017
F,1919,Alvina,10,MI,591,0.016
F,1919,Aune,10,MI,591,0.016
F,1919,Agatha,9,MI,610,0.014
F,1919,Albina,9,MI,610,0.014
F,1919,Adelaide,8,MI,652,0.013
F,1919,Althea,8,MI,652,0.013
F,1919,Antonina,8,MI,652,0.013
F,1919,Anastasia,7,MI,705,0.011
F,1919,Annabell,7,MI,705,0.011
F,1919,Annetta,7,MI,705,0.011
F,1919,Almeda,6,MI,778,0.01
F,1919,Amanda,6,MI,778,0.01
F,1919,Augusta,6,MI,778,0.01
F,1919,Aurelia,6,MI,778,0.01
F,1919,Adela,5,MI,850,0.008
F,1919,Alverta,5,MI,850,0.008
F,1919,Annabel,5,MI,850,0.008
F,1919,Arbutus,5,MI,850,0.008
F,1919,Ardith,5,MI,850,0.008
F,1920,Alice,462,MI,31,0.646
F,1920,Anna,370,MI,37,0.518
F,1920,Ann,218,MI,79,0.305
F,1920,Agnes,185,MI,99,0.259
F,1920,Arlene,139,MI,123,0.194
F,1920,Anne,127,MI,136,0.178
F,1920,Audrey,89,MI,167,0.124
F,1920,Angeline,82,MI,183,0.115
F,1920,Alma,80,MI,185,0.112
F,1920,Adeline,57,MI,235,0.08
F,1920,Anita,50,MI,249,0.07
F,1920,Alberta,49,MI,253,0.069
F,1920,Ada,35,MI,306,0.049
F,1920,Antoinette,33,MI,314,0.046
F,1920,Annie,31,MI,329,0.043
F,1920,Adele,30,MI,335,0.042
F,1920,Amelia,28,MI,352,0.039
F,1920,Angela,27,MI,361,0.038
F,1920,Annette,27,MI,361,0.038
F,1920,Annabelle,25,MI,383,0.035
F,1920,Aileen,24,MI,391,0.034
F,1920,Ardis,23,MI,399,0.032
F,1920,Alta,21,MI,422,0.029
F,1920,Arline,18,MI,453,0.025
F,1920,Adelaide,17,MI,471,0.024
F,1920,Amy,17,MI,471,0.024
F,1920,Alyce,16,MI,486,0.022
F,1920,Avis,16,MI,486,0.022
F,1920,Arleen,15,MI,500,0.021
F,1920,Ardith,12,MI,561,0.017
F,1920,Althea,11,MI,590,0.015
F,1920,Alvina,11,MI,590,0.015
F,1920,Anastasia,11,MI,590,0.015
F,1920,Agatha,10,MI,624,0.014
F,1920,Alfreda,10,MI,624,0.014
F,1920,Annabell,10,MI,624,0.014
F,1920,Ardath,10,MI,624,0.014
F,1920,Adella,9,MI,656,0.013
F,1920,Aletha,9,MI,656,0.013
F,1920,Albina,7,MI,758,0.01
F,1920,Arbutus,7,MI,758,0.01
F,1920,Arla,7,MI,758,0.01
F,1920,Alva,6,MI,825,0.008
F,1920,Alvera,6,MI,825,0.008
F,1920,Amanda,6,MI,825,0.008
F,1920,Augusta,6,MI,825,0.008
F,1920,Adelia,5,MI,910,0.007
F,1920,Albertha,5,MI,910,0.007
F,1920,Alicia,5,MI,910,0.007
F,1920,Alida,5,MI,910,0.007
F,1920,Allene,5,MI,910,0.007
F,1920,Arletta,5,MI,910,0.007
F,1920,Aune,5,MI,910,0.007
F,1921,Alice,456,MI,32,0.609
F,1921,Anna,318,MI,49,0.425
F,1921,Ann,216,MI,86,0.289
F,1921,Agnes,183,MI,104,0.245
F,1921,Arlene,151,MI,118,0.202
F,1921,Anne,150,MI,120,0.2
F,1921,Audrey,124,MI,141,0.166
F,1921,Angeline,106,MI,159,0.142
F,1921,Alma,83,MI,184,0.111
F,1921,Adeline,63,MI,230,0.084
F,1921,Alberta,56,MI,245,0.075
F,1921,Anita,49,MI,261,0.065
F,1921,Ada,39,MI,294,0.052
F,1921,Antoinette,35,MI,317,0.047
F,1921,Amelia,34,MI,325,0.045
F,1921,Annie,31,MI,336,0.041
F,1921,Adele,29,MI,347,0.039
F,1921,Aileen,28,MI,361,0.037
F,1921,Ardis,27,MI,369,0.036
F,1921,Alta,26,MI,378,0.035
F,1921,Annette,25,MI,384,0.033
F,1921,Angela,24,MI,397,0.032
F,1921,Annabelle,22,MI,416,0.029
F,1921,Ardith,22,MI,416,0.029
F,1921,Amy,18,MI,461,0.024
F,1921,Alyce,17,MI,479,0.023
F,1921,Adelaide,15,MI,504,0.02
F,1921,Arline,14,MI,532,0.019
F,1921,Aletha,13,MI,547,0.017
F,1921,Alvina,13,MI,547,0.017
F,1921,Avis,13,MI,547,0.017
F,1921,Althea,9,MI,660,0.012
F,1921,Adella,8,MI,716,0.011
F,1921,Agatha,7,MI,777,0.009
F,1921,Aili,7,MI,777,0.009
F,1921,Annabell,7,MI,777,0.009
F,1921,Annamae,7,MI,777,0.009
F,1921,Antonia,7,MI,777,0.009
F,1921,Arleen,7,MI,777,0.009
F,1921,Avalon,7,MI,777,0.009
F,1921,Alfreda,6,MI,843,0.008
F,1921,Ardath,6,MI,843,0.008
F,1921,Arvilla,6,MI,843,0.008
F,1921,Aurelia,6,MI,843,0.008
F,1921,Addie,5,MI,927,0.007
F,1921,Adela,5,MI,927,0.007
F,1921,Adelia,5,MI,927,0.007
F,1921,Albina,5,MI,927,0.007
F,1921,Alene,5,MI,927,0.007
F,1921,Alida,5,MI,927,0.007
F,1921,Almeda,5,MI,927,0.007
F,1921,Angelina,5,MI,927,0.007
F,1921,Annabel,5,MI,927,0.007
F,1921,Arbutus,5,MI,927,0.007
F,1922,Alice,440,MI,33,0.614
F,1922,Anna,302,MI,49,0.421
F,1922,Ann,205,MI,86,0.286
F,1922,Agnes,145,MI,120,0.202
F,1922,Arlene,125,MI,138,0.174
F,1922,Anne,116,MI,141,0.162
F,1922,Audrey,107,MI,149,0.149
F,1922,Angeline,82,MI,185,0.114
F,1922,Alma,57,MI,229,0.08
F,1922,Adeline,49,MI,250,0.068
F,1922,Alberta,46,MI,261,0.064
F,1922,Ada,42,MI,275,0.059
F,1922,Adele,40,MI,284,0.056
F,1922,Anita,33,MI,318,0.046
F,1922,Annabelle,30,MI,338,0.042
F,1922,Antoinette,30,MI,338,0.042
F,1922,Ardith,30,MI,338,0.042
F,1922,Ardis,28,MI,351,0.039
F,1922,Amelia,27,MI,357,0.038
F,1922,Annie,27,MI,357,0.038
F,1922,Alyce,26,MI,370,0.036
F,1922,Aileen,23,MI,399,0.032
F,1922,Angela,22,MI,411,0.031
F,1922,Alta,19,MI,438,0.027
F,1922,Amy,18,MI,453,0.025
F,1922,Annette,18,MI,453,0.025
F,1922,Arline,14,MI,514,0.02
F,1922,Avis,12,MI,547,0.017
F,1922,Alvina,11,MI,576,0.015
F,1922,Aletha,10,MI,608,0.014
F,1922,Alfreda,10,MI,608,0.014
F,1922,Agatha,9,MI,646,0.013
F,1922,Aune,9,MI,646,0.013
F,1922,Arvilla,8,MI,692,0.011
F,1922,Addie,7,MI,746,0.01
F,1922,Adella,7,MI,746,0.01
F,1922,Althea,7,MI,746,0.01
F,1922,Annabell,7,MI,746,0.01
F,1922,Aurelia,7,MI,746,0.01
F,1922,Adelaide,6,MI,813,0.008
F,1922,Allene,6,MI,813,0.008
F,1922,Ardath,6,MI,813,0.008
F,1922,Augusta,6,MI,813,0.008
F,1922,Albina,5,MI,881,0.007
F,1922,Aleta,5,MI,881,0.007
F,1922,Alvera,5,MI,881,0.007
F,1922,Arleen,5,MI,881,0.007
F,1923,Alice,362,MI,43,0.486
F,1923,Anna,321,MI,47,0.431
F,1923,Ann,206,MI,88,0.277
F,1923,Arlene,167,MI,111,0.224
F,1923,Agnes,140,MI,126,0.188
F,1923,Anne,136,MI,129,0.183
F,1923,Audrey,119,MI,144,0.16
F,1923,Angeline,91,MI,173,0.122
F,1923,Alma,70,MI,211,0.094
F,1923,Alberta,55,MI,236,0.074
F,1923,Adeline,46,MI,264,0.062
F,1923,Anita,40,MI,288,0.054
F,1923,Annie,40,MI,288,0.054
F,1923,Ada,33,MI,317,0.044
F,1923,Antoinette,33,MI,317,0.044
F,1923,Annabelle,30,MI,341,0.04
F,1923,Ardis,28,MI,358,0.038
F,1923,Amelia,26,MI,370,0.035
F,1923,Amy,23,MI,403,0.031
F,1923,Ardith,23,MI,403,0.031
F,1923,Adele,21,MI,424,0.028
F,1923,Arline,20,MI,435,0.027
F,1923,Aileen,18,MI,455,0.024
F,1923,Annette,16,MI,484,0.021
F,1923,Alta,15,MI,506,0.02
F,1923,Arleen,15,MI,506,0.02
F,1923,Adelaide,13,MI,546,0.017
F,1923,Angela,13,MI,546,0.017
F,1923,Alfreda,12,MI,571,0.016
F,1923,Alvina,11,MI,598,0.015
F,1923,Alyce,11,MI,598,0.015
F,1923,Avis,11,MI,598,0.015
F,1923,Althea,10,MI,631,0.013
F,1923,Annamae,9,MI,668,0.012
F,1923,Annetta,9,MI,668,0.012
F,1923,Aletha,8,MI,714,0.011
F,1923,Ardath,8,MI,714,0.011
F,1923,Albina,7,MI,765,0.009
F,1923,Almeda,7,MI,765,0.009
F,1923,Amanda,7,MI,765,0.009
F,1923,Adella,6,MI,823,0.008
F,1923,Agatha,6,MI,823,0.008
F,1923,Aleta,6,MI,823,0.008
F,1923,Allie,6,MI,823,0.008
F,1923,Adah,5,MI,926,0.007
F,1923,Addie,5,MI,926,0.007
F,1923,Adelle,5,MI,926,0.007
F,1923,Aili,5,MI,926,0.007
F,1923,Albena,5,MI,926,0.007
F,1923,Aline,5,MI,926,0.007
F,1923,Alvera,5,MI,926,0.007
F,1923,Annabell,5,MI,926,0.007
F,1923,Antionette,5,MI,926,0.007
F,1923,Antonette,5,MI,926,0.007
F,1923,Arbutus,5,MI,926,0.007
F,1923,Arletta,5,MI,926,0.007
F,1923,Arvilla,5,MI,926,0.007
F,1924,Alice,442,MI,36,0.554
F,1924,Anna,309,MI,56,0.387
F,1924,Ann,205,MI,95,0.257
F,1924,Agnes,162,MI,112,0.203
F,1924,Arlene,155,MI,120,0.194
F,1924,Audrey,152,MI,122,0.191
F,1924,Anne,109,MI,156,0.137
F,1924,Alma,85,MI,193,0.107
F,1924,Angeline,72,MI,207,0.09
F,1924,Adeline,69,MI,215,0.087
F,1924,Alberta,53,MI,250,0.066
F,1924,Annie,47,MI,270,0.059
F,1924,Aileen,40,MI,295,0.05
F,1924,Anita,35,MI,317,0.044
F,1924,Ada,34,MI,324,0.043
F,1924,Antoinette,33,MI,330,0.041
F,1924,Amelia,29,MI,367,0.036
F,1924,Annabelle,29,MI,367,0.036
F,1924,Adele,27,MI,386,0.034
F,1924,Annette,26,MI,399,0.033
F,1924,Alta,22,MI,426,0.028
F,1924,Ardith,21,MI,437,0.026
F,1924,Arline,19,MI,460,0.024
F,1924,Alfreda,18,MI,474,0.023
F,1924,Ardis,18,MI,474,0.023
F,1924,Alyce,14,MI,532,0.018
F,1924,Amy,14,MI,532,0.018
F,1924,Avis,14,MI,532,0.018
F,1924,Aurelia,13,MI,556,0.016
F,1924,Addie,10,MI,649,0.013
F,1924,Agatha,10,MI,649,0.013
F,1924,Aletha,10,MI,649,0.013
F,1924,Alvina,9,MI,686,0.011
F,1924,Arleen,9,MI,686,0.011
F,1924,Angelina,8,MI,733,0.01
