sex,year,name,frequency,State,rank,percentage,overall_rank,overall_percentage
F,1910,Zelma,7,MI,204,0.081,301,0.058
F,1910,Zella,6,MI,220,0.069,336,0.05
F,1911,Zella,5,MI,250,0.053,376,0.039
F,1913,Zelda,9,MI,238,0.057,429,0.033
F,1913,Zella,7,MI,273,0.045,486,0.025
F,1914,Zelma,9,MI,243,0.049,458,0.027
F,1915,Zelda,12,MI,261,0.043,492,0.023
F,1915,Zelma,8,MI,328,0.029,611,0.015
F,1915,Zella,7,MI,354,0.025,662,0.013
F,1915,Zora,6,MI,386,0.022,718,0.012
F,1916,Zelda,11,MI,293,0.034,545,0.018
F,1916,Zella,8,MI,351,0.025,652,0.013
F,1916,Zelma,7,MI,378,0.022,703,0.012
F,1917,Zelma,13,MI,289,0.038,536,0.02
F,1917,Zella,6,MI,431,0.018,789,0.009
F,1917,Zelda,5,MI,480,0.015,883,0.008
F,1918,Zelma,15,MI,256,0.041,492,0.022
F,1918,Zella,7,MI,405,0.019,740,0.01
F,1918,Zelda,6,MI,447,0.016,811,0.009
F,1918,Zora,5,MI,493,0.014,898,0.007
F,1919,Zelma,11,MI,295,0.032,563,0.017
F,1919,Zella,8,MI,346,0.024,651,0.013
F,1919,Zora,5,MI,461,0.015,836,0.008
F,1920,Zelma,11,MI,322,0.029,591,0.015
F,1920,Zella,9,MI,357,0.024,654,0.013
F,1920,Zora,6,MI,441,0.016,813,0.008
F,1920,Zelda,5,MI,483,0.013,889,0.007
F,1920,Zoe,5,MI,483,0.013,889,0.007
F,1921,Zella,7,MI,416,0.018,766,0.009
F,1921,Zelma,6,MI,449,0.015,828,0.008
F,1921,Zoe,5,MI,498,0.013,908,0.007
F,1921,Zona,5,MI,498,0.013,908,0.007
F,1922,Zelma,10,MI,323,0.027,601,0.014
F,1922,Zelda,8,MI,368,0.022,681,0.011
F,1922,Zella,7,MI,399,0.019,735,0.01
F,1923,Zelma,7,MI,409,0.018,752,0.009
F,1924,Zella,7,MI,419,0.017,771,0.009
F,1924,Zelma,7,MI,419,0.017,771,0.009
F,1924,Zelda,6,MI,450,0.015,827,0.008
F,1924,Zora,6,MI,450,0.015,827,0.008
F,1925,Zelma,8,MI,399,0.02,719,0.01
F,1925,Zoe,5,MI,486,0.012,897,0.006
F,1926,Zelma,5,MI,492,0.012,911,0.006
F,1927,Zelma,6,MI,455,0.014,838,0.007
F,1927,Zoe,6,MI,455,0.014,838,0.007
F,1927,Zola,5,MI,508,0.012,918,0.006
F,1928,Zelma,9,MI,365,0.022,667,0.011
F,1928,Zelda,5,MI,503,0.012,919,0.006
F,1928,Zella,5,MI,503,0.012,919,0.006
F,1929,Zora,7,MI,425,0.017,762,0.008
F,1930,Zelda,6,MI,448,0.014,823,0.007
F,1931,Zelma,7,MI,397,0.018,725,0.009
F,1931,Zoe,6,MI,426,0.016,777,0.008
F,1932,Zelma,9,MI,346,0.025,632,0.012
F,1932,Zelda,5,MI,460,0.014,837,0.007
F,1933,Zelda,6,MI,405,0.017,733,0.009
F,1933,Zella,5,MI,446,0.014,801,0.007
F,1934,Zelda,5,MI,454,0.014,815,0.007
F,1934,Zelma,5,MI,454,0.014,815,0.007
F,1935,Zella,5,MI,453,0.013,821,0.006
F,1936,Zoe,6,MI,433,0.015,772,0.008
F,1937,Zelma,7,MI,403,0.018,729,0.009
F,1941,Zelda,5,MI,527,0.01,916,0.005
F,1942,Zelma,10,MI,399,0.018,703,0.009
F,1943,Zelma,6,MI,526,0.011,913,0.005
F,1947,Zola,5,MI,676,0.007,1146,0.003
F,1949,Zandra,5,MI,679,0.007,1159,0.003
F,1950,Zandra,5,MI,702,0.007,1176,0.003
F,1951,Zandra,5,MI,720,0.006,1204,0.003
F,1951,Zella,5,MI,720,0.006,1204,0.003
F,1951,Zelma,5,MI,720,0.006,1204,0.003
F,1951,Zoe,5,MI,720,0.006,1204,0.003
F,1953,Zandra,9,MI,571,0.011,962,0.005
F,1953,Zelda,5,MI,750,0.006,1272,0.003
F,1953,Zora,5,MI,750,0.006,1272,0.003
F,1954,Zandra,5,MI,786,0.006,1324,0.003
F,1955,Zandra,6,MI,737,0.007,1245,0.003
F,1957,Zoe,5,MI,872,0.005,1435,0.003
F,1958,Zandra,5,MI,856,0.005,1427,0.003
F,1958,Zoe,5,MI,856,0.005,1427,0.003
F,1960,Zelda,5,MI,862,0.006,1405,0.003
F,1961,Zelda,6,MI,807,0.007,1320,0.003
F,1961,Zandra,5,MI,899,0.006,1456,0.003
F,1962,Zina,5,MI,860,0.006,1402,0.003
F,1963,Zina,17,MI,450,0.021,763,0.01
F,1963,Zena,15,MI,474,0.019,802,0.009
F,1964,Zina,29,MI,331,0.037,573,0.018
F,1964,Zena,9,MI,611,0.012,1028,0.006
F,1965,Zina,12,MI,500,0.016,863,0.008
F,1965,Zena,8,MI,644,0.011,1079,0.005
F,1966,Zena,9,MI,601,0.012,1022,0.006
F,1966,Zina,9,MI,601,0.012,1022,0.006
F,1967,Zina,7,MI,721,0.01,1197,0.005
F,1967,Zenobia,5,MI,882,0.007,1428,0.003
F,1969,Zandra,9,MI,637,0.013,1083,0.006
F,1970,Zandra,9,MI,669,0.012,1150,0.006
F,1971,Zandra,7,MI,783,0.01,1300,0.005
F,1972,Zandra,5,MI,924,0.008,1526,0.004
F,1973,Zoe,5,MI,934,0.008,1520,0.004
F,1975,Zoe,6,MI,815,0.011,1359,0.005
F,1975,Zena,5,MI,920,0.009,1514,0.004
F,1977,Zandra,5,MI,943,0.009,1553,0.004
F,1982,Zena,6,MI,827,0.01,1348,0.005
F,1983,Zeinab,6,MI,795,0.011,1300,0.005
F,1984,Zeinab,8,MI,667,0.014,1126,0.007
F,1984,Zoe,6,MI,820,0.011,1345,0.005
F,1984,Zeina,5,MI,916,0.009,1504,0.004
F,1986,Zeinab,8,MI,702,0.014,1169,0.007
F,1986,Zachary,5,MI,968,0.009,68,0.366
F,1986,Zena,5,MI,968,0.009,1575,0.004
F,1987,Zainab,7,MI,803,0.012,1321,0.006
F,1987,Zachary,5,MI,981,0.009,60,0.384
F,1988,Zoe,9,MI,674,0.016,1140,0.007
F,1988,Zeinab,8,MI,722,0.014,1219,0.007
F,1988,Zainab,6,MI,893,0.01,1473,0.005
F,1988,Zachary,5,MI,1014,0.009,46,0.531
F,1989,Zeinab,14,MI,527,0.023,947,0.011
F,1989,Zena,7,MI,832,0.012,1427,0.005
F,1989,Zoe,7,MI,832,0.012,1427,0.005
F,1990,Zoe,12,MI,608,0.019,1085,0.009
F,1990,Zeinab,11,MI,644,0.018,1145,0.008
F,1990,Zainab,7,MI,889,0.011,1512,0.005
F,1991,Zoe,21,MI,389,0.035,733,0.016
F,1991,Zeinab,18,MI,442,0.03,820,0.014
F,1991,Zainab,6,MI,993,0.01,1667,0.005
F,1991,Zachary,5,MI,1129,0.008,26,0.72
F,1991,Zeina,5,MI,1129,0.008,1870,0.004
F,1991,Zoey,5,MI,1129,0.008,1870,0.004
F,1992,Zoe,19,MI,419,0.033,793,0.015
F,1992,Zeinab,14,MI,524,0.025,962,0.011
F,1992,Zainab,6,MI,966,0.011,1649,0.005
F,1992,Zakiya,5,MI,1118,0.009,1860,0.004
F,1993,Zoe,32,MI,268,0.058,530,0.027
F,1993,Zeinab,15,MI,498,0.027,929,0.013
F,1993,Zahraa,5,MI,1102,0.009,1814,0.004
F,1993,Zainab,5,MI,1102,0.009,1814,0.004
F,1993,Zakiya,5,MI,1102,0.009,1814,0.004
F,1994,Zoe,30,MI,276,0.055,543,0.026
F,1994,Zeinab,24,MI,342,0.044,656,0.021
F,1994,Zhane,18,MI,438,0.033,821,0.015
F,1994,Zana,8,MI,785,0.015,1374,0.007
F,1994,Zoey,7,MI,878,0.013,1506,0.006
F,1994,Zainab,5,MI,1116,0.009,1890,0.004
F,1995,Zoe,48,MI,198,0.091,393,0.042
F,1995,Zeinab,17,MI,446,0.032,843,0.015
F,1995,Zhane,10,MI,670,0.019,1195,0.009
F,1995,Zena,8,MI,774,0.015,1370,0.007
F,1995,Zoey,8,MI,774,0.015,1370,0.007
F,1995,Zainab,7,MI,841,0.013,1487,0.006
F,1995,Zana,6,MI,951,0.011,1642,0.005
F,1995,Zeina,5,MI,1063,0.01,1831,0.004
F,1996,Zoe,62,MI,166,0.119,328,0.056
F,1996,Zeinab,17,MI,458,0.033,851,0.015
F,1996,Zoey,14,MI,533,0.027,977,0.013
F,1996,Zaria,10,MI,669,0.019,1204,0.009
F,1996,Zhane,8,MI,767,0.015,1366,0.007
F,1996,Zahraa,7,MI,848,0.013,1490,0.006
F,1996,Zainab,7,MI,848,0.013,1490,0.006
F,1996,Zahra,5,MI,1067,0.01,1824,0.004
F,1997,Zoe,84,MI,134,0.162,266,0.075
F,1997,Zeinab,25,MI,342,0.048,644,0.022
F,1997,Zoey,22,MI,384,0.042,711,0.02
F,1997,Zaria,21,MI,400,0.04,748,0.019
F,1997,Zoie,10,MI,695,0.019,1230,0.009
F,1997,Zainab,9,MI,742,0.017,1304,0.008
F,1997,Zakiya,9,MI,742,0.017,1304,0.008
F,1997,Zahraa,8,MI,804,0.015,1424,0.007
F,1997,Zahra,6,MI,990,0.012,1729,0.005
F,1997,Zhane,6,MI,990,0.012,1729,0.005
F,1997,Zariah,5,MI,1120,0.01,1919,0.004
F,1998,Zoe,85,MI,130,0.165,266,0.076
F,1998,Zaria,25,MI,346,0.049,650,0.022
F,1998,Zoey,15,MI,525,0.029,959,0.013
F,1998,Zahraa,14,MI,554,0.027,1008,0.013
F,1998,Zeinab,14,MI,554,0.027,1008,0.013
F,1998,Zahra,13,MI,576,0.025,1048,0.012
F,1998,Zoie,13,MI,576,0.025,1048,0.012
F,1998,Zainab,8,MI,804,0.016,1441,0.007
F,1998,Zariah,8,MI,804,0.016,1441,0.007
F,1998,Zaynab,8,MI,804,0.016,1441,0.007
F,1998,Zakiya,6,MI,1003,0.012,1745,0.005
F,1998,Zena,5,MI,1138,0.01,1981,0.004
F,1998,Zhane,5,MI,1138,0.01,1981,0.004
F,1999,Zoe,98,MI,112,0.191,237,0.089
F,1999,Zeinab,30,MI,304,0.058,583,0.027
F,1999,Zoey,26,MI,342,0.051,650,0.024
F,1999,Zaria,18,MI,443,0.035,836,0.016
F,1999,Zainab,10,MI,703,0.019,1268,0.009
F,1999,Zoie,10,MI,703,0.019,1268,0.009
F,1999,Zahraa,8,MI,830,0.016,1478,0.007
F,1999,Zahra,6,MI,1028,0.012,1811,0.005
F,1999,Zariah,6,MI,1028,0.012,1811,0.005
F,1999,Zhane,6,MI,1028,0.012,1811,0.005
F,1999,Zakiya,5,MI,1186,0.01,2058,0.005
F,2000,Zoe,124,MI,86,0.238,194,0.111
F,2000,Zaria,24,MI,381,0.046,711,0.022
F,2000,Zeinab,24,MI,381,0.046,711,0.022
F,2000,Zoey,24,MI,381,0.046,711,0.022
F,2000,Zahraa,17,MI,511,0.033,908,0.015
F,2000,Zainab,14,MI,577,0.027,1043,0.013
F,2000,Zoie,11,MI,678,0.021,1225,0.01
F,2000,Zariah,10,MI,722,0.019,1296,0.009
F,2000,Zahra,8,MI,845,0.015,1504,0.007
F,2000,Zaire,5,MI,1215,0.01,2086,0.004
F,2000,Zena,5,MI,1215,0.01,2086,0.004
F,2000,Zharia,5,MI,1215,0.01,2086,0.004
F,2001,Zoe,174,MI,61,0.349,139,0.161
F,2001,Zaria,39,MI,239,0.078,482,0.036
F,2001,Zeinab,33,MI,287,0.066,553,0.03
F,2001,Zoey,27,MI,325,0.054,629,0.025
F,2001,Zoie,21,MI,409,0.042,765,0.019
F,2001,Zainab,18,MI,459,0.036,850,0.017
F,2001,Zahraa,15,MI,520,0.03,960,0.014
F,2001,Zahra,6,MI,1034,0.012,1835,0.006
F,2001,Zariah,6,MI,1034,0.012,1835,0.006
F,2001,Zhane,6,MI,1034,0.012,1835,0.006
F,2001,Zion,6,MI,1034,0.012,646,0.024
F,2001,Zoee,6,MI,1034,0.012,1835,0.006
F,2001,Zora,6,MI,1034,0.012,1835,0.006
F,2001,Zaire,5,MI,1186,0.01,2083,0.005
F,2001,Zara,5,MI,1186,0.01,2083,0.005
F,2002,Zoe,168,MI,59,0.344,137,0.16
F,2002,Zoey,47,MI,203,0.096,417,0.045
F,2002,Zeinab,26,MI,337,0.053,643,0.025
F,2002,Zaria,20,MI,437,0.041,808,0.019
F,2002,Zoie,16,MI,518,0.033,958,0.015
F,2002,Zahraa,12,MI,611,0.025,1131,0.011
F,2002,Zainab,11,MI,650,0.023,1199,0.01
F,2002,Zahra,9,MI,763,0.018,1392,0.009
F,2002,Zakiya,6,MI,1024,0.012,1814,0.006
F,2002,Zaire,5,MI,1182,0.01,2073,0.005
F,2003,Zoe,191,MI,48,0.389,125,0.181
F,2003,Zoey,58,MI,177,0.118,362,0.055
F,2003,Zeinab,30,MI,310,0.061,592,0.028
F,2003,Zaria,22,MI,393,0.045,745,0.021
F,2003,Zahraa,19,MI,445,0.039,836,0.018
F,2003,Zoie,18,MI,465,0.037,872,0.017
F,2003,Zariah,11,MI,671,0.022,1218,0.01
F,2003,Zainab,10,MI,723,0.02,1314,0.009
F,2003,Zion,7,MI,957,0.014,626,0.026
F,2003,Zahra,6,MI,1071,0.012,1904,0.006
F,2003,Zaniya,6,MI,1071,0.012,1904,0.006
F,2003,Zara,6,MI,1071,0.012,1904,0.006
F,2003,Zaina,5,MI,1237,0.01,2181,0.005
F,2003,Zaynab,5,MI,1237,0.01,2181,0.005
F,2003,Zoya,5,MI,1237,0.01,2181,0.005
F,2004,Zoe,191,MI,48,0.396,126,0.183
F,2004,Zoey,63,MI,165,0.131,343,0.06
F,2004,Zoie,24,MI,377,0.05,717,0.023
F,2004,Zahraa,22,MI,401,0.046,759,0.021
F,2004,Zeinab,21,MI,422,0.044,790,0.02
F,2004,Zaria,20,MI,434,0.041,820,0.019
F,2004,Zahra,13,MI,602,0.027,1114,0.012
F,2004,Zainab,13,MI,602,0.027,1114,0.012
F,2004,Zara,13,MI,602,0.027,1114,0.012
F,2004,Zariah,12,MI,636,0.025,1169,0.012
F,2004,Zion,8,MI,870,0.017,571,0.031
F,2004,Zaina,6,MI,1071,0.012,1899,0.006
F,2004,Zharia,6,MI,1071,0.012,1899,0.006
F,2005,Zoe,121,MI,82,0.256,187,0.119
F,2005,Zoey,80,MI,126,0.169,275,0.078
F,2005,Zaria,20,MI,421,0.042,810,0.02
F,2005,Zeinab,18,MI,467,0.038,890,0.018
F,2005,Zoie,17,MI,489,0.036,935,0.017
F,2005,Zainab,14,MI,569,0.03,1070,0.014
F,2005,Zahraa,13,MI,601,0.027,1119,0.013
F,2005,Zara,11,MI,687,0.023,1257,0.011
F,2005,Zion,10,MI,741,0.021,528,0.034
F,2005,Zahra,7,MI,954,0.015,1738,0.007
F,2005,Zaniya,6,MI,1085,0.013,1940,0.006
F,2005,Zariah,6,MI,1085,0.013,1940,0.006
F,2005,Zaynab,6,MI,1085,0.013,1940,0.006
F,2005,Zena,6,MI,1085,0.013,1940,0.006
F,2006,Zoe,148,MI,67,0.314,160,0.146
F,2006,Zoey,87,MI,115,0.184,252,0.086
F,2006,Zeinab,20,MI,438,0.042,833,0.02
F,2006,Zoie,19,MI,451,0.04,853,0.019
F,2006,Zion,18,MI,469,0.038,426,0.046
F,2006,Zaria,16,MI,520,0.034,975,0.016
F,2006,Zahraa,12,MI,658,0.025,1200,0.012
F,2006,Zainab,12,MI,658,0.025,1200,0.012
F,2006,Zariah,9,MI,824,0.019,1481,0.009
F,2006,Zaniyah,8,MI,889,0.017,1592,0.008
F,2006,Zahra,7,MI,974,0.015,1750,0.007
F,2006,Zaniya,7,MI,974,0.015,1750,0.007
F,2006,Zahara,5,MI,1279,0.011,2277,0.005
F,2006,Zaire,5,MI,1279,0.011,1121,0.013
F,2006,Zayda,5,MI,1279,0.011,2277,0.005
F,2006,Zaynab,5,MI,1279,0.011,2277,0.005
F,2006,Zuri,5,MI,1279,0.011,2277,0.005
F,2007,Zoe,115,MI,83,0.252,193,0.116
F,2007,Zoey,90,MI,106,0.197,244,0.091
F,2007,Zion,27,MI,346,0.059,353,0.06
F,2007,Zoie,21,MI,418,0.046,794,0.021
F,2007,Zaria,19,MI,438,0.042,845,0.019
F,2007,Zahraa,17,MI,476,0.037,919,0.017
F,2007,Zariah,17,MI,476,0.037,919,0.017
F,2007,Zainab,14,MI,570,0.031,1072,0.014
F,2007,Zeinab,14,MI,570,0.031,1072,0.014
F,2007,Zahra,13,MI,621,0.028,1143,0.013
F,2007,Zara,9,MI,819,0.02,1522,0.009
F,2007,Zaniya,7,MI,991,0.015,1788,0.007
F,2007,Zaniyah,7,MI,991,0.015,1788,0.007
F,2007,Zaynab,7,MI,991,0.015,1788,0.007
F,2007,Zoee,7,MI,991,0.015,1788,0.007
F,2007,Zariyah,6,MI,1115,0.013,1996,0.006
F,2007,Zayna,6,MI,1115,0.013,1996,0.006
F,2008,Zoey,117,MI,80,0.263,186,0.122
F,2008,Zoe,112,MI,83,0.252,197,0.117
F,2008,Zahraa,22,MI,399,0.049,761,0.023
F,2008,Zaria,21,MI,415,0.047,784,0.022
F,2008,Zariah,16,MI,531,0.036,994,0.017
F,2008,Zoie,16,MI,531,0.036,994,0.017
F,2008,Zainab,15,MI,559,0.034,1039,0.016
F,2008,Zeinab,13,MI,612,0.029,1143,0.014
F,2008,Zaniya,12,MI,658,0.027,1231,0.013
F,2008,Zaniyah,11,MI,700,0.025,1299,0.011
F,2008,Zion,11,MI,700,0.025,496,0.04
F,2008,Zahra,8,MI,916,0.018,1659,0.008
F,2008,Zara,8,MI,916,0.018,1659,0.008
F,2008,Zahara,7,MI,997,0.016,1806,0.007
F,2008,Zaina,6,MI,1108,0.013,1989,0.006
F,2008,Zaynab,6,MI,1108,0.013,1989,0.006
F,2008,Zora,6,MI,1108,0.013,1989,0.006
F,2008,Zyaire,6,MI,1108,0.013,1039,0.016
F,2008,Zariya,5,MI,1255,0.011,2256,0.005
F,2009,Zoey,115,MI,77,0.269,185,0.125
F,2009,Zoe,112,MI,81,0.262,193,0.122
F,2009,Zion,20,MI,418,0.047,411,0.05
F,2009,Zariah,19,MI,440,0.044,847,0.021
F,2009,Zoie,19,MI,440,0.044,847,0.021
F,2009,Zaria,17,MI,479,0.04,916,0.018
F,2009,Zainab,16,MI,499,0.037,957,0.017
F,2009,Zahra,14,MI,549,0.033,1050,0.015
F,2009,Zahraa,14,MI,549,0.033,1050,0.015
F,2009,Zeinab,12,MI,625,0.028,1184,0.013
F,2009,Zaniyah,9,MI,817,0.021,1481,0.01
F,2009,Zaniya,7,MI,973,0.016,1748,0.008
F,2009,Zaina,6,MI,1110,0.014,1962,0.007
F,2009,Zariyah,6,MI,1110,0.014,1962,0.007
F,2009,Zuri,6,MI,1110,0.014,1962,0.007
F,2009,Zyaire,6,MI,1110,0.014,1184,0.013
F,2009,Zara,5,MI,1272,0.012,2231,0.005
F,2009,Zora,5,MI,1272,0.012,2231,0.005
F,2010,Zoey,161,MI,47,0.387,124,0.179
F,2010,Zoe,160,MI,49,0.385,126,0.178
F,2010,Zariah,23,MI,364,0.055,730,0.026
F,2010,Zaria,22,MI,384,0.053,759,0.025
F,2010,Zahraa,16,MI,505,0.038,967,0.018
F,2010,Zainab,15,MI,534,0.036,1014,0.017
F,2010,Zion,14,MI,569,0.034,427,0.049
F,2010,Zoie,13,MI,607,0.031,1145,0.014
F,2010,Zahra,12,MI,654,0.029,1217,0.013
F,2010,Zara,12,MI,654,0.029,1217,0.013
F,2010,Zeinab,12,MI,654,0.029,1217,0.013
F,2010,Ziva,10,MI,737,0.024,1378,0.011
F,2010,Zaniya,9,MI,798,0.022,1488,0.01
F,2010,Zaniyah,9,MI,798,0.022,1488,0.01
F,2010,Zariyah,8,MI,872,0.019,1619,0.009
F,2010,Zyaire,8,MI,872,0.019,1084,0.016
F,2010,Zaida,6,MI,1076,0.014,1951,0.007
F,2010,Zaire,6,MI,1076,0.014,1014,0.017
F,2010,Zahara,5,MI,1237,0.012,2218,0.006
F,2010,Zamaria,5,MI,1237,0.012,2218,0.006
F,2010,Zariya,5,MI,1237,0.012,2218,0.006
F,2011,Zoey,216,MI,25,0.522,85,0.241
F,2011,Zoe,156,MI,45,0.377,129,0.174
F,2011,Zariah,36,MI,253,0.087,515,0.04
F,2011,Zoie,22,MI,384,0.053,764,0.025
F,2011,Zainab,18,MI,457,0.043,879,0.02
F,2011,Zaria,18,MI,457,0.043,879,0.02
F,2011,Zeinab,15,MI,536,0.036,1012,0.017
F,2011,Zion,14,MI,566,0.034,381,0.056
F,2011,Zahraa,13,MI,599,0.031,1117,0.014
F,2011,Zaniyah,12,MI,641,0.029,1190,0.013
F,2011,Zara,9,MI,799,0.022,1456,0.01
F,2011,Zyaire,9,MI,799,0.022,764,0.025
F,2011,Zahra,7,MI,973,0.017,1761,0.008
F,2011,Zaniya,6,MI,1088,0.014,1956,0.007
F,2011,Zariya,6,MI,1088,0.014,1956,0.007
F,2011,Zariyah,6,MI,1088,0.014,1956,0.007
F,2011,Zayla,5,MI,1244,0.012,2220,0.006
F,2011,Zaylee,5,MI,1244,0.012,2220,0.006
F,2011,Ziva,5,MI,1244,0.012,2220,0.006
F,2012,Zoey,254,MI,19,0.617,71,0.286
F,2012,Zoe,134,MI,54,0.326,141,0.151
F,2012,Zariah,20,MI,425,0.049,820,0.023
F,2012,Zaria,16,MI,516,0.039,973,0.018
F,2012,Zoie,16,MI,516,0.039,973,0.018
F,2012,Zainab,15,MI,541,0.036,1024,0.017
F,2012,Zariyah,13,MI,605,0.032,1134,0.015
F,2012,Zara,12,MI,642,0.029,1205,0.014
F,2012,Zaniyah,11,MI,686,0.027,1287,0.012
F,2012,Zahara,9,MI,799,0.022,1477,0.01
F,2012,Zahra,9,MI,799,0.022,1477,0.01
F,2012,Zahraa,9,MI,799,0.022,1477,0.01
F,2012,Zion,9,MI,799,0.022,516,0.042
F,2012,Zeinab,8,MI,878,0.019,1609,0.009
F,2012,Zyaire,8,MI,878,0.019,973,0.018
F,2012,Zaniya,7,MI,957,0.017,1746,0.008
F,2012,Zayla,7,MI,957,0.017,1746,0.008
F,2012,Zofia,7,MI,957,0.017,1746,0.008
F,2012,Zaya,6,MI,1074,0.015,1929,0.007
F,2012,Zooey,6,MI,1074,0.015,1929,0.007
F,2012,Zuri,6,MI,1074,0.015,1929,0.007
F,2012,Zaina,5,MI,1213,0.012,2153,0.006
F,2012,Zamya,5,MI,1213,0.012,2153,0.006
F,2013,Zoey,237,MI,25,0.569,81,0.264
F,2013,Zoe,106,MI,85,0.255,195,0.118
F,2013,Zaria,24,MI,366,0.058,730,0.027
F,2013,Zeinab,17,MI,492,0.041,943,0.019
F,2013,Zoie,16,MI,513,0.038,987,0.018
F,2013,Zion,14,MI,577,0.034,456,0.047
F,2013,Zara,13,MI,611,0.031,1160,0.015
F,2013,Zariyah,13,MI,611,0.031,1160,0.015
F,2013,Zahraa,12,MI,655,0.029,1228,0.013
F,2013,Zariah,12,MI,655,0.029,1228,0.013
F,2013,Zuri,12,MI,655,0.029,1228,0.013
F,2013,Zainab,11,MI,701,0.026,1296,0.012
F,2013,Zaniya,11,MI,701,0.026,1296,0.012
F,2013,Zahra,10,MI,751,0.024,1384,0.011
F,2013,Zaynab,10,MI,751,0.024,1384,0.011
F,2013,Zaire,7,MI,975,0.017,943,0.019
F,2013,Zaniyah,7,MI,975,0.017,1765,0.008
F,2013,Zelda,6,MI,1107,0.014,1989,0.007
F,2013,Ziya,6,MI,1107,0.014,1989,0.007
F,2013,Zoei,6,MI,1107,0.014,1989,0.007
F,2013,Zyaire,6,MI,1107,0.014,779,0.025
F,2013,Zamaria,5,MI,1249,0.012,2250,0.006
F,2013,Zamiya,5,MI,1249,0.012,2250,0.006
F,2013,Zola,5,MI,1249,0.012,2250,0.006
F,2013,Zora,5,MI,1249,0.012,2250,0.006
F,2014,Zoey,214,MI,24,0.508,89,0.235
F,2014,Zoe,117,MI,76,0.278,184,0.129
F,2014,Zainab,24,MI,378,0.057,750,0.026
F,2014,Zariah,22,MI,404,0.052,789,0.024
F,2014,Zara,21,MI,422,0.05,813,0.023
F,2014,Zaniyah,16,MI,517,0.038,997,0.018
F,2014,Zaria,15,MI,552,0.036,1056,0.016
F,2014,Zariyah,15,MI,552,0.036,1056,0.016
F,2014,Zahraa,12,MI,650,0.028,1226,0.013
F,2014,Zeinab,12,MI,650,0.028,1226,0.013
F,2014,Zoie,12,MI,650,0.028,1226,0.013
F,2014,Zahra,10,MI,756,0.024,1410,0.011
F,2014,Zendaya,10,MI,756,0.024,1410,0.011
F,2014,Zion,10,MI,756,0.024,624,0.034
F,2014,Zuri,9,MI,822,0.021,1509,0.01
F,2014,Zaynab,8,MI,887,0.019,1630,0.009
F,2014,Zelda,8,MI,887,0.019,1630,0.009
F,2014,Zaniya,7,MI,984,0.017,1798,0.008
F,2014,Zoya,7,MI,984,0.017,1798,0.008
F,2014,Zarah,5,MI,1265,0.012,2248,0.005
F,2014,Zariel,5,MI,1265,0.012,2248,0.005
F,2014,Zaya,5,MI,1265,0.012,2248,0.005
F,2014,Zaylee,5,MI,1265,0.012,2248,0.005
F,2014,Zofia,5,MI,1265,0.012,2248,0.005
F,2014,Zola,5,MI,1265,0.012,2248,0.005
F,2015,Zoey,216,MI,26,0.512,84,0.24
F,2015,Zoe,112,MI,77,0.266,195,0.125
F,2015,Zara,24,MI,374,0.057,727,0.027
F,2015,Zainab,21,MI,421,0.05,819,0.023
F,2015,Zelda,19,MI,459,0.045,891,0.021
F,2015,Zaria,17,MI,497,0.04,967,0.019
F,2015,Zariah,15,MI,551,0.036,1065,0.017
F,2015,Zahraa,14,MI,586,0.033,1123,0.016
F,2015,Zaniyah,13,MI,626,0.031,1199,0.014
F,2015,Zariyah,13,MI,626,0.031,1199,0.014
F,2015,Zion,12,MI,663,0.028,447,0.051
F,2015,Zoie,12,MI,663,0.028,1269,0.013
F,2015,Zuri,12,MI,663,0.028,1269,0.013
F,2015,Zeinab,11,MI,722,0.026,1357,0.012
F,2015,Zaniya,10,MI,774,0.024,1449,0.011
F,2015,Zendaya,10,MI,774,0.024,1449,0.011
F,2015,Zahra,9,MI,832,0.021,1541,0.01
F,2015,Zakiyah,7,MI,1004,0.017,1828,0.008
F,2015,Zena,7,MI,1004,0.017,1828,0.008
F,2015,Zaina,6,MI,1107,0.014,2005,0.007
F,2015,Zayna,6,MI,1107,0.014,2005,0.007
F,2015,Zaynab,6,MI,1107,0.014,2005,0.007
F,2015,Zia,6,MI,1107,0.014,2005,0.007
F,2015,Zoya,6,MI,1107,0.014,2005,0.007
F,2015,Zahara,5,MI,1274,0.012,2261,0.006
F,2015,Zakiya,5,MI,1274,0.012,2261,0.006
F,2015,Zalayah,5,MI,1274,0.012,2261,0.006
F,2015,Zola,5,MI,1274,0.012,2261,0.006
F,2015,Zooey,5,MI,1274,0.012,2261,0.006
F,2016,Zoey,200,MI,30,0.475,91,0.223
F,2016,Zoe,101,MI,79,0.24,209,0.112
F,2016,Zara,33,MI,297,0.078,587,0.037
F,2016,Zariah,22,MI,410,0.052,800,0.025
F,2016,Zahra,21,MI,429,0.05,827,0.023
F,2016,Zaria,19,MI,465,0.045,896,0.021
F,2016,Zainab,18,MI,486,0.043,930,0.02
F,2016,Zahraa,17,MI,504,0.04,973,0.019
F,2016,Zuri,17,MI,504,0.04,973,0.019
F,2016,Zeinab,12,MI,660,0.029,1248,0.013
F,2016,Zelda,11,MI,712,0.026,1330,0.012
F,2016,Zion,11,MI,712,0.026,478,0.046
F,2016,Zoie,11,MI,712,0.026,1330,0.012
F,2016,Zaniyah,10,MI,765,0.024,1422,0.011
F,2016,Zaynab,10,MI,765,0.024,1422,0.011
