sex,year,name,frequency,State,rank,percentage,overall_rank,overall_percentage
F,1950,Queen,7,MI,588,0.01,1020,0.005
F,1953,Queen,5,MI,750,0.006,1314,0.003
F,1975,Qiana,6,MI,815,0.011,1413,0.005
F,1976,Qiana,7,MI,728,0.013,1271,0.006
F,1977,Qiana,19,MI,381,0.033,681,0.016
F,1977,Quiana,13,MI,503,0.023,881,0.011
F,1977,Quintella,5,MI,943,0.009,1618,0.004
F,1978,Qiana,31,MI,272,0.054,490,0.025
F,1978,Quiana,20,MI,380,0.035,665,0.016
F,1979,Qiana,21,MI,371,0.035,665,0.017
F,1979,Quiana,17,MI,436,0.029,766,0.013
F,1979,Quinn,9,MI,673,0.015,1161,0.007
F,1980,Qiana,12,MI,541,0.02,946,0.009
F,1980,Quiana,8,MI,717,0.013,1228,0.006
F,1980,Quinn,5,MI,972,0.008,1630,0.004
F,1981,Quiana,9,MI,628,0.015,1081,0.007
F,1981,Quinn,9,MI,628,0.015,1081,0.007
F,1981,Qiana,8,MI,699,0.014,1182,0.006
F,1981,Quintina,7,MI,764,0.012,1283,0.006
F,1982,Qiana,8,MI,679,0.014,1162,0.007
F,1982,Quinn,5,MI,931,0.009,1569,0.004
F,1983,Quiana,7,MI,721,0.013,1234,0.006
F,1984,Qiana,9,MI,619,0.016,1076,0.007
F,1984,Quiana,5,MI,916,0.009,1568,0.004
F,1986,Quinn,5,MI,968,0.009,1654,0.004
F,1987,Quinn,6,MI,883,0.01,1485,0.005
F,1988,Quinn,7,MI,805,0.012,1385,0.006
F,1990,Quanisha,7,MI,889,0.011,1562,0.005
F,1990,Quinn,5,MI,1118,0.008,1913,0.004
F,1991,Quinn,8,MI,807,0.013,1432,0.006
F,1992,Quinn,9,MI,733,0.016,1334,0.007
F,1993,Quinn,7,MI,861,0.013,1522,0.006
F,1994,Quinn,7,MI,878,0.013,1556,0.006
F,1995,Quinn,12,MI,591,0.023,1093,0.011
F,1995,Quanisha,8,MI,774,0.015,1411,0.007
F,1996,Quinn,14,MI,533,0.027,991,0.013
F,1996,Quanisha,6,MI,952,0.012,1707,0.005
F,1998,Quinn,10,MI,700,0.019,1298,0.009
F,1998,Quincy,5,MI,1138,0.01,2053,0.004
F,1999,Quinn,15,MI,513,0.029,961,0.014
F,2000,Quinn,14,MI,577,0.027,1056,0.013
F,2001,Quinn,13,MI,583,0.026,1093,0.012
F,2001,Quincy,5,MI,1186,0.01,2160,0.005
F,2002,Quinn,21,MI,420,0.043,786,0.02
F,2003,Quinn,27,MI,339,0.055,650,0.026
F,2004,Quinn,22,MI,401,0.046,768,0.021
F,2005,Quinn,29,MI,313,0.061,612,0.028
F,2006,Quinn,25,MI,369,0.053,713,0.025
F,2006,Queen,5,MI,1279,0.011,2346,0.005
F,2007,Quinn,16,MI,511,0.035,983,0.016
F,2008,Quinn,32,MI,286,0.072,569,0.033
F,2008,Quincy,5,MI,1255,0.011,2333,0.005
F,2009,Quinn,20,MI,418,0.047,822,0.022
F,2010,Quinn,60,MI,148,0.144,317,0.067
F,2011,Quinn,69,MI,128,0.167,284,0.077
F,2011,Quincy,6,MI,1088,0.014,2027,0.007
F,2012,Quinn,85,MI,105,0.206,234,0.096
F,2013,Quinn,107,MI,84,0.257,192,0.119
F,2014,Quinn,110,MI,81,0.261,192,0.121
F,2015,Quinn,123,MI,68,0.292,167,0.137
F,2015,Quincy,5,MI,1274,0.012,2350,0.006
F,2016,Quinn,144,MI,49,0.342,135,0.16
F,2016,Queen,7,MI,1000,0.017,1902,0.008
F,2017,Quinn,150,MI,47,0.364,123,0.171
F,2017,Queen,11,MI,718,0.027,1380,0.013
F,2017,Quincy,6,MI,1143,0.015,2112,0.007
F,2018,Quinn,175,MI,33,0.435,94,0.203
F,2018,Queen,9,MI,835,0.022,1576,0.01
F,2019,Quinn,119,MI,61,0.299,162,0.142
F,2019,Queen,11,MI,699,0.028,1336,0.013
F,2020,Quinn,123,MI,56,0.325,139,0.153
F,2020,Queen,12,MI,665,0.032,1291,0.015
F,2020,Quincy,5,MI,1218,0.013,2304,0.006
F,2021,Quinn,131,MI,49,0.342,122,0.161
F,2021,Queen,6,MI,1070,0.016,2073,0.007
F,2021,Quincy,5,MI,1240,0.013,2369,0.006
F,2022,Quinn,109,MI,60,0.295,153,0.139
F,2022,Quincy,9,MI,808,0.024,1565,0.011
F,2022,Queen,8,MI,880,0.022,1699,0.01
F,2023,Quinn,109,MI,57,0.309,141,0.145
F,2023,Queen,10,MI,741,0.028,1438,0.013
F,2023,Qamar,6,MI,1067,0.017,2064,0.008
F,2023,Quincy,6,MI,1067,0.017,2064,0.008
F,2024,Quinn,106,MI,63,0.298,153,0.141
F,2024,Quincy,8,MI,866,0.022,1668,0.011
F,2024,Qamar,5,MI,1212,0.014,2302,0.007
M,1918,Quentin,14,MI,242,0.043,506,0.02
M,1919,Quentin,13,MI,246,0.045,517,0.021
M,1920,Quentin,9,MI,300,0.027,656,0.013
M,1921,Quentin,7,MI,362,0.02,777,0.009
M,1923,Quentin,7,MI,357,0.019,765,0.009
M,1924,Quentin,5,MI,431,0.013,925,0.006
M,1925,Quentin,5,MI,431,0.013,916,0.006
M,1944,Quentin,5,MI,440,0.009,1008,0.005
M,1945,Quentin,5,MI,433,0.01,976,0.005
M,1951,Quentin,6,MI,483,0.007,1139,0.004
M,1952,Quentin,7,MI,459,0.008,1065,0.004
M,1953,Quentin,7,MI,478,0.008,1112,0.004
M,1955,Quentin,6,MI,552,0.006,1288,0.003
M,1956,Quentin,12,MI,404,0.012,934,0.006
M,1957,Quintin,5,MI,619,0.005,1490,0.003
M,1957,Quinton,5,MI,619,0.005,1490,0.003
M,1958,Quentin,8,MI,480,0.008,1146,0.004
M,1958,Quincy,5,MI,616,0.005,1471,0.003
M,1958,Quintin,5,MI,616,0.005,1471,0.003
M,1959,Quincy,6,MI,555,0.006,1326,0.003
M,1961,Quintin,10,MI,438,0.011,1036,0.006
M,1961,Quentin,9,MI,456,0.01,1092,0.005
M,1961,Quinton,5,MI,613,0.005,1511,0.003
M,1962,Quentin,7,MI,502,0.008,1211,0.004
M,1962,Quintin,7,MI,502,0.008,1211,0.004
M,1963,Quintin,9,MI,439,0.01,1058,0.005
M,1963,Quentin,8,MI,471,0.009,1134,0.005
M,1963,Quinn,5,MI,586,0.006,1435,0.003
M,1964,Quentin,8,MI,464,0.009,1126,0.005
M,1964,Quintin,8,MI,464,0.009,1126,0.005
M,1965,Quentin,7,MI,490,0.009,1190,0.005
M,1965,Quinton,6,MI,525,0.008,1280,0.004
M,1965,Quintin,5,MI,582,0.006,1423,0.003
M,1966,Quintin,6,MI,556,0.008,1341,0.004
M,1966,Quinton,5,MI,608,0.006,1460,0.003
M,1967,Quentin,6,MI,549,0.008,1341,0.004
M,1967,Quinn,6,MI,549,0.008,1341,0.004
M,1968,Quinn,9,MI,468,0.012,1097,0.006
M,1968,Quentin,8,MI,487,0.01,1154,0.005
M,1968,Quincy,5,MI,592,0.007,1461,0.003
M,1969,Quentin,15,MI,372,0.019,863,0.01
M,1969,Quincy,10,MI,445,0.013,1047,0.007
M,1969,Quinn,6,MI,578,0.008,1391,0.004
M,1970,Quentin,26,MI,284,0.032,650,0.017
M,1970,Quincy,11,MI,456,0.014,1055,0.007
M,1970,Quinn,7,MI,570,0.009,1346,0.005
M,1970,Quan,5,MI,658,0.006,1613,0.003
M,1971,Quentin,22,MI,308,0.029,692,0.015
M,1971,Quincy,13,MI,415,0.017,955,0.009
M,1971,Quinn,9,MI,510,0.012,1184,0.006
M,1972,Quincy,21,MI,301,0.03,680,0.016
M,1972,Quentin,17,MI,344,0.025,780,0.013
M,1972,Quinn,8,MI,515,0.012,1207,0.006
M,1973,Quincy,14,MI,379,0.021,856,0.011
M,1973,Quentin,13,MI,396,0.02,891,0.01
M,1973,Quinton,5,MI,650,0.008,1583,0.004
M,1974,Quincy,14,MI,371,0.022,848,0.012
M,1974,Quentin,11,MI,424,0.017,982,0.009
M,1974,Quinton,6,MI,594,0.009,1418,0.005
M,1975,Quentin,22,MI,281,0.036,634,0.019
M,1975,Quincy,20,MI,303,0.032,675,0.017
M,1975,Quinn,6,MI,599,0.01,1413,0.005
M,1975,Quinton,5,MI,657,0.008,1576,0.004
M,1976,Quincy,25,MI,242,0.041,556,0.022
M,1976,Quentin,22,MI,274,0.036,621,0.019
M,1976,Quinn,8,MI,506,0.013,1170,0.007
M,1977,Quincy,20,MI,281,0.031,653,0.016
M,1977,Quentin,16,MI,338,0.025,772,0.013
M,1977,Quinton,9,MI,476,0.014,1123,0.007
M,1978,Quincy,28,MI,234,0.044,528,0.023
M,1978,Quentin,19,MI,293,0.03,687,0.016
M,1978,Quinn,6,MI,587,0.009,1439,0.005
M,1979,Quentin,16,MI,339,0.024,793,0.013
M,1979,Quincy,12,MI,406,0.018,958,0.009
M,1979,Quinn,9,MI,489,0.013,1161,0.007
M,1979,Quinton,7,MI,576,0.01,1368,0.006
M,1979,Quintin,5,MI,688,0.007,1659,0.004
M,1980,Quincy,21,MI,282,0.031,650,0.016
M,1980,Quentin,20,MI,288,0.03,670,0.016
M,1980,Quinton,15,MI,357,0.022,819,0.012
M,1980,Quintin,7,MI,552,0.01,1336,0.005
M,1980,Quinn,6,MI,588,0.009,1457,0.005
M,1980,Quinten,5,MI,659,0.007,1630,0.004
M,1981,Quincy,15,MI,333,0.023,781,0.012
M,1981,Quentin,11,MI,407,0.017,963,0.009
M,1981,Quinton,7,MI,520,0.011,1283,0.006
M,1982,Quentin,18,MI,304,0.028,702,0.015
M,1982,Quincy,10,MI,430,0.015,1014,0.008
M,1982,Quinton,9,MI,458,0.014,1088,0.007
M,1982,Quintin,8,MI,484,0.012,1162,0.007
M,1982,Quenton,5,MI,639,0.008,1569,0.004
M,1983,Quentin,31,MI,215,0.05,470,0.026
M,1983,Quinton,13,MI,371,0.021,853,0.011
M,1983,Quintin,9,MI,442,0.014,1061,0.008
M,1983,Quincy,8,MI,476,0.013,1144,0.007
M,1983,Quinten,5,MI,609,0.008,1506,0.004
M,1984,Quentin,25,MI,244,0.039,559,0.021
M,1984,Quincy,14,MI,349,0.022,814,0.012
M,1984,Quintin,11,MI,402,0.017,945,0.009
M,1984,Quinton,10,MI,424,0.016,1001,0.008
M,1985,Quentin,28,MI,228,0.043,511,0.023
M,1985,Quincy,11,MI,419,0.017,979,0.009
M,1985,Quinton,10,MI,449,0.015,1042,0.008
M,1985,Quinn,6,MI,589,0.009,1419,0.005
M,1985,Quintin,6,MI,589,0.009,1419,0.005
M,1986,Quentin,16,MI,333,0.025,764,0.013
M,1986,Quinton,14,MI,370,0.022,846,0.012
M,1986,Quincy,9,MI,469,0.014,1106,0.007
M,1986,Quinn,8,MI,508,0.013,1209,0.007
M,1986,Quintin,8,MI,508,0.013,1209,0.007
M,1987,Quentin,26,MI,257,0.04,571,0.021
M,1987,Quincy,8,MI,527,0.012,1268,0.007
M,1987,Quinn,8,MI,527,0.012,1268,0.007
M,1987,Quintin,8,MI,527,0.012,1268,0.007
M,1988,Quentin,21,MI,296,0.032,656,0.017
M,1988,Quincy,11,MI,455,0.017,1027,0.009
M,1988,Quinton,7,MI,581,0.011,1385,0.006
M,1988,Quinn,6,MI,636,0.009,1528,0.005
M,1988,Quintin,6,MI,636,0.009,1528,0.005
M,1989,Quentin,31,MI,246,0.045,533,0.024
M,1989,Quinton,21,MI,337,0.03,729,0.016
M,1989,Quincy,14,MI,433,0.02,959,0.011
M,1989,Quinn,11,MI,501,0.016,1117,0.008
M,1989,Quintin,9,MI,567,0.013,1273,0.007
M,1990,Quentin,29,MI,278,0.041,593,0.022
M,1990,Quincy,22,MI,340,0.031,722,0.016
M,1990,Quinton,20,MI,370,0.028,780,0.015
M,1990,Quinn,13,MI,472,0.018,1052,0.01
M,1990,Quintin,11,MI,528,0.015,1171,0.008
M,1990,Quinten,9,MI,592,0.013,1341,0.007
M,1990,Quintez,5,MI,796,0.007,1913,0.004
M,1991,Quentin,30,MI,280,0.044,571,0.023
M,1991,Quinton,30,MI,280,0.044,571,0.023
M,1991,Quinn,19,MI,373,0.028,790,0.015
M,1991,Quincy,14,MI,458,0.02,993,0.011
M,1991,Quintin,10,MI,554,0.015,1236,0.008
M,1991,Quartez,5,MI,811,0.007,1939,0.004
M,1991,Quayshaun,5,MI,811,0.007,1939,0.004
M,1991,Quinten,5,MI,811,0.007,1939,0.004
M,1992,Quincy,23,MI,322,0.035,673,0.019
M,1992,Quentin,20,MI,366,0.03,769,0.016
M,1992,Quinton,18,MI,388,0.027,826,0.015
M,1992,Quinn,14,MI,455,0.021,978,0.011
M,1992,Quintin,11,MI,532,0.017,1163,0.009
M,1993,Quentin,23,MI,332,0.036,678,0.019
M,1993,Quincy,16,MI,428,0.025,898,0.013
M,1993,Quinn,15,MI,443,0.024,940,0.013
M,1993,Quinton,10,MI,553,0.016,1232,0.008
M,1993,Quinten,5,MI,786,0.008,1887,0.004
M,1994,Quinton,42,MI,209,0.067,424,0.036
M,1994,Quinn,26,MI,306,0.042,619,0.022
M,1994,Quentin,22,MI,340,0.035,708,0.019
M,1994,Quincy,17,MI,413,0.027,878,0.015
M,1994,Quintin,11,MI,521,0.018,1153,0.009
M,1994,Quinten,10,MI,556,0.016,1228,0.009
M,1995,Quentin,38,MI,228,0.063,454,0.034
M,1995,Quinton,33,MI,252,0.055,508,0.029
M,1995,Quinn,23,MI,330,0.038,677,0.02
M,1995,Quintin,22,MI,347,0.036,709,0.019
M,1995,Quincy,13,MI,485,0.021,1044,0.011
M,1995,Quinten,10,MI,559,0.017,1228,0.009
M,1996,Quinton,31,MI,259,0.052,544,0.028
M,1996,Quinn,24,MI,324,0.04,676,0.021
M,1996,Quentin,21,MI,348,0.035,730,0.019
M,1996,Quincy,13,MI,477,0.022,1040,0.012
M,1996,Quintin,13,MI,477,0.022,1040,0.012
M,1996,Quinten,5,MI,832,0.008,1898,0.004
M,1997,Quentin,51,MI,190,0.086,387,0.046
M,1997,Quinton,33,MI,254,0.056,527,0.03
M,1997,Quinn,30,MI,268,0.051,564,0.027
M,1997,Quincy,14,MI,458,0.024,1000,0.013
M,1997,Quintin,13,MI,476,0.022,1042,0.012
M,1997,Quinten,12,MI,502,0.02,1099,0.011
M,1998,Quentin,41,MI,219,0.069,453,0.037
M,1998,Quinn,33,MI,261,0.055,544,0.03
M,1998,Quinton,27,MI,296,0.045,622,0.024
M,1998,Quintin,21,MI,365,0.035,760,0.019
M,1998,Quincy,11,MI,563,0.018,1207,0.01
M,1998,Quinten,8,MI,678,0.013,1481,0.007
M,1998,Quantez,5,MI,916,0.008,2053,0.004
M,1999,Quentin,38,MI,241,0.065,490,0.034
M,1999,Quinn,37,MI,248,0.063,504,0.034
M,1999,Quinton,26,MI,314,0.044,655,0.024
M,1999,Quincy,13,MI,505,0.022,1087,0.012
M,1999,Quinten,13,MI,505,0.022,1087,0.012
M,1999,Quintin,13,MI,505,0.022,1087,0.012
M,1999,Quinlan,7,MI,759,0.012,1693,0.006
M,2000,Quentin,32,MI,271,0.054,577,0.029
M,2000,Quinn,30,MI,290,0.051,613,0.027
M,2000,Quinton,20,MI,380,0.034,816,0.018
M,2000,Quincy,13,MI,514,0.022,1123,0.012
M,2000,Quintin,13,MI,514,0.022,1123,0.012
M,2000,Quinten,9,MI,651,0.015,1422,0.008
M,2001,Quinn,46,MI,220,0.079,433,0.042
M,2001,Quentin,32,MI,278,0.055,574,0.03
M,2001,Quinton,17,MI,423,0.029,901,0.016
M,2001,Quintin,15,MI,455,0.026,974,0.014
M,2001,Quincy,14,MI,474,0.024,1028,0.013
M,2001,Quinten,5,MI,975,0.009,2160,0.005
M,2002,Quinn,32,MI,269,0.057,552,0.031
M,2002,Quentin,29,MI,288,0.052,594,0.028
M,2002,Quinton,21,MI,367,0.037,786,0.02
M,2002,Quincy,18,MI,418,0.032,888,0.017
M,2002,Quintin,15,MI,466,0.027,1000,0.014
M,2002,Quinten,11,MI,571,0.02,1220,0.01
M,2003,Quinn,35,MI,264,0.062,534,0.033
M,2003,Quentin,30,MI,293,0.053,602,0.028
M,2003,Quincy,16,MI,446,0.028,968,0.015
M,2003,Quintin,15,MI,468,0.026,1015,0.014
M,2003,Quinton,15,MI,468,0.026,1015,0.014
M,2003,Quinten,9,MI,675,0.016,1462,0.009
M,2004,Quinn,38,MI,246,0.068,498,0.036
M,2004,Quentin,34,MI,271,0.061,549,0.033
M,2004,Quintin,18,MI,430,0.032,900,0.017
M,2004,Quinton,15,MI,488,0.027,1014,0.014
M,2004,Quincy,12,MI,554,0.021,1189,0.012
M,2004,Quinten,7,MI,810,0.012,1769,0.007
M,2005,Quinn,48,MI,216,0.088,426,0.047
M,2005,Quincy,24,MI,346,0.044,721,0.024
M,2005,Quintin,23,MI,358,0.042,745,0.023
M,2005,Quentin,19,MI,415,0.035,855,0.019
M,2005,Quinton,17,MI,459,0.031,947,0.017
M,2005,Quinten,11,MI,598,0.02,1284,0.011
M,2006,Quinn,47,MI,213,0.087,426,0.046
M,2006,Quentin,29,MI,312,0.054,639,0.029
M,2006,Quincy,20,MI,412,0.037,849,0.02
M,2006,Quinton,13,MI,539,0.024,1149,0.013
M,2006,Quintin,10,MI,643,0.018,1398,0.01
M,2006,Quinten,9,MI,691,0.017,1514,0.009
M,2007,Quinn,54,MI,196,0.101,375,0.054
M,2007,Quinton,22,MI,372,0.041,778,0.022
M,2007,Quentin,21,MI,387,0.039,804,0.021
M,2007,Quintin,13,MI,543,0.024,1163,0.013
M,2007,Quincy,10,MI,682,0.019,1448,0.01
M,2007,Quinten,9,MI,733,0.017,1551,0.009
M,2008,Quentin,36,MI,262,0.07,516,0.038
M,2008,Quinn,36,MI,262,0.07,516,0.038
M,2008,Quinton,18,MI,435,0.035,913,0.019
M,2008,Quincy,16,MI,481,0.031,1011,0.017
M,2008,Quinten,8,MI,788,0.016,1703,0.008
M,2008,Quintin,7,MI,862,0.014,1858,0.007
M,2009,Quinn,48,MI,205,0.097,391,0.052
M,2009,Quentin,32,MI,280,0.065,566,0.035
M,2009,Quinton,20,MI,405,0.041,822,0.022
M,2009,Quinten,15,MI,498,0.03,1020,0.016
M,2009,Quincy,13,MI,549,0.026,1132,0.014
M,2009,Quintin,9,MI,700,0.018,1516,0.01
M,2010,Quinn,35,MI,262,0.073,510,0.039
M,2010,Quentin,24,MI,354,0.05,702,0.027
M,2010,Quinton,18,MI,430,0.037,888,0.02
M,2010,Quintin,15,MI,490,0.031,1023,0.017
M,2010,Quincy,14,MI,527,0.029,1095,0.016
M,2010,Quinten,6,MI,932,0.012,2007,0.007
M,2010,Quinlan,5,MI,1052,0.01,2288,0.006
M,2011,Quinn,42,MI,240,0.087,451,0.047
M,2011,Quentin,25,MI,347,0.052,695,0.028
M,2011,Quinton,19,MI,411,0.039,850,0.021
M,2011,Quincy,14,MI,507,0.029,1072,0.016
M,2011,Quinten,8,MI,763,0.017,1656,0.009
M,2011,Quintin,8,MI,763,0.017,1656,0.009
M,2012,Quinn,40,MI,249,0.084,487,0.045
M,2012,Quentin,21,MI,383,0.044,791,0.024
M,2012,Quinton,15,MI,495,0.031,1035,0.017
M,2012,Quincy,11,MI,623,0.023,1308,0.012
M,2012,Quintin,10,MI,659,0.021,1390,0.011
M,2012,Quinten,6,MI,916,0.013,1989,0.007
M,2013,Quinn,32,MI,296,0.067,578,0.036
M,2013,Quentin,21,MI,390,0.044,808,0.023
M,2013,Quincy,21,MI,390,0.044,808,0.023
M,2013,Quinton,21,MI,390,0.044,808,0.023
M,2013,Quintin,15,MI,505,0.031,1048,0.017
M,2013,Quinten,11,MI,616,0.023,1316,0.012
M,2014,Quinn,33,MI,293,0.068,575,0.036
M,2014,Quentin,19,MI,430,0.039,892,0.021
M,2014,Quinton,18,MI,455,0.037,934,0.02
M,2014,Quinten,14,MI,547,0.029,1132,0.015
M,2014,Quincy,13,MI,576,0.027,1193,0.014
M,2014,Quintin,11,MI,642,0.023,1337,0.012
M,2015,Quentin,33,MI,288,0.069,569,0.037
M,2015,Quinn,27,MI,334,0.057,661,0.03
M,2015,Quinton,18,MI,450,0.038,929,0.02
M,2015,Quincy,16,MI,508,0.034,1032,0.018
M,2015,Quinten,9,MI,758,0.019,1589,0.01
M,2015,Quintin,7,MI,880,0.015,1883,0.008
M,2016,Quinn,37,MI,275,0.078,528,0.041
M,2016,Quentin,21,MI,407,0.044,835,0.023
M,2016,Quincy,21,MI,407,0.044,835,0.023
M,2016,Quinton,18,MI,457,0.038,942,0.02
M,2016,Quintin,9,MI,756,0.019,1582,0.01
M,2017,Quinn,30,MI,319,0.065,636,0.034
M,2017,Quentin,20,MI,421,0.043,861,0.023
M,2017,Quinton,17,MI,476,0.037,977,0.019
M,2017,Quincy,14,MI,556,0.03,1146,0.016
M,2017,Quintin,11,MI,663,0.024,1380,0.013
M,2017,Quinten,6,MI,970,0.013,2112,0.007
M,2018,Quinn,35,MI,282,0.076,549,0.041
M,2018,Quinton,21,MI,425,0.046,852,0.024
M,2018,Quentin,15,MI,535,0.033,1110,0.017
M,2018,Quincy,9,MI,742,0.02,1576,0.01
M,2018,Quintin,7,MI,872,0.015,1877,0.008
M,2018,Quill,5,MI,1094,0.011,2325,0.006
M,2018,Quinten,5,MI,1094,0.011,2325,0.006
M,2019,Quinn,23,MI,383,0.052,786,0.027
M,2019,Quentin,16,MI,495,0.036,1025,0.019
M,2019,Quincy,10,MI,682,0.023,1428,0.012
M,2019,Quintin,9,MI,733,0.02,1540,0.011
M,2019,Quinton,9,MI,733,0.02,1540,0.011
M,2019,Quinten,6,MI,960,0.014,2035,0.007
M,2019,Quadir,5,MI,1064,0.011,2299,0.006
M,2020,Quinn,21,MI,412,0.049,832,0.026
M,2020,Quentin,16,MI,500,0.037,1019,0.02
M,2020,Quincy,14,MI,557,0.033,1140,0.017
M,2020,Quinton,14,MI,557,0.033,1140,0.017
M,2020,Quinten,11,MI,661,0.026,1362,0.014
M,2020,Quintin,7,MI,898,0.016,1859,0.009
M,2021,Quinn,25,MI,350,0.058,711,0.031
M,2021,Quentin,20,MI,419,0.047,871,0.025
M,2021,Quinton,13,MI,579,0.03,1196,0.016
M,2021,Quadir,6,MI,1004,0.014,2073,0.007
M,2021,Quincy,6,MI,1004,0.014,2073,0.007
M,2022,Quentin,16,MI,500,0.039,1026,0.02
M,2022,Quinn,16,MI,500,0.039,1026,0.02
M,2022,Quinton,12,MI,620,0.029,1275,0.015
M,2022,Quincy,8,MI,820,0.019,1699,0.01
M,2022,Quinten,6,MI,1002,0.014,2066,0.008
M,2023,Quinn,22,MI,396,0.055,784,0.029
M,2023,Quinton,10,MI,698,0.025,1438,0.013
M,2023,Quentin,9,MI,758,0.022,1556,0.012
M,2023,Quintin,9,MI,758,0.022,1556,0.012
M,2023,Quincy,8,MI,819,0.02,1688,0.011
M,2024,Quinn,18,MI,466,0.045,932,0.024
M,2024,Quincy,17,MI,488,0.043,992,0.023
M,2024,Quentin,10,MI,701,0.025,1434,0.013
M,2024,Quinten,6,MI,957,0.015,2029,0.008
M,2024,Quinton,6,MI,957,0.015,2029,0.008
F,1928,Queen,5,MO,463,0.017,856,0.009
F,1936,Queen,7,MO,364,0.027,666,0.013
F,1938,Queen,6,MO,401,0.022,724,0.011
F,1952,Queen,5,MO,534,0.012,951,0.006
F,1956,Queen,5,MO,606,0.011,1063,0.005
F,1977,Qiana,5,MO,632,0.016,1095,0.008
F,1978,Quiana,9,MO,424,0.029,748,0.014
F,1978,Qiana,8,MO,456,0.026,797,0.012
F,1979,Quiana,11,MO,381,0.034,689,0.016
F,1979,Qiana,7,MO,519,0.022,913,0.01
F,1980,Quiana,15,MO,318,0.045,572,0.021
F,1980,Qiana,11,MO,387,0.033,696,0.016
F,1980,Quinn,5,MO,647,0.015,1114,0.007
F,1981,Quiana,10,MO,403,0.031,710,0.015
F,1982,Quiana,6,MO,565,0.019,988,0.009
F,1983,Quiana,7,MO,507,0.022,878,0.01
F,1984,Quiana,7,MO,507,0.022,879,0.01
F,1985,Quiana,7,MO,513,0.022,897,0.01
F,1988,Quiana,5,MO,663,0.016,1168,0.007
F,1989,Quiana,6,MO,612,0.018,1091,0.009
F,1994,Quinn,5,MO,695,0.017,1247,0.008
F,1997,Quiana,5,MO,759,0.017,1361,0.008
F,1998,Quinn,5,MO,790,0.017,1420,0.008
F,1999,Quinn,6,MO,676,0.021,1246,0.009
F,2001,Quinn,9,MO,510,0.031,958,0.015
F,2002,Quincy,5,MO,787,0.018,1460,0.008
F,2003,Quinn,9,MO,533,0.032,1010,0.014
F,2004,Quinn,10,MO,514,0.035,962,0.016
F,2005,Quinn,10,MO,520,0.034,980,0.016
F,2005,Quincy,7,MO,690,0.024,1292,0.011
F,2006,Quinn,8,MO,654,0.027,1224,0.012
F,2007,Quinn,8,MO,660,0.027,1250,0.012
F,2008,Quinn,13,MO,464,0.044,887,0.02
F,2008,Quincy,5,MO,953,0.017,1765,0.008
F,2009,Quinn,12,MO,467,0.043,920,0.02
F,2010,Quinn,23,MO,268,0.084,559,0.038
F,2010,Quincy,5,MO,938,0.018,1729,0.008
F,2011,Quinn,43,MO,140,0.159,318,0.072
F,2011,Quincy,6,MO,829,0.022,1538,0.01
F,2012,Quinn,63,MO,93,0.234,215,0.107
F,2012,Quincy,5,MO,935,0.019,1723,0.009
F,2013,Quinn,69,MO,91,0.255,203,0.117
F,2013,Quincy,6,MO,815,0.022,1513,0.01
F,2014,Quinn,70,MO,85,0.258,205,0.118
F,2014,Quincy,10,MO,546,0.037,1074,0.017
F,2014,Queen,5,MO,952,0.018,1799,0.008
F,2015,Quinn,91,MO,58,0.335,149,0.155
F,2015,Quincy,11,MO,522,0.04,1011,0.019
F,2016,Quinn,97,MO,53,0.358,133,0.165
F,2016,Quincy,10,MO,559,0.037,1100,0.017
F,2016,Queen,7,MO,735,0.026,1419,0.012
F,2017,Quinn,97,MO,50,0.374,131,0.172
F,2018,Quinn,96,MO,54,0.363,131,0.169
F,2018,Queen,9,MO,614,0.034,1191,0.016
F,2018,Quincy,7,MO,747,0.026,1424,0.012
F,2018,Quinley,5,MO,961,0.019,1818,0.009
F,2019,Quinn,82,MO,62,0.321,155,0.148
F,2019,Quincy,8,MO,679,0.031,1312,0.014
F,2019,Queen,5,MO,956,0.02,1811,0.009
F,2020,Quinn,74,MO,63,0.303,165,0.14
F,2020,Queen,8,MO,669,0.033,1297,0.015
F,2020,Quincy,8,MO,669,0.033,1297,0.015
F,2020,Quinley,6,MO,828,0.025,1577,0.011
F,2021,Quinn,78,MO,62,0.316,154,0.147
F,2021,Quincy,10,MO,570,0.04,1105,0.019
F,2021,Queen,6,MO,835,0.024,1590,0.011
F,2022,Quinn,75,MO,60,0.31,152,0.144
F,2022,Quincy,9,MO,606,0.037,1195,0.017
F,2022,Quinley,6,MO,817,0.025,1592,0.012
F,2023,Quinn,63,MO,79,0.269,188,0.125
F,2023,Quincy,12,MO,471,0.051,945,0.024
F,2023,Queen,6,MO,813,0.026,1553,0.012
F,2024,Quinn,67,MO,75,0.283,181,0.132
F,2024,Quincy,10,MO,569,0.042,1121,0.02
F,2024,Quinley,6,MO,804,0.025,1546,0.012
M,1918,Quentin,16,MO,219,0.06,480,0.028
M,1919,Quentin,27,MO,143,0.106,330,0.05
M,1920,Quentin,13,MO,251,0.047,541,0.022
M,1921,Quentin,12,MO,262,0.041,586,0.019
M,1921,Quinton,7,MO,344,0.024,756,0.011
M,1922,Quentin,8,MO,337,0.028,722,0.014
M,1923,Quentin,10,MO,282,0.034,615,0.017
M,1924,Quentin,12,MO,264,0.039,576,0.019
M,1931,Quentin,5,MO,363,0.018,801,0.009
M,1934,Quentin,5,MO,381,0.018,811,0.009
