sex,year,name,frequency,State,rank,percentage,overall_rank,overall_percentage
F,1910,Stella,39,MI,58,0.45,79,0.323
F,1910,Sylvia,26,MI,80,0.3,116,0.215
F,1910,Sophie,19,MI,105,0.219,151,0.157
F,1910,Sarah,16,MI,121,0.184,171,0.133
F,1910,Sadie,15,MI,127,0.173,180,0.124
F,1910,Sophia,15,MI,127,0.173,180,0.124
F,1910,Sally,13,MI,134,0.15,195,0.108
F,1910,Shirley,11,MI,153,0.127,219,0.091
F,1910,Selma,8,MI,189,0.092,273,0.066
F,1910,Susan,8,MI,189,0.092,273,0.066
F,1910,Saima,5,MI,238,0.058,368,0.041
F,1911,Sylvia,39,MI,59,0.415,81,0.301
F,1911,Stella,38,MI,61,0.404,83,0.293
F,1911,Sarah,23,MI,92,0.245,135,0.177
F,1911,Sophie,21,MI,104,0.223,149,0.162
F,1911,Sadie,13,MI,140,0.138,202,0.1
F,1911,Selma,13,MI,140,0.138,202,0.1
F,1911,Shirley,13,MI,140,0.138,202,0.1
F,1911,Sally,12,MI,149,0.128,215,0.093
F,1911,Sophia,12,MI,149,0.128,215,0.093
F,1911,Susan,12,MI,149,0.128,215,0.093
F,1911,Stephanie,10,MI,174,0.106,254,0.077
F,1911,Sara,6,MI,223,0.064,333,0.046
F,1911,Signe,6,MI,223,0.064,333,0.046
F,1911,Saima,5,MI,250,0.053,376,0.039
F,1911,Sigrid,5,MI,250,0.053,376,0.039
F,1912,Stella,66,MI,53,0.504,86,0.3
F,1912,Sylvia,42,MI,80,0.321,133,0.191
F,1912,Sarah,31,MI,95,0.237,155,0.141
F,1912,Sophie,31,MI,95,0.237,155,0.141
F,1912,Sally,17,MI,150,0.13,255,0.077
F,1912,Sophia,16,MI,156,0.122,269,0.073
F,1912,Sadie,15,MI,160,0.115,277,0.068
F,1912,Shirley,14,MI,169,0.107,291,0.064
F,1912,Selma,12,MI,186,0.092,323,0.055
F,1912,Stephanie,10,MI,209,0.076,360,0.045
F,1912,Susan,7,MI,244,0.053,426,0.032
F,1912,Sara,5,MI,283,0.038,500,0.023
F,1913,Stella,80,MI,54,0.509,93,0.291
F,1913,Sylvia,66,MI,61,0.42,104,0.24
F,1913,Sophie,44,MI,83,0.28,142,0.16
F,1913,Sarah,38,MI,90,0.242,155,0.138
F,1913,Shirley,28,MI,122,0.178,174,0.124
F,1913,Sophia,25,MI,128,0.159,217,0.091
F,1913,Sadie,24,MI,133,0.153,225,0.087
F,1913,Sally,21,MI,139,0.134,242,0.076
F,1913,Susan,11,MI,204,0.07,372,0.04
F,1913,Sara,8,MI,253,0.051,459,0.029
F,1913,Selma,8,MI,253,0.051,459,0.029
F,1913,Stephanie,8,MI,253,0.051,459,0.029
F,1913,Susie,7,MI,273,0.045,486,0.025
F,1913,Sue,5,MI,322,0.032,584,0.018
F,1913,Suzanne,5,MI,322,0.032,584,0.018
F,1914,Stella,124,MI,40,0.675,67,0.368
F,1914,Sophie,71,MI,68,0.387,117,0.21
F,1914,Sylvia,66,MI,73,0.359,127,0.196
F,1914,Shirley,36,MI,110,0.196,193,0.107
F,1914,Sarah,34,MI,117,0.185,203,0.101
F,1914,Sally,31,MI,126,0.169,218,0.092
F,1914,Sophia,31,MI,126,0.169,218,0.092
F,1914,Stephanie,16,MI,185,0.087,341,0.047
F,1914,Sadie,14,MI,200,0.076,368,0.041
F,1914,Sara,13,MI,208,0.071,387,0.039
F,1914,Selma,13,MI,208,0.071,387,0.039
F,1914,Stephania,7,MI,283,0.038,528,0.021
F,1914,Sue,7,MI,283,0.038,528,0.021
F,1914,Sybil,7,MI,283,0.038,528,0.021
F,1914,Signe,6,MI,306,0.033,576,0.018
F,1914,Susan,6,MI,306,0.033,576,0.018
F,1914,Susie,6,MI,306,0.033,576,0.018
F,1914,Susanna,5,MI,332,0.027,632,0.015
F,1915,Stella,178,MI,39,0.64,70,0.342
F,1915,Sophie,111,MI,65,0.399,114,0.213
F,1915,Sylvia,95,MI,76,0.341,135,0.183
F,1915,Sarah,80,MI,83,0.288,147,0.154
F,1915,Shirley,42,MI,128,0.151,233,0.081
F,1915,Sophia,36,MI,142,0.129,256,0.069
F,1915,Sally,29,MI,164,0.104,299,0.056
F,1915,Stephanie,21,MI,193,0.075,361,0.04
F,1915,Sadie,18,MI,208,0.065,402,0.035
F,1915,Susan,17,MI,214,0.061,411,0.033
F,1915,Selma,15,MI,234,0.054,445,0.029
F,1915,Sue,15,MI,234,0.054,445,0.029
F,1915,Sara,10,MI,294,0.036,552,0.019
F,1915,Susie,9,MI,302,0.032,571,0.017
F,1915,Sybil,7,MI,354,0.025,662,0.013
F,1915,Sabina,6,MI,386,0.022,718,0.012
F,1915,Suzanne,6,MI,386,0.022,718,0.012
F,1915,Saima,5,MI,420,0.018,786,0.01
F,1915,Signe,5,MI,420,0.018,786,0.01
F,1915,Sigrid,5,MI,420,0.018,786,0.01
F,1915,Stephania,5,MI,420,0.018,786,0.01
F,1916,Stella,192,MI,42,0.595,76,0.321
F,1916,Sophie,133,MI,64,0.412,113,0.222
F,1916,Sylvia,103,MI,78,0.319,136,0.172
F,1916,Shirley,63,MI,109,0.195,186,0.119
F,1916,Sarah,59,MI,116,0.183,205,0.099
F,1916,Sophia,49,MI,127,0.152,226,0.082
F,1916,Sally,44,MI,143,0.136,250,0.074
F,1916,Stephanie,37,MI,159,0.115,282,0.062
F,1916,Sadie,30,MI,177,0.093,322,0.05
F,1916,Susan,27,MI,181,0.084,337,0.045
F,1916,Sara,20,MI,215,0.062,402,0.033
F,1916,Selma,16,MI,248,0.05,458,0.027
F,1916,Sue,12,MI,281,0.037,524,0.02
F,1916,Suzanne,11,MI,293,0.034,545,0.018
F,1916,Sabina,9,MI,326,0.028,608,0.015
F,1916,Sena,8,MI,351,0.025,652,0.013
F,1916,Susie,8,MI,351,0.025,652,0.013
F,1916,Sigrid,7,MI,378,0.022,703,0.012
F,1916,Sallie,5,MI,470,0.015,855,0.008
F,1916,Susanna,5,MI,470,0.015,855,0.008
F,1917,Stella,238,MI,35,0.696,61,0.375
F,1917,Sophie,142,MI,64,0.416,113,0.224
F,1917,Sylvia,107,MI,77,0.313,133,0.168
F,1917,Shirley,82,MI,95,0.24,165,0.129
F,1917,Sarah,80,MI,99,0.234,170,0.126
F,1917,Sophia,49,MI,138,0.143,245,0.077
F,1917,Sally,45,MI,144,0.132,260,0.071
F,1917,Stephanie,41,MI,152,0.12,276,0.065
F,1917,Sadie,31,MI,174,0.091,322,0.049
F,1917,Sara,23,MI,204,0.067,385,0.036
F,1917,Susan,18,MI,228,0.053,436,0.028
F,1917,Selma,14,MI,272,0.041,510,0.022
F,1917,Sue,9,MI,348,0.026,648,0.014
F,1917,Suzanne,9,MI,348,0.026,648,0.014
F,1917,Susie,8,MI,374,0.023,683,0.013
F,1917,Sabina,7,MI,400,0.02,730,0.011
F,1917,Sallie,6,MI,431,0.018,789,0.009
F,1917,Sybil,6,MI,431,0.018,789,0.009
F,1917,Signe,5,MI,480,0.015,883,0.008
F,1917,Sigrid,5,MI,480,0.015,883,0.008
F,1917,Susanna,5,MI,480,0.015,883,0.008
F,1918,Stella,250,MI,34,0.682,63,0.36
F,1918,Sophie,158,MI,63,0.431,112,0.228
F,1918,Shirley,146,MI,67,0.398,115,0.218
F,1918,Sylvia,107,MI,83,0.292,144,0.154
F,1918,Sarah,82,MI,102,0.224,182,0.118
F,1918,Sally,50,MI,137,0.136,250,0.072
F,1918,Sophia,39,MI,159,0.106,298,0.056
F,1918,Stephanie,32,MI,178,0.087,326,0.046
F,1918,Sara,31,MI,180,0.085,332,0.045
F,1918,Sadie,23,MI,210,0.063,399,0.033
F,1918,Selma,18,MI,234,0.049,446,0.026
F,1918,Susan,18,MI,234,0.049,446,0.026
F,1918,Susie,12,MI,290,0.033,552,0.017
F,1918,Suzanne,12,MI,290,0.033,552,0.017
F,1918,Sigrid,8,MI,379,0.022,699,0.012
F,1918,Sonia,8,MI,379,0.022,699,0.012
F,1918,Sue,8,MI,379,0.022,699,0.012
F,1918,Sybil,8,MI,379,0.022,699,0.012
F,1918,Sabina,7,MI,405,0.019,740,0.01
F,1918,Saima,5,MI,493,0.014,898,0.007
F,1918,Sena,5,MI,493,0.014,898,0.007
F,1918,Signe,5,MI,493,0.014,898,0.007
F,1918,Stephania,5,MI,493,0.014,898,0.007
F,1919,Shirley,209,MI,42,0.617,73,0.342
F,1919,Stella,205,MI,43,0.605,78,0.326
F,1919,Sophie,141,MI,65,0.416,116,0.224
F,1919,Sarah,88,MI,95,0.26,158,0.14
F,1919,Sylvia,86,MI,98,0.254,162,0.137
F,1919,Sophia,35,MI,154,0.103,286,0.056
F,1919,Susan,29,MI,174,0.086,329,0.046
F,1919,Stephanie,27,MI,185,0.08,344,0.043
F,1919,Sally,26,MI,187,0.077,347,0.041
F,1919,Sara,26,MI,187,0.077,347,0.041
F,1919,Sadie,23,MI,198,0.068,371,0.037
F,1919,Selma,16,MI,247,0.047,460,0.025
F,1919,Sue,12,MI,282,0.035,538,0.019
F,1919,Susie,9,MI,323,0.027,610,0.014
F,1919,Suzanne,8,MI,346,0.024,651,0.013
F,1919,Signe,7,MI,378,0.021,702,0.011
F,1919,Shirlee,6,MI,422,0.018,768,0.01
F,1919,Sabina,5,MI,461,0.015,836,0.008
F,1919,Sigrid,5,MI,461,0.015,836,0.008
F,1919,Sonia,5,MI,461,0.015,836,0.008
F,1920,Shirley,354,MI,22,0.938,41,0.504
F,1920,Stella,176,MI,58,0.466,102,0.246
F,1920,Sophie,138,MI,72,0.365,126,0.193
F,1920,Sylvia,112,MI,87,0.297,148,0.157
F,1920,Sarah,80,MI,105,0.212,185,0.112
F,1920,Sara,35,MI,164,0.093,309,0.049
F,1920,Sally,32,MI,173,0.085,323,0.045
F,1920,Stephanie,26,MI,200,0.069,372,0.036
F,1920,Susan,26,MI,200,0.069,372,0.036
F,1920,Sophia,24,MI,211,0.064,393,0.034
F,1920,Sadie,21,MI,226,0.056,425,0.029
F,1920,Selma,16,MI,261,0.042,487,0.022
F,1920,Suzanne,12,MI,308,0.032,561,0.017
F,1920,Sue,8,MI,373,0.021,692,0.011
F,1920,Susie,8,MI,373,0.021,692,0.011
F,1920,Shirlee,6,MI,441,0.016,813,0.008
F,1920,Signe,6,MI,441,0.016,813,0.008
F,1920,Susanna,6,MI,441,0.016,813,0.008
F,1920,Sabina,5,MI,483,0.013,889,0.007
F,1920,Sena,5,MI,483,0.013,889,0.007
F,1920,Sigrid,5,MI,483,0.013,889,0.007
F,1920,Sybil,5,MI,483,0.013,889,0.007
F,1921,Shirley,419,MI,19,1.065,34,0.573
F,1921,Stella,182,MI,58,0.463,105,0.243
F,1921,Sylvia,112,MI,89,0.285,151,0.15
F,1921,Sophie,108,MI,92,0.275,155,0.144
F,1921,Sarah,91,MI,100,0.231,175,0.122
F,1921,Sally,41,MI,158,0.104,287,0.055
F,1921,Stephanie,38,MI,163,0.097,300,0.051
F,1921,Sophia,27,MI,196,0.069,370,0.036
F,1921,Sara,26,MI,202,0.066,379,0.035
F,1921,Susan,20,MI,235,0.051,438,0.027
F,1921,Sadie,19,MI,239,0.048,449,0.025
F,1921,Suzanne,16,MI,258,0.041,489,0.021
F,1921,Selma,13,MI,289,0.033,548,0.017
F,1921,Sue,12,MI,305,0.031,572,0.016
F,1921,Susie,10,MI,329,0.025,622,0.013
F,1921,Signe,9,MI,345,0.023,655,0.012
F,1921,Sybil,8,MI,381,0.02,709,0.011
F,1921,Sabina,6,MI,449,0.015,828,0.008
F,1921,Sandra,6,MI,449,0.015,828,0.008
F,1921,Sonia,5,MI,498,0.013,908,0.007
F,1922,Shirley,489,MI,12,1.322,27,0.698
F,1922,Stella,149,MI,67,0.403,115,0.208
F,1922,Sylvia,104,MI,89,0.281,152,0.145
F,1922,Sarah,100,MI,93,0.27,161,0.14
F,1922,Sophie,90,MI,99,0.243,171,0.126
F,1922,Sally,38,MI,158,0.103,295,0.053
F,1922,Sophia,27,MI,190,0.073,359,0.038
F,1922,Suzanne,27,MI,190,0.073,359,0.038
F,1922,Sadie,26,MI,199,0.07,372,0.036
F,1922,Sara,25,MI,203,0.068,380,0.035
F,1922,Stephanie,21,MI,225,0.057,421,0.029
F,1922,Susie,21,MI,225,0.057,421,0.029
F,1922,Selma,14,MI,273,0.038,516,0.02
F,1922,Susan,13,MI,281,0.035,528,0.018
F,1922,Sybil,7,MI,399,0.019,735,0.01
F,1922,Sabina,6,MI,431,0.016,801,0.008
F,1922,Shirlee,6,MI,431,0.016,801,0.008
F,1922,Sallie,5,MI,468,0.014,865,0.007
F,1922,Sue,5,MI,468,0.014,865,0.007
F,1923,Shirley,633,MI,9,1.648,20,0.862
F,1923,Stella,125,MI,78,0.325,136,0.168
F,1923,Sylvia,101,MI,95,0.263,160,0.136
F,1923,Sarah,75,MI,110,0.195,201,0.101
F,1923,Sophie,75,MI,110,0.195,201,0.101
F,1923,Stephanie,31,MI,176,0.081,336,0.042
F,1923,Sally,30,MI,178,0.078,345,0.04
F,1923,Susan,26,MI,195,0.068,372,0.035
F,1923,Suzanne,26,MI,195,0.068,372,0.035
F,1923,Sadie,21,MI,225,0.055,425,0.028
F,1923,Sara,21,MI,225,0.055,425,0.028
F,1923,Selma,16,MI,252,0.042,484,0.021
F,1923,Sophia,16,MI,252,0.042,484,0.021
F,1923,Susie,13,MI,290,0.034,546,0.017
F,1923,Shirlee,8,MI,382,0.021,702,0.011
F,1923,Sallie,6,MI,441,0.016,809,0.008
F,1923,Sharon,6,MI,441,0.016,809,0.008
F,1923,Sybil,5,MI,488,0.013,908,0.007
F,1924,Shirley,765,MI,8,1.873,17,0.974
F,1924,Stella,138,MI,79,0.338,139,0.173
F,1924,Sylvia,91,MI,101,0.223,185,0.114
F,1924,Sophie,90,MI,102,0.22,187,0.113
F,1924,Sarah,78,MI,107,0.191,199,0.098
F,1924,Sally,48,MI,145,0.118,269,0.06
F,1924,Susan,27,MI,210,0.066,387,0.034
F,1924,Sara,25,MI,218,0.061,404,0.031
F,1924,Stephanie,23,MI,227,0.056,419,0.029
F,1924,Suzanne,22,MI,232,0.054,425,0.028
F,1924,Sadie,20,MI,242,0.049,444,0.025
F,1924,Sophia,17,MI,262,0.042,488,0.021
F,1924,Selma,16,MI,266,0.039,496,0.02
F,1924,Shirlee,12,MI,308,0.029,573,0.015
F,1924,Sue,12,MI,308,0.029,573,0.015
F,1924,Susie,11,MI,327,0.027,606,0.014
F,1924,Sandra,10,MI,348,0.024,641,0.013
F,1924,Sybil,9,MI,364,0.022,676,0.011
F,1924,Sallie,5,MI,495,0.012,907,0.006
F,1924,Sheila,5,MI,495,0.012,907,0.006
F,1924,Sonia,5,MI,495,0.012,907,0.006
F,1925,Shirley,866,MI,7,2.116,16,1.093
F,1925,Stella,111,MI,90,0.271,154,0.138
F,1925,Sally,86,MI,105,0.21,188,0.107
F,1925,Sylvia,85,MI,106,0.208,189,0.106
F,1925,Sophie,79,MI,109,0.193,199,0.098
F,1925,Sarah,77,MI,110,0.188,202,0.096
F,1925,Susan,33,MI,181,0.081,344,0.041
F,1925,Sara,27,MI,203,0.066,385,0.034
F,1925,Suzanne,23,MI,219,0.056,420,0.029
F,1925,Sadie,18,MI,251,0.044,477,0.022
F,1925,Stephanie,16,MI,273,0.039,507,0.02
F,1925,Selma,15,MI,286,0.037,521,0.019
F,1925,Shirlee,14,MI,301,0.034,542,0.017
F,1925,Sophia,14,MI,301,0.034,542,0.017
F,1925,Sybil,10,MI,350,0.024,640,0.012
F,1925,Sue,9,MI,370,0.022,677,0.011
F,1925,Sharon,8,MI,399,0.02,719,0.01
F,1925,Sheila,8,MI,399,0.02,719,0.01
F,1925,Sonia,8,MI,399,0.02,719,0.01
F,1925,Shirlie,7,MI,428,0.017,774,0.009
F,1925,Susie,6,MI,454,0.015,829,0.007
F,1925,Sandra,5,MI,486,0.012,897,0.006
F,1926,Shirley,990,MI,6,2.418,12,1.221
F,1926,Stella,108,MI,88,0.264,160,0.132
F,1926,Sylvia,100,MI,92,0.244,167,0.122
F,1926,Sally,85,MI,106,0.208,193,0.104
F,1926,Sarah,74,MI,113,0.181,211,0.09
F,1926,Sophie,67,MI,117,0.164,218,0.082
F,1926,Susan,34,MI,177,0.083,338,0.042
F,1926,Suzanne,33,MI,179,0.081,343,0.04
F,1926,Sara,25,MI,214,0.061,403,0.031
F,1926,Sophia,17,MI,266,0.042,501,0.021
F,1926,Sadie,16,MI,278,0.039,520,0.02
F,1926,Shirlee,13,MI,308,0.032,566,0.016
F,1926,Sandra,12,MI,319,0.029,590,0.015
F,1926,Stephanie,12,MI,319,0.029,590,0.015
F,1926,Susie,11,MI,331,0.027,611,0.013
F,1926,Selma,10,MI,348,0.024,641,0.012
F,1926,Sharon,9,MI,370,0.022,671,0.011
F,1926,Sue,9,MI,370,0.022,671,0.011
F,1926,Sheila,8,MI,395,0.02,718,0.01
F,1926,Sallie,7,MI,421,0.017,776,0.009
F,1927,Shirley,1022,MI,4,2.441,11,1.227
F,1927,Sally,101,MI,95,0.241,173,0.12
F,1927,Stella,100,MI,96,0.239,174,0.119
F,1927,Sylvia,77,MI,105,0.184,201,0.092
F,1927,Sarah,55,MI,130,0.131,246,0.066
F,1927,Sophie,45,MI,150,0.107,286,0.054
F,1927,Suzanne,31,MI,186,0.074,355,0.037
F,1927,Susan,23,MI,220,0.055,417,0.027
F,1927,Sadie,18,MI,263,0.043,495,0.021
F,1927,Sue,16,MI,282,0.038,524,0.019
F,1927,Sara,15,MI,288,0.036,538,0.018
F,1927,Shirlee,14,MI,300,0.033,564,0.017
F,1927,Sheila,12,MI,318,0.029,598,0.014
F,1927,Sophia,12,MI,318,0.029,598,0.014
F,1927,Stephanie,12,MI,318,0.029,598,0.014
F,1927,Susie,12,MI,318,0.029,598,0.014
F,1927,Selma,9,MI,368,0.021,678,0.011
F,1927,Sybil,7,MI,432,0.017,791,0.008
F,1927,Sallie,5,MI,508,0.012,918,0.006
F,1927,Sharon,5,MI,508,0.012,918,0.006
F,1928,Shirley,1139,MI,4,2.766,10,1.386
F,1928,Sally,114,MI,84,0.277,156,0.137
F,1928,Sylvia,69,MI,108,0.168,207,0.083
F,1928,Sarah,68,MI,110,0.165,211,0.082
F,1928,Stella,62,MI,119,0.151,225,0.075
F,1928,Suzanne,47,MI,138,0.114,264,0.057
F,1928,Sophie,44,MI,148,0.107,281,0.053
F,1928,Susan,28,MI,197,0.068,365,0.034
F,1928,Sara,20,MI,249,0.049,460,0.024
F,1928,Sheila,15,MI,286,0.036,526,0.018
F,1928,Sadie,14,MI,298,0.034,544,0.017
F,1928,Sharon,12,MI,320,0.029,586,0.014
F,1928,Sue,10,MI,346,0.024,635,0.012
F,1928,Selma,9,MI,365,0.022,667,0.011
F,1928,Stephanie,9,MI,365,0.022,667,0.011
F,1928,Sybil,9,MI,365,0.022,667,0.011
F,1928,Sandra,8,MI,393,0.019,719,0.01
F,1928,Sophia,8,MI,393,0.019,719,0.01
F,1928,Shirlee,6,MI,458,0.015,840,0.007
F,1928,Susanne,6,MI,458,0.015,840,0.007
F,1928,Susie,6,MI,458,0.015,840,0.007
F,1928,Sallie,5,MI,503,0.012,919,0.006
F,1928,Shirlie,5,MI,503,0.012,919,0.006
F,1928,Sonia,5,MI,503,0.012,919,0.006
F,1929,Shirley,1155,MI,4,2.748,10,1.385
F,1929,Sally,166,MI,64,0.395,113,0.197
F,1929,Sylvia,69,MI,110,0.164,208,0.082
F,1929,Stella,66,MI,116,0.157,221,0.078
F,1929,Sarah,55,MI,129,0.131,249,0.065
F,1929,Suzanne,45,MI,150,0.107,281,0.053
F,1929,Sophie,43,MI,154,0.102,288,0.051
F,1929,Sara,26,MI,213,0.062,401,0.031
F,1929,Sue,26,MI,213,0.062,401,0.031
F,1929,Susan,24,MI,221,0.057,419,0.029
F,1929,Sharon,22,MI,233,0.052,437,0.026
F,1929,Sheila,20,MI,240,0.048,455,0.024
F,1929,Shirlee,14,MI,304,0.033,554,0.017
F,1929,Sadie,13,MI,311,0.031,568,0.015
F,1929,Sophia,11,MI,336,0.026,612,0.013
F,1929,Sallie,10,MI,359,0.024,645,0.012
F,1929,Sandra,10,MI,359,0.024,645,0.012
F,1929,Selma,10,MI,359,0.024,645,0.012
F,1929,Sonia,7,MI,425,0.017,762,0.008
F,1929,Stephanie,7,MI,425,0.017,762,0.008
F,1929,Susanna,7,MI,425,0.017,762,0.008
F,1929,Susie,7,MI,425,0.017,762,0.008
F,1929,Susanne,6,MI,458,0.014,828,0.007
F,1930,Shirley,1113,MI,6,2.647,13,1.325
F,1930,Sally,222,MI,48,0.528,86,0.263
F,1930,Sarah,72,MI,110,0.171,212,0.085
F,1930,Suzanne,62,MI,116,0.147,228,0.073
F,1930,Sylvia,62,MI,116,0.147,228,0.073
F,1930,Stella,51,MI,131,0.121,256,0.06
F,1930,Susan,39,MI,157,0.093,301,0.046
F,1930,Sophie,36,MI,166,0.086,311,0.043
F,1930,Sue,34,MI,177,0.081,332,0.04
F,1930,Sharon,32,MI,184,0.076,343,0.038
F,1930,Sara,16,MI,271,0.038,513,0.019
F,1930,Shirlee,16,MI,271,0.038,513,0.019
F,1930,Sallie,14,MI,294,0.033,547,0.017
F,1930,Sadie,12,MI,319,0.029,586,0.014
F,1930,Sheila,10,MI,351,0.024,640,0.012
F,1930,Stephanie,10,MI,351,0.024,640,0.012
F,1930,Susie,10,MI,351,0.024,640,0.012
F,1930,Selma,9,MI,374,0.021,679,0.011
F,1930,Sophia,9,MI,374,0.021,679,0.011
F,1930,Susanne,9,MI,374,0.021,679,0.011
F,1930,Sandra,6,MI,448,0.014,823,0.007
F,1930,Sybil,6,MI,448,0.014,823,0.007
F,1930,Sabina,5,MI,495,0.012,905,0.006
F,1931,Shirley,1046,MI,5,2.715,11,1.361
F,1931,Sally,220,MI,41,0.571,77,0.284
F,1931,Suzanne,73,MI,100,0.19,195,0.094
F,1931,Sylvia,69,MI,107,0.179,204,0.089
F,1931,Sarah,58,MI,120,0.151,227,0.075
F,1931,Stella,45,MI,137,0.117,262,0.058
F,1931,Sharon,43,MI,140,0.112,266,0.056
F,1931,Sue,38,MI,151,0.099,289,0.049
F,1931,Susan,31,MI,171,0.08,325,0.04
F,1931,Sophie,29,MI,180,0.075,339,0.037
F,1931,Sara,23,MI,218,0.06,403,0.03
F,1931,Sheila,22,MI,222,0.057,411,0.028
F,1931,Sandra,17,MI,249,0.044,470,0.022
F,1931,Shirlee,12,MI,304,0.031,563,0.015
F,1931,Susie,12,MI,304,0.031,563,0.015
F,1931,Sadie,10,MI,336,0.026,615,0.013
F,1931,Sallie,10,MI,336,0.026,615,0.013
F,1931,Selma,7,MI,397,0.018,725,0.009
F,1931,Stephanie,7,MI,397,0.018,725,0.009
F,1931,Susanne,7,MI,397,0.018,725,0.009
F,1932,Shirley,961,MI,6,2.618,13,1.302
F,1932,Sally,246,MI,35,0.67,65,0.331
F,1932,Sylvia,90,MI,87,0.245,165,0.121
F,1932,Sharon,64,MI,108,0.174,210,0.086
F,1932,Suzanne,60,MI,114,0.163,222,0.081
F,1932,Susan,59,MI,116,0.161,224,0.079
F,1932,Sarah,50,MI,127,0.136,249,0.067
F,1932,Stella,45,MI,135,0.123,260,0.061
F,1932,Sue,40,MI,143,0.109,277,0.054
F,1932,Sheila,26,MI,195,0.071,365,0.035
F,1932,Sandra,21,MI,221,0.057,410,0.028
F,1932,Sara,18,MI,244,0.049,455,0.024
F,1932,Sophie,18,MI,244,0.049,455,0.024
F,1932,Sallie,15,MI,266,0.041,498,0.02
F,1932,Susanne,13,MI,282,0.035,533,0.017
F,1932,Shirlee,10,MI,327,0.027,604,0.013
F,1932,Sadie,9,MI,346,0.025,632,0.012
F,1932,Selma,6,MI,412,0.016,758,0.008
F,1932,Sondra,6,MI,412,0.016,758,0.008
F,1932,Susanna,6,MI,412,0.016,758,0.008
F,1932,Susie,6,MI,412,0.016,758,0.008
F,1932,Sharron,5,MI,460,0.014,837,0.007
F,1932,Sherry,5,MI,460,0.014,837,0.007
F,1933,Shirley,876,MI,5,2.52,12,1.255
F,1933,Sally,268,MI,29,0.771,53,0.381
F,1933,Sylvia,108,MI,75,0.311,144,0.153
F,1933,Suzanne,73,MI,100,0.21,187,0.104
F,1933,Sandra,71,MI,105,0.204,195,0.101
F,1933,Sharon,71,MI,105,0.204,195,0.101
F,1933,Susan,66,MI,112,0.19,210,0.094
F,1933,Sarah,61,MI,118,0.175,223,0.087
F,1933,Sue,40,MI,140,0.115,267,0.057
F,1933,Sara,39,MI,142,0.112,270,0.055
F,1933,Sheila,32,MI,162,0.092,303,0.045
F,1933,Stella,32,MI,162,0.092,303,0.045
F,1933,Sophie,12,MI,291,0.035,541,0.017
F,1933,Sondra,10,MI,312,0.029,584,0.014
F,1933,Sonia,10,MI,312,0.029,584,0.014
F,1933,Susanne,10,MI,312,0.029,584,0.014
F,1933,Sadie,9,MI,326,0.026,611,0.013
F,1933,Shirlee,9,MI,326,0.026,611,0.013
F,1933,Selma,7,MI,372,0.02,680,0.01
F,1933,Sherry,7,MI,372,0.02,680,0.01
F,1933,Stephanie,7,MI,372,0.02,680,0.01
F,1933,Susie,7,MI,372,0.02,680,0.01
F,1933,Sallie,5,MI,446,0.014,801,0.007
F,1933,Sharlene,5,MI,446,0.014,801,0.007
F,1933,Sharron,5,MI,446,0.014,801,0.007
F,1933,Sidney,5,MI,446,0.014,317,0.043
F,1934,Shirley,1111,MI,4,3.035,10,1.512
F,1934,Sally,339,MI,24,0.926,44,0.459
F,1934,Sandra,128,MI,67,0.35,128,0.173
F,1934,Sylvia,113,MI,74,0.309,137,0.153
F,1934,Sharon,105,MI,82,0.287,147,0.142
F,1934,Suzanne,94,MI,91,0.257,167,0.127
F,1934,Susan,65,MI,115,0.178,216,0.088
F,1934,Sue,56,MI,122,0.153,229,0.076
F,1934,Sarah,51,MI,129,0.139,242,0.069
F,1934,Sheila,36,MI,150,0.098,286,0.049
F,1934,Stella,30,MI,171,0.082,321,0.041
F,1934,Sophie,23,MI,198,0.063,367,0.031
F,1934,Sara,16,MI,247,0.044,469,0.022
F,1934,Sallie,15,MI,256,0.041,484,0.02
F,1934,Shirlee,15,MI,256,0.041,484,0.02
F,1934,Susanne,14,MI,272,0.038,509,0.019
F,1934,Sonia,12,MI,298,0.033,550,0.016
F,1934,Sondra,11,MI,306,0.03,564,0.015
F,1934,Susie,8,MI,350,0.022,650,0.011
F,1934,Selma,7,MI,388,0.019,703,0.009
F,1934,Stephanie,7,MI,388,0.019,703,0.009
F,1934,Sherry,6,MI,423,0.016,752,0.008
F,1934,Sophia,6,MI,423,0.016,752,0.008
F,1935,Shirley,2013,MI,1,5.297,4,2.614
F,1935,Sally,298,MI,27,0.784,54,0.385
F,1935,Sandra,212,MI,41,0.558,78,0.274
F,1935,Sharon,195,MI,46,0.513,89,0.252
F,1935,Sylvia,113,MI,78,0.297,144,0.146
F,1935,Suzanne,100,MI,83,0.263,157,0.129
F,1935,Susan,98,MI,86,0.258,166,0.127
F,1935,Sue,82,MI,98,0.216,184,0.106
F,1935,Sheila,49,MI,134,0.129,250,0.063
F,1935,Sarah,41,MI,151,0.108,278,0.053
F,1935,Sherry,23,MI,203,0.061,385,0.03
F,1935,Sallie,22,MI,208,0.058,393,0.028
F,1935,Sara,22,MI,208,0.058,393,0.028
F,1935,Shirlee,22,MI,208,0.058,393,0.028
F,1935,Stella,19,MI,230,0.05,431,0.025
F,1935,Sondra,16,MI,251,0.042,465,0.021
F,1935,Susanne,15,MI,264,0.039,490,0.019
F,1935,Sonia,13,MI,282,0.034,522,0.017
F,1935,Selma,11,MI,305,0.029,570,0.014
F,1935,Stephanie,11,MI,305,0.029,570,0.014
