sex,year,name,frequency,State,rank,percentage,overall_rank,overall_percentage
M,2010,Xzavier,14,MI,527,0.029,1095,0.016
M,2010,Xzavion,7,MI,843,0.015,1814,0.008
M,2010,Xavion,5,MI,1052,0.01,2288,0.006
M,2011,Xavier,182,MI,71,0.377,108,0.203
M,2011,Xander,65,MI,164,0.135,302,0.072
M,2011,Xzavier,13,MI,536,0.027,1134,0.014
M,2012,Xavier,155,MI,78,0.325,120,0.175
M,2012,Xander,53,MI,198,0.111,368,0.06
M,2012,Xzavier,22,MI,375,0.046,762,0.025
M,2013,Xavier,171,MI,77,0.356,115,0.191
M,2013,Xander,66,MI,172,0.138,312,0.074
M,2013,Xzavier,13,MI,567,0.027,1177,0.015
M,2013,Xavion,5,MI,1082,0.01,2330,0.006
M,2014,Xavier,156,MI,80,0.319,126,0.171
M,2014,Xander,58,MI,191,0.119,349,0.064
M,2014,Xzavier,12,MI,604,0.025,1253,0.013
M,2014,Xavien,5,MI,1067,0.01,2331,0.005
M,2015,Xavier,165,MI,75,0.346,114,0.183
M,2015,Xander,67,MI,168,0.14,311,0.075
M,2015,Xzavier,11,MI,670,0.023,1391,0.012
M,2015,Xayden,5,MI,1077,0.01,2350,0.006
M,2016,Xavier,141,MI,87,0.295,140,0.157
M,2016,Xander,65,MI,174,0.136,321,0.072
M,2016,Xzavier,12,MI,621,0.025,1280,0.013
M,2017,Xavier,124,MI,99,0.267,156,0.141
M,2017,Xander,92,MI,129,0.198,221,0.105
M,2017,Xzavier,9,MI,752,0.019,1597,0.01
M,2017,Xavion,5,MI,1105,0.011,2407,0.006
M,2018,Xavier,140,MI,81,0.305,134,0.163
M,2018,Xander,59,MI,178,0.129,335,0.069
M,2018,Xzavier,8,MI,801,0.017,1704,0.009
M,2019,Xavier,132,MI,82,0.3,135,0.157
M,2019,Xander,75,MI,150,0.17,267,0.089
M,2019,Xzavier,13,MI,572,0.03,1194,0.016
M,2020,Xavier,101,MI,110,0.237,182,0.125
M,2020,Xander,52,MI,203,0.122,371,0.065
M,2020,Xzavier,9,MI,746,0.021,1551,0.011
M,2021,Xavier,115,MI,94,0.268,154,0.142
M,2021,Xander,57,MI,196,0.133,343,0.07
M,2021,Xzavier,10,MI,704,0.023,1451,0.012
M,2021,Xavion,7,MI,894,0.016,1853,0.009
M,2022,Xavier,95,MI,116,0.229,192,0.121
M,2022,Xander,57,MI,183,0.138,334,0.073
M,2022,Xzavier,10,MI,704,0.024,1459,0.013
M,2023,Xavier,78,MI,134,0.195,230,0.104
M,2023,Xander,48,MI,211,0.12,382,0.064
M,2023,Xzavier,7,MI,899,0.017,1867,0.009
M,2023,Xaiden,6,MI,998,0.015,2064,0.008
M,2024,Xavier,83,MI,118,0.208,203,0.11
M,2024,Xander,42,MI,228,0.105,433,0.056
M,2024,Xion,5,MI,1091,0.013,2302,0.007
F,1998,Xena,6,MO,688,0.02,1242,0.009
F,2005,Ximena,5,MO,899,0.017,1646,0.008
F,2007,Ximena,5,MO,930,0.017,1717,0.008
F,2009,Ximena,7,MO,737,0.025,1398,0.011
F,2010,Ximena,6,MO,813,0.022,1516,0.01
F,2011,Ximena,6,MO,829,0.022,1538,0.01
F,2012,Ximena,5,MO,935,0.019,1723,0.009
F,2013,Ximena,13,MO,465,0.048,905,0.022
F,2014,Ximena,9,MO,589,0.033,1165,0.015
F,2015,Ximena,12,MO,494,0.044,957,0.02
F,2016,Ximena,13,MO,458,0.048,907,0.022
F,2017,Ximena,11,MO,512,0.042,1002,0.019
F,2018,Ximena,12,MO,484,0.045,952,0.021
F,2018,Xena,6,MO,833,0.023,1574,0.011
F,2019,Ximena,11,MO,527,0.043,1041,0.02
F,2019,Xiomara,8,MO,679,0.031,1312,0.014
F,2020,Ximena,12,MO,477,0.049,935,0.023
F,2021,Ximena,12,MO,477,0.049,944,0.023
F,2021,Xena,6,MO,835,0.024,1590,0.011
F,2022,Ximena,11,MO,508,0.045,1004,0.021
F,2022,Xena,5,MO,918,0.021,1779,0.01
F,2023,Ximena,14,MO,415,0.06,844,0.028
F,2023,Xena,9,MO,602,0.038,1168,0.018
F,2023,Xiomara,7,MO,721,0.03,1389,0.014
F,2024,Ximena,10,MO,569,0.042,1121,0.02
F,2024,Xiomara,6,MO,804,0.025,1546,0.012
M,1980,Xavier,5,MO,468,0.013,1114,0.007
M,1985,Xavier,5,MO,471,0.014,1101,0.007
M,1986,Xavier,8,MO,377,0.022,848,0.012
M,1987,Xavier,6,MO,434,0.017,1000,0.009
M,1988,Xavier,13,MO,290,0.036,622,0.019
M,1989,Xavier,15,MO,279,0.04,590,0.021
M,1990,Xavier,13,MO,307,0.034,656,0.018
M,1991,Xavier,24,MO,204,0.064,429,0.034
M,1992,Xavier,29,MO,182,0.08,369,0.043
M,1993,Xavier,19,MO,246,0.053,502,0.029
M,1994,Xavier,32,MO,170,0.092,342,0.05
M,1995,Xavier,39,MO,151,0.114,294,0.061
M,1996,Xavier,30,MO,184,0.087,374,0.047
M,1997,Xavier,27,MO,201,0.078,412,0.042
M,1998,Xavier,35,MO,176,0.101,352,0.054
M,1999,Xavier,34,MO,191,0.1,368,0.054
M,1999,Xander,5,MO,634,0.015,1395,0.008
M,2000,Xavier,44,MO,157,0.128,307,0.069
M,2000,Xzavier,5,MO,651,0.015,1421,0.008
M,2001,Xavier,62,MO,124,0.185,225,0.1
