sex,year,name,frequency,State,rank,percentage,overall_rank,overall_percentage
M,2018,Ulysses,5,PA,1223,0.009,2628,0.005
M,2019,Uriah,16,PA,538,0.029,1164,0.015
M,2019,Uriel,7,PA,961,0.013,2084,0.007
M,2019,Umar,6,PA,1072,0.011,2322,0.006
M,2019,Urie,5,PA,1219,0.009,2635,0.005
M,2019,Urijah,5,PA,1219,0.009,2635,0.005
M,2020,Uriah,18,PA,499,0.033,1087,0.018
M,2020,Umar,10,PA,752,0.019,1617,0.01
M,2020,Uriel,10,PA,752,0.019,1617,0.01
M,2021,Umar,14,PA,612,0.025,1309,0.013
M,2021,Uriah,12,PA,693,0.022,1479,0.012
M,2021,Uriel,6,PA,1100,0.011,2332,0.006
M,2021,Usman,6,PA,1100,0.011,2332,0.006
M,2022,Umar,17,PA,547,0.032,1147,0.017
M,2022,Uriah,14,PA,633,0.026,1346,0.014
M,2022,Uriel,9,PA,829,0.017,1787,0.009
M,2022,Usman,7,PA,995,0.013,2117,0.007
M,2022,Ulysses,5,PA,1248,0.009,2643,0.005
M,2023,Umar,18,PA,508,0.035,1071,0.018
M,2023,Uriah,9,PA,848,0.017,1791,0.009
M,2023,Uriel,9,PA,848,0.017,1791,0.009
M,2023,Usman,6,PA,1104,0.012,2359,0.006
M,2024,Umar,18,PA,514,0.035,1093,0.018
M,2024,Uriel,12,PA,696,0.023,1458,0.012
M,2024,Uriah,9,PA,841,0.017,1764,0.009
M,2024,Urijah,5,PA,1235,0.01,2617,0.005
F,1911,Una,7,AR,212,0.098,328,0.066
F,1912,Una,6,AR,269,0.063,462,0.038
F,1914,Una,7,AR,295,0.057,523,0.031
F,1915,Una,6,AR,353,0.039,650,0.021
F,1916,Una,12,AR,256,0.073,453,0.04
F,1917,Una,8,AR,342,0.044,625,0.024
F,1918,Una,12,AR,280,0.062,503,0.034
F,1919,Una,9,AR,341,0.044,625,0.024
F,1920,Una,9,AR,340,0.043,609,0.024
F,1921,Una,9,AR,339,0.043,620,0.023
F,1922,Una,7,AR,404,0.034,721,0.018
F,1923,Una,9,AR,336,0.044,614,0.024
F,1924,Una,6,AR,441,0.028,801,0.015
F,1925,Una,7,AR,415,0.032,723,0.018
F,1928,Una,8,AR,347,0.043,621,0.023
F,1931,Una,9,AR,306,0.051,560,0.026
F,1932,Una,5,AR,434,0.027,793,0.014
F,1933,Una,5,AR,432,0.027,802,0.014
F,1934,Una,5,AR,430,0.027,805,0.014
F,1943,Una,5,AR,422,0.024,793,0.012
F,1946,Unknown,8,AR,333,0.038,615,0.018
F,1947,Unknown,5,AR,442,0.021,815,0.011
F,1948,Unknown,15,AR,239,0.067,435,0.033
F,1949,Unknown,38,AR,123,0.17,241,0.085
F,1950,Unknown,30,AR,137,0.141,269,0.069
F,1951,Unknown,36,AR,117,0.175,237,0.084
F,1952,Unknown,39,AR,101,0.196,215,0.094
F,1953,Unknown,35,AR,108,0.18,225,0.087
F,1954,Unknown,29,AR,127,0.15,252,0.072
F,1955,Unknown,27,AR,134,0.144,266,0.07
F,1956,Unknown,24,AR,152,0.127,305,0.061
F,1957,Unknown,21,AR,161,0.113,325,0.054
F,1958,Unknown,15,AR,218,0.084,419,0.04
F,1959,Unknown,7,AR,342,0.039,650,0.019
F,1960,Unknown,6,AR,386,0.034,727,0.016
F,1969,Ursula,7,AR,325,0.052,602,0.024
F,2012,Unique,5,AR,550,0.044,1061,0.019
M,1914,Ulysses,7,AR,229,0.07,523,0.031
M,1915,Ulysses,5,AR,337,0.038,730,0.018
M,1916,Ulysses,5,AR,363,0.036,783,0.017
M,1918,Ulysses,7,AR,317,0.043,710,0.02
M,1920,Ulysses,5,AR,406,0.029,884,0.013
M,1921,Ulysses,5,AR,420,0.028,896,0.013
M,1922,Ulysses,11,AR,244,0.062,548,0.029
M,1923,Ulysses,6,AR,352,0.034,781,0.016
M,1924,Ulysses,6,AR,361,0.033,801,0.015
M,1925,Utah,7,AR,309,0.039,723,0.018
M,1926,Ulysses,5,AR,393,0.027,871,0.013
M,1927,Ulysses,14,AR,214,0.078,469,0.037
M,1928,Ulysses,7,AR,292,0.042,663,0.02
M,1929,Ulysses,6,AR,317,0.036,718,0.017
M,1930,Ulysses,7,AR,291,0.04,664,0.019
M,1931,Ulysses,9,AR,255,0.055,560,0.026
M,1932,Ulysses,9,AR,258,0.051,572,0.025
M,1933,Ulysses,7,AR,294,0.041,649,0.02
M,1935,Ulysses,8,AR,271,0.044,609,0.021
M,1936,Ulysses,7,AR,289,0.041,632,0.02
M,1937,Ulysses,5,AR,351,0.028,760,0.014
M,1938,Ulysses,5,AR,369,0.027,796,0.014
M,1939,Ulysses,7,AR,298,0.039,646,0.019
M,1941,Ulysses,7,AR,302,0.035,641,0.018
M,1942,Ulysses,6,AR,334,0.029,715,0.015
M,1943,Ulysses,11,AR,232,0.052,512,0.026
M,1944,Ulysses,8,AR,270,0.04,592,0.02
M,1947,Unknown,6,AR,337,0.025,733,0.013
M,1948,Unknown,9,AR,269,0.039,578,0.02
M,1949,Unknown,18,AR,178,0.08,390,0.04
M,1949,Ulysses,7,AR,304,0.031,667,0.016
M,1950,Unknown,39,AR,113,0.175,228,0.089
M,1951,Unknown,37,AR,116,0.168,230,0.087
M,1951,Ulysses,5,AR,364,0.023,771,0.012
M,1952,Unknown,36,AR,123,0.168,231,0.087
M,1953,Unknown,32,AR,127,0.153,252,0.079
M,1954,Unknown,28,AR,131,0.134,265,0.069
M,1954,Ulysses,7,AR,295,0.033,644,0.017
M,1955,Unknown,30,AR,123,0.15,241,0.077
M,1956,Unknown,25,AR,148,0.123,289,0.064
M,1957,Unknown,30,AR,134,0.147,257,0.077
M,1958,Unknown,17,AR,181,0.086,378,0.045
M,1958,Ulysses,7,AR,298,0.035,643,0.019
M,1959,Unknown,11,AR,242,0.056,509,0.029
M,1960,Unknown,7,AR,310,0.036,664,0.019
M,1961,Ulysses,6,AR,332,0.031,721,0.016
M,1961,Unknown,6,AR,332,0.031,721,0.016
M,1963,Unknown,6,AR,336,0.031,734,0.016
M,1964,Unknown,6,AR,343,0.031,733,0.016
M,2001,Uriel,7,AR,351,0.048,708,0.027
M,2003,Uriel,6,AR,401,0.04,840,0.022
M,2004,Uriel,5,AR,463,0.033,966,0.018
M,2005,Uriel,6,AR,432,0.04,906,0.022
M,2007,Ulises,5,AR,540,0.032,1084,0.018
M,2008,Uriel,5,AR,502,0.033,1081,0.018
M,2009,Uriel,10,AR,315,0.067,615,0.037
M,2009,Uriah,8,AR,377,0.053,750,0.03
M,2009,Urijah,6,AR,455,0.04,940,0.022
M,2010,Uriah,8,AR,369,0.055,715,0.031
M,2010,Uriel,6,AR,441,0.042,902,0.023
M,2010,Urijah,6,AR,441,0.042,902,0.023
M,2012,Uriah,5,AR,512,0.035,1061,0.019
M,2014,Uriah,5,AR,538,0.034,1094,0.019
M,2015,Urijah,6,AR,482,0.041,972,0.023
M,2017,Uriah,5,AR,541,0.036,1119,0.02
M,2019,Uriah,6,AR,476,0.045,963,0.025
M,2019,Uriel,5,AR,545,0.038,1107,0.021
M,2020,Uriah,7,AR,441,0.055,844,0.03
M,2021,Uriel,6,AR,483,0.046,977,0.025
M,2022,Uriah,6,AR,486,0.048,973,0.026
M,2022,Uriel,5,AR,550,0.04,1114,0.022
F,1912,Una,6,NC,320,0.035,574,0.021
F,1913,Una,6,NC,337,0.032,628,0.018
F,1917,Una,5,NC,481,0.016,974,0.009
F,1918,Una,9,NC,353,0.027,704,0.014
F,1920,Una,8,NC,405,0.021,799,0.011
F,1922,Una,7,NC,445,0.018,891,0.01
F,1924,Una,8,NC,426,0.019,824,0.01
F,1926,Una,8,NC,405,0.021,799,0.011
F,1930,Una,5,NC,490,0.014,1003,0.007
F,1933,Una,7,NC,424,0.02,818,0.01
F,1938,Una,6,NC,454,0.016,879,0.008
F,1944,Ula,5,NC,540,0.012,1032,0.006
F,1947,Unknown,9,NC,450,0.017,855,0.009
F,1948,Unknown,14,NC,359,0.028,667,0.014
F,1949,Unknown,18,NC,319,0.037,594,0.018
F,1950,Unknown,11,NC,405,0.023,766,0.011
F,1951,Unknown,14,NC,364,0.028,690,0.014
F,1952,Unknown,24,NC,278,0.047,520,0.023
F,1953,Unknown,9,NC,467,0.018,867,0.009
F,1954,Unknown,16,NC,357,0.031,667,0.015
F,1955,Unknown,16,NC,366,0.031,673,0.015
F,1955,Ursula,5,NC,649,0.01,1198,0.005
F,1956,Unknown,10,NC,465,0.019,865,0.009
F,1957,Unknown,9,NC,489,0.018,900,0.009
F,1960,Unknown,6,NC,622,0.012,1118,0.006
F,1961,Ursula,5,NC,684,0.01,1222,0.005
F,1962,Ursula,7,NC,560,0.015,1019,0.007
F,1963,Ursula,8,NC,526,0.017,954,0.008
F,1965,Ursula,14,NC,366,0.033,688,0.016
F,1966,Ursula,16,NC,334,0.04,628,0.019
F,1967,Ursula,11,NC,413,0.028,758,0.013
F,1968,Ursula,15,NC,342,0.038,646,0.018
F,1969,Ursula,18,NC,311,0.045,592,0.021
F,1970,Ursula,16,NC,352,0.038,654,0.018
F,1971,Ursula,20,NC,293,0.05,566,0.024
F,1972,Ursula,22,NC,277,0.06,530,0.028
F,1973,Ursula,13,NC,373,0.037,699,0.017
F,1974,Ursula,7,NC,533,0.021,989,0.01
F,1975,Ursula,11,NC,402,0.034,757,0.016
F,1976,Ursula,6,NC,591,0.019,1064,0.009
F,1977,Ursula,6,NC,608,0.018,1115,0.008
F,1978,Ursula,7,NC,553,0.022,1013,0.01
F,1981,Ursula,5,NC,708,0.015,1236,0.007
F,1985,Ursula,5,NC,749,0.014,1314,0.007
F,1986,Ursula,7,NC,582,0.02,1072,0.009
F,1988,Ursula,5,NC,796,0.013,1428,0.006
F,1989,Ursula,5,NC,832,0.012,1483,0.006
F,1990,Ursula,7,NC,668,0.017,1242,0.008
F,1991,Uniqua,7,NC,673,0.018,1240,0.008
F,1992,Uniqua,12,NC,447,0.03,880,0.014
F,1993,Uniqua,6,NC,768,0.016,1448,0.007
F,1994,Unique,7,NC,678,0.018,1276,0.008
F,1995,Unique,11,NC,499,0.029,957,0.013
F,1996,Uniqua,8,NC,666,0.02,1258,0.009
F,1996,Unique,6,NC,808,0.015,1510,0.007
F,1997,Unique,7,NC,745,0.017,1401,0.008
F,1998,Unique,9,NC,669,0.021,1265,0.01
F,1999,Unique,12,NC,540,0.028,1047,0.013
F,2000,Unique,9,NC,717,0.02,1352,0.009
F,2001,Unique,13,NC,564,0.029,1053,0.014
F,2004,Unique,10,NC,767,0.022,1356,0.01
F,2005,Unique,8,NC,934,0.018,1645,0.008
F,2006,Unique,12,NC,692,0.025,1291,0.012
F,2008,Unique,8,NC,1030,0.017,1837,0.008
F,2009,Unique,9,NC,911,0.019,1669,0.009
F,2010,Unique,8,NC,971,0.018,1770,0.008
F,2011,Unknown,12,NC,696,0.027,1291,0.013
F,2011,Unique,5,NC,1320,0.011,2416,0.005
F,2012,Unique,8,NC,955,0.018,1749,0.008
F,2012,Unknown,8,NC,955,0.018,1749,0.008
F,2013,Unknown,10,NC,786,0.023,1454,0.011
F,2014,Unknown,10,NC,822,0.022,1508,0.01
F,2015,Unique,6,NC,1227,0.013,2212,0.006
F,2016,Unique,8,NC,1001,0.018,1824,0.008
F,2016,Unknown,8,NC,1001,0.018,1824,0.008
F,2016,Unity,5,NC,1376,0.011,2493,0.005
F,2017,Unique,8,NC,1003,0.018,1859,0.008
F,2017,Unknown,5,NC,1420,0.011,2559,0.005
F,2018,Unique,10,NC,836,0.022,1567,0.011
F,2018,Unknown,6,NC,1232,0.013,2252,0.006
F,2019,Unknown,8,NC,1016,0.018,1896,0.008
F,2020,Unknown,9,NC,896,0.021,1701,0.01
F,2021,Unknown,6,NC,1231,0.013,2349,0.006
F,2023,Ulani,8,NC,1020,0.018,1969,0.008
M,1910,Ulysses,5,NC,204,0.077,508,0.026
M,1912,Ulysses,7,NC,235,0.057,528,0.024
M,1914,Ulysses,8,NC,283,0.042,623,0.019
M,1915,Ulysses,9,NC,296,0.038,635,0.017
M,1916,Ulysses,11,NC,283,0.044,601,0.02
M,1917,Ulysses,14,NC,242,0.053,518,0.024
M,1918,Ulysses,9,NC,352,0.031,704,0.014
M,1919,Ulysses,6,NC,470,0.02,941,0.009
M,1920,Ulysses,15,NC,251,0.046,546,0.021
M,1921,Ulysses,16,NC,250,0.048,534,0.022
M,1922,Ulysses,11,NC,321,0.032,658,0.015
M,1923,Ulysses,7,NC,433,0.021,869,0.01
M,1923,Ulyses,6,NC,483,0.018,955,0.008
M,1924,Ulysses,18,NC,235,0.052,510,0.024
M,1925,Ulysses,13,NC,289,0.038,619,0.018
M,1926,Ulysses,10,NC,326,0.029,681,0.014
M,1927,Ulysses,23,NC,212,0.065,452,0.031
M,1928,Ulysses,8,NC,379,0.023,776,0.011
M,1929,Ulysses,11,NC,305,0.033,637,0.016
M,1930,Ulysses,11,NC,310,0.033,648,0.016
M,1931,Ulysses,7,NC,392,0.022,818,0.011
M,1932,Ulysses,11,NC,300,0.032,646,0.016
M,1933,Ulysses,6,NC,421,0.018,877,0.009
M,1934,Ulysses,13,NC,272,0.038,586,0.018
M,1935,Ulysses,10,NC,319,0.028,670,0.014
M,1936,Ulysses,8,NC,351,0.023,732,0.011
M,1937,Ulysses,11,NC,309,0.031,661,0.015
M,1938,Ulysses,15,NC,273,0.042,565,0.021
M,1939,Ulysses,10,NC,321,0.028,676,0.014
M,1940,Ulysses,11,NC,305,0.03,650,0.015
M,1941,Ulysses,16,NC,265,0.041,559,0.021
M,1942,Ulysses,9,NC,370,0.022,780,0.011
M,1943,Ulysses,12,NC,323,0.028,682,0.014
M,1944,Ulysses,12,NC,314,0.029,653,0.014
M,1945,Ulysses,8,NC,379,0.019,803,0.01
M,1946,Ulysses,7,NC,444,0.015,925,0.007
M,1947,Ulyses,5,NC,582,0.009,1178,0.005
M,1947,Ulysses,5,NC,582,0.009,1178,0.005
M,1948,Ulysses,13,NC,321,0.025,692,0.013
M,1949,Ulysses,11,NC,348,0.022,750,0.011
M,1949,Unknown,11,NC,348,0.022,750,0.011
M,1950,Unknown,15,NC,304,0.03,648,0.015
M,1950,Ulysses,11,NC,362,0.022,766,0.011
M,1951,Ulysses,11,NC,374,0.021,792,0.011
M,1951,Unknown,10,NC,402,0.019,845,0.01
M,1952,Ulysses,12,NC,359,0.023,758,0.012
M,1952,Unknown,5,NC,547,0.009,1163,0.005
M,1953,Unknown,13,NC,338,0.024,728,0.012
M,1953,Ulysses,8,NC,426,0.015,925,0.008
M,1954,Ulysses,15,NC,325,0.027,699,0.014
M,1954,Unknown,13,NC,345,0.024,750,0.012
M,1955,Unknown,9,NC,413,0.016,894,0.008
M,1955,Ulysses,8,NC,441,0.015,952,0.007
M,1956,Ulysses,9,NC,418,0.016,909,0.008
M,1956,Unknown,9,NC,418,0.016,909,0.008
M,1957,Ulysses,9,NC,412,0.017,900,0.009
M,1957,Unknown,8,NC,432,0.015,952,0.008
M,1958,Ulysses,10,NC,400,0.019,859,0.01
M,1958,Unknown,6,NC,502,0.011,1106,0.006
M,1959,Unknown,7,NC,464,0.013,1027,0.007
M,1959,Ulysses,5,NC,530,0.009,1200,0.005
M,1960,Ulysses,8,NC,438,0.015,967,0.008
M,1960,Unknown,8,NC,438,0.015,967,0.008
M,1961,Ulysses,7,NC,470,0.013,1041,0.007
M,1961,Unknown,7,NC,470,0.013,1041,0.007
M,1963,Ulysses,7,NC,459,0.014,1026,0.007
M,1979,Ulysses,8,NC,422,0.021,929,0.011
M,1994,Uriah,6,NC,654,0.013,1410,0.007
M,1994,Uriel,5,NC,744,0.011,1596,0.006
M,1997,Uriel,11,NC,495,0.023,1032,0.013
M,1997,Uriah,5,NC,824,0.011,1788,0.006
M,1998,Uriel,9,NC,597,0.019,1265,0.01
M,1998,Unique,5,NC,846,0.01,1860,0.006
M,1999,Ulises,9,NC,610,0.018,1273,0.01
M,1999,Uriel,8,NC,660,0.016,1398,0.009
M,1999,Unique,7,NC,715,0.014,1522,0.008
M,2000,Uriel,9,NC,636,0.017,1352,0.009
M,2000,Ulises,8,NC,688,0.015,1486,0.008
M,2000,Ulysses,6,NC,827,0.012,1822,0.006
M,2000,Uriah,6,NC,827,0.012,1822,0.006
M,2001,Uriel,19,NC,393,0.038,833,0.02
M,2001,Ulises,13,NC,490,0.026,1053,0.014
M,2001,Ulysses,5,NC,916,0.01,2088,0.005
M,2001,Unique,5,NC,916,0.01,2088,0.005
M,2001,Uriah,5,NC,916,0.01,2088,0.005
M,2002,Uriel,13,NC,507,0.026,1072,0.014
M,2002,Ulises,8,NC,674,0.016,1489,0.009
M,2002,Uriah,8,NC,674,0.016,1489,0.009
M,2003,Uriel,13,NC,519,0.026,1084,0.014
M,2003,Ulises,10,NC,593,0.02,1306,0.011
M,2003,Unique,5,NC,939,0.01,2136,0.005
M,2004,Uriel,10,NC,590,0.02,1356,0.01
M,2004,Ulises,7,NC,746,0.014,1727,0.007
M,2005,Uriel,23,NC,376,0.044,774,0.024
M,2005,Ulises,12,NC,569,0.023,1244,0.012
M,2006,Uriel,29,NC,322,0.053,661,0.029
M,2006,Ulises,12,NC,600,0.022,1291,0.012
M,2007,Uriel,26,NC,366,0.046,752,0.025
M,2007,Ulises,13,NC,576,0.023,1276,0.012
M,2007,Uziel,7,NC,861,0.012,1969,0.007
M,2008,Uriel,24,NC,383,0.043,809,0.023
M,2008,Uriah,17,NC,477,0.031,1046,0.016
M,2008,Uziel,9,NC,755,0.016,1694,0.009
M,2008,Ulises,8,NC,808,0.014,1837,0.008
M,2008,Urijah,5,NC,1098,0.009,2522,0.005
M,2008,Uzziah,5,NC,1098,0.009,2522,0.005
M,2009,Uriel,21,NC,411,0.039,863,0.021
M,2009,Uriah,17,NC,486,0.032,1037,0.017
M,2009,Urijah,14,NC,568,0.026,1207,0.014
M,2009,Uziel,8,NC,821,0.015,1809,0.008
M,2009,Ulises,6,NC,980,0.011,2197,0.006
M,2010,Uriel,25,NC,348,0.048,742,0.026
M,2010,Ulises,21,NC,397,0.041,845,0.022
M,2010,Uriah,18,NC,446,0.035,962,0.019
M,2010,Urijah,11,NC,637,0.021,1399,0.011
M,2010,Uziel,6,NC,974,0.012,2174,0.006
M,2010,Uzziah,5,NC,1088,0.01,2464,0.005
M,2011,Uriel,19,NC,419,0.037,893,0.02
M,2011,Ulises,15,NC,506,0.029,1077,0.016
M,2011,Unknown,14,NC,543,0.028,1146,0.015
M,2011,Uriah,13,NC,564,0.026,1211,0.014
M,2011,Urijah,7,NC,880,0.014,1918,0.007
M,2012,Uriah,16,NC,486,0.032,1053,0.017
M,2012,Unknown,15,NC,509,0.03,1103,0.016
M,2012,Ulises,14,NC,538,0.028,1163,0.015
M,2012,Uriel,10,NC,671,0.02,1488,0.011
M,2012,Urijah,8,NC,795,0.016,1749,0.008
M,2013,Uriah,22,NC,392,0.044,826,0.023
M,2013,Uriel,14,NC,531,0.028,1147,0.015
M,2013,Urijah,12,NC,594,0.024,1282,0.013
M,2013,Ulises,9,NC,726,0.018,1573,0.01
M,2013,Unknown,7,NC,846,0.014,1885,0.007
M,2014,Uriah,17,NC,476,0.033,1020,0.018
M,2014,Uriel,15,NC,523,0.029,1120,0.015
M,2014,Unknown,9,NC,739,0.017,1620,0.009
M,2014,Ulises,8,NC,798,0.015,1767,0.008
M,2014,Urijah,7,NC,883,0.014,1955,0.007
M,2015,Uriah,15,NC,527,0.029,1126,0.015
M,2015,Uriel,11,NC,656,0.021,1414,0.011
M,2015,Ulises,10,NC,711,0.019,1527,0.01
M,2015,Unknown,9,NC,759,0.017,1654,0.009
M,2015,Urijah,7,NC,891,0.013,1974,0.007
M,2016,Uriah,19,NC,477,0.037,975,0.02
M,2016,Uriel,12,NC,643,0.023,1373,0.012
M,2016,Unknown,8,NC,824,0.015,1824,0.008
M,2016,Urijah,6,NC,999,0.012,2213,0.006
M,2017,Uriah,15,NC,557,0.029,1158,0.016
M,2017,Uriel,10,NC,733,0.019,1563,0.01
M,2017,Urijah,7,NC,938,0.014,2052,0.007
M,2018,Uriah,22,NC,434,0.044,881,0.023
M,2018,Uriel,16,NC,527,0.032,1114,0.017
M,2018,Unknown,10,NC,732,0.02,1567,0.011
M,2018,Uri,5,NC,1139,0.01,2533,0.005
M,2018,Urijah,5,NC,1139,0.01,2533,0.005
M,2019,Uriel,17,NC,529,0.034,1092,0.018
M,2019,Unknown,13,NC,623,0.026,1325,0.014
M,2019,Uriah,13,NC,623,0.026,1325,0.014
M,2019,Ulises,9,NC,804,0.018,1725,0.009
M,2019,Urijah,6,NC,1060,0.012,2275,0.006
M,2019,Uziel,5,NC,1178,0.01,2594,0.005
M,2020,Uriel,21,NC,445,0.043,923,0.023
M,2020,Uriah,12,NC,667,0.025,1392,0.013
M,2020,Unknown,11,NC,705,0.022,1470,0.012
M,2020,Ulises,10,NC,754,0.02,1576,0.011
M,2021,Unknown,22,NC,459,0.043,927,0.023
M,2021,Uriel,18,NC,514,0.035,1065,0.019
M,2021,Uziel,9,NC,862,0.018,1808,0.009
M,2021,Uriah,7,NC,1015,0.014,2134,0.007
M,2022,Uriah,14,NC,650,0.027,1322,0.015
M,2022,Uriel,10,NC,813,0.02,1697,0.01
M,2022,Unknown,9,NC,868,0.018,1828,0.009
M,2022,Uri,5,NC,1256,0.01,2703,0.005
M,2023,Uriel,22,NC,445,0.043,899,0.023
M,2023,Uriah,11,NC,757,0.022,1562,0.012
M,2023,Unknown,8,NC,950,0.016,1969,0.008
M,2023,Urijah,5,NC,1278,0.01,2724,0.005
M,2024,Uriah,13,NC,698,0.026,1430,0.013
M,2024,Uriel,9,NC,897,0.018,1866,0.009
M,2024,Unique,6,NC,1155,0.012,2421,0.006
M,2024,Ulysses,5,NC,1291,0.01,2748,0.005
M,2024,Unknown,5,NC,1291,0.01,2748,0.005
F,1930,Ursula,5,MD,249,0.04,452,0.02
F,1936,Una,5,MD,251,0.045,440,0.022
F,1941,Ursula,5,MD,289,0.034,523,0.017
F,1948,Unknown,7,MD,317,0.031,570,0.015
F,1949,Unknown,5,MD,375,0.022,662,0.011
F,1952,Unknown,7,MD,338,0.027,616,0.013
F,1953,Unknown,7,MD,351,0.026,639,0.013
F,1954,Unknown,5,MD,436,0.018,783,0.009
F,1956,Ursula,6,MD,418,0.02,740,0.01
F,1957,Unknown,6,MD,445,0.02,790,0.009
F,1958,Ursula,5,MD,476,0.017,857,0.008
F,1959,Ursula,5,MD,506,0.016,899,0.008
F,1961,Ursula,5,MD,529,0.016,905,0.008
F,1962,Ursula,6,MD,467,0.02,810,0.01
F,1963,Ursula,9,MD,379,0.03,670,0.014
F,1965,Ursula,10,MD,349,0.035,615,0.017
F,1966,Ursula,16,MD,264,0.059,472,0.028
F,1967,Ursula,13,MD,293,0.05,523,0.024
F,1968,Ursula,11,MD,322,0.044,562,0.021
F,1969,Ursula,10,MD,353,0.04,608,0.019
F,1970,Ursula,7,MD,429,0.028,743,0.013
F,1971,Ursula,7,MD,439,0.03,756,0.014
F,1983,Ursula,5,MD,529,0.022,916,0.01
F,1989,Unknown,100,MD,59,0.361,123,0.167
F,1989,Unique,5,MD,632,0.018,1124,0.008
F,1990,Unknown,39,MD,137,0.137,266,0.063
F,1991,Unique,7,MD,522,0.025,965,0.012
F,1992,Unique,9,MD,450,0.033,838,0.015
F,1993,Unique,10,MD,386,0.039,741,0.018
F,1994,Unknown,72,MD,80,0.285,164,0.13
F,1994,Unique,17,MD,259,0.067,516,0.031
F,1995,Unique,5,MD,653,0.02,1253,0.009
F,1995,Unknown,5,MD,653,0.02,1253,0.009
F,1996,Unique,11,MD,380,0.045,743,0.021
F,1998,Unique,10,MD,425,0.042,803,0.019
F,1999,Unique,6,MD,631,0.025,1195,0.011
F,2000,Unique,10,MD,436,0.041,844,0.019
F,2001,Unique,7,MD,577,0.029,1108,0.013
F,2002,Unique,5,MD,770,0.021,1415,0.01
F,2003,Unique,6,MD,672,0.025,1245,0.011
F,2004,Unique,6,MD,698,0.024,1300,0.011
F,2006,Unique,7,MD,683,0.028,1251,0.013
F,2007,Unique,6,MD,785,0.023,1452,0.011
F,2009,Unique,5,MD,892,0.02,1652,0.009
F,2011,Unique,6,MD,756,0.025,1401,0.012
F,2012,Unique,6,MD,762,0.025,1436,0.012
M,1951,Ulysses,5,MD,310,0.019,702,0.01
M,1965,Ulysses,5,MD,380,0.016,881,0.008
M,1989,Unknown,110,MD,63,0.343,120,0.184
M,1990,Unknown,35,MD,146,0.105,298,0.057
M,1991,Unknown,7,MD,444,0.021,965,0.012
M,1993,Unknown,5,MD,563,0.016,1228,0.009
M,1994,Unknown,84,MD,78,0.279,151,0.152
M,1995,Unknown,6,MD,539,0.02,1112,0.011
M,2002,Ulysses,5,MD,646,0.018,1415,0.01
M,2006,Uriel,6,MD,647,0.02,1403,0.011
M,2006,Ulises,5,MD,753,0.017,1613,0.009
M,2007,Uriel,7,MD,603,0.023,1296,0.013
M,2008,Uriel,6,MD,683,0.02,1459,0.011
M,2009,Uriah,7,MD,578,0.024,1256,0.013
M,2010,Umar,7,MD,602,0.025,1287,0.013
M,2011,Uriel,5,MD,751,0.018,1644,0.01
M,2011,Urijah,5,MD,751,0.018,1644,0.01
M,2012,Urijah,7,MD,579,0.025,1274,0.014
M,2012,Uriah,6,MD,675,0.022,1436,0.012
M,2013,Uriah,5,MD,759,0.018,1619,0.01
M,2014,Uriah,6,MD,680,0.021,1451,0.011
M,2015,Umar,7,MD,636,0.025,1328,0.013
M,2015,Uriah,7,MD,636,0.025,1328,0.013
M,2016,Umar,5,MD,795,0.018,1688,0.01
M,2018,Uriel,8,MD,558,0.03,1187,0.016
M,2018,Uriah,6,MD,699,0.023,1485,0.012
M,2019,Uriah,12,MD,422,0.046,864,0.025
M,2019,Uriel,12,MD,422,0.046,864,0.025
M,2020,Uriel,8,MD,579,0.032,1226,0.017
M,2021,Uriel,6,MD,708,0.024,1494,0.013
M,2022,Uriel,13,MD,411,0.052,843,0.028
M,2022,Umar,5,MD,804,0.02,1749,0.011
M,2023,Uriel,7,MD,610,0.03,1284,0.016
M,2023,Umar,6,MD,698,0.026,1466,0.014
M,2024,Umar,9,MD,525,0.039,1069,0.02
M,2024,Uriel,9,MD,525,0.039,1069,0.02
F,1918,Una,5,ME,220,0.078,404,0.041
F,1996,Unnamed,5,ME,209,0.104,388,0.047
M,1918,Urban,6,ME,164,0.107,359,0.05
M,1996,Unnamed,10,ME,121,0.174,258,0.095
M,1998,Unnamed,7,ME,157,0.123,317,0.068
F,1911,Ursula,7,CA,180,0.106,275,0.07
F,1919,Una,5,CA,455,0.021,852,0.011
F,1920,Ursula,5,CA,505,0.018,948,0.009
F,1923,Ursula,9,CA,396,0.026,753,0.013
F,1925,Ursula,7,CA,494,0.019,916,0.01
F,1926,Ursula,5,CA,591,0.014,1102,0.007
F,1928,Ursula,5,CA,616,0.014,1144,0.007
F,1929,Una,6,CA,540,0.017,1011,0.008
F,1929,Ursula,6,CA,540,0.017,1011,0.008
F,1931,Ursula,5,CA,559,0.014,1052,0.007
F,1933,Ursula,5,CA,542,0.015,1000,0.007
F,1934,Ursula,5,CA,549,0.015,1021,0.007
F,1941,Una,5,CA,704,0.009,1250,0.004
F,1944,Unknown,5,CA,887,0.006,1533,0.003
F,1948,Unknown,7,CA,897,0.006,1540,0.003
F,1949,Unknown,9,CA,783,0.008,1370,0.004
F,1950,Unknown,13,CA,638,0.011,1118,0.006
F,1951,Unknown,16,CA,588,0.013,1025,0.006
F,1951,Ursula,5,CA,1140,0.004,1904,0.002
F,1952,Unknown,12,CA,710,0.009,1235,0.004
F,1952,Una,6,CA,1081,0.005,1822,0.002
F,1953,Unknown,16,CA,648,0.012,1134,0.006
